WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
More	more	More
than	than	than
50	50	50
female	femal	female
Democratic	democrat	Democratic
lawmakers	lawmak	lawmaker
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
called	call	called
on	on	on
Monday	monday	Monday
for	for	for
a	a	a
congressional	congression	congressional
investigation	investig	investigation
into	into	into
allegations	alleg	allegation
by	by	by
various	various	various
women	women	woman
of	of	of
sexual	sexual	sexual
misconduct	misconduct	misconduct
against	against	against
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
,	,	,
who	who	who
has	has	ha
denied	deni	denied
the	the	the
accusations	accus	accusation
.	.	.
We	we	We
cannot	cannot	cannot
ignore	ignor	ignore
the	the	the
multitude	multitud	multitude
of	of	of
women	women	woman
who	who	who
have	have	have
come	come	come
forward	forward	forward
with	with	with
accusations	accus	accusation
against	against	against
Mr	mr	Mr
.	.	.
Trump	trump	Trump
,	,	,
the	the	the
lawmakers	lawmak	lawmaker
wrote	wrote	wrote
in	in	in
their	their	their
letter	letter	letter
,	,	,
though	though	though
a	a	a
formal	formal	formal
inquiry	inquiri	inquiry
was	was	wa
unlikely	unlik	unlikely
to	to	to
result	result	result
because	becaus	because
Republicans	republican	Republicans
control	control	control
the	the	the
agenda	agenda	agenda
in	in	in
Congress	congress	Congress
.	.	.
The	the	The
letter	letter	letter
,	,	,
spearheaded	spearhead	spearheaded
by	by	by
the	the	the
Democratic	democrat	Democratic
women	women	woman
s	s	s
working	work	working
group	group	group
,	,	,
which	which	which
is	is	is
composed	compos	composed
of	of	of
all	all	all
the	the	the
party	parti	party
s	s	s
female	femal	female
members	member	member
in	in	in
the	the	the
House	hous	House
,	,	,
was	was	wa
signed	sign	signed
by	by	by
56	56	56
lawmakers	lawmak	lawmaker
.	.	.
It	it	It
followed	follow	followed
a	a	a
call	call	call
earlier	earlier	earlier
on	on	on
Monday	monday	Monday
by	by	by
three	three	three
women	women	woman
who	who	who
have	have	have
accused	accus	accused
Trump	trump	Trump
of	of	of
sexual	sexual	sexual
misconduct	misconduct	misconduct
for	for	for
a	a	a
congressional	congression	congressional
investigation	investig	investigation
into	into	into
his	his	his
behavior	behavior	behavior
.	.	.
The	the	The
lawmakers	lawmak	lawmaker
request	request	request
for	for	for
a	a	a
probe	probe	probe
was	was	wa
sent	sent	sent
to	to	to
leaders	leader	leader
of	of	of
the	the	the
Oversight	oversight	Oversight
and	and	and
Government	govern	Government
Reform	reform	Reform
Committee	committe	Committee
,	,	,
the	the	the
main	main	main
investigative	investig	investigative
committee	committe	committee
in	in	in
the	the	the
House	hous	House
.	.	.
Over	over	Over
the	the	the
past	past	past
two	two	two
years	year	year
,	,	,
more	more	more
than	than	than
a	a	a
dozen	dozen	dozen
women	women	woman
have	have	have
accused	accus	accused
Trump	trump	Trump
of	of	of
making	make	making
unwanted	unwant	unwanted
sexual	sexual	sexual
advances	advanc	advance
against	against	against
them	them	them
in	in	in
the	the	the
years	year	year
before	befor	before
he	he	he
entered	enter	entered
politics	polit	politics
.	.	.
Monday	monday	Monday
s	s	s
letter	letter	letter
from	from	from
the	the	the
Democrats	democrat	Democrats
said	said	said
there	there	there
were	were	were
at	at	at
least	least	least
17	17	17
accusers	accus	accuser
and	and	and
listed	list	listed
names	name	name
.	.	.
The	the	The
president	presid	president
s	s	s
own	own	own
remarks	remark	remark
appear	appear	appear
to	to	to
back	back	back
up	up	up
the	the	the
allegations	alleg	allegation
,	,	,
the	the	the
letter	letter	letter
said	said	said
,	,	,
saying	say	saying
Trump	trump	Trump
had	had	had
boasted	boast	boasted
that	that	that
he	he	he
feels	feel	feel
at	at	at
liberty	liberti	liberty
to	to	to
perpetrate	perpetr	perpetrate
such	such	such
conduct	conduct	conduct
against	against	against
women	women	woman
.	.	.
The	the	The
president	presid	president
should	should	should
be	be	be
allowed	allow	allowed
to	to	to
present	present	present
evidence	evid	evidence
in	in	in
his	his	his
own	own	own
defense	defens	defense
,	,	,
said	said	said
the	the	the
lawmakers	lawmak	lawmaker
.	.	.
The	the	The
letter	letter	letter
was	was	wa
addressed	address	addressed
to	to	to
oversight	oversight	oversight
panel	panel	panel
Chairman	chairman	Chairman
Trey	trey	Trey
Gowdy	gowdi	Gowdy
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
and	and	and
top	top	top
Democrat	democrat	Democrat
Elijah	elijah	Elijah
Cummings	cum	Cummings
.	.	.
Trump	trump	Trump
last	last	last
year	year	year
apologized	apolog	apologized
for	for	for
talking	talk	talking
about	about	about
groping	grope	groping
women	women	woman
in	in	in
a	a	a
2005	2005	2005
tape	tape	tape
recording	record	recording
that	that	that
surfaced	surfac	surfaced
weeks	week	week
before	befor	before
the	the	the
presidential	presidenti	presidential
election	elect	election
,	,	,
and	and	and
said	said	said
he	he	he
had	had	had
not	not	not
done	done	done
the	the	the
things	thing	thing
he	he	he
talked	talk	talked
about	about	about
.	.	.
More	more	More
recently	recent	recently
,	,	,
Trump	trump	Trump
has	has	ha
told	told	told
allies	alli	ally
that	that	that
the	the	the
voice	voic	voice
on	on	on
the	the	the
recording	record	recording
was	was	wa
not	not	not
his	his	his
,	,	,
The	the	The
New	new	New
York	york	York
Times	time	Times
reported	report	reported
recently	recent	recently
.	.	.
Trump	trump	Trump
and	and	and
White	white	White
House	hous	House
officials	offici	official
have	have	have
denied	deni	denied
the	the	the
sexual	sexual	sexual
misconduct	misconduct	misconduct
allegations	alleg	allegation
against	against	against
him	him	him
,	,	,
some	some	some
of	of	of
which	which	which
date	date	date
back	back	back
to	to	to
the	the	the
1980s	1980s	1980s
.	.	.
These	these	These
false	fals	false
claims	claim	claim
,	,	,
totally	total	totally
disputed	disput	disputed
in	in	in
most	most	most
cases	case	case
by	by	by
eyewitness	eyewit	eyewitness
accounts	account	account
,	,	,
were	were	were
addressed	address	addressed
at	at	at
length	length	length
during	dure	during
last	last	last
year	year	year
s	s	s
campaign	campaign	campaign
,	,	,
and	and	and
the	the	the
American	american	American
people	peopl	people
voiced	voic	voiced
their	their	their
judgment	judgment	judgment
by	by	by
delivering	deliv	delivering
a	a	a
decisive	decis	decisive
victory	victori	victory
,	,	,
a	a	a
White	white	White
House	hous	House
spokesperson	spokesperson	spokesperson
said	said	said
in	in	in
a	a	a
statement	statement	statement
on	on	on
Monday	monday	Monday
.	.	.
