Reuters	reuter	Reuters
-	-	-
Transgender	transgend	Transgender
students	student	student
cheered	cheer	cheered
the	the	the
Obama	obama	Obama
administration	administr	administration
s	s	s
directive	direct	directive
on	on	on
Friday	friday	Friday
requiring	requir	requiring
U	u	U
.	.	.
S	s	S
.	.	.
public	public	public
schools	school	school
to	to	to
allow	allow	allow
them	them	them
to	to	to
use	use	use
toilets	toilet	toilet
and	and	and
locker	locker	locker
rooms	room	room
consistent	consist	consistent
with	with	with
their	their	their
gender	gender	gender
identity	ident	identity
while	while	while
some	some	some
school	school	school
districts	district	district
said	said	said
they	they	they
would	would	would
not	not	not
comply	compli	comply
.	.	.
This	this	This
is	is	is
the	the	the
strongest	strongest	strongest
guidance	guidanc	guidance
to	to	to
date	date	date
from	from	from
the	the	the
federal	feder	federal
government	govern	government
to	to	to
schools	school	school
instructing	instruct	instructing
them	them	them
on	on	on
how	how	how
they	they	they
must	must	must
treat	treat	treat
transgender	transgend	transgender
students	student	student
fairly	fair	fairly
and	and	and
without	without	without
discrimination	discrimin	discrimination
,	,	,
said	said	said
Ilona	ilona	Ilona
Turner	turner	Turner
,	,	,
legal	legal	legal
director	director	director
at	at	at
the	the	the
Transgender	transgend	Transgender
Law	law	Law
Center	center	Center
in	in	in
California	california	California
.	.	.
This	this	This
will	will	will
be	be	be
something	someth	something
that	that	that
courts	court	court
will	will	will
have	have	have
to	to	to
give	give	give
great	great	great
weight	weight	weight
to	to	to
.	.	.
The	the	The
letter	letter	letter
,	,	,
signed	sign	signed
by	by	by
officials	offici	official
from	from	from
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Education	educ	Education
and	and	and
Justice	justic	Justice
Departments	depart	Departments
,	,	,
intensified	intensifi	intensified
the	the	the
debate	debat	debate
over	over	over
balancing	balanc	balancing
equal	equal	equal
rights	right	right
with	with	with
privacy	privaci	privacy
concerns	concern	concern
.	.	.
The	the	The
Obama	obama	Obama
administration	administr	administration
told	told	told
U	u	U
.	.	.
S	s	S
.	.	.
public	public	public
schools	school	school
on	on	on
Friday	friday	Friday
that	that	that
transgender	transgend	transgender
students	student	student
must	must	must
be	be	be
allowed	allow	allowed
to	to	to
use	use	use
the	the	the
bathroom	bathroom	bathroom
of	of	of
their	their	their
choice	choic	choice
,	,	,
upsetting	upset	upsetting
Republicans	republican	Republicans
and	and	and
raising	rais	raising
the	the	the
likelihood	likelihood	likelihood
of	of	of
fights	fight	fight
over	over	over
federal	feder	federal
funding	fund	funding
and	and	and
legal	legal	legal
authority	author	authority
.	.	.
Transgender	transgend	Transgender
student	student	student
Gavin	gavin	Gavin
Grimm	grimm	Grimm
,	,	,
who	who	who
won	won	won
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
appeals	appeal	appeal
court	court	court
ruling	rule	ruling
in	in	in
April	april	April
in	in	in
his	his	his
fight	fight	fight
over	over	over
bathroom	bathroom	bathroom
access	access	access
at	at	at
his	his	his
Virginia	virginia	Virginia
high	high	high
school	school	school
,	,	,
said	said	said
he	he	he
was	was	wa
happy	happi	happy
with	with	with
the	the	the
support	support	support
from	from	from
the	the	the
Obama	obama	Obama
administration	administr	administration
.	.	.
This	this	This
guidance	guidanc	guidance
would	would	would
have	have	have
made	made	made
a	a	a
big	big	big
difference	differ	difference
in	in	in
my	my	my
life	life	life
,	,	,
he	he	he
wrote	wrote	wrote
on	on	on
Twitter	twitter	Twitter
.	.	.
Educators	educ	Educators
are	are	are
facing	face	facing
scrutiny	scrutini	scrutiny
and	and	and
legal	legal	legal
action	action	action
over	over	over
access	access	access
to	to	to
toilets	toilet	toilet
and	and	and
locker	locker	locker
rooms	room	room
based	base	based
on	on	on
gender	gender	gender
identity	ident	identity
versus	versus	versus
a	a	a
student	student	student
s	s	s
sex	sex	sex
at	at	at
birth	birth	birth
.	.	.
The	the	The
federal	feder	federal
government	govern	government
s	s	s
position	posit	position
is	is	is
that	that	that
U	u	U
.	.	.
S	s	S
.	.	.
laws	law	law
against	against	against
sex	sex	sex
discrimination	discrimin	discrimination
in	in	in
educational	educ	educational
programs	program	program
include	includ	include
gender	gender	gender
identity	ident	identity
.	.	.
Friday	friday	Friday
s	s	s
directive	direct	directive
was	was	wa
the	the	the
broadest	broadest	broadest
attempt	attempt	attempt
to	to	to
enforce	enforc	enforce
that	that	that
stance	stanc	stance
on	on	on
a	a	a
national	nation	national
basis	basi	basis
.	.	.
But	but	But
North	north	North
Carolina	carolina	Carolina
s	s	s
Lieutenant	lieuten	Lieutenant
Governor	governor	Governor
Dan	dan	Dan
Forest	forest	Forest
said	said	said
in	in	in
a	a	a
statement	statement	statement
that	that	that
the	the	the
state	state	state
would	would	would
not	not	not
stand	stand	stand
by	by	by
and	and	and
let	let	let
our	our	our
locker	locker	locker
rooms	room	room
and	and	and
high	high	high
school	school	school
showers	shower	shower
be	be	be
used	use	used
for	for	for
social	social	social
experimentation	experiment	experimentation
at	at	at
the	the	the
expense	expens	expense
of	of	of
the	the	the
privacy	privaci	privacy
and	and	and
protection	protect	protection
of	of	of
our	our	our
young	young	young
boys	boy	boy
and	and	and
girls	girl	girl
.	.	.
Forest	forest	Forest
advised	advis	advised
schools	school	school
to	to	to
reject	reject	reject
the	the	the
policy	polici	policy
and	and	and
said	said	said
a	a	a
state	state	state
law	law	law
enacted	enact	enacted
in	in	in
March	march	March
restricting	restrict	restricting
bathroom	bathroom	bathroom
choice	choic	choice
for	for	for
transgender	transgend	transgender
people	peopl	people
trumped	trump	trumped
the	the	the
administration	administr	administration
s	s	s
non	non	non
-binding	-bind	-binding
directive	direct	directive
.	.	.
North	north	North
Carolina	carolina	Carolina
is	is	is
locked	lock	locked
in	in	in
a	a	a
high	high	high
-profile	-profil	-profile
legal	legal	legal
battle	battl	battle
with	with	with
the	the	the
federal	feder	federal
government	govern	government
over	over	over
its	it	it
bathroom	bathroom	bathroom
bill	bill	bill
.	.	.
On	on	On
Monday	monday	Monday
,	,	,
Republican	republican	Republican
leaders	leader	leader
of	of	of
the	the	the
state	state	state
s	s	s
legislature	legislatur	legislature
said	said	said
they	they	they
had	had	had
sued	su	sued
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Justice	justic	Justice
Department	depart	Department
over	over	over
the	the	the
state	state	state
s	s	s
law	law	law
restricting	restrict	restricting
public	public	public
bathroom	bathroom	bathroom
access	access	access
for	for	for
transgender	transgend	transgender
people	peopl	people
.	.	.
That	that	That
lawsuit	lawsuit	lawsuit
came	came	came
hours	hour	hour
after	after	after
North	north	North
Carolina	carolina	Carolina
Governor	governor	Governor
Pat	pat	Pat
McCrory	mccrori	McCrory
sued	su	sued
the	the	the
Justice	justic	Justice
Department	depart	Department
,	,	,
accusing	accus	accusing
it	it	it
of	of	of
overreaching	overreach	overreaching
after	after	after
federal	feder	federal
lawyers	lawyer	lawyer
said	said	said
the	the	the
state	state	state
s	s	s
law	law	law
requiring	requir	requiring
public	public	public
bathroom	bathroom	bathroom
use	use	use
based	base	based
on	on	on
birth	birth	birth
gender	gender	gender
was	was	wa
a	a	a
civil	civil	civil
rights	right	right
violation	violat	violation
.	.	.
In	in	In
Florida	florida	Florida
,	,	,
Marion	marion	Marion
County	counti	County
Public	public	Public
Schools	school	Schools
showed	show	showed
no	no	no
sign	sign	sign
of	of	of
backing	back	backing
down	down	down
from	from	from
a	a	a
resolution	resolut	resolution
passed	pass	passed
in	in	in
April	april	April
requiring	requir	requiring
students	student	student
to	to	to
use	use	use
the	the	the
bathroom	bathroom	bathroom
that	that	that
corresponds	correspond	corresponds
with	with	with
the	the	the
gender	gender	gender
on	on	on
their	their	their
birth	birth	birth
certificate	certif	certificate
.	.	.
I	i	I
don	don	don
t	t	t
believe	believ	believe
our	our	our
board	board	board
will	will	will
reverse	revers	reverse
the	the	the
decision	decis	decision
unless	unless	unless
it	it	it
is	is	is
instructed	instruct	instructed
by	by	by
the	the	the
courts	court	court
,	,	,
the	the	the
school	school	school
system	system	system
s	s	s
spokesman	spokesman	spokesman
Kevin	kevin	Kevin
Christian	christian	Christian
said	said	said
in	in	in
a	a	a
telephone	telephon	telephone
interview	interview	interview
.	.	.
Mississippi	mississippi	Mississippi
s	s	s
Department	depart	Department
of	of	of
Education	educ	Education
said	said	said
it	it	it
would	would	would
comply	compli	comply
with	with	with
the	the	the
federal	feder	federal
guidance	guidanc	guidance
.	.	.
New	new	New
York	york	York
City	citi	City
Mayor	mayor	Mayor
Bill	bill	Bill
de	de	de
Blasio	blasio	Blasio
signed	sign	signed
an	an	an
executive	execut	executive
order	order	order
in	in	in
March	march	March
allowing	allow	allowing
a	a	a
person	person	person
of	of	of
any	ani	any
gender	gender	gender
to	to	to
choose	choos	choose
whether	whether	whether
to	to	to
use	use	use
a	a	a
men	men	men
s	s	s
or	or	or
women	women	woman
s	s	s
toilet	toilet	toilet
or	or	or
locker	locker	locker
room	room	room
in	in	in
all	all	all
municipal	municip	municipal
properties	properti	property
including	includ	including
public	public	public
parks	park	park
,	,	,
pools	pool	pool
,	,	,
and	and	and
playgrounds	playground	playground
.	.	.
The	the	The
order	order	order
requires	requir	requires
city	citi	city
agencies	agenc	agency
to	to	to
post	post	post
the	the	the
policy	polici	policy
in	in	in
conspicuous	conspicu	conspicuous
locations	locat	location
within	within	within
three	three	three
months	month	month
and	and	and
to	to	to
train	train	train
all	all	all
employees	employe	employee
within	within	within
two	two	two
years	year	year
.	.	.
New	new	New
York	york	York
City	citi	City
s	s	s
action	action	action
came	came	came
a	a	a
week	week	week
after	after	after
South	south	South
Dakota	dakota	Dakota
Governor	governor	Governor
Dennis	denni	Dennis
Daugaard	daugaard	Daugaard
vetoed	veto	vetoed
a	a	a
bill	bill	bill
that	that	that
would	would	would
have	have	have
made	made	made
the	the	the
state	state	state
the	the	the
first	first	first
to	to	to
limit	limit	limit
transgender	transgend	transgender
students	student	student
to	to	to
bathrooms	bathroom	bathroom
and	and	and
locker	locker	locker
rooms	room	room
that	that	that
correspond	correspond	correspond
with	with	with
their	their	their
birth	birth	birth
gender	gender	gender
.	.	.
In	in	In
November	novemb	November
,	,	,
Houston	houston	Houston
voters	voter	voter
overwhelmingly	overwhelm	overwhelmingly
rejected	reject	rejected
a	a	a
measure	measur	measure
known	known	known
as	as	a
the	the	the
bathroom	bathroom	bathroom
ordinance	ordin	ordinance
that	that	that
would	would	would
have	have	have
established	establish	established
non	non	non
-discrimination	-discrimin	-discrimination
protections	protect	protection
for	for	for
gay	gay	gay
and	and	and
transgender	transgend	transgender
people	peopl	people
.	.	.
Nationwide	nationwid	Nationwide
,	,	,
22	22	22
percent	percent	percent
of	of	of
transgender	transgend	transgender
and	and	and
gender	gender	gender
non	non	non
-conforming	-conform	-conforming
people	peopl	people
report	report	report
being	be	being
denied	deni	denied
access	access	access
to	to	to
appropriate	appropri	appropriate
bathrooms	bathroom	bathroom
at	at	at
work	work	work
,	,	,
and	and	and
26	26	26
percent	percent	percent
report	report	report
being	be	being
denied	deni	denied
access	access	access
to	to	to
bathrooms	bathroom	bathroom
in	in	in
an	an	an
educational	educ	educational
setting	set	setting
,	,	,
according	accord	according
to	to	to
a	a	a
survey	survey	survey
conducted	conduct	conducted
by	by	by
the	the	the
National	nation	National
Center	center	Center
for	for	for
Transgender	transgend	Transgender
Equality	equal	Equality
and	and	and
the	the	the
National	nation	National
Gay	gay	Gay
and	and	and
Lesbian	lesbian	Lesbian
Task	task	Task
Force	forc	Force
.	.	.
