Token	Stem	Lemma
BEIJING	beij	BEIJING
Reuters	reuter	Reuters
China	china	China
s	s	s
President	presid	President
Xi	xi	Xi
Jinping	jinp	Jinping
told	told	told
India	india	India
s	s	s
Prime	prime	Prime
Minister	minist	Minister
Modi	modi	Modi
on	on	on
Tuesday	tuesday	Tuesday
that	that	that
the	the	the
two	two	two
countries	countri	country
should	should	should
respect	respect	respect
each	each	each
other	other	other
and	and	and
safeguard	safeguard	safeguard
peace	peac	peace
in	in	in
border	border	border
areas	area	area
according	accord	according
to	to	to
the	the	the
state	state	state
-owned	-own	-owned
People	peopl	People
s	s	s
Daily	daili	Daily
Xi	xi	Xi
also	also	also
told	told	told
Modi	modi	Modi
that	that	that
India	india	India
should	should	should
treat	treat	treat
China	china	China
s	s	s
development	develop	development
correctly	correct	correctly
and	and	and
rationally	ration	rationally
in	in	in
a	a	a
meeting	meet	meeting
on	on	on
the	the	the
sidelines	sidelin	sideline
of	of	of
a	a	a
summit	summit	summit
of	of	of
BRICS	bric	BRICS
countries	countri	country
according	accord	according
to	to	to
the	the	the
People	peopl	People
s	s	s
Daily	daili	Daily
