Reuters	reuter	Reuters
-	-	-
A	a	A
proposal	propos	proposal
to	to	to
raise	rais	raise
California	california	California
s	s	s
minimum	minimum	minimum
wage	wage	wage
to	to	to
15	15	15
an	an	an
hour	hour	hour
by	by	by
the	the	the
year	year	year
2021	2021	2021
has	has	ha
qualified	qualifi	qualified
to	to	to
be	be	be
listed	list	listed
on	on	on
the	the	the
upcoming	upcom	upcoming
November	novemb	November
ballot	ballot	ballot
in	in	in
the	the	the
state	state	state
,	,	,
officials	offici	official
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
.	.	.

The	the	The
development	develop	development
comes	come	come
as	as	a
a	a	a
wave	wave	wave
of	of	of
minimum	minimum	minimum
wage	wage	wage
increases	increas	increase
at	at	at
the	the	the
state	state	state
level	level	level
sweeps	sweep	sweep
the	the	the
United	unit	United
States	state	States
as	as	a
the	the	the
federal	feder	federal
minimum	minimum	minimum
wage	wage	wage
has	has	ha
gone	gone	gone
more	more	more
than	than	than
six	six	six
years	year	year
without	without	without
an	an	an
increase	increas	increase
from	from	from
7	7	7
.	.	.
25	25	25
an	an	an
hour	hour	hour
.	.	.

The	the	The
California	california	California
Secretary	secretari	Secretary
of	of	of
State	state	State
s	s	s
office	offic	office
said	said	said
supporters	support	supporter
of	of	of
the	the	the
measure	measur	measure
,	,	,
pushed	push	pushed
by	by	by
Labor	labor	Labor
group	group	group
coalition	coalit	coalition
Lift	lift	Lift
Up	up	Up
California	california	California
,	,	,
had	had	had
gathered	gather	gathered
more	more	more
than	than	than
the	the	the
400	400	400
,	,	,
000	000	000
signatures	signatur	signature
needed	need	needed
to	to	to
have	have	have
the	the	the
Fair	fair	Fair
Wage	wage	Wage
Act	act	Act
of	of	of
2016	2016	2016
placed	place	placed
on	on	on
the	the	the
ballot	ballot	ballot
.	.	.

California	california	California
has	has	ha
led	led	led
the	the	the
country	countri	country
on	on	on
environmental	environment	environmental
,	,	,
health	health	health
and	and	and
civil	civil	civil
rights	right	right
protections	protect	protection
and	and	and
it	it	it
s	s	s
only	onli	only
appropriate	appropri	appropriate
that	that	that
we	we	we
would	would	would
become	becom	become
the	the	the
first	first	first
state	state	state
to	to	to
enact	enact	enact
a	a	a
minimum	minimum	minimum
wage	wage	wage
that	that	that
allows	allow	allows
millions	million	million
of	of	of
families	famili	family
to	to	to
live	live	live
in	in	in
dignity	digniti	dignity
,	,	,
Los	los	Los
Angeles	angel	Angeles
County	counti	County
Supervisor	supervisor	Supervisor
Sheila	sheila	Sheila
Kuehl	kuehl	Kuehl
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

She	she	She
added	ad	added
that	that	that
the	the	the
measure	measur	measure
would	would	would
build	build	build
on	on	on
the	the	the
efforts	effort	effort
of	of	of
Los	los	Los
Angeles	angel	Angeles
lawmakers	lawmak	lawmaker
,	,	,
who	who	who
last	last	last
year	year	year
passed	pass	passed
a	a	a
law	law	law
hiking	hike	hiking
the	the	the
city	citi	city
s	s	s
minimum	minimum	minimum
wage	wage	wage
to	to	to
15	15	15
by	by	by
2020	2020	2020
.	.	.

The	the	The
measure	measur	measure
would	would	would
boost	boost	boost
the	the	the
state	state	state
s	s	s
minimum	minimum	minimum
wage	wage	wage
to	to	to
11	11	11
an	an	an
hour	hour	hour
in	in	in
2017	2017	2017
,	,	,
and	and	and
increase	increas	increase
it	it	it
by	by	by
a	a	a
dollar	dollar	dollar
an	an	an
hour	hour	hour
every	everi	every
year	year	year
until	until	until
reaching	reach	reaching
15	15	15
an	an	an
hour	hour	hour
in	in	in
2021	2021	2021
.	.	.

After	after	After
2021	2021	2021
,	,	,
the	the	the
minimum	minimum	minimum
wage	wage	wage
would	would	would
be	be	be
adjusted	adjust	adjusted
annually	annual	annually
based	base	based
on	on	on
the	the	the
rate	rate	rate
of	of	of
inflation	inflat	inflation
.	.	.

The	the	The
California	california	California
Chamber	chamber	Chamber
of	of	of
Commerce	commerc	Commerce
said	said	said
earlier	earlier	earlier
this	this	this
month	month	month
that	that	that
it	it	it
would	would	would
oppose	oppos	oppose
any	ani	any
state	state	state
-wide	-wide	-wide
ballot	ballot	ballot
initiatives	initi	initiative
for	for	for
a	a	a
15	15	15
minimum	minimum	minimum
wage	wage	wage
,	,	,
arguing	argu	arguing
that	that	that
it	it	it
would	would	would
create	creat	create
new	new	new
costs	cost	cost
for	for	for
state	state	state
and	and	and
local	local	local
governments	govern	government
as	as	a
well	well	well
as	as	a
businesses	busi	business
.	.	.

A	a	A
Field	field	Field
Poll	poll	Poll
published	publish	published
last	last	last
August	august	August
showed	show	showed
that	that	that
about	about	about
seven	seven	seven
out	out	out
of	of	of
10	10	10
respondents	respond	respondent
favored	favor	favored
the	the	the
measure	measur	measure
,	,	,
with	with	with
nearly	near	nearly
half	half	half
saying	say	saying
they	they	they
strongly	strong	strongly
favored	favor	favored
it	it	it
.	.	.

Fourteen	fourteen	Fourteen
states	state	state
and	and	and
several	sever	several
cities	citi	city
began	began	began
the	the	the
new	new	new
year	year	year
with	with	with
increases	increas	increase
to	to	to
their	their	their
minimum	minimum	minimum
wage	wage	wage
.	.	.

California	california	California
and	and	and
Massachusetts	massachusett	Massachusetts
saw	saw	saw
some	some	some
of	of	of
the	the	the
biggest	biggest	biggest
hikes	hike	hike
among	among	among
the	the	the
states	state	state
,	,	,
both	both	both
increasing	increas	increasing
from	from	from
9	9	9
to	to	to
10	10	10
an	an	an
hour	hour	hour
,	,	,
according	accord	according
to	to	to
an	an	an
analysis	analysi	analysis
by	by	by
the	the	the
National	nation	National
Conference	confer	Conference
of	of	of
State	state	State
Legislatures	legislatur	Legislatures
.	.	.

