Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
Republican	republican	Republican
Senate	senat	Senate
Majority	major	Majority
Leader	leader	Leader
Mitch	mitch	Mitch
McConnell	mcconnel	McConnell
said	said	said
on	on	on
Saturday	saturday	Saturday
that	that	that
the	the	the
next	next	next
U	u	U
S	s	S
president	presid	president
should	should	should
be	be	be
the	the	the
one	one	one
to	to	to
nominate	nomin	nominate
a	a	a
justice	justic	justice
to	to	to
fill	fill	fill
the	the	the
vacancy	vacanc	vacancy
left	left	left
on	on	on
the	the	the
Supreme	suprem	Supreme
Court	court	Court
by	by	by
the	the	the
death	death	death
of	of	of
Antonin	antonin	Antonin
Scalia	scalia	Scalia
The	the	The
American	american	American
people	peopl	people
should	should	should
have	have	have
a	a	a
voice	voic	voice
in	in	in
the	the	the
selection	select	selection
of	of	of
their	their	their
next	next	next
Supreme	suprem	Supreme
Court	court	Court
justice	justic	justice
Therefore	therefor	Therefore
this	this	this
vacancy	vacanc	vacancy
should	should	should
not	not	not
be	be	be
filled	fill	filled
until	until	until
we	we	we
have	have	have
a	a	a
new	new	new
president	presid	president
McConnell	mcconnel	McConnell
said	said	said
in	in	in
a	a	a
statement	statement	statement
