Reuters	reuter	Reuters
-	-	-
The	the	The
Republican	republican	Republican
-controlled	-control	-controlled
Iowa	iowa	Iowa
state	state	state
senate	senat	senate
voted	vote	voted
on	on	on
Thursday	thursday	Thursday
to	to	to
cut	cut	cut
Medicaid	medicaid	Medicaid
funding	fund	funding
for	for	for
family	famili	family
planning	plan	planning
services	servic	service
to	to	to
abortion	abort	abortion
providers	provid	provider
including	includ	including
Planned	plan	Planned
Parenthood	parenthood	Parenthood
.	.	.
State	state	State
senators	senat	senator
passed	pass	passed
the	the	the
bill	bill	bill
30	30	30
-20	-20	-20
,	,	,
advancing	advanc	advancing
it	it	it
to	to	to
the	the	the
Republican	republican	Republican
-controlled	-control	-controlled
House	hous	House
.	.	.
The	the	The
vote	vote	vote
was	was	wa
along	along	along
party	parti	party
lines	line	line
,	,	,
with	with	with
one	one	one
independent	independ	independent
voting	vote	voting
in	in	in
favor	favor	favor
of	of	of
the	the	the
measure	measur	measure
.	.	.
Republican	republican	Republican
Governor	governor	Governor
Terry	terri	Terry
Branstad	branstad	Branstad
has	has	ha
said	said	said
he	he	he
supports	support	support
the	the	the
bill	bill	bill
.	.	.
Planned	plan	Planned
Parenthood	parenthood	Parenthood
draws	draw	draw
the	the	the
ire	ire	ire
of	of	of
many	mani	many
Republicans	republican	Republicans
because	becaus	because
it	it	it
provides	provid	provides
abortions	abort	abortion
,	,	,
and	and	and
Republican	republican	Republican
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
has	has	ha
pledged	pledg	pledged
to	to	to
defund	defund	defund
the	the	the
organization	organ	organization
.	.	.
This	this	This
change	chang	change
will	will	will
allow	allow	allow
Iowa	iowa	Iowa
to	to	to
restrict	restrict	restrict
government	govern	government
funding	fund	funding
to	to	to
family	famili	family
planning	plan	planning
services	servic	service
away	away	away
from	from	from
organizations	organ	organization
that	that	that
perform	perform	perform
abortions	abort	abortion
that	that	that
are	are	are
not	not	not
medically	medic	medically
necessary	necessari	necessary
,	,	,
Republican	republican	Republican
Senator	senat	Senator
Amy	ami	Amy
Sinclair	sinclair	Sinclair
,	,	,
one	one	one
of	of	of
the	the	the
bill	bill	bill
s	s	s
sponsors	sponsor	sponsor
,	,	,
said	said	said
on	on	on
Thursday	thursday	Thursday
before	befor	before
the	the	the
vote	vote	vote
.	.	.
Planned	plan	Planned
Parenthood	parenthood	Parenthood
denounced	denounc	denounced
the	the	the
vote	vote	vote
.	.	.
The	the	The
Republican	republican	Republican
lawmakers	lawmak	lawmaker
who	who	who
continue	continu	continue
to	to	to
advance	advanc	advance
this	this	this
bill	bill	bill
should	should	should
be	be	be
ashamed	asham	ashamed
of	of	of
themselves	themselv	themselves
.	.	.
They	they	They
are	are	are
playing	play	playing
political	polit	political
games	game	game
,	,	,
with	with	with
the	the	the
lives	live	life
of	of	of
low	low	low
-income	-incom	-income
Iowans	iowan	Iowans
at	at	at
stake	stake	stake
,	,	,
Planned	plan	Planned
Parenthood	parenthood	Parenthood
of	of	of
the	the	the
Heartland	heartland	Heartland
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
This	this	This
bill	bill	bill
does	doe	doe
nothing	noth	nothing
to	to	to
advance	advanc	advance
their	their	their
extremist	extremist	extremist
agenda	agenda	agenda
to	to	to
limit	limit	limit
access	access	access
to	to	to
abortion	abort	abortion
.	.	.
Instead	instead	Instead
,	,	,
it	it	it
blocks	block	block
access	access	access
to	to	to
crucial	crucial	crucial
family	famili	family
planning	plan	planning
services	servic	service
for	for	for
thousands	thousand	thousand
of	of	of
Iowans	iowan	Iowans
the	the	the
very	veri	very
services	servic	service
that	that	that
most	most	most
effectively	effect	effectively
prevent	prevent	prevent
abortion	abort	abortion
.	.	.
It	it	It
s	s	s
a	a	a
self	self	self
-serving	-serv	-serving
,	,	,
misleading	mislead	misleading
and	and	and
dangerous	danger	dangerous
political	polit	political
game	game	game
.	.	.
The	the	The
bill	bill	bill
directs	direct	directs
the	the	the
Iowa	iowa	Iowa
Department	depart	Department
of	of	of
Human	human	Human
Services	servic	Services
to	to	to
discontinue	discontinu	discontinue
the	the	the
Medicaid	medicaid	Medicaid
family	famili	family
planning	plan	planning
network	network	network
waiver	waiver	waiver
on	on	on
July	juli	July
1	1	1
and	and	and
replace	replac	replace
it	it	it
with	with	with
a	a	a
state	state	state
family	famili	family
planning	plan	planning
services	servic	service
program	program	program
.	.	.
Eligibility	elig	Eligibility
requirements	requir	requirement
for	for	for
the	the	the
new	new	new
network	network	network
would	would	would
remain	remain	remain
the	the	the
same	same	same
,	,	,
but	but	but
no	no	no
funding	fund	funding
would	would	would
be	be	be
provided	provid	provided
to	to	to
organizations	organ	organization
that	that	that
provide	provid	provide
abortions	abort	abortion
or	or	or
maintain	maintain	maintain
facilities	facil	facility
where	where	where
abortions	abort	abortion
are	are	are
carried	carri	carried
out	out	out
.	.	.
Planned	plan	Planned
Parenthood	parenthood	Parenthood
is	is	is
Iowa	iowa	Iowa
s	s	s
largest	largest	largest
abortion	abort	abortion
provider	provid	provider
with	with	with
12	12	12
clinics	clinic	clinic
in	in	in
the	the	the
state	state	state
,	,	,
but	but	but
no	no	no
public	public	public
money	money	money
is	is	is
used	use	used
for	for	for
abortions	abort	abortion
,	,	,
according	accord	according
to	to	to
the	the	the
Des	des	Des
Moines	moin	Moines
Register	regist	Register
.	.	.
Branstad	branstad	Branstad
has	has	ha
proposed	propos	proposed
paying	pay	paying
for	for	for
the	the	the
new	new	new
state	state	state
-run	-run	-run
program	program	program
by	by	by
shifting	shift	shifting
2	2	2
.	.	.
8	8	8
million	million	million
in	in	in
funds	fund	fund
from	from	from
services	servic	service
for	for	for
vulnerable	vulner	vulnerable
adults	adult	adult
,	,	,
families	famili	family
and	and	and
children	children	child
,	,	,
the	the	the
newspaper	newspap	newspaper
reported	report	reported
.	.	.
Planned	plan	Planned
Parenthood	parenthood	Parenthood
is	is	is
also	also	also
facing	face	facing
a	a	a
funding	fund	funding
cut	cut	cut
in	in	in
Texas	texa	Texas
,	,	,
where	where	where
a	a	a
judge	judg	judge
is	is	is
considering	consid	considering
the	the	the
move	move	move
,	,	,
which	which	which
the	the	the
organization	organ	organization
has	has	ha
challenged	challeng	challenged
in	in	in
court	court	court
.	.	.
