Token	Stem	Lemma
JUCHITAN	juchitan	JUCHITAN
Mexico	mexico	Mexico
Reuters	reuter	Reuters
Destruction	destruct	Destruction
wrought	wrought	wrought
by	by	by
Mexico	mexico	Mexico
s	s	s
massive	massiv	massive
earthquake	earthquak	earthquake
has	has	ha
put	put	put
a	a	a
spotlight	spotlight	spotlight
on	on	on
the	the	the
quasi	quasi	quasi
-matriarchal	-matriarch	-matriarchal
indigenous	indigen	indigenous
traditions	tradit	tradition
of	of	of
the	the	the
worst	worst	worst
affected	affect	affected
town	town	town
with	with	with
women	women	woman
and	and	and
third	third	third
-gender	-gender	-gender
muxes	mux	muxes
playing	play	playing
a	a	a
leading	lead	leading
role	role	role
in	in	in
the	the	the
aftermath	aftermath	aftermath
of	of	of
the	the	the
disaster	disast	disaster
Located	locat	Located
in	in	in
Mexico	mexico	Mexico
s	s	s
narrow	narrow	narrow
isthmus	isthmus	isthmus
region	region	region
about	about	about
400	400	400
miles	mile	mile
644	644	644
km	km	km
southeast	southeast	southeast
of	of	of
capital	capit	capital
Mexico	mexico	Mexico
City	citi	City
Juchitan	juchitan	Juchitan
bore	bore	bore
the	the	the
brunt	brunt	brunt
of	of	of
the	the	the
8	8	8
1	1	1
magnitude	magnitud	magnitude
earthquake	earthquak	earthquake
that	that	that
flattened	flatten	flattened
thousands	thousand	thousand
of	of	of
buildings	build	building
in	in	in
the	the	the
humid	humid	humid
market	market	market
town	town	town
in	in	in
a	a	a
matter	matter	matter
of	of	of
seconds	second	second
and	and	and
took	took	took
at	at	at
least	least	least
98	98	98
lives	live	life
nationwide	nationwid	nationwide
In	in	In
vivid	vivid	vivid
contrast	contrast	contrast
to	to	to
Mexico	mexico	Mexico
s	s	s
macho	macho	macho
male	male	male
-dominated	-domin	-dominated
society	societi	society
travelers	travel	traveler
have	have	have
noted	note	noted
since	sinc	since
at	at	at
least	least	least
the	the	the
1800s	1800s	1800s
the	the	the
relative	relat	relative
equality	equal	equality
of	of	of
Juchitan	juchitan	Juchitan
s	s	s
mainly	main	mainly
Zapotec	zapotec	Zapotec
men	men	men
and	and	and
women	women	woman
as	as	a
well	well	well
as	as	a
the	the	the
prominence	promin	prominence
of	of	of
muxes	mux	muxes
Zapotecs	zapotec	Zapotecs
born	born	born
biologically	biolog	biologically
male	male	male
who	who	who
mix	mix	mix
gay	gay	gay
and	and	and
feminine	feminin	feminine
identity	ident	identity
After	after	After
the	the	the
earth	earth	earth
shook	shook	shook
violently	violent	violently
just	just	just
before	befor	before
midnight	midnight	midnight
on	on	on
Thursday	thursday	Thursday
women	women	woman
muxes	mux	muxes
and	and	and
men	men	men
all	all	all
leapt	leapt	leapt
into	into	into
action	action	action
in	in	in
many	mani	many
cases	case	case
pulling	pull	pulling
away	away	away
rubble	rubbl	rubble
with	with	with
their	their	their
bare	bare	bare
hands	hand	hand
I	i	I
carried	carri	carried
my	my	my
mother	mother	mother
out	out	out
as	as	a
I	i	I
left	left	left
the	the	the
house	hous	house
and	and	and
then	then	then
my	my	my
brother	brother	brother
and	and	and
I	i	I
went	went	went
to	to	to
rescue	rescu	rescue
my	my	my
aunt	aunt	aunt
who	who	who
was	was	wa
trapped	trap	trapped
Peregrina	peregrina	Peregrina
Vera	vera	Vera
a	a	a
tall	tall	tall
26	26	26
-year	-year	-year
-old	-old	-old
muxe	mux	muxe
said	said	said
in	in	in
a	a	a
sing	sing	sing
-song	-song	-song
voice	voic	voice
her	her	her
long	long	long
hair	hair	hair
tied	tie	tied
in	in	in
a	a	a
bun	bun	bun
She	she	She
then	then	then
helped	help	helped
pull	pull	pull
up	up	up
rubble	rubbl	rubble
to	to	to
free	free	free
her	her	her
grandmother	grandmoth	grandmother
after	after	after
hearing	hear	hearing
shouts	shout	shout
for	for	for
help	help	help
Vera	vera	Vera
said	said	said
sitting	sit	sitting
in	in	in
an	an	an
outdoor	outdoor	outdoor
patio	patio	patio
just	just	just
beyond	beyond	beyond
the	the	the
collapsed	collaps	collapsed
walls	wall	wall
of	of	of
her	her	her
house	hous	house
where	where	where
two	two	two
aggressive	aggress	aggressive
pet	pet	pet
ducks	duck	duck
snapped	snap	snapped
brightly	bright	brightly
colored	color	colored
bills	bill	bill
at	at	at
visitors	visitor	visitor
Locals	local	Locals
say	say	say
there	there	there
is	is	is
a	a	a
muxe	mux	muxe
in	in	in
every	everi	every
Juchitan	juchitan	Juchitan
family	famili	family
They	they	They
are	are	are
widely	wide	widely
accepted	accept	accepted
despite	despit	despite
an	an	an
ingrained	ingrain	ingrained
Roman	roman	Roman
Catholic	cathol	Catholic
heritage	heritag	heritage
and	and	and
known	known	known
for	for	for
dedication	dedic	dedication
to	to	to
family	famili	family
especially	especi	especially
for	for	for
taking	take	taking
care	care	care
of	of	of
mothers	mother	mother
as	as	a
other	other	other
siblings	sibl	sibling
move	move	move
out	out	out
Among	among	Among
the	the	the
severely	sever	severely
damaged	damag	damaged
buildings	build	building
was	was	wa
the	the	the
downtown	downtown	downtown
market	market	market
the	the	the
most	most	most
important	import	important
for	for	for
miles	mile	mile
around	around	around
and	and	and
the	the	the
heart	heart	heart
of	of	of
Zapotec	zapotec	Zapotec
women	women	woman
s	s	s
economic	econom	economic
