WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Jared	jare	Jared
Kushner	kushner	Kushner
s	s	s
lawyer	lawyer	lawyer
failed	fail	failed
to	to	to
give	give	give
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
Judiciary	judiciari	Judiciary
Committee	committe	Committee
documents	document	document
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
son	son	son
-in-law	-in-law	-in-law
and	and	and
senior	senior	senior
adviser	advis	adviser
received	receiv	received
about	about	about
a	a	a
Russian	russian	Russian
backdoor	backdoor	backdoor
overture	overtur	overture
and	and	and
dinner	dinner	dinner
invite	invit	invite
,	,	,
the	the	the
committee	committe	committee
s	s	s
leaders	leader	leader
said	said	said
on	on	on
Thursday	thursday	Thursday
.	.	.
In	in	In
a	a	a
letter	letter	letter
to	to	to
Kushner	kushner	Kushner
s	s	s
attorney	attorney	attorney
,	,	,
Abbe	abb	Abbe
Lowell	lowel	Lowell
,	,	,
Senators	senat	Senators
Chuck	chuck	Chuck
Grassley	grassley	Grassley
and	and	and
Dianne	diann	Dianne
Feinstein	feinstein	Feinstein
,	,	,
the	the	the
Judiciary	judiciari	Judiciary
Committee	committe	Committee
s	s	s
Republican	republican	Republican
chairman	chairman	chairman
and	and	and
top	top	top
Democrat	democrat	Democrat
,	,	,
listed	list	listed
the	the	the
documents	document	document
and	and	and
emails	email	email
among	among	among
materials	materi	material
Lowell	lowel	Lowell
has	has	ha
failed	fail	failed
to	to	to
produce	produc	produce
.	.	.
Kushner	kushner	Kushner
,	,	,
the	the	the
letter	letter	letter
said	said	said
,	,	,
also	also	also
forwarded	forward	forwarded
to	to	to
an	an	an
unidentified	unidentifi	unidentified
campaign	campaign	campaign
adviser	advis	adviser
emails	email	email
from	from	from
September	septemb	September
2016	2016	2016
concerning	concern	concerning
Wikileaks	wikileak	Wikileaks
,	,	,
the	the	the
whistleblower	whistleblow	whistleblower
group	group	group
that	that	that
published	publish	published
emails	email	email
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
determined	determin	determined
Russian	russian	Russian
military	militari	military
intelligence	intellig	intelligence
had	had	had
hacked	hack	hacked
from	from	from
Democratic	democrat	Democratic
Party	parti	Party
accounts	account	account
.	.	.
It	it	It
appears	appear	appears
that	that	that
your	your	your
search	search	search
may	may	may
have	have	have
overlooked	overlook	overlooked
several	sever	several
documents	document	document
,	,	,
the	the	the
letter	letter	letter
said	said	said
of	of	of
Lowell	lowel	Lowell
s	s	s
responses	respons	response
to	to	to
three	three	three
requests	request	request
for	for	for
materials	materi	material
related	relat	related
to	to	to
the	the	the
committee	committe	committee
s	s	s
investigation	investig	investigation
on	on	on
Russian	russian	Russian
interference	interfer	interference
in	in	in
the	the	the
2016	2016	2016
presidential	presidenti	presidential
election	elect	election
.	.	.
Mr	mr	Mr
.	.	.
Kushner	kushner	Kushner
and	and	and
we	we	we
have	have	have
been	been	been
responsive	respons	responsive
to	to	to
all	all	all
requests	request	request
,	,	,
Lowell	lowel	Lowell
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
We	we	We
provided	provid	provided
the	the	the
Judiciary	judiciari	Judiciary
Committee	committe	Committee
with	with	with
all	all	all
relevant	relev	relevant
documents	document	document
that	that	that
had	had	had
to	to	to
do	do	do
with	with	with
Mr	mr	Mr
.	.	.
Kushner	kushner	Kushner
s	s	s
calls	call	call
,	,	,
contacts	contact	contact
or	or	or
meetings	meet	meeting
with	with	with
Russians	russian	Russians
during	dure	during
the	the	the
campaign	campaign	campaign
and	and	and
transition	transit	transition
,	,	,
which	which	which
was	was	wa
the	the	the
request	request	request
.	.	.
We	we	We
also	also	also
informed	inform	informed
the	the	the
committee	committe	committee
we	we	we
will	will	will
be	be	be
open	open	open
to	to	to
responding	respond	responding
to	to	to
any	ani	any
additional	addit	additional
requests	request	request
and	and	and
that	that	that
we	we	we
will	will	will
continue	continu	continue
to	to	to
work	work	work
with	with	with
White	white	White
House	hous	House
Counsel	counsel	Counsel
for	for	for
any	ani	any
responsive	respons	responsive
documents	document	document
from	from	from
after	after	after
the	the	the
inauguration	inaugur	inauguration
.	.	.
When	when	When
asked	ask	asked
about	about	about
the	the	the
letter	letter	letter
,	,	,
White	white	White
House	hous	House
press	press	press
secretary	secretari	secretary
Sarah	sarah	Sarah
Huckabee	huckabe	Huckabee
Sanders	sander	Sanders
referred	refer	referred
reporters	report	reporter
to	to	to
Lowell	lowel	Lowell
.	.	.
Trump	trump	Trump
denies	deni	denies
any	ani	any
collusion	collus	collusion
between	between	between
his	his	his
campaign	campaign	campaign
and	and	and
Moscow	moscow	Moscow
.	.	.
Russia	russia	Russia
denies	deni	denies
a	a	a
January	januari	January
report	report	report
by	by	by
three	three	three
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
that	that	that
it	it	it
conducted	conduct	conducted
an	an	an
influence	influenc	influence
operation	oper	operation
to	to	to
skew	skew	skew
the	the	the
2016	2016	2016
presidential	presidenti	presidential
vote	vote	vote
in	in	in
favor	favor	favor
of	of	of
Trump	trump	Trump
over	over	over
his	his	his
Democratic	democrat	Democratic
rival	rival	rival
,	,	,
Hillary	hillari	Hillary
Clinton	clinton	Clinton
.	.	.
Separately	separ	Separately
,	,	,
the	the	the
Wall	wall	Wall
Street	street	Street
Journal	journal	Journal
reported	report	reported
on	on	on
Thursday	thursday	Thursday
that	that	that
Special	special	Special
Counsel	counsel	Counsel
Robert	robert	Robert
Mueller	mueller	Mueller
s	s	s
team	team	team
last	last	last
month	month	month
subpoenaed	subpoena	subpoenaed
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
for	for	for
documents	document	document
containing	contain	containing
specified	specifi	specified
Russian	russian	Russian
keywords	keyword	keywords
from	from	from
more	more	more
than	than	than
a	a	a
dozen	dozen	dozen
officials	offici	official
.	.	.
According	accord	According
to	to	to
the	the	the
Journal	journal	Journal
,	,	,
a	a	a
person	person	person
familiar	familiar	familiar
with	with	with
the	the	the
matter	matter	matter
said	said	said
the	the	the
campaign	campaign	campaign
has	has	ha
been	been	been
complying	compli	complying
voluntarily	voluntarili	voluntarily
with	with	with
the	the	the
request	request	request
.	.	.
Grassley	grassley	Grassley
s	s	s
and	and	and
Feinstein	feinstein	Feinstein
s	s	s
letter	letter	letter
to	to	to
Lowell	lowel	Lowell
also	also	also
specified	specifi	specified
keywords	keyword	keywords
,	,	,
including	includ	including
Clinton	clinton	Clinton
,	,	,
WikiLeaks	wikileak	WikiLeaks
,	,	,
hacking	hack	hacking
,	,	,
and	and	and
the	the	the
names	name	name
of	of	of
four	four	four
Russian	russian	Russian
banks	bank	bank
.	.	.
Kushner	kushner	Kushner
remains	remain	remains
one	one	one
person	person	person
of	of	of
interest	interest	interest
to	to	to
the	the	the
investigations	investig	investigation
by	by	by
Mueller	mueller	Mueller
and	and	and
congressional	congression	congressional
committees	committe	committee
,	,	,
according	accord	according
to	to	to
a	a	a
source	sourc	source
with	with	with
knowledge	knowledg	knowledge
of	of	of
the	the	the
probes	probe	probe
.	.	.
Among	among	Among
other	other	other
things	thing	thing
,	,	,
investigators	investig	investigator
want	want	want
to	to	to
know	know	know
if	if	if
Kushner	kushner	Kushner
knew	knew	knew
during	dure	during
the	the	the
2016	2016	2016
campaign	campaign	campaign
that	that	that
Russia	russia	Russia
was	was	wa
hacking	hack	hacking
Democratic	democrat	Democratic
emails	email	email
in	in	in
an	an	an
effort	effort	effort
to	to	to
help	help	help
Trump	trump	Trump
and	and	and
whether	whether	whether
he	he	he
tried	tri	tried
to	to	to
create	creat	create
a	a	a
secret	secret	secret
back	back	back
channel	channel	channel
between	between	between
the	the	the
Trump	trump	Trump
White	white	White
House	hous	House
and	and	and
the	the	the
Kremlin	kremlin	Kremlin
,	,	,
said	said	said
the	the	the
source	sourc	source
,	,	,
speaking	speak	speaking
on	on	on
condition	condit	condition
of	of	of
anonymity	anonym	anonymity
.	.	.
Investigators	investig	Investigators
also	also	also
want	want	want
to	to	to
know	know	know
if	if	if
Kushner	kushner	Kushner
took	took	took
part	part	part
in	in	in
or	or	or
knew	knew	knew
of	of	of
any	ani	any
post	post	post
-election	-elect	-election
efforts	effort	effort
by	by	by
Trump	trump	Trump
s	s	s
former	former	former
national	nation	national
security	secur	security
adviser	advis	adviser
,	,	,
Michael	michael	Michael
Flynn	flynn	Flynn
,	,	,
or	or	or
others	other	others
to	to	to
lift	lift	lift
U	u	U
.	.	.
S	s	S
.	.	.
economic	econom	economic
sanctions	sanction	sanction
on	on	on
Russia	russia	Russia
in	in	in
exchange	exchang	exchange
for	for	for
financial	financi	financial
investments	invest	investment
or	or	or
other	other	other
business	busi	business
deals	deal	deal
.	.	.
A	a	A
May	may	May
26	26	26
Reuters	reuter	Reuters
report	report	report
quoted	quot	quoted
two	two	two
sources	sourc	source
who	who	who
said	said	said
Kushner	kushner	Kushner
and	and	and
Flynn	flynn	Flynn
discussed	discuss	discussed
with	with	with
former	former	former
Russian	russian	Russian
ambassador	ambassador	ambassador
to	to	to
Washington	washington	Washington
Sergey	sergey	Sergey
Kislyak	kislyak	Kislyak
creating	creat	creating
a	a	a
back	back	back
channel	channel	channel
between	between	between
Trump	trump	Trump
and	and	and
Russian	russian	Russian
President	presid	President
Vladimir	vladimir	Vladimir
Putin	putin	Putin
that	that	that
would	would	would
bypass	bypass	bypass
the	the	the
State	state	State
Department	depart	Department
and	and	and
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
agencies	agenc	agency
.	.	.
Flynn	flynn	Flynn
,	,	,
a	a	a
former	former	former
Army	armi	Army
general	general	general
who	who	who
led	led	led
the	the	the
Defense	defens	Defense
Intelligence	intellig	Intelligence
Agency	agenc	Agency
and	and	and
later	later	later
was	was	wa
a	a	a
Trump	trump	Trump
campaign	campaign	campaign
adviser	advis	adviser
,	,	,
was	was	wa
fired	fire	fired
in	in	in
February	februari	February
as	as	a
national	nation	national
security	secur	security
adviser	advis	adviser
after	after	after
misleading	mislead	misleading
Vice	vice	Vice
President	presid	President
Mike	mike	Mike
Pence	penc	Pence
about	about	about
his	his	his
conversations	convers	conversation
with	with	with
Kislyak	kislyak	Kislyak
.	.	.
The	the	The
letter	letter	letter
to	to	to
Lowell	lowel	Lowell
also	also	also
said	said	said
he	he	he
had	had	had
failed	fail	failed
to	to	to
produce	produc	produce
communications	communic	communication
with	with	with
Sergei	sergei	Sergei
Millian	millian	Millian
,	,	,
copied	copi	copied
to	to	to
Kushner	kushner	Kushner
.	.	.
Millian	millian	Millian
,	,	,
who	who	who
has	has	ha
used	use	used
multiple	multipl	multiple
aliases	alias	alias
,	,	,
is	is	is
a	a	a
Belarussian	belarussian	Belarussian
-born	-born	-born
émigré	émigré	émigré
who	who	who
in	in	in
2006	2006	2006
helped	help	helped
incorporate	incorpor	incorporate
the	the	the
Russian	russian	Russian
-American	-american	-American
Chamber	chamber	Chamber
of	of	of
Commerce	commerc	Commerce
,	,	,
which	which	which
sponsored	sponsor	sponsored
trips	trip	trip
to	to	to
Russia	russia	Russia
by	by	by
U	u	U
.	.	.
S	s	S
.	.	.
businessmen	businessmen	businessmen
.	.	.
After	after	After
a	a	a
December	decemb	December
2011	2011	2011
trip	trip	trip
arranged	arrang	arranged
by	by	by
the	the	the
chamber	chamber	chamber
and	and	and
a	a	a
quasi	quasi	quasi
-governmental	-government	-governmental
agency	agenc	agency
in	in	in
Russia	russia	Russia
called	call	called
Rossotrudnichestvo	rossotrudnichestvo	Rossotrudnichestvo
,	,	,
FBI	fbi	FBI
agents	agent	agent
questioned	question	questioned
participants	particip	participant
about	about	about
whether	whether	whether
Russian	russian	Russian
spies	spi	spy
had	had	had
approached	approach	approached
them	them	them
during	dure	during
the	the	the
visit	visit	visit
,	,	,
one	one	one
of	of	of
the	the	the
travelers	travel	traveler
said	said	said
.	.	.
Millian	millian	Millian
,	,	,
who	who	who
met	met	met
Trump	trump	Trump
on	on	on
at	at	at
least	least	least
one	one	one
occasion	occas	occasion
,	,	,
has	has	ha
boasted	boast	boasted
of	of	of
his	his	his
ties	tie	tie
to	to	to
the	the	the
former	former	former
New	new	New
York	york	York
real	real	real
estate	estat	estate
developer	develop	developer
and	and	and
reality	realiti	reality
television	televis	television
star	star	star
.	.	.
He	he	He
has	has	ha
denied	deni	denied
being	be	being
a	a	a
Russian	russian	Russian
spy	spi	spy
.	.	.
