Token	Stem	Lemma
BAGHDAD	baghdad	BAGHDAD
Reuters	reuter	Reuters
Islamic	islam	Islamic
State	state	State
militants	milit	militant
holed	hole	holed
up	up	up
west	west	west
of	of	of
Baghdad	baghdad	Baghdad
launched	launch	launched
their	their	their
biggest	biggest	biggest
attack	attack	attack
on	on	on
Iraqi	iraqi	Iraqi
troops	troop	troop
in	in	in
months	month	month
on	on	on
Wednesday	wednesday	Wednesday
security	secur	security
sources	sourc	source
said	said	said
killing	kill	killing
at	at	at
least	least	least
seven	seven	seven
soldiers	soldier	soldier
before	befor	before
being	be	being
forced	forc	forced
to	to	to
retreat	retreat	retreat
The	the	The
fighting	fight	fighting
near	near	near
the	the	the
city	citi	city
of	of	of
Ramadi	ramadi	Ramadi
in	in	in
Anbar	anbar	Anbar
province	provinc	province
continued	continu	continued
for	for	for
several	sever	several
hours	hour	hour
after	after	after
the	the	the
militants	milit	militant
attacked	attack	attacked
with	with	with
suicide	suicid	suicide
car	car	car
bombs	bomb	bomb
mortars	mortar	mortar
and	and	and
machine	machin	machine
guns	gun	gun
the	the	the
sources	sourc	source
said	said	said
Bolstered	bolster	Bolstered
by	by	by
reinforcements	reinforc	reinforcement
Iraqi	iraqi	Iraqi
forces	forc	force
killed	kill	killed
16	16	16
militants	milit	militant
state	state	state
TV	tv	TV
said	said	said
citing	cite	citing
military	militari	military
commanders	command	commander
Warplanes	warplan	Warplanes
chased	chase	chased
those	those	those
who	who	who
fled	fled	fled
it	it	it
said	said	said
According	accord	According
to	to	to
a	a	a
preliminary	preliminari	preliminary
toll	toll	toll
from	from	from
security	secur	security
sources	sourc	source
the	the	the
attack	attack	attack
killed	kill	killed
at	at	at
least	least	least
seven	seven	seven
soldiers	soldier	soldier
and	and	and
wounded	wound	wounded
16	16	16
making	make	making
it	it	it
one	one	one
of	of	of
the	the	the
biggest	biggest	biggest
since	sinc	since
government	govern	government
troops	troop	troop
recaptured	recaptur	recaptured
Ramadi	ramadi	Ramadi
from	from	from
Islamic	islam	Islamic
State	state	State
in	in	in
December	decemb	December
2015	2015	2015
A	a	A
low	low	low
-intensity	-intens	-intensity
guerrilla	guerrilla	guerrilla
war	war	war
has	has	ha
continued	continu	continued
in	in	in
the	the	the
region	region	region
The	the	The
jihadist	jihadist	jihadist
group	group	group
remains	remain	remains
in	in	in
control	control	control
of	of	of
a	a	a
pocket	pocket	pocket
north	north	north
of	of	of
Baghdad	baghdad	Baghdad
Hawija	hawija	Hawija
and	and	and
a	a	a
stretch	stretch	stretch
of	of	of
land	land	land
across	across	across
the	the	the
Syrian	syrian	Syrian
-Iraqi	-iraqi	-Iraqi
border	border	border
where	where	where
Iraqi	iraqi	Iraqi
forces	forc	force
launched	launch	launched
offensives	offens	offensive
this	this	this
month	month	month
supported	support	supported
by	by	by
a	a	a
U	u	U
S	s	S
-led	-led	-led
international	intern	international
coalition	coalit	coalition
The	the	The
caliphate	caliph	caliphate
that	that	that
Islamic	islam	Islamic
State	state	State
declared	declar	declared
over	over	over
parts	part	part
of	of	of
Iraq	iraq	Iraq
and	and	and
Syria	syria	Syria
effectively	effect	effectively
collapsed	collaps	collapsed
in	in	in
July	juli	July
when	when	when
Iraqi	iraqi	Iraqi
forces	forc	force
captured	captur	captured
its	it	it
de	de	de
facto	facto	facto
capital	capit	capital
Mosul	mosul	Mosul
