Token	Stem	Lemma
NEW	new	NEW
YORK	york	YORK
Reuters	reuter	Reuters
Puerto	puerto	Puerto
Rico	rico	Rico
struggling	struggl	struggling
to	to	to
make	make	make
its	it	it
debt	debt	debt
payments	payment	payment
outlined	outlin	outlined
an	an	an
increase	increas	increase
in	in	in
its	it	it
financing	financ	financing
gap	gap	gap
on	on	on
Monday	monday	Monday
saying	say	saying
it	it	it
now	now	now
projects	project	project
a	a	a
16	16	16
06	06	06
billion	billion	billion
hole	hole	hole
to	to	to
fill	fill	fill
cumulatively	cumul	cumulatively
over	over	over
the	the	the
next	next	next
five	five	five
years	year	year
an	an	an
increase	increas	increase
of	of	of
2	2	2
1	1	1
billion	billion	billion
from	from	from
a	a	a
September	septemb	September
projection	project	projection
The	the	The
Government	govern	Government
Development	develop	Development
Bank	bank	Bank
said	said	said
in	in	in
an	an	an
updated	updat	updated
Fiscal	fiscal	Fiscal
and	and	and
Economic	econom	Economic
Growth	growth	Growth
Plan	plan	Plan
FEGP	fegp	FEGP
released	releas	released
on	on	on
Monday	monday	Monday
that	that	that
at	at	at
the	the	the
request	request	request
of	of	of
creditors	creditor	creditor
it	it	it
had	had	had
added	ad	added
a	a	a
10	10	10
-year	-year	-year
financing	financ	financing
gap	gap	gap
projection	project	projection
It	it	It
now	now	now
estimates	estim	estimate
its	it	it
debt	debt	debt
financing	financ	financing
hole	hole	hole
to	to	to
grow	grow	grow
to	to	to
23	23	23
9	9	9
billion	billion	billion
through	through	through
2025	2025	2025
Facing	face	Facing
over	over	over
70	70	70
billion	billion	billion
in	in	in
debt	debt	debt
and	and	and
a	a	a
45	45	45
percent	percent	percent
poverty	poverti	poverty
rate	rate	rate
Puerto	puerto	Puerto
Rico	rico	Rico
is	is	is
trying	tri	trying
to	to	to
solve	solv	solve
an	an	an
economic	econom	economic
crisis	crisi	crisis
before	befor	before
it	it	it
hits	hit	hit
substantial	substanti	substantial
debt	debt	debt
payments	payment	payment
in	in	in
May	may	May
and	and	and
July	juli	July
It	it	It
has	has	ha
defaulted	default	defaulted
on	on	on
some	some	some
of	of	of
its	it	it
debt	debt	debt
and	and	and
is	is	is
trying	tri	trying
to	to	to
persuade	persuad	persuade
creditors	creditor	creditor
to	to	to
take	take	take
concessions	concess	concession
The	the	The
increases	increas	increase
in	in	in
the	the	the
financing	financ	financing
gaps	gap	gap
occur	occur	occur
even	even	even
with	with	with
the	the	the
inclusion	inclus	inclusion
of	of	of
economic	econom	economic
growth	growth	growth
and	and	and
the	the	the
implementation	implement	implementation
of	of	of
all	all	all
of	of	of
the	the	the
proposed	propos	proposed
measures	measur	measure
in	in	in
the	the	the
FEGP	fegp	FEGP
the	the	the
Government	govern	Government
Development	develop	Development
Bank	bank	Bank
GDB	gdb	GDB
said	said	said
in	in	in
a	a	a
separate	separ	separate
statement	statement	statement
Since	sinc	Since
the	the	the
release	releas	release
of	of	of
the	the	the
FEGP	fegp	FEGP
in	in	in
September	septemb	September
the	the	the
fiscal	fiscal	fiscal
and	and	and
humanitarian	humanitarian	humanitarian
crisis	crisi	crisis
on	on	on
the	the	the
Island	island	Island
has	has	ha
worsened	worsen	worsened
and	and	and
the	the	the
Commonwealth	commonwealth	Commonwealth
is	is	is
now	now	now
facing	face	facing
even	even	even
larger	larger	larger
estimated	estim	estimated
financing	financ	financing
gaps	gap	gap
in	in	in
both	both	both
the	the	the
near	near	near
and	and	and
long	long	long
term	term	term
Specifically	specif	Specifically
the	the	the
General	general	General
Fund	fund	Fund
revenues	revenu	revenue
included	includ	included
in	in	in
the	the	the
FEGP	fegp	FEGP
have	have	have
decreased	decreas	decreased
from	from	from
a	a	a
previous	previous	previous
estimate	estim	estimate
of	of	of
9	9	9
46	46	46
billion	billion	billion
for	for	for
FY	fy	FY
fiscal	fiscal	fiscal
year	year	year
2016	2016	2016
to	to	to
9	9	9
21	21	21
billion	billion	billion
the	the	the
GDB	gdb	GDB
said	said	said
GDB	gdb	GDB
said	said	said
that	that	that
as	as	a
of	of	of
Jan	jan	Jan
10	10	10
it	it	it
had	had	had
667	667	667
million	million	million
of	of	of
total	total	total
net	net	net
liquidity	liquid	liquidity
and	and	and
535	535	535
million	million	million
in	in	in
debt	debt	debt
service	servic	service
payments	payment	payment
during	dure	during
the	the	the
next	next	next
6	6	6
months	month	month
As	as	As
previously	previous	previously
indicated	indic	indicated
we	we	we
expect	expect	expect
to	to	to
sit	sit	sit
with	with	with
our	our	our
creditors	creditor	creditor
shortly	short	shortly
and	and	and
put	put	put
forth	forth	forth
a	a	a
comprehensive	comprehens	comprehensive
restructuring	restructur	restructuring
proposal	propos	proposal
Melba	melba	Melba
Acosta	acosta	Acosta
President	presid	President
of	of	of
the	the	the
GDB	gdb	GDB
said	said	said
in	in	in
the	the	the
statement	statement	statement
Puerto	puerto	Puerto
Rico	rico	Rico
as	as	a
a	a	a
commonwealth	commonwealth	commonwealth
of	of	of
the	the	the
United	unit	United
States	state	States
with	with	with
3	3	3
5	5	5
million	million	million
people	peopl	people
is	is	is
not	not	not
allowed	allow	allowed
to	to	to
restructure	restructur	restructure
its	it	it
debt	debt	debt
under	under	under
existing	exist	existing
bankruptcy	bankruptci	bankruptcy
law	law	law
It	it	It
has	has	ha
sought	sought	sought
unsuccessfully	unsuccess	unsuccessfully
to	to	to
convince	convinc	convince
the	the	the
U	u	U
S	s	S
Congress	congress	Congress
to	to	to
vote	vote	vote
for	for	for
a	a	a
change	chang	change
However	howev	However
in	in	in
one	one	one
development	develop	development
highlighted	highlight	highlighted
on	on	on
Monday	monday	Monday
by	by	by
its	it	it
representative	repres	representative
to	to	to
Congress	congress	Congress
Pedro	pedro	Pedro
Pierluisi	pierluisi	Pierluisi
Puerto	puerto	Puerto
Rico	rico	Rico
s	s	s
hospitals	hospit	hospital
will	will	will
now	now	now
receive	receiv	receive
the	the	the
same	same	same
basic	basic	basic
reimbursement	reimburs	reimbursement
rate	rate	rate
known	known	known
as	as	a
the	the	the
base	base	base
rate	rate	rate
by	by	by
the	the	the
U	u	U
S	s	S
Centers	center	Centers
for	for	for
Medicare	medicar	Medicare
and	and	and
Medicaid	medicaid	Medicaid
Services	servic	Services
CMS	cms	CMS
This	this	This
was	was	wa
included	includ	included
in	in	in
the	the	the
budget	budget	budget
passed	pass	passed
by	by	by
the	the	the
U	u	U
S	s	S
Congress	congress	Congress
in	in	in
December	decemb	December
The	the	The
Congressional	congression	Congressional
Budget	budget	Budget
Office	offic	Office
CBO	cbo	CBO
estimates	estim	estimate
that	that	that
as	as	a
a	a	a
result	result	result
of	of	of
this	this	this
legislative	legisl	legislative
change	chang	change
Puerto	puerto	Puerto
Rico	rico	Rico
hospitals	hospit	hospital
will	will	will
receive	receiv	receive
618	618	618
million	million	million
more	more	more
in	in	in
federal	feder	federal
reimbursement	reimburs	reimbursement
payments	payment	payment
between	between	between
2016	2016	2016
and	and	and
2025	2025	2025
an	an	an
average	averag	average
of	of	of
over	over	over
60	60	60
million	million	million
per	per	per
year	year	year
said	said	said
a	a	a
statement	statement	statement
released	releas	released
by	by	by
Pierluisi	pierluisi	Pierluisi
on	on	on
Monday	monday	Monday
