Token	Stem	Lemma
SAN	san	SAN
FRANCISCO	francisco	FRANCISCO
Reuters	reuter	Reuters
Shares	share	Shares
of	of	of
steel	steel	steel
makers	maker	maker
rallied	ralli	rallied
on	on	on
Wednesday	wednesday	Wednesday
after	after	after
a	a	a
rocky	rocki	rocky
start	start	start
to	to	to
U	u	U
S	s	S
-China	-china	-China
economic	econom	economic
talks	talk	talk
raised	rais	raised
expectations	expect	expectation
that	that	that
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
would	would	would
impose	impos	impose
tariffs	tariff	tariff
on	on	on
steel	steel	steel
imports	import	import
The	the	The
S	s	S
P	p	P
1500	1500	1500
steel	steel	steel
index	index	index
SPCOMSTEEL	spcomsteel	SPCOMSTEEL
jumped	jump	jumped
2	2	2
3	3	3
percent	percent	percent
to	to	to
its	it	it
highest	highest	highest
level	level	level
since	sinc	since
early	earli	early
May	may	May
U	u	U
S	s	S
Steel	steel	Steel
X	x	X
N	n	N
rose	rose	rose
4	4	4
9	9	9
percent	percent	percent
AK	ak	AK
Steel	steel	Steel
AKS	ak	AKS
N	n	N
gained	gain	gained
3	3	3
6	6	6
percent	percent	percent
and	and	and
Nucor	nucor	Nucor
NUE	nue	NUE
N	n	N
climbed	climb	climbed
2	2	2
2	2	2
percent	percent	percent
In	in	In
opening	open	opening
remarks	remark	remark
at	at	at
an	an	an
annual	annual	annual
summer	summer	summer
dialogue	dialogu	dialogue
between	between	between
Washington	washington	Washington
and	and	and
Beijing	beij	Beijing
U	u	U
S	s	S
Commerce	commerc	Commerce
Secretary	secretari	Secretary
Wilbur	wilbur	Wilbur
Ross	ross	Ross
criticized	critic	criticized
China	china	China
s	s	s
347	347	347
billion	billion	billion
trade	trade	trade
surplus	surplus	surplus
with	with	with
the	the	the
United	unit	United
States	state	States
Ross	ross	Ross
s	s	s
comments	comment	comment
heightened	heighten	heightened
expectations	expect	expectation
on	on	on
Wall	wall	Wall
Street	street	Street
that	that	that
Trump	trump	Trump
would	would	would
follow	follow	follow
through	through	through
on	on	on
threats	threat	threat
to	to	to
apply	appli	apply
new	new	new
tariffs	tariff	tariff
to	to	to
remedy	remedi	remedy
a	a	a
big	big	big
problem	problem	problem
of	of	of
steel	steel	steel
dumping	dump	dumping
from	from	from
China	china	China
and	and	and
others	other	others
Investors	investor	Investors
are	are	are
essentially	essenti	essentially
handicapping	handicap	handicapping
a	a	a
probability	probabl	probability
that	that	that
Trump	trump	Trump
will	will	will
announce	announc	announce
a	a	a
broad	broad	broad
-based	-base	-based
anti	anti	anti
-dumping	-dump	-dumping
measure	measur	measure
on	on	on
steel	steel	steel
imports	import	import
said	said	said
Longbow	longbow	Longbow
Research	research	Research
analyst	analyst	analyst
Christopher	christoph	Christopher
Olin	olin	Olin
Honoring	honor	Honoring
a	a	a
promise	promis	promise
made	made	made
in	in	in
the	the	the
2016	2016	2016
election	elect	election
campaign	campaign	campaign
in	in	in
April	april	April
this	this	this
year	year	year
Trump	trump	Trump
initiated	initi	initiated
a	a	a
Section	section	Section
232	232	232
review	review	review
of	of	of
the	the	the
steel	steel	steel
industry	industri	industry
a	a	a
provision	provis	provision
in	in	in
the	the	the
Trade	trade	Trade
Expansion	expans	Expansion
Act	act	Act
of	of	of
1962	1962	1962
allowing	allow	allowing
for	for	for
the	the	the
imposition	imposit	imposition
of	of	of
tariffs	tariff	tariff
or	or	or
quotas	quota	quota
on	on	on
imports	import	import
if	if	if
national	nation	national
security	secur	security
is	is	is
threatened	threaten	threatened
Steel	steel	Steel
producers	produc	producer
in	in	in
the	the	the
United	unit	United
States	state	States
like	like	like
U	u	U
S	s	S
Steel	steel	Steel
Corp	corp	Corp
and	and	and
AK	ak	AK
Steel	steel	Steel
stand	stand	stand
to	to	to
benefit	benefit	benefit
from	from	from
protectionist	protectionist	protectionist
tariffs	tariff	tariff
which	which	which
would	would	would
enable	enabl	enable
them	them	them
to	to	to
raise	rais	raise
their	their	their
prices	price	price
But	but	But
such	such	such
tariffs	tariff	tariff
would	would	would
hurt	hurt	hurt
U	u	U
S	s	S
manufacturers	manufactur	manufacturer
who	who	who
buy	buy	buy
steel	steel	steel
KeyBanc	keybanc	KeyBanc
Capital	capit	Capital
Markets	market	Markets
analyst	analyst	analyst
Philip	philip	Philip
Gibbs	gibb	Gibbs
said	said	said
speculation	specul	speculation
that	that	that
the	the	the
Commerce	commerc	Commerce
Department	depart	Department
would	would	would
soon	soon	soon
release	releas	release
its	it	it
section	section	section
232	232	232
report	report	report
was	was	wa
helping	help	helping
steel	steel	steel
stocks	stock	stock
He	he	He
added	ad	added
that	that	that
potential	potenti	potential
U	u	U
S	s	S
tariffs	tariff	tariff
on	on	on
steel	steel	steel
could	could	could
be	be	be
found	found	found
illegal	illeg	illegal
by	by	by
the	the	the
World	world	World
Trade	trade	Trade
Organization	organ	Organization
