Token	Stem	Lemma
YAOUNDE	yaound	YAOUNDE
Reuters	reuter	Reuters
A	a	A
Cameroonian	cameroonian	Cameroonian
journalist	journalist	journalist
jailed	jail	jailed
for	for	for
over	over	over
two	two	two
years	year	year
for	for	for
contact	contact	contact
with	with	with
Islamist	islamist	Islamist
militant	milit	militant
group	group	group
Boko	boko	Boko
Haram	haram	Haram
is	is	is
set	set	set
to	to	to
be	be	be
freed	freed	freed
after	after	after
a	a	a
court	court	court
on	on	on
Thursday	thursday	Thursday
shortened	shorten	shortened
his	his	his
sentence	sentenc	sentence
his	his	his
lawyer	lawyer	lawyer
said	said	said
Radio	radio	Radio
France	franc	France
Internationale	international	Internationale
reporter	report	reporter
Ahmed	ahm	Ahmed
Abba	abba	Abba
was	was	wa
arrested	arrest	arrested
in	in	in
July	juli	July
2015	2015	2015
and	and	and
sentenced	sentenc	sentenced
in	in	in
April	april	April
this	this	this
year	year	year
to	to	to
10	10	10
years	year	year
on	on	on
terrorism	terror	terrorism
charges	charg	charge
that	that	that
rights	right	right
groups	group	group
denounced	denounc	denounced
as	as	a
a	a	a
sham	sham	sham
Authorities	author	Authorities
said	said	said
they	they	they
found	found	found
evidence	evid	evidence
on	on	on
Abba	abba	Abba
s	s	s
computer	comput	computer
of	of	of
attacks	attack	attack
planned	plan	planned
by	by	by
Boko	boko	Boko
Haram	haram	Haram
whose	whose	whose
Islamist	islamist	Islamist
insurgency	insurg	insurgency
in	in	in
Nigeria	nigeria	Nigeria
Cameroon	cameroon	Cameroon
and	and	and
neighboring	neighbor	neighboring
countries	countri	country
has	has	ha
cost	cost	cost
the	the	the
lives	live	life
of	of	of
at	at	at
least	least	least
20	20	20
000	000	000
people	peopl	people
since	sinc	since
2009	2009	2009
Abba	abba	Abba
has	has	ha
denied	deni	denied
knowledge	knowledg	knowledge
of	of	of
attacks	attack	attack
and	and	and
protested	protest	protested
his	his	his
innocence	innoc	innocence
The	the	The
sentence	sentenc	sentence
was	was	wa
reduced	reduc	reduced
to	to	to
two	two	two
years	year	year
on	on	on
Thursday	thursday	Thursday
when	when	when
an	an	an
appeals	appeal	appeal
court	court	court
dropped	drop	dropped
the	the	the
terrorism	terror	terrorism
charges	charg	charge
but	but	but
upheld	upheld	upheld
less	less	le
serious	serious	serious
charges	charg	charge
of	of	of
non	non	non
-denunciation	-denunci	-denunciation
of	of	of
terrorism	terror	terrorism
Technically	technic	Technically
Mr	mr	Mr
Ahmed	ahm	Ahmed
can	can	can
be	be	be
outside	outsid	outside
today	today	today
tomorrow	tomorrow	tomorrow
or	or	or
the	the	the
day	day	day
after	after	after
tomorrow	tomorrow	tomorrow
given	given	given
that	that	that
he	he	he
has	has	ha
already	alreadi	already
been	been	been
in	in	in
jail	jail	jail
for	for	for
over	over	over
two	two	two
years	year	year
his	his	his
lawyer	lawyer	lawyer
Charles	charl	Charles
Tchoungang	tchoungang	Tchoungang
told	told	told
Reuters	reuter	Reuters
Abba	abba	Abba
s	s	s
forthcoming	forthcom	forthcoming
release	releas	release
comes	come	come
amid	amid	amid
a	a	a
crackdown	crackdown	crackdown
on	on	on
dissent	dissent	dissent
by	by	by
President	presid	President
Paul	paul	Paul
Biya	biya	Biya
who	who	who
is	is	is
seeking	seek	seeking
to	to	to
extend	extend	extend
his	his	his
35	35	35
-year	-year	-year
rule	rule	rule
in	in	in
elections	elect	election
next	next	next
year	year	year
The	the	The
government	govern	government
is	is	is
confronting	confront	confronting
a	a	a
growing	grow	growing
separatist	separatist	separatist
insurgency	insurg	insurgency
in	in	in
the	the	the
country	countri	country
s	s	s
Anglophone	anglophon	Anglophone
regions	region	region
as	as	a
well	well	well
as	as	a
the	the	the
threat	threat	threat
from	from	from
Boko	boko	Boko
Haram	haram	Haram
Patrice	patric	Patrice
Nganang	nganang	Nganang
a	a	a
prize	prize	prize
-winning	-win	-winning
Cameroonian	cameroonian	Cameroonian
author	author	author
who	who	who
lives	live	life
in	in	in
New	new	New
York	york	York
was	was	wa
arrested	arrest	arrested
during	dure	during
a	a	a
visit	visit	visit
to	to	to
Cameroon	cameroon	Cameroon
this	this	this
month	month	month
for	for	for
writing	write	writing
a	a	a
Facebook	facebook	Facebook
post	post	post
critical	critic	critical
of	of	of
Biya	biya	Biya
Nganang	nganang	Nganang
is	is	is
being	be	being
held	held	held
in	in	in
jail	jail	jail
until	until	until
court	court	court
proceedings	proceed	proceeding
next	next	next
month	month	month
Rights	right	Rights
Groups	group	Groups
and	and	and
RFI	rfi	RFI
welcomed	welcom	welcomed
Thursday	thursday	Thursday
s	s	s
ruling	rule	ruling
This	this	This
ruling	rule	ruling
is	is	is
a	a	a
victory	victori	victory
for	for	for
Ahmed	ahm	Ahmed
Abba	abba	Abba
who	who	who
has	has	ha
been	been	been
detained	detain	detained
for	for	for
more	more	more
than	than	than
two	two	two
years	year	year
simply	simpli	simply
for	for	for
doing	do	doing
his	his	his
job	job	job
as	as	a
a	a	a
journalist	journalist	journalist
said	said	said
Amnesty	amnesti	Amnesty
International	intern	International
researcher	research	researcher
Ilaria	ilaria	Ilaria
Allegrozzi	allegrozzi	Allegrozzi
