Reuters	reuter	Reuters
-	-	-
Transgender	transgend	Transgender
recruits	recruit	recruit
will	will	will
be	be	be
able	abl	able
to	to	to
join	join	join
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
military	militari	military
as	as	a
of	of	of
Jan	jan	Jan
.	.	.
1	1	1
after	after	after
a	a	a
federal	feder	federal
judge	judg	judge
on	on	on
Monday	monday	Monday
denied	deni	denied
a	a	a
request	request	request
by	by	by
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
administration	administr	administration
to	to	to
enforce	enforc	enforce
his	his	his
ban	ban	ban
on	on	on
transgender	transgend	transgender
troops	troop	troop
while	while	while
the	the	the
government	govern	government
appeals	appeal	appeal
an	an	an
order	order	order
blocking	block	blocking
it	it	it
.	.	.
In	in	In
a	a	a
ruling	rule	ruling
,	,	,
with	with	with
which	which	which
the	the	the
Pentagon	pentagon	Pentagon
said	said	said
it	it	it
would	would	would
comply	compli	comply
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
District	district	District
Judge	judg	Judge
Colleen	colleen	Colleen
Kollar	kollar	Kollar
-Kotelly	-kotelli	-Kotelly
in	in	in
Washington	washington	Washington
refused	refus	refused
to	to	to
lift	lift	lift
part	part	part
of	of	of
her	her	her
Oct	oct	Oct
.	.	.
30	30	30
order	order	order
stopping	stop	stopping
the	the	the
ban	ban	ban
from	from	from
taking	take	taking
effect	effect	effect
until	until	until
the	the	the
case	case	case
is	is	is
resolved	resolv	resolved
,	,	,
saying	say	saying
it	it	it
likely	like	likely
violated	violat	violated
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Constitution	constitut	Constitution
s	s	s
guarantees	guarante	guarantee
of	of	of
due	due	due
process	process	process
and	and	and
equal	equal	equal
protection	protect	protection
under	under	under
the	the	the
law	law	law
.	.	.
The	the	The
White	white	White
House	hous	House
said	said	said
the	the	the
Justice	justic	Justice
Department	depart	Department
was	was	wa
reviewing	review	reviewing
its	it	it
options	option	option
.	.	.
The	the	The
Pentagon	pentagon	Pentagon
said	said	said
in	in	in
a	a	a
statement	statement	statement
that	that	that
it	it	it
would	would	would
follow	follow	follow
court	court	court
orders	order	order
and	and	and
begin	begin	begin
processing	process	processing
transgender	transgend	transgender
applicants	applic	applicant
on	on	on
Jan	jan	Jan
.	.	.
1	1	1
.	.	.
It	it	It
added	ad	added
,	,	,
however	howev	however
,	,	,
that	that	that
it	it	it
and	and	and
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Justice	justic	Justice
are	are	are
actively	activ	actively
pursuing	pursu	pursuing
relief	relief	relief
from	from	from
those	those	those
court	court	court
orders	order	order
in	in	in
order	order	order
to	to	to
allow	allow	allow
an	an	an
ongoing	ongo	ongoing
policy	polici	policy
review	review	review
scheduled	schedul	scheduled
to	to	to
be	be	be
completed	complet	completed
before	befor	before
the	the	the
end	end	end
of	of	of
March	march	March
.	.	.
The	the	The
administration	administr	administration
had	had	had
argued	argu	argued
that	that	that
the	the	the
Jan	jan	Jan
.	.	.
1	1	1
deadline	deadlin	deadline
was	was	wa
problematic	problemat	problematic
because	becaus	because
tens	ten	ten
of	of	of
thousands	thousand	thousand
of	of	of
personnel	personnel	personnel
would	would	would
have	have	have
to	to	to
be	be	be
trained	train	trained
on	on	on
the	the	the
medical	medic	medical
standards	standard	standard
needed	need	needed
to	to	to
process	process	process
transgender	transgend	transgender
applicants	applic	applicant
,	,	,
and	and	and
the	the	the
military	militari	military
was	was	wa
not	not	not
ready	readi	ready
for	for	for
that	that	that
.	.	.
Kollar	kollar	Kollar
-Kotelly	-kotelli	-Kotelly
rejected	reject	rejected
the	the	the
concerns	concern	concern
,	,	,
saying	say	saying
preparations	prepar	preparation
for	for	for
accepting	accept	accepting
transgender	transgend	transgender
troops	troop	troop
were	were	were
under	under	under
way	way	way
during	dure	during
the	the	the
administration	administr	administration
of	of	of
Trump	trump	Trump
s	s	s
predecessor	predecessor	predecessor
,	,	,
Barack	barack	Barack
Obama	obama	Obama
.	.	.
The	the	The
directive	direct	directive
from	from	from
the	the	the
Secretary	secretari	Secretary
of	of	of
Defense	defens	Defense
requiring	requir	requiring
the	the	the
military	militari	military
to	to	to
prepare	prepar	prepare
to	to	to
begin	begin	begin
allowing	allow	allowing
accession	access	accession
of	of	of
transgender	transgend	transgender
individuals	individu	individual
was	was	wa
issued	issu	issued
on	on	on
June	june	June
30	30	30
,	,	,
2016	2016	2016
-	-	-
nearly	near	nearly
one	one	one
and	and	and
a	a	a
half	half	half
years	year	year
ago	ago	ago
,	,	,
the	the	the
judge	judg	judge
said	said	said
.	.	.
Several	sever	Several
transgender	transgend	transgender
service	servic	service
members	member	member
filed	file	filed
a	a	a
lawsuit	lawsuit	lawsuit
after	after	after
Trump	trump	Trump
said	said	said
in	in	in
July	juli	July
he	he	he
would	would	would
ban	ban	ban
transgender	transgend	transgender
people	peopl	people
from	from	from
the	the	the
military	militari	military
,	,	,
citing	cite	citing
concern	concern	concern
over	over	over
military	militari	military
focus	focus	focus
and	and	and
medical	medic	medical
costs	cost	cost
.	.	.
In	in	In
an	an	an
August	august	August
memorandum	memorandum	memorandum
,	,	,
Trump	trump	Trump
gave	gave	gave
the	the	the
military	militari	military
until	until	until
March	march	March
2018	2018	2018
to	to	to
revert	revert	revert
to	to	to
a	a	a
policy	polici	policy
prohibiting	prohibit	prohibiting
openly	open	openly
transgender	transgend	transgender
individuals	individu	individual
from	from	from
joining	join	joining
the	the	the
military	militari	military
and	and	and
authorizing	author	authorizing
their	their	their
discharge	discharg	discharge
.	.	.
The	the	The
memo	memo	memo
also	also	also
halted	halt	halted
the	the	the
use	use	use
of	of	of
government	govern	government
funds	fund	fund
for	for	for
sex	sex	sex
-reassignment	-reassign	-reassignment
surgery	surgeri	surgery
for	for	for
active	activ	active
-duty	-duti	-duty
personnel	personnel	personnel
.	.	.
Defense	defens	Defense
Secretary	secretari	Secretary
James	jame	James
Mattis	matti	Mattis
had	had	had
previously	previous	previously
delayed	delay	delayed
a	a	a
deadline	deadlin	deadline
that	that	that
had	had	had
been	been	been
set	set	set
during	dure	during
the	the	the
Obama	obama	Obama
administration	administr	administration
to	to	to
begin	begin	begin
enlisting	enlist	enlisting
transgender	transgend	transgender
recruits	recruit	recruit
to	to	to
Jan	jan	Jan
.	.	.
1	1	1
,	,	,
which	which	which
Trump	trump	Trump
s	s	s
ban	ban	ban
then	then	then
put	put	put
off	off	off
indefinitely	indefinit	indefinitely
.	.	.
The	the	The
Pentagon	pentagon	Pentagon
said	said	said
on	on	on
Monday	monday	Monday
there	there	there
were	were	were
a	a	a
number	number	number
of	of	of
guidelines	guidelin	guideline
that	that	that
would	would	would
have	have	have
to	to	to
be	be	be
met	met	met
by	by	by
the	the	the
applicants	applic	applicant
.	.	.
It	it	It
said	said	said
that	that	that
sex	sex	sex
reassignment	reassign	reassignment
or	or	or
genital	genit	genital
reconstruction	reconstruct	reconstruction
would	would	would
be	be	be
disqualifying	disqualifi	disqualifying
factors	factor	factor
unless	unless	unless
a	a	a
medical	medic	medical
provider	provid	provider
certified	certifi	certified
that	that	that
a	a	a
period	period	period
of	of	of
18	18	18
months	month	month
had	had	had
passed	pass	passed
since	sinc	since
the	the	the
most	most	most
recent	recent	recent
surgery	surgeri	surgery
,	,	,
no	no	no
complications	complic	complication
persisted	persist	persisted
and	and	and
additional	addit	additional
surgeries	surgeri	surgery
are	are	are
not	not	not
required	requir	required
.	.	.
The	the	The
service	servic	service
members	member	member
who	who	who
sued	su	sued
Trump	trump	Trump
,	,	,
Mattis	matti	Mattis
and	and	and
military	militari	military
leaders	leader	leader
in	in	in
August	august	August
had	had	had
been	been	been
serving	serv	serving
openly	open	openly
as	as	a
transgender	transgend	transgender
people	peopl	people
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Army	armi	Army
,	,	,
Air	air	Air
Force	forc	Force
and	and	and
Coast	coast	Coast
Guard	guard	Guard
.	.	.
They	they	They
said	said	said
Trump	trump	Trump
s	s	s
ban	ban	ban
discriminated	discrimin	discriminated
against	against	against
them	them	them
based	base	based
on	on	on
their	their	their
sex	sex	sex
and	and	and
transgender	transgend	transgender
status	status	status
.	.	.
In	in	In
her	her	her
October	octob	October
ruling	rule	ruling
,	,	,
Kollar	kollar	Kollar
-Kotelly	-kotelli	-Kotelly
said	said	said
the	the	the
Trump	trump	Trump
administration	administr	administration
s	s	s
reasons	reason	reason
for	for	for
the	the	the
ban	ban	ban
do	do	do
not	not	not
appear	appear	appear
to	to	to
be	be	be
supported	support	supported
by	by	by
any	ani	any
facts	fact	fact
and	and	and
cited	cite	cited
a	a	a
military	militari	military
-commissioned	-commiss	-commissioned
study	studi	study
that	that	that
debunked	debunk	debunked
concerns	concern	concern
about	about	about
military	militari	military
cohesion	cohes	cohesion
or	or	or
healthcare	healthcar	healthcare
costs	cost	cost
.	.	.
A	a	A
federal	feder	federal
judge	judg	judge
in	in	in
Maryland	maryland	Maryland
also	also	also
halted	halt	halted
the	the	the
ban	ban	ban
in	in	in
Nov	nov	Nov
.	.	.
21	21	21
ruling	rule	ruling
.	.	.
