Reuters	reuter	Reuters
-	-	-
Texas	texa	Texas
Governor	governor	Governor
Greg	greg	Greg
Abbott	abbott	Abbott
signed	sign	signed
into	into	into
law	law	law
on	on	on
Wednesday	wednesday	Wednesday
a	a	a
bill	bill	bill
aimed	aim	aimed
at	at	at
addressing	address	addressing
public	public	public
pension	pension	pension
problems	problem	problem
in	in	in
the	the	the
state	state	state
s	s	s
two	two	two
biggest	biggest	biggest
cities	citi	city
,	,	,
Dallas	dalla	Dallas
and	and	and
Houston	houston	Houston
.	.	.

The	the	The
new	new	new
law	law	law
will	will	will
increase	increas	increase
retirement	retir	retirement
ages	age	age
,	,	,
hike	hike	hike
worker	worker	worker
and	and	and
city	citi	city
contributions	contribut	contribution
,	,	,
limit	limit	limit
cost	cost	cost
-of-living	-of-liv	-of-living
COLA	cola	COLA
increases	increas	increase
for	for	for
retirees	retire	retiree
,	,	,
and	and	and
restructure	restructur	restructure
governance	govern	governance
.	.	.

In	in	In
a	a	a
tweet	tweet	tweet
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
Abbott	abbott	Abbott
wrote	wrote	wrote
that	that	that
he	he	he
was	was	wa
proud	proud	proud
of	of	of
the	the	the
Texas	texa	Texas
legislature	legislatur	legislature
leading	lead	leading
on	on	on
pension	pension	pension
reform	reform	reform
that	that	that
ensures	ensur	ensures
fiscal	fiscal	fiscal
soundness	sound	soundness
.	.	.
The	the	The
Dallas	dalla	Dallas
police	polic	police
and	and	and
fire	fire	fire
pension	pension	pension
system	system	system
was	was	wa
projected	project	projected
to	to	to
become	becom	become
insolvent	insolv	insolvent
within	within	within
10	10	10
years	year	year
if	if	if
the	the	the
city	citi	city
or	or	or
the	the	the
state	state	state
did	did	did
not	not	not
act	act	act
.	.	.

The	the	The
new	new	new
law	law	law
cuts	cut	cut
the	the	the
Dallas	dalla	Dallas
system	system	system
s	s	s
nearly	near	nearly
3	3	3
.	.	.
7	7	7
billion	billion	billion
unfunded	unfund	unfunded
liability	liabil	liability
to	to	to
2	2	2
.	.	.
18	18	18
billion	billion	billion
and	and	and
boosts	boost	boost
the	the	the
funded	fund	funded
ratio	ratio	ratio
to	to	to
nearly	near	nearly
50	50	50
percent	percent	percent
from	from	from
the	the	the
current	current	current
36	36	36
.	.	.
8	8	8
percent	percent	percent
,	,	,
according	accord	according
to	to	to
a	a	a
bill	bill	bill
analysis	analysi	analysis
.	.	.

The	the	The
Houston	houston	Houston
bill	bill	bill
would	would	would
help	help	help
reduce	reduc	reduce
the	the	the
8	8	8
.	.	.
1	1	1
billion	billion	billion
unfunded	unfund	unfunded
liability	liabil	liability
in	in	in
the	the	the
city	citi	city
s	s	s
municipal	municip	municipal
,	,	,
police	polic	police
,	,	,
and	and	and
firefighter	firefight	firefighter
funds	fund	fund
by	by	by
reducing	reduc	reducing
benefits	benefit	benefit
.	.	.

The	the	The
law	law	law
also	also	also
lowers	lower	lower
the	the	the
fund	fund	fund
s	s	s
assumed	assum	assumed
rate	rate	rate
of	of	of
investment	invest	investment
return	return	return
from	from	from
as	as	a
high	high	high
as	as	a
8	8	8
.	.	.
5	5	5
percent	percent	percent
,	,	,
one	one	one
of	of	of
the	the	the
most	most	most
ambitious	ambiti	ambitious
rates	rate	rate
in	in	in
the	the	the
country	countri	country
,	,	,
to	to	to
7	7	7
.	.	.
25	25	25
percent	percent	percent
,	,	,
closer	closer	closer
to	to	to
nation	nation	nation
s	s	s
average	averag	average
.	.	.

The	the	The
city	citi	city
of	of	of
Houston	houston	Houston
estimated	estim	estimated
that	that	that
without	without	without
any	ani	any
type	type	type
of	of	of
reform	reform	reform
,	,	,
the	the	the
city	citi	city
would	would	would
contribute	contribut	contribute
3	3	3
.	.	.
7	7	7
billion	billion	billion
to	to	to
the	the	the
pension	pension	pension
systems	system	system
over	over	over
five	five	five
years	year	year
.	.	.

With	with	With
reforms	reform	reform
,	,	,
the	the	the
city	citi	city
will	will	will
contribute	contribut	contribute
2	2	2
.	.	.
0	0	0
billion	billion	billion
.	.	.

The	the	The
city	citi	city
estimates	estim	estimate
a	a	a
savings	save	saving
of	of	of
1	1	1
.	.	.
4	4	4
billion	billion	billion
,	,	,
and	and	and
an	an	an
estimated	estim	estimated
debt	debt	debt
service	servic	service
cost	cost	cost
of	of	of
0	0	0
.	.	.
2	2	2
billion	billion	billion
.	.	.

