AMMAN	amman	AMMAN
Reuters	reuter	Reuters
-	-	-
Two	two	Two
Western	western	Western
-backed	-back	-backed
Syrian	syrian	Syrian
rebel	rebel	rebel
groups	group	group
fighting	fight	fighting
the	the	the
Syrian	syrian	Syrian
army	armi	army
and	and	and
Iranian	iranian	Iranian
-backed	-back	-backed
militias	militia	militia
in	in	in
southeastern	southeastern	southeastern
Syria	syria	Syria
have	have	have
been	been	been
asked	ask	asked
by	by	by
their	their	their
Western	western	Western
and	and	and
Arab	arab	Arab
backers	backer	backer
to	to	to
pull	pull	pull
out	out	out
of	of	of
the	the	the
area	area	area
and	and	and
retreat	retreat	retreat
into	into	into
Jordan	jordan	Jordan
,	,	,
rebels	rebel	rebel
and	and	and
diplomatic	diplomat	diplomatic
sources	sourc	source
said	said	said
on	on	on
Sunday	sunday	Sunday
.	.	.

Both	both	Both
Usoud	usoud	Usoud
al	al	al
-Sharqiya	-sharqiya	-Sharqiya
and	and	and
Martyr	martyr	Martyr
Ahmad	ahmad	Ahmad
Abdo	abdo	Abdo
,	,	,
part	part	part
of	of	of
the	the	the
Free	free	Free
Syrian	syrian	Syrian
Army	armi	Army
group	group	group
,	,	,
said	said	said
they	they	they
were	were	were
told	told	told
to	to	to
end	end	end
fighting	fight	fighting
in	in	in
the	the	the
area	area	area
by	by	by
their	their	their
backers	backer	backer
from	from	from
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Central	central	Central
Intelligence	intellig	Intelligence
Agency	agenc	Agency
and	and	and
neighboring	neighbor	neighboring
states	state	state
that	that	that
support	support	support
them	them	them
,	,	,
which	which	which
include	includ	include
Jordan	jordan	Jordan
and	and	and
Saudi	saudi	Saudi
Arabia	arabia	Arabia
.	.	.

There	there	There
is	is	is
a	a	a
official	offici	official
request	request	request
for	for	for
us	us	u
to	to	to
leave	leav	leave
the	the	the
area	area	area
,	,	,
said	said	said
Badr	badr	Badr
al	al	al
Din	din	Din
al	al	al
Salamah	salamah	Salamah
,	,	,
a	a	a
senior	senior	senior
official	offici	official
in	in	in
the	the	the
Usoud	usoud	Usoud
al	al	al
Sharqiya	sharqiya	Sharqiya
group	group	group
,	,	,
one	one	one
of	of	of
the	the	the
main	main	main
rebel	rebel	rebel
groups	group	group
in	in	in
the	the	the
area	area	area
and	and	and
a	a	a
recipient	recipi	recipient
of	of	of
the	the	the
military	militari	military
aid	aid	aid
from	from	from
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
-backed	-back	-backed
alliance	allianc	alliance
.	.	.

Since	sinc	Since
early	earli	early
this	this	this
year	year	year
,	,	,
the	the	the
rebels	rebel	rebel
have	have	have
pushed	push	pushed
Islamic	islam	Islamic
State	state	State
militants	milit	militant
out	out	out
of	of	of
a	a	a
large	larg	large
swathe	swath	swathe
of	of	of
sparsely	spars	sparsely
populated	popul	populated
territory	territori	territory
stretching	stretch	stretching
some	some	some
50	50	50
km	km	km
30	30	30
miles	mile	mile
southeast	southeast	southeast
of	of	of
Damascus	damascus	Damascus
,	,	,
all	all	all
the	the	the
way	way	way
to	to	to
the	the	the
Iraqi	iraqi	Iraqi
border	border	border
along	along	along
the	the	the
frontier	frontier	frontier
with	with	with
Jordan	jordan	Jordan
.	.	.

But	but	But
an	an	an
offensive	offens	offensive
by	by	by
the	the	the
Syrian	syrian	Syrian
army	armi	army
,	,	,
backed	back	backed
by	by	by
Iranian	iranian	Iranian
militias	militia	militia
and	and	and
heavy	heavi	heavy
Russian	russian	Russian
air	air	air
cover	cover	cover
,	,	,
has	has	ha
encircled	encircl	encircled
the	the	the
rebels	rebel	rebel
and	and	and
eroded	erod	eroded
their	their	their
gains	gain	gain
.	.	.

In	in	In
recent	recent	recent
weeks	week	week
,	,	,
the	the	the
army	armi	army
has	has	ha
regained	regain	regained
a	a	a
string	string	string
of	of	of
border	border	border
posts	post	post
with	with	with
Jordan	jordan	Jordan
that	that	that
it	it	it
had	had	had
abandoned	abandon	abandoned
in	in	in
the	the	the
early	earli	early
years	year	year
of	of	of
the	the	the
conflict	conflict	conflict
Western	western	Western
diplomatic	diplomat	diplomatic
sources	sourc	source
said	said	said
the	the	the
request	request	request
was	was	wa
tied	tie	tied
to	to	to
a	a	a
decision	decis	decision
by	by	by
the	the	the
administration	administr	administration
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Trump	trump	Trump
in	in	in
July	juli	July
to	to	to
halt	halt	halt
the	the	the
CIA	cia	CIA
s	s	s
program	program	program
to	to	to
equip	equip	equip
and	and	and
train	train	train
rebel	rebel	rebel
groups	group	group
fighting	fight	fighting
the	the	the
government	govern	government
of	of	of
Syrian	syrian	Syrian
President	presid	President
Bashar	bashar	Bashar
al	al	al
-Assad	-assad	-Assad
.	.	.

The	the	The
CIA	cia	CIA
program	program	program
began	began	began
in	in	in
2013	2013	2013
as	as	a
part	part	part
of	of	of
efforts	effort	effort
by	by	by
the	the	the
administration	administr	administration
of	of	of
then	then	then
-President	-presid	-President
Barack	barack	Barack
Obama	obama	Obama
to	to	to
overthrow	overthrow	overthrow
Assad	assad	Assad
.	.	.

The	the	The
Trump	trump	Trump
administration	administr	administration
says	say	say
its	it	it
strategy	strategi	strategy
in	in	in
Syria	syria	Syria
is	is	is
focused	focus	focused
only	onli	only
on	on	on
defeating	defeat	defeating
Islamic	islam	Islamic
State	state	State
.	.	.

In	in	In
a	a	a
letter	letter	letter
purportedly	purport	purportedly
to	to	to
rebel	rebel	rebel
commanders	command	commander
and	and	and
seen	seen	seen
by	by	by
Reuters	reuter	Reuters
,	,	,
they	they	they
were	were	were
told	told	told
they	they	they
although	although	although
they	they	they
had	had	had
fought	fought	fought
bravely	brave	bravely
to	to	to
fend	fend	fend
off	off	off
the	the	the
Syrian	syrian	Syrian
army	armi	army
,	,	,
their	their	their
presence	presenc	presence
in	in	in
a	a	a
small	small	small
enclave	enclav	enclave
now	now	now
posed	pose	posed
a	a	a
threat	threat	threat
to	to	to
them	them	them
.	.	.

The	the	The
decision	decis	decision
has	has	ha
caused	caus	caused
disaffection	disaffect	disaffection
among	among	among
hundreds	hundr	hundred
of	of	of
fighters	fighter	fighter
in	in	in
the	the	the
two	two	two
groups	group	group
,	,	,
who	who	who
consider	consid	consider
withdrawing	withdraw	withdrawing
into	into	into
Jordan	jordan	Jordan
as	as	a
effectively	effect	effectively
disbanding	disband	disbanding
their	their	their
forces	forc	force
.	.	.

The	the	The
two	two	two
groups	group	group
,	,	,
who	who	who
have	have	have
hundreds	hundr	hundred
of	of	of
fighters	fighter	fighter
,	,	,
will	will	will
have	have	have
to	to	to
hand	hand	hand
over	over	over
heavy	heavi	heavy
artillery	artilleri	artillery
and	and	and
dozens	dozen	dozen
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
-made	-made	-made
anti	anti	anti
-tank	-tank	-tank
missiles	missil	missile
that	that	that
played	play	played
a	a	a
part	part	part
in	in	in
their	their	their
battlefield	battlefield	battlefield
successes	success	success
against	against	against
Islamic	islam	Islamic
State	state	State
and	and	and
the	the	the
Iranian	iranian	Iranian
-backed	-back	-backed
militias	militia	militia
,	,	,
rebels	rebel	rebel
say	say	say
.	.	.

In	in	In
a	a	a
meeting	meet	meeting
on	on	on
Saturday	saturday	Saturday
,	,	,
the	the	the
rebel	rebel	rebel
commanders	command	commander
told	told	told
the	the	the
joint	joint	joint
operations	oper	operation
center	center	center
in	in	in
Jordan	jordan	Jordan
that	that	that
requested	request	requested
their	their	their
withdrawal	withdraw	withdrawal
they	they	they
would	would	would
rather	rather	rather
stay	stay	stay
and	and	and
die	die	die
in	in	in
the	the	the
desert	desert	desert
than	than	than
leave	leav	leave
the	the	the
battlefield	battlefield	battlefield
.	.	.

We	we	We
have	have	have
rejected	reject	rejected
the	the	the
request	request	request
,	,	,
since	sinc	since
if	if	if
we	we	we
entered	enter	entered
Jordan	jordan	Jordan
we	we	we
would	would	would
consider	consid	consider
it	it	it
the	the	the
end	end	end
.	.	.
.	.	.
.	.	.

the	the	the
blood	blood	blood
of	of	of
our	our	our
martyrs	martyr	martyr
has	has	ha
not	not	not
dried	dri	dried
yet	yet	yet
,	,	,
said	said	said
al	al	al
-Salameh	-salameh	-Salameh
.	.	.

The	the	The
military	militari	military
operations	oper	operation
center	center	center
has	has	ha
not	not	not
offered	offer	offered
them	them	them
a	a	a
choice	choic	choice
to	to	to
move	move	move
to	to	to
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
garrison	garrison	garrison
further	further	further
east	east	east
near	near	near
the	the	the
border	border	border
with	with	with
Iraq	iraq	Iraq
in	in	in
Tanf	tanf	Tanf
,	,	,
the	the	the
rebels	rebel	rebel
say	say	say
.	.	.

That	that	That
garrison	garrison	garrison
,	,	,
run	run	run
by	by	by
a	a	a
separate	separ	separate
program	program	program
of	of	of
the	the	the
Pentagon	pentagon	Pentagon
,	,	,
hosts	host	host
an	an	an
Arab	arab	Arab
rebel	rebel	rebel
tribal	tribal	tribal
group	group	group
known	known	known
as	as	a
the	the	the
Maqhawir	maqhawir	Maqhawir
al	al	al
Thwra	thwra	Thwra
.	.	.

Another	anoth	Another
rebel	rebel	rebel
official	offici	official
said	said	said
they	they	they
were	were	were
not	not	not
necessarily	necessarili	necessarily
opposed	oppos	opposed
to	to	to
withdrawing	withdraw	withdrawing
,	,	,
but	but	but
they	they	they
wanted	want	wanted
assurances	assur	assurance
from	from	from
Jordan	jordan	Jordan
they	they	they
could	could	could
lobby	lobbi	lobby
to	to	to
expand	expand	expand
to	to	to
the	the	the
Badia	badia	Badia
area	area	area
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
-Russian-brokered	-russian-brok	-Russian-brokered
ceasefire	ceasefir	ceasefire
,	,	,
which	which	which
has	has	ha
halted	halt	halted
fighting	fight	fighting
in	in	in
southwest	southwest	southwest
Syria	syria	Syria
.	.	.

Washington	washington	Washington
and	and	and
Jordan	jordan	Jordan
are	are	are
currently	current	currently
negotiating	negoti	negotiating
with	with	with
Moscow	moscow	Moscow
to	to	to
implement	implement	implement
a	a	a
de	de	de
-escalation	-escal	-escalation
zone	zone	zone
that	that	that
would	would	would
push	push	push
back	back	back
Iranian	iranian	Iranian
-backed	-back	-backed
forces	forc	force
40	40	40
kms	kms	km
north	north	north
of	of	of
the	the	the
border	border	border
strip	strip	strip
with	with	with
Jordan	jordan	Jordan
,	,	,
diplomats	diplomat	diplomat
say	say	say
.	.	.

We	we	We
have	have	have
accepted	accept	accepted
in	in	in
principle	principl	principle
and	and	and
there	there	there
are	are	are
matters	matter	matter
that	that	that
have	have	have
to	to	to
be	be	be
resolved	resolv	resolved
.	.	.

But	but	But
until	until	until
this	this	this
moment	moment	moment
there	there	there
is	is	is
no	no	no
final	final	final
agreement	agreement	agreement
on	on	on
withdrawing	withdraw	withdrawing
and	and	and
we	we	we
are	are	are
still	still	still
in	in	in
the	the	the
Badia	badia	Badia
and	and	and
still	still	still
fighting	fight	fighting
and	and	and
in	in	in
our	our	our
posts	post	post
,	,	,
said	said	said
Said	said	Said
Seif	seif	Seif
,	,	,
a	a	a
spokesman	spokesman	spokesman
of	of	of
the	the	the
Martyr	martyr	Martyr
Ahmad	ahmad	Ahmad
Abdo	abdo	Abdo
group	group	group
.	.	.

