MONROVIA	monrovia	MONROVIA
Reuters	reuter	Reuters
-	-	-
Former	former	Former
soccer	soccer	soccer
star	star	star
George	georg	George
Weah	weah	Weah
leads	lead	lead
in	in	in
early	earli	early
presidential	presidenti	presidential
election	elect	election
results	result	result
in	in	in
11	11	11
of	of	of
Liberia	liberia	Liberia
s	s	s
15	15	15
counties	counti	county
,	,	,
National	nation	National
Elections	elect	Elections
Commission	commiss	Commission
Chairman	chairman	Chairman
Jerome	jerom	Jerome
G	g	G
.	.	.

Korkoya	korkoya	Korkoya
said	said	said
on	on	on
Thursday	thursday	Thursday
.	.	.

The	the	The
two	two	two
top	top	top
vote	vote	vote
-winners	-winner	-winners
from	from	from
the	the	the
field	field	field
of	of	of
20	20	20
candidates	candid	candidate
will	will	will
advance	advanc	advance
to	to	to
a	a	a
run	run	run
-off	-off	-off
in	in	in
November	novemb	November
in	in	in
the	the	the
event	event	event
that	that	that
no	no	no
one	one	one
wins	win	win
an	an	an
outright	outright	outright
majority	major	majority
.	.	.

Corrects	correct	Corrects
number	number	number
of	of	of
counties	counti	county
Weah	weah	Weah
leads	lead	lead
in	in	in
to	to	to
11	11	11
from	from	from
10	10	10

