Reuters	reuter	Reuters
-	-	-
South	south	South
Dakota	dakota	Dakota
Republican	republican	Republican
Governor	governor	Governor
Dennis	denni	Dennis
Daugaard	daugaard	Daugaard
on	on	on
Tuesday	tuesday	Tuesday
vetoed	veto	vetoed
a	a	a
bill	bill	bill
that	that	that
would	would	would
have	have	have
made	made	made
his	his	his
the	the	the
first	first	first
U	u	U
.	.	.
S	s	S
.	.	.
state	state	state
to	to	to
dictate	dictat	dictate
what	what	what
bathrooms	bathroom	bathroom
transgender	transgend	transgender
students	student	student
are	are	are
allowed	allow	allowed
to	to	to
use	use	use
in	in	in
public	public	public
schools	school	school
.	.	.

The	the	The
bill	bill	bill
now	now	now
returns	return	return
to	to	to
the	the	the
legislature	legislatur	legislature
,	,	,
where	where	where
a	a	a
two	two	two
-thirds	-third	-thirds
vote	vote	vote
in	in	in
both	both	both
chambers	chamber	chamber
would	would	would
be	be	be
required	requir	required
for	for	for
it	it	it
to	to	to
pass	pass	pas
.	.	.

The	the	The
state	state	state
house	hous	house
approved	approv	approved
the	the	the
bill	bill	bill
beyond	beyond	beyond
that	that	that
threshold	threshold	threshold
in	in	in
January	januari	January
,	,	,
but	but	but
the	the	the
state	state	state
Senate	senat	Senate
did	did	did
not	not	not
when	when	when
it	it	it
approved	approv	approved
in	in	in
February	februari	February
.	.	.

The	the	The
proposed	propos	proposed
law	law	law
would	would	would
require	requir	require
transgender	transgend	transgender
pupils	pupil	pupil
to	to	to
use	use	use
restrooms	restroom	restroom
and	and	and
locker	locker	locker
rooms	room	room
in	in	in
public	public	public
schools	school	school
that	that	that
correspond	correspond	correspond
to	to	to
their	their	their
gender	gender	gender
at	at	at
birth	birth	birth
and	and	and
not	not	not
the	the	the
gender	gender	gender
that	that	that
fits	fit	fit
their	their	their
current	current	current
identity	ident	identity
.	.	.

This	this	This
bill	bill	bill
broadly	broad	broadly
regulates	regul	regulates
in	in	in
a	a	a
manner	manner	manner
that	that	that
invites	invit	invite
conflict	conflict	conflict
and	and	and
litigation	litig	litigation
,	,	,
diverting	divert	diverting
energy	energi	energy
and	and	and
resources	resourc	resource
from	from	from
the	the	the
education	educ	education
of	of	of
the	the	the
children	children	child
of	of	of
this	this	this
state	state	state
,	,	,
Daugaard	daugaard	Daugaard
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

The	the	The
bill	bill	bill
would	would	would
require	requir	require
schools	school	school
to	to	to
provide	provid	provide
reasonable	reason	reasonable
accommodations	accommod	accommodation
for	for	for
transgender	transgend	transgender
students	student	student
.	.	.

Those	those	Those
accommodations	accommod	accommodation
include	includ	include
a	a	a
single	singl	single
-occupancy	-occup	-occupancy
restroom	restroom	restroom
,	,	,
a	a	a
unisex	unisex	unisex
restroom	restroom	restroom
,	,	,
or	or	or
the	the	the
controlled	control	controlled
use	use	use
of	of	of
a	a	a
restroom	restroom	restroom
,	,	,
locker	locker	locker
room	room	room
or	or	or
shower	shower	shower
room	room	room
.	.	.

His	his	His
decision	decis	decision
shows	show	show
that	that	that
discrimination	discrimin	discrimination
against	against	against
transgender	transgend	transgender
students	student	student
is	is	is
not	not	not
welcome	welcom	welcome
in	in	in
South	south	South
Dakota	dakota	Dakota
,	,	,
said	said	said
Matt	matt	Matt
McTighe	mctigh	McTighe
,	,	,
executive	execut	executive
director	director	director
of	of	of
Freedom	freedom	Freedom
for	for	for
All	all	All
Americans	american	Americans
,	,	,
an	an	an
organization	organ	organization
that	that	that
supports	support	support
LBGT	lbgt	LBGT
issues	issu	issue
.	.	.

Civil	civil	Civil
rights	right	right
groups	group	group
have	have	have
said	said	said
the	the	the
law	law	law
would	would	would
expose	expos	expose
schools	school	school
to	to	to
legal	legal	legal
challenges	challeng	challenge
over	over	over
access	access	access
to	to	to
restrooms	restroom	restroom
and	and	and
say	say	say
it	it	it
violates	violat	violates
Title	titl	Title
IX	ix	IX
,	,	,
a	a	a
federal	feder	federal
rule	rule	rule
regarding	regard	regarding
discrimination	discrimin	discrimination
in	in	in
public	public	public
schools	school	school
.	.	.

In	in	In
December	decemb	December
,	,	,
a	a	a
suburban	suburban	suburban
Chicago	chicago	Chicago
school	school	school
district	district	district
reached	reach	reached
an	an	an
accord	accord	accord
with	with	with
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
over	over	over
locker	locker	locker
room	room	room
access	access	access
for	for	for
a	a	a
transgender	transgend	transgender
student	student	student
after	after	after
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Education	educ	Education
s	s	s
Office	offic	Office
of	of	of
Civil	civil	Civil
Rights	right	Rights
found	found	found
the	the	the
district	district	district
discriminated	discrimin	discriminated
against	against	against
the	the	the
student	student	student
in	in	in
violation	violat	violation
of	of	of
Title	titl	Title
IX	ix	IX
.	.	.

Daugaard	daugaard	Daugaard
s	s	s
veto	veto	veto
comes	come	come
about	about	about
a	a	a
month	month	month
after	after	after
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
appeals	appeal	appeal
court	court	court
heard	heard	heard
arguments	argument	argument
over	over	over
whether	whether	whether
a	a	a
high	high	high
school	school	school
in	in	in
Virginia	virginia	Virginia
should	should	should
be	be	be
ordered	order	ordered
to	to	to
allow	allow	allow
a	a	a
transgender	transgend	transgender
male	male	male
student	student	student
to	to	to
use	use	use
the	the	the
boys	boy	boy
bathroom	bathroom	bathroom
.	.	.

Last	last	Last
week	week	week
,	,	,
local	local	local
lawmakers	lawmak	lawmaker
in	in	in
Charlotte	charlott	Charlotte
,	,	,
North	north	North
Carolina	carolina	Carolina
,	,	,
voted	vote	voted
to	to	to
allow	allow	allow
transgender	transgend	transgender
people	peopl	people
to	to	to
use	use	use
public	public	public
bathrooms	bathroom	bathroom
matching	match	matching
their	their	their
gender	gender	gender
identity	ident	identity
.	.	.

State	state	State
House	hous	House
of	of	of
Representatives	repres	Representatives
Speaker	speaker	Speaker
Tim	tim	Tim
Moore	moor	Moore
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
said	said	said
he	he	he
would	would	would
consider	consid	consider
legislation	legisl	legislation
to	to	to
block	block	block
the	the	the
measure	measur	measure
.	.	.

