BEIRUT	beirut	BEIRUT
Reuters	reuter	Reuters
-	-	-
Iran	iran	Iran
s	s	s
moderate	moder	moderate
president	presid	president
gave	gave	gave
a	a	a
full	full	full
-throated	-throat	-throated
defense	defens	defense
of	of	of
his	his	his
one	one	one
-time	-time	-time
rivals	rival	rival
in	in	in
the	the	the
Revolutionary	revolutionari	Revolutionary
Guards	guard	Guards
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
as	as	a
the	the	the
country	countri	country
s	s	s
pragmatist	pragmatist	pragmatist
and	and	and
hardline	hardlin	hardline
factions	faction	faction
rallied	ralli	rallied
together	togeth	together
in	in	in
the	the	the
face	face	face
of	of	of
threats	threat	threat
from	from	from
Donald	donald	Donald
Trump	trump	Trump
.	.	.
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
president	presid	president
is	is	is
expected	expect	expected
to	to	to
decertify	decertifi	decertify
Iran	iran	Iran
s	s	s
nuclear	nuclear	nuclear
deal	deal	deal
with	with	with
global	global	global
powers	power	power
this	this	this
week	week	week
and	and	and
add	add	add
its	it	it
Revolutionary	revolutionari	Revolutionary
Guards	guard	Guards
military	militari	military
force	forc	force
to	to	to
Washington	washington	Washington
s	s	s
black	black	black
list	list	list
of	of	of
terrorist	terrorist	terrorist
groups	group	group
under	under	under
a	a	a
strategy	strategi	strategy
to	to	to
increase	increas	increase
pressure	pressur	pressure
on	on	on
Tehran	tehran	Tehran
.	.	.
The	the	The
threat	threat	threat
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
action	action	action
has	has	ha
united	unit	united
the	the	the
two	two	two
main	main	main
factions	faction	faction
of	of	of
Iran	iran	Iran
s	s	s
leadership	leadership	leadership
,	,	,
with	with	with
the	the	the
pragmatists	pragmatist	pragmatist
led	led	led
by	by	by
President	presid	President
Hassan	hassan	Hassan
Rouhani	rouhani	Rouhani
who	who	who
seek	seek	seek
greater	greater	greater
openness	open	openness
to	to	to
the	the	the
West	west	West
demonstrating	demonstr	demonstrating
their	their	their
support	support	support
for	for	for
the	the	the
hardline	hardlin	hardline
Guards	guard	Guards
.	.	.
During	dure	During
a	a	a
cabinet	cabinet	cabinet
meeting	meet	meeting
shown	shown	shown
on	on	on
state	state	state
television	televis	television
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
Rouhani	rouhani	Rouhani
said	said	said
U	u	U
.	.	.
S	s	S
.	.	.
action	action	action
against	against	against
the	the	the
Guards	guard	Guards
would	would	would
be	be	be
a	a	a
mistake	mistak	mistake
beyond	beyond	beyond
mistakes	mistak	mistake
.	.	.
They	they	They
think	think	think
that	that	that
the	the	the
Guards	guard	Guards
are	are	are
a	a	a
military	militari	military
entity	entiti	entity
.	.	.
The	the	The
Revolutionary	revolutionari	Revolutionary
Guards	guard	Guards
are	are	are
not	not	not
a	a	a
military	militari	military
entity	entiti	entity
.	.	.
They	they	They
re	re	re
in	in	in
the	the	the
heart	heart	heart
of	of	of
the	the	the
people	peopl	people
.	.	.
The	the	The
Revolutionary	revolutionari	Revolutionary
Guards	guard	Guards
,	,	,
in	in	in
all	all	all
the	the	the
days	day	day
of	of	of
danger	danger	danger
,	,	,
have	have	have
defended	defend	defended
our	our	our
national	nation	national
interests	interest	interest
,	,	,
he	he	he
said	said	said
.	.	.
We	we	We
re	re	re
one	one	one
society	societi	society
.	.	.
We	we	We
re	re	re
Iran	iran	Iran
.	.	.
There	there	There
are	are	are
no	no	no
differences	differ	difference
between	between	between
different	differ	different
factions	faction	faction
in	in	in
confronting	confront	confronting
the	the	the
plots	plot	plot
of	of	of
our	our	our
enemies	enemi	enemy
,	,	,
he	he	he
added	ad	added
.	.	.
Rouhani	rouhani	Rouhani
,	,	,
the	the	the
architect	architect	architect
of	of	of
Iran	iran	Iran
s	s	s
2015	2015	2015
deal	deal	deal
with	with	with
global	global	global
powers	power	power
to	to	to
curb	curb	curb
its	it	it
nuclear	nuclear	nuclear
program	program	program
in	in	in
return	return	return
for	for	for
the	the	the
lifting	lift	lifting
of	of	of
international	intern	international
sanctions	sanction	sanction
,	,	,
won	won	won
re	re	re
-election	-elect	-election
in	in	in
a	a	a
landslide	landslid	landslide
five	five	five
months	month	month
ago	ago	ago
on	on	on
a	a	a
platform	platform	platform
promising	promis	promising
greater	greater	greater
openness	open	openness
to	to	to
the	the	the
world	world	world
and	and	and
reform	reform	reform
at	at	at
home	home	home
.	.	.
During	dure	During
an	an	an
unprecedentedly	unpreced	unprecedentedly
bitter	bitter	bitter
campaign	campaign	campaign
,	,	,
he	he	he
repeatedly	repeat	repeatedly
spoke	spoke	spoke
out	out	out
in	in	in
public	public	public
against	against	against
the	the	the
political	polit	political
influence	influenc	influence
of	of	of
the	the	the
Guards	guard	Guards
,	,	,
accusing	accus	accusing
them	them	them
of	of	of
backing	back	backing
his	his	his
hardline	hardlin	hardline
opponent	oppon	opponent
to	to	to
defend	defend	defend
their	their	their
economic	econom	economic
interests	interest	interest
.	.	.
In	in	In
recent	recent	recent
days	day	day
,	,	,
however	howev	however
,	,	,
the	the	the
threat	threat	threat
of	of	of
new	new	new
action	action	action
from	from	from
Washington	washington	Washington
has	has	ha
prompted	prompt	prompted
a	a	a
public	public	public
display	display	display
of	of	of
unity	uniti	unity
from	from	from
the	the	the
rival	rival	rival
factions	faction	faction
among	among	among
Iran	iran	Iran
s	s	s
rulers	ruler	ruler
.	.	.
Today	today	Today
,	,	,
the	the	the
president	presid	president
of	of	of
America	america	America
has	has	ha
created	creat	created
conditions	condit	condition
where	where	where
Iran	iran	Iran
is	is	is
more	more	more
united	unit	united
than	than	than
ever	ever	ever
.	.	.
Today	today	Today
,	,	,
those	those	those
who	who	who
oppose	oppos	oppose
the	the	the
nuclear	nuclear	nuclear
deal	deal	deal
and	and	and
those	those	those
who	who	who
support	support	support
it	it	it
are	are	are
side	side	side
by	by	by
side	side	side
.	.	.
We	we	We
all	all	all
have	have	have
one	one	one
voice	voic	voice
,	,	,
Rouhani	rouhani	Rouhani
said	said	said
.	.	.
Newspapers	newspap	Newspapers
on	on	on
Tuesday	tuesday	Tuesday
ran	ran	ran
pictures	pictur	picture
of	of	of
the	the	the
urbane	urban	urbane
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
-educated	-educ	-educated
Foreign	foreign	Foreign
Minister	minist	Minister
Javad	javad	Javad
Zarif	zarif	Zarif
laughing	laugh	laughing
and	and	and
hugging	hug	hugging
the	the	the
commander	command	commander
of	of	of
the	the	the
guards	guard	guard
,	,	,
Major	major	Major
-General	-gener	-General
Mohammad	mohammad	Mohammad
Ali	ali	Ali
Jafari	jafari	Jafari
.	.	.
Zarif	zarif	Zarif
brief	brief	brief
lawmakers	lawmak	lawmaker
on	on	on
Wednesday	wednesday	Wednesday
about	about	about
the	the	the
expected	expect	expected
U	u	U
.	.	.
S	s	S
.	.	.
action	action	action
and	and	and
about	about	about
Iran	iran	Iran
s	s	s
plans	plan	plan
for	for	for
a	a	a
response	respons	response
,	,	,
according	accord	according
to	to	to
members	member	member
of	of	of
parliament	parliament	parliament
quoted	quot	quoted
in	in	in
state	state	state
media	media	medium
.	.	.
In	in	In
the	the	the
closed	close	closed
session	session	session
Zarif	zarif	Zarif
emphasized	emphas	emphasized
that	that	that
if	if	if
the	the	the
Americans	american	Americans
take	take	take
any	ani	any
steps	step	step
against	against	against
the	the	the
nuclear	nuclear	nuclear
deal	deal	deal
that	that	that
the	the	the
Islamic	islam	Islamic
Republic	republ	Republic
of	of	of
Iran	iran	Iran
will	will	will
give	give	give
them	them	them
a	a	a
more	more	more
crushing	crush	crushing
response	respons	response
,	,	,
Shahbaz	shahbaz	Shahbaz
Hassanpour	hassanpour	Hassanpour
,	,	,
a	a	a
lawmaker	lawmak	lawmaker
representing	repres	representing
the	the	the
city	citi	city
of	of	of
Sirjan	sirjan	Sirjan
,	,	,
told	told	told
the	the	the
Islamic	islam	Islamic
Republic	republ	Republic
News	news	News
Agency	agenc	Agency
IRNA	irna	IRNA
.	.	.
Lawmakers	lawmak	Lawmakers
did	did	did
not	not	not
disclose	disclos	disclose
the	the	the
specific	specif	specific
actions	action	action
that	that	that
Zarif	zarif	Zarif
had	had	had
discussed	discuss	discussed
as	as	a
plans	plan	plan
for	for	for
Iranian	iranian	Iranian
retaliation	retali	retaliation
.	.	.
Trump	trump	Trump
s	s	s
expected	expect	expected
move	move	move
to	to	to
decertify	decertifi	decertify
the	the	the
nuclear	nuclear	nuclear
deal	deal	deal
would	would	would
not	not	not
by	by	by
itself	itself	itself
withdraw	withdraw	withdraw
the	the	the
United	unit	United
States	state	States
from	from	from
the	the	the
agreement	agreement	agreement
,	,	,
but	but	but
would	would	would
pass	pass	pas
that	that	that
decision	decis	decision
on	on	on
to	to	to
Congress	congress	Congress
,	,	,
requiring	requir	requiring
lawmakers	lawmak	lawmaker
to	to	to
decide	decid	decide
within	within	within
60	60	60
days	day	day
whether	whether	whether
to	to	to
re	re	re
-impose	-impos	-impose
sanctions	sanction	sanction
.	.	.
The	the	The
nuclear	nuclear	nuclear
deal	deal	deal
is	is	is
supported	support	supported
by	by	by
Washington	washington	Washington
s	s	s
European	european	European
allies	alli	ally
Britain	britain	Britain
,	,	,
France	franc	France
and	and	and
Germany	germani	Germany
,	,	,
as	as	a
well	well	well
as	as	a
by	by	by
Russia	russia	Russia
and	and	and
China	china	China
,	,	,
all	all	all
of	of	of
which	which	which
say	say	say
Iran	iran	Iran
has	has	ha
complied	compli	complied
so	so	so
far	far	far
.	.	.
Adding	ad	Adding
the	the	the
Guards	guard	Guards
to	to	to
the	the	the
terrorism	terror	terrorism
blacklist	blacklist	blacklist
could	could	could
have	have	have
economic	econom	economic
consequences	consequ	consequence
,	,	,
since	sinc	since
the	the	the
elite	elit	elite
military	militari	military
force	forc	force
also	also	also
has	has	ha
a	a	a
vast	vast	vast
business	busi	business
empire	empir	empire
in	in	in
Iran	iran	Iran
.	.	.
International	intern	International
banks	bank	bank
are	are	are
required	requir	required
to	to	to
make	make	make
sure	sure	sure
their	their	their
clients	client	client
are	are	are
not	not	not
blacklisted	blacklist	blacklisted
.	.	.
Washington	washington	Washington
has	has	ha
already	alreadi	already
blacklisted	blacklist	blacklisted
other	other	other
entities	entiti	entity
and	and	and
individuals	individu	individual
for	for	for
supporting	support	supporting
Guards	guard	Guards
activities	activ	activity
,	,	,
but	but	but
has	has	ha
not	not	not
yet	yet	yet
blacklisted	blacklist	blacklisted
the	the	the
Guards	guard	Guards
themselves	themselv	themselves
.	.	.
During	dure	During
the	the	the
meeting	meet	meeting
with	with	with
Zarif	zarif	Zarif
,	,	,
parliament	parliament	parliament
members	member	member
expressed	express	expressed
their	their	their
support	support	support
for	for	for
the	the	the
Guards	guard	Guards
,	,	,
Hassanpour	hassanpour	Hassanpour
said	said	said
.	.	.
Zarif	zarif	Zarif
also	also	also
noted	note	noted
during	dure	during
the	the	the
session	session	session
that	that	that
European	european	European
countries	countri	country
will	will	will
continue	continu	continue
backing	back	backing
the	the	the
nuclear	nuclear	nuclear
deal	deal	deal
regardless	regardless	regardless
of	of	of
what	what	what
actions	action	action
the	the	the
U	u	U
.	.	.
S	s	S
may	may	may
take	take	take
,	,	,
Hassanpour	hassanpour	Hassanpour
told	told	told
IRNA	irna	IRNA
.	.	.
