Token	Stem	Lemma
OSLO	oslo	OSLO
Reuters	reuter	Reuters
Norway	norway	Norway
s	s	s
tax	tax	tax
-cutting	-cut	-cutting
Prime	prime	Prime
Minister	minist	Minister
Erna	erna	Erna
Solberg	solberg	Solberg
is	is	is
on	on	on
track	track	track
to	to	to
keep	keep	keep
power	power	power
after	after	after
an	an	an
election	elect	election
on	on	on
Monday	monday	Monday
closely	close	closely
defeating	defeat	defeating
a	a	a
Labour	labour	Labour
-led	-led	-led
opposition	opposit	opposition
in	in	in
a	a	a
campaign	campaign	campaign
over	over	over
how	how	how
to	to	to
manage	manag	manage
the	the	the
oil	oil	oil
-dependent	-depend	-dependent
economy	economi	economy
official	offici	official
projections	project	projection
showed	show	showed
The	the	The
ruling	rule	ruling
coalition	coalit	coalition
of	of	of
the	the	the
Conservatives	conserv	Conservatives
and	and	and
Progress	progress	Progress
Party	parti	Party
and	and	and
two	two	two
smaller	smaller	smaller
center	center	center
-right	-right	-right
allies	alli	ally
would	would	would
win	win	win
88	88	88
seats	seat	seat
in	in	in
the	the	the
169	169	169
-seat	-seat	-seat
parliament	parliament	parliament
Norway	norway	Norway
s	s	s
Directorate	director	Directorate
of	of	of
Elections	elect	Elections
projected	project	projected
based	base	based
on	on	on
a	a	a
count	count	count
of	of	of
early	earli	early
votes	vote	vote
A	a	A
separate	separ	separate
TV2	tv2	TV2
forecast	forecast	forecast
gave	gave	gave
the	the	the
government	govern	government
and	and	and
its	it	it
allies	alli	ally
a	a	a
wider	wider	wider
majority	major	majority
of	of	of
91	91	91
seats	seat	seat
