Reuters	reuter	Reuters
-	-	-
Three	three	Three
of	of	of
the	the	the
women	women	woman
who	who	who
have	have	have
accused	accus	accused
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
of	of	of
sexual	sexual	sexual
misconduct	misconduct	misconduct
called	call	called
on	on	on
Monday	monday	Monday
for	for	for
a	a	a
congressional	congression	congressional
probe	probe	probe
of	of	of
his	his	his
behavior	behavior	behavior
amid	amid	amid
similar	similar	similar
accusations	accus	accusation
against	against	against
powerful	power	powerful
men	men	men
in	in	in
Hollywood	hollywood	Hollywood
,	,	,
the	the	the
media	media	medium
and	and	and
politics	polit	politics
.	.	.

Over	over	Over
the	the	the
past	past	past
two	two	two
years	year	year
,	,	,
more	more	more
than	than	than
a	a	a
dozen	dozen	dozen
women	women	woman
have	have	have
accused	accus	accused
Trump	trump	Trump
of	of	of
making	make	making
unwanted	unwant	unwanted
sexual	sexual	sexual
advances	advanc	advance
against	against	against
them	them	them
long	long	long
before	befor	before
he	he	he
entered	enter	entered
politics	polit	politics
.	.	.

Trump	trump	Trump
has	has	ha
denied	deni	denied
the	the	the
accusations	accus	accusation
,	,	,
and	and	and
the	the	the
White	white	White
House	hous	House
has	has	ha
accused	accus	accused
the	the	the
women	women	woman
of	of	of
lying	lie	lying
.	.	.

Among	among	Among
his	his	his
accusers	accus	accuser
are	are	are
a	a	a
Miss	miss	Miss
Utah	utah	Utah
beauty	beauti	beauty
pageant	pageant	pageant
winner	winner	winner
,	,	,
a	a	a
businesswoman	businesswoman	businesswoman
,	,	,
a	a	a
reporter	report	reporter
and	and	and
a	a	a
receptionist	receptionist	receptionist
.	.	.

The	the	The
following	follow	following
are	are	are
the	the	the
three	three	three
women	women	woman
who	who	who
on	on	on
Monday	monday	Monday
renewed	renew	renewed
their	their	their
call	call	call
for	for	for
action	action	action
Jessica	jessica	Jessica
Leeds	leed	Leeds
recounted	recount	recounted
in	in	in
a	a	a
video	video	video
interview	interview	interview
posted	post	posted
on	on	on
The	the	The
New	new	New
York	york	York
Times	time	Times
website	websit	website
in	in	in
October	octob	October
2016	2016	2016
that	that	that
Trump	trump	Trump
grabbed	grab	grabbed
her	her	her
breasts	breast	breast
and	and	and
tried	tri	tried
to	to	to
put	put	put
his	his	his
hand	hand	hand
up	up	up
her	her	her
skirt	skirt	skirt
on	on	on
a	a	a
flight	flight	flight
on	on	on
which	which	which
she	she	she
was	was	wa
traveling	travel	traveling
to	to	to
New	new	New
York	york	York
in	in	in
or	or	or
around	around	around
1980	1980	1980
when	when	when
she	she	she
was	was	wa
a	a	a
38	38	38
-year-old	-year-old	-year-old
businesswoman	businesswoman	businesswoman
.	.	.

Rachel	rachel	Rachel
Crooks	crook	Crooks
,	,	,
formerly	former	formerly
a	a	a
receptionist	receptionist	receptionist
at	at	at
a	a	a
real	real	real
estate	estat	estate
firm	firm	firm
in	in	in
Trump	trump	Trump
Tower	tower	Tower
,	,	,
told	told	told
The	the	The
New	new	New
York	york	York
Times	time	Times
in	in	in
a	a	a
report	report	report
published	publish	published
in	in	in
October	octob	October
2016	2016	2016
that	that	that
Trump	trump	Trump
kissed	kiss	kissed
me	me	me
directly	direct	directly
on	on	on
the	the	the
mouth	mouth	mouth
in	in	in
2005	2005	2005
at	at	at
Trump	trump	Trump
Tower	tower	Tower
in	in	in
Manhattan	manhattan	Manhattan
when	when	when
she	she	she
was	was	wa
22	22	22
.	.	.

Samantha	samantha	Samantha
Holvey	holvey	Holvey
,	,	,
the	the	the
2006	2006	2006
Miss	miss	Miss
North	north	North
Carolina	carolina	Carolina
and	and	and
a	a	a
former	former	former
contestant	contest	contestant
in	in	in
the	the	the
Miss	miss	Miss
USA	usa	USA
pageant	pageant	pageant
,	,	,
told	told	told
NBC	nbc	NBC
s	s	s
Today	today	Today
program	program	program
on	on	on
Monday	monday	Monday
that	that	that
Trump	trump	Trump
walked	walk	walked
into	into	into
the	the	the
pageant	pageant	pageant
dressing	dress	dressing
room	room	room
in	in	in
2006	2006	2006
while	while	while
contestants	contest	contestant
were	were	were
naked	nake	naked
and	and	and
in	in	in
bathrobes	bathrob	bathrobe
.	.	.

She	she	She
told	told	told
CNN	cnn	CNN
in	in	in
an	an	an
October	octob	October
2016	2016	2016
report	report	report
that	that	that
Trump	trump	Trump
personally	person	personally
inspected	inspect	inspected
each	each	each
woman	woman	woman
prior	prior	prior
to	to	to
the	the	the
contest	contest	contest
,	,	,
eyeing	eye	eyeing
us	us	u
from	from	from
head	head	head
to	to	to
toe	toe	toe
like	like	like
we	we	we
were	were	were
meat	meat	meat
,	,	,
we	we	we
were	were	were
sexual	sexual	sexual
objects	object	object
.	.	.
Here	here	Here
are	are	are
other	other	other
women	women	woman
who	who	who
have	have	have
made	made	made
accusations	accus	accusation
against	against	against
Trump	trump	Trump
Summer	summer	Summer
Zervos	zervo	Zervos
,	,	,
a	a	a
contestant	contest	contestant
on	on	on
Trump	trump	Trump
s	s	s
reality	realiti	reality
show	show	show
The	the	The
Apprentice	apprentic	Apprentice
in	in	in
2006	2006	2006
,	,	,
told	told	told
an	an	an
October	octob	October
2016	2016	2016
news	news	news
conference	confer	conference
that	that	that
Trump	trump	Trump
tried	tri	tried
to	to	to
get	get	get
her	her	her
to	to	to
lie	lie	lie
down	down	down
on	on	on
a	a	a
bed	bed	bed
with	with	with
him	him	him
when	when	when
she	she	she
met	met	met
him	him	him
in	in	in
2007	2007	2007
to	to	to
discuss	discuss	discus
a	a	a
possible	possibl	possible
job	job	job
.	.	.

Zervos	zervo	Zervos
said	said	said
she	she	she
complied	compli	complied
with	with	with
a	a	a
request	request	request
to	to	to
sit	sit	sit
next	next	next
to	to	to
Trump	trump	Trump
and	and	and
,	,	,
He	he	He
then	then	then
grabbed	grab	grabbed
my	my	my
shoulder	shoulder	shoulder
and	and	and
began	began	began
kissing	kiss	kissing
me	me	me
very	veri	very
aggressively	aggress	aggressively
and	and	and
placed	place	placed
his	his	his
hand	hand	hand
on	on	on
my	my	my
breast	breast	breast
.	.	.
Trump	trump	Trump
has	has	ha
denied	deni	denied
the	the	the
allegation	alleg	allegation
.	.	.

Zervos	zervo	Zervos
sued	su	sued
Trump	trump	Trump
in	in	in
January	januari	January
,	,	,
contending	contend	contending
that	that	that
his	his	his
denials	denial	denial
of	of	of
her	her	her
accusations	accus	accusation
amounted	amount	amounted
to	to	to
false	fals	false
and	and	and
defamatory	defamatori	defamatory
statements	statement	statement
and	and	and
that	that	that
being	be	being
branded	brand	branded
a	a	a
liar	liar	liar
by	by	by
Trump	trump	Trump
has	has	ha
harmed	harm	harmed
her	her	her
and	and	and
her	her	her
business	busi	business
.	.	.

In	in	In
a	a	a
video	video	video
posted	post	posted
on	on	on
The	the	The
Washington	washington	Washington
Post	post	Post
website	websit	website
in	in	in
October	octob	October
2016	2016	2016
,	,	,
Kristin	kristin	Kristin
Anderson	anderson	Anderson
accused	accus	accused
Trump	trump	Trump
of	of	of
putting	put	putting
his	his	his
hand	hand	hand
up	up	up
her	her	her
skirt	skirt	skirt
in	in	in
a	a	a
crowded	crowd	crowded
New	new	New
York	york	York
nightclub	nightclub	nightclub
in	in	in
the	the	the
early	earli	early
1990s	1990s	1990s
in	in	in
an	an	an
unwanted	unwant	unwanted
advance	advanc	advance
.	.	.

He	he	He
did	did	did
touched	touch	touched
my	my	my
vagina	vagina	vagina
through	through	through
my	my	my
underwear	underwear	underwear
,	,	,
absolutely	absolut	absolutely
,	,	,
Anderson	anderson	Anderson
said	said	said
in	in	in
the	the	the
video	video	video
interview	interview	interview
.	.	.

Lisa	lisa	Lisa
Boyne	boyn	Boyne
said	said	said
in	in	in
a	a	a
short	short	short
film	film	film
titled	titl	titled
16	16	16
Women	women	Women
and	and	and
Donald	donald	Donald
Trump	trump	Trump
that	that	that
she	she	she
met	met	met
Trump	trump	Trump
in	in	in
the	the	the
early	earli	early
1990s	1990s	1990s
at	at	at
a	a	a
dinner	dinner	dinner
party	parti	party
he	he	he
hosted	host	hosted
in	in	in
New	new	New
York	york	York
.	.	.

Boyne	boyn	Boyne
said	said	said
that	that	that
Trump	trump	Trump
picked	pick	picked
up	up	up
her	her	her
and	and	and
another	anoth	another
person	person	person
in	in	in
his	his	his
limousine	limousin	limousine
,	,	,
and	and	and
he	he	he
made	made	made
inappropriate	inappropri	inappropriate
remarks	remark	remark
about	about	about
famous	famous	famous
actresses	actress	actress
.	.	.

He	he	He
asked	ask	asked
us	us	u
to	to	to
rate	rate	rate
them	them	them
from	from	from
1	1	1
to	to	to
10	10	10
,	,	,
Boyne	boyn	Boyne
said	said	said
.	.	.

Boyne	boyn	Boyne
said	said	said
that	that	that
at	at	at
the	the	the
party	parti	party
,	,	,
Trump	trump	Trump
used	use	used
his	his	his
table	tabl	table
as	as	a
a	a	a
casting	cast	casting
couch	couch	couch
,	,	,
instructing	instruct	instructing
women	women	woman
who	who	who
attended	attend	attended
to	to	to
model	model	model
above	abov	above
the	the	the
table	tabl	table
.	.	.

He	he	He
then	then	then
looked	look	looked
under	under	under
the	the	the
dresses	dress	dress
of	of	of
each	each	each
women	women	woman
and	and	and
made	made	made
comments	comment	comment
of	of	of
what	what	what
he	he	he
saw	saw	saw
.	.	.
Jessica	jessica	Jessica
Drake	drake	Drake
,	,	,
an	an	an
adult	adult	adult
film	film	film
actress	actress	actress
,	,	,
told	told	told
a	a	a
news	news	news
conference	confer	conference
in	in	in
Los	los	Los
Angeles	angel	Angeles
in	in	in
October	octob	October
2016	2016	2016
that	that	that
Trump	trump	Trump
pressured	pressur	pressured
her	her	her
to	to	to
have	have	have
sex	sex	sex
with	with	with
him	him	him
11	11	11
years	year	year
ago	ago	ago
when	when	when
they	they	they
met	met	met
at	at	at
a	a	a
golf	golf	golf
tournament	tournament	tournament
.	.	.

Trump	trump	Trump
s	s	s
campaign	campaign	campaign
said	said	said
the	the	the
accusations	accus	accusation
were	were	were
false	fals	false
.	.	.

Jill	jill	Jill
Harth	harth	Harth
,	,	,
a	a	a
former	former	former
Trump	trump	Trump
beauty	beauti	beauty
pageant	pageant	pageant
business	busi	business
associate	associ	associate
,	,	,
filed	file	filed
a	a	a
125	125	125
million	million	million
lawsuit	lawsuit	lawsuit
in	in	in
1997	1997	1997
against	against	against
Trump	trump	Trump
alleging	alleg	alleging
that	that	that
on	on	on
Jan	jan	Jan
.	.	.

24	24	24
,	,	,
1993	1993	1993
,	,	,
at	at	at
Trump	trump	Trump
s	s	s
Florida	florida	Florida
estate	estat	estate
,	,	,
Mar	mar	Mar
-a-Lago	-a-lago	-a-Lago
,	,	,
Trump	trump	Trump
forcibly	forcibl	forcibly
removed	remov	removed
plaintiff	plaintiff	plaintiff
to	to	to
a	a	a
bedroom	bedroom	bedroom
,	,	,
whereupon	whereupon	whereupon
defendant	defend	defendant
subjected	subject	subjected
plaintiff	plaintiff	plaintiff
to	to	to
defendant	defend	defendant
s	s	s
unwanted	unwant	unwanted
sexual	sexual	sexual
advances	advanc	advance
.	.	.
A	a	A
Trump	trump	Trump
spokesperson	spokesperson	spokesperson
was	was	wa
quoted	quot	quoted
by	by	by
The	the	The
New	new	New
York	york	York
Times	time	Times
in	in	in
