Token	Stem	Lemma
Reuters	reuter	Reuters
A	a	A
man	man	man
arrested	arrest	arrested
over	over	over
the	the	the
weekend	weekend	weekend
trying	tri	trying
to	to	to
wrestle	wrestl	wrestle
a	a	a
gun	gun	gun
from	from	from
a	a	a
police	polic	police
officer	offic	officer
at	at	at
a	a	a
Las	las	Las
Vegas	vega	Vegas
rally	ralli	rally
held	held	held
by	by	by
Republican	republican	Republican
presidential	presidenti	presidential
candidate	candid	candidate
Donald	donald	Donald
Trump	trump	Trump
told	told	told
an	an	an
investigator	investig	investigator
he	he	he
wanted	want	wanted
to	to	to
kill	kill	kill
the	the	the
candidate	candid	candidate
court	court	court
papers	paper	paper
showed	show	showed
on	on	on
Monday	monday	Monday
Michael	michael	Michael
Steven	steven	Steven
Sandford	sandford	Sandford
who	who	who
prosecutors	prosecutor	prosecutor
described	describ	described
as	as	a
a	a	a
19	19	19
-year	-year	-year
-old	-old	-old
British	british	British
national	nation	national
was	was	wa
arrested	arrest	arrested
on	on	on
Saturday	saturday	Saturday
at	at	at
the	the	the
Treasure	treasur	Treasure
Island	island	Island
hotel	hotel	hotel
in	in	in
Las	las	Las
Vegas	vega	Vegas
after	after	after
trying	tri	trying
to	to	to
disarm	disarm	disarm
the	the	the
officer	offic	officer
according	accord	according
to	to	to
Las	las	Las
Vegas	vega	Vegas
police	polic	police
According	accord	According
to	to	to
court	court	court
papers	paper	paper
filed	file	filed
on	on	on
Monday	monday	Monday
in	in	in
federal	feder	federal
court	court	court
in	in	in
Nevada	nevada	Nevada
Sandford	sandford	Sandford
told	told	told
a	a	a
Secret	secret	Secret
Service	servic	Service
agent	agent	agent
he	he	he
had	had	had
driven	driven	driven
to	to	to
Las	las	Las
Vegas	vega	Vegas
from	from	from
California	california	California
with	with	with
the	the	the
goal	goal	goal
of	of	of
shooting	shoot	shooting
Trump	trump	Trump
Sandford	sandford	Sandford
claimed	claim	claimed
he	he	he
had	had	had
been	been	been
attempting	attempt	attempting
to	to	to
kill	kill	kill
Trump	trump	Trump
for	for	for
about	about	about
a	a	a
year	year	year
but	but	but
decided	decid	decided
to	to	to
act	act	act
on	on	on
this	this	this
occasion	occas	occasion
because	becaus	because
he	he	he
finally	final	finally
felt	felt	felt
confident	confid	confident
about	about	about
trying	tri	trying
it	it	it
the	the	the
court	court	court
papers	paper	paper
said	said	said
He	he	He
was	was	wa
charged	charg	charged
with	with	with
committing	commit	committing
an	an	an
act	act	act
of	of	of
violence	violenc	violence
on	on	on
restricted	restrict	restricted
ground	ground	ground
Natalie	natali	Natalie
Collins	collin	Collins
a	a	a
spokeswoman	spokeswoman	spokeswoman
for	for	for
the	the	the
U	u	U
S	s	S
Attorney	attorney	Attorney
s	s	s
Office	offic	Office
said	said	said
in	in	in
an	an	an
email	email	email
Sandford	sandford	Sandford
has	has	ha
not	not	not
entered	enter	entered
a	a	a
plea	plea	plea
and	and	and
is	is	is
scheduled	schedul	scheduled
to	to	to
be	be	be
in	in	in
court	court	court
for	for	for
a	a	a
preliminary	preliminari	preliminary
hearing	hear	hearing
on	on	on
July	juli	July
5	5	5
Collins	collin	Collins
said	said	said
Sandford	sandford	Sandford
s	s	s
federal	feder	federal
public	public	public
defender	defend	defender
Heather	heather	Heather
Fraley	fraley	Fraley
could	could	could
not	not	not
be	be	be
immediately	immedi	immediately
reached	reach	reached
for	for	for
comment	comment	comment
Sandford	sandford	Sandford
said	said	said
he	he	he
had	had	had
been	been	been
in	in	in
the	the	the
United	unit	United
States	state	States
for	for	for
a	a	a
year	year	year
and	and	and
a	a	a
half	half	half
the	the	the
documents	document	document
showed	show	showed
The	the	The
records	record	record
said	said	said
he	he	he
had	had	had
lived	live	lived
in	in	in
Hoboken	hoboken	Hoboken
New	new	New
Jersey	jersey	Jersey
after	after	after
coming	come	coming
to	to	to
the	the	the
country	countri	country
Court	court	Court
records	record	record
said	said	said
Sandford	sandford	Sandford
went	went	went
to	to	to
the	the	the
Battlefield	battlefield	Battlefield
Vegas	vega	Vegas
gun	gun	gun
range	rang	range
last	last	last
Friday	friday	Friday
to	to	to
practice	practic	practice
shooting	shoot	shooting
adding	ad	adding
that	that	that
he	he	he
had	had	had
never	never	never
fired	fire	fired
a	a	a
gun	gun	gun
before	befor	before
While	while	While
there	there	there
he	he	he
fired	fire	fired
20	20	20
rounds	round	round
from	from	from
a	a	a
Glock	glock	Glock
9	9	9
mm	mm	mm
handgun	handgun	handgun
the	the	the
records	record	record
said	said	said
Sandford	sandford	Sandford
told	told	told
investigators	investig	investigator
that	that	that
if	if	if
he	he	he
were	were	were
on	on	on
the	the	the
street	street	street
tomorrow	tomorrow	tomorrow
he	he	he
would	would	would
try	tri	try
again	again	again
the	the	the
documents	document	document
said	said	said
