Token	Stem	Lemma
LONDON	london	LONDON
Reuters	reuter	Reuters
British	british	British
Prime	prime	Prime
Minister	minist	Minister
Theresa	theresa	Theresa
May	may	May
will	will	will
hold	hold	hold
a	a	a
bilateral	bilater	bilateral
meeting	meet	meeting
with	with	with
U	u	U
S	s	S
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
at	at	at
the	the	the
G20	g20	G20
summit	summit	summit
in	in	in
Hamburg	hamburg	Hamburg
on	on	on
Friday	friday	Friday
a	a	a
British	british	British
government	govern	government
official	offici	official
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
The	the	The
official	offici	official
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
what	what	what
issues	issu	issue
May	may	May
planned	plan	planned
to	to	to
raise	rais	raise
with	with	with
Trump	trump	Trump
