WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
Speaker	speaker	Speaker
Paul	paul	Paul
Ryan	ryan	Ryan
said	said	said
on	on	on
Sunday	sunday	Sunday
that	that	that
Republican	republican	Republican
lawmakers	lawmak	lawmaker
are	are	are
weighing	weigh	weighing
a	a	a
host	host	host
of	of	of
ideas	idea	idea
as	as	a
the	the	the
House	hous	House
tax	tax	tax
-writing	-write	-writing
committee	committe	committee
begins	begin	begin
revising	revis	revising
a	a	a
tax	tax	tax
bill	bill	bill
this	this	this
week	week	week
,	,	,
though	though	though
he	he	he
expects	expect	expects
the	the	the
broad	broad	broad
outlines	outlin	outline
to	to	to
remain	remain	remain
the	the	the
same	same	same
.	.	.
Ryan	ryan	Ryan
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
told	told	told
Fox	fox	Fox
News	news	News
Sunday	sunday	Sunday
that	that	that
House	hous	House
tax	tax	tax
writers	writer	writer
are	are	are
considering	consid	considering
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
call	call	call
to	to	to
include	includ	include
in	in	in
the	the	the
tax	tax	tax
package	packag	package
a	a	a
repeal	repeal	repeal
of	of	of
an	an	an
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
provision	provis	provision
that	that	that
mandates	mandat	mandate
individuals	individu	individual
buy	buy	buy
insurance	insur	insurance
coverage	coverag	coverage
.	.	.
We	we	We
have	have	have
an	an	an
active	activ	active
conversation	convers	conversation
with	with	with
our	our	our
members	member	member
and	and	and
a	a	a
whole	whole	whole
host	host	host
of	of	of
ideas	idea	idea
on	on	on
things	thing	thing
to	to	to
add	add	add
to	to	to
this	this	this
bill	bill	bill
.	.	.
And	and	And
that	that	that
s	s	s
one	one	one
of	of	of
the	the	the
things	thing	thing
that	that	that
s	s	s
being	be	being
discussed	discuss	discussed
,	,	,
Ryan	ryan	Ryan
said	said	said
.	.	.
The	the	The
tax	tax	tax
-writing	-write	-writing
House	hous	House
Ways	way	Ways
and	and	and
Means	mean	Means
Committee	committe	Committee
will	will	will
on	on	on
Monday	monday	Monday
begin	begin	begin
considering	consid	considering
revisions	revis	revision
to	to	to
the	the	the
tax	tax	tax
bill	bill	bill
released	releas	released
last	last	last
week	week	week
,	,	,
which	which	which
would	would	would
constitute	constitut	constitute
the	the	the
biggest	biggest	biggest
overhaul	overhaul	overhaul
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
tax	tax	tax
system	system	system
since	sinc	since
the	the	the
1980s	1980s	1980s
.	.	.
Ryan	ryan	Ryan
said	said	said
he	he	he
believes	believ	belief
the	the	the
House	hous	House
is	is	is
still	still	still
on	on	on
track	track	track
to	to	to
vote	vote	vote
on	on	on
a	a	a
revised	revis	revised
tax	tax	tax
bill	bill	bill
before	befor	before
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Thanksgiving	thanksgiv	Thanksgiving
holiday	holiday	holiday
on	on	on
Nov	nov	Nov
.	.	.
23	23	23
.	.	.
The	the	The
Senate	senat	Senate
is	is	is
developing	develop	developing
its	it	it
own	own	own
version	version	version
of	of	of
the	the	the
legislation	legisl	legislation
,	,	,
but	but	but
Ryan	ryan	Ryan
said	said	said
he	he	he
expected	expect	expected
it	it	it
to	to	to
be	be	be
similar	similar	similar
enough	enough	enough
that	that	that
the	the	the
two	two	two
chambers	chamber	chamber
could	could	could
resolve	resolv	resolve
their	their	their
differences	differ	difference
and	and	and
pass	pass	pas
a	a	a
tax	tax	tax
bill	bill	bill
before	befor	before
year	year	year
s	s	s
end	end	end
.	.	.
We	we	We
had	had	had
basically	basic	basically
decided	decid	decided
the	the	the
big	big	big
ticket	ticket	ticket
items	item	item
the	the	the
big	big	big
20	20	20
percent	percent	percent
corporate	corpor	corporate
rate	rate	rate
a	a	a
25	25	25
percent	percent	percent
rate	rate	rate
for	for	for
pass	pass	pas
-through	-through	-through
businesses	busi	business
,	,	,
the	the	the
middle	middl	middle
class	class	class
tax	tax	tax
cut	cut	cut
,	,	,
Ryan	ryan	Ryan
said	said	said
.	.	.
All	all	All
of	of	of
those	those	those
things	thing	thing
are	are	are
things	thing	thing
we	we	we
agree	agre	agree
on	on	on
,	,	,
and	and	and
so	so	so
these	these	these
bills	bill	bill
are	are	are
written	written	written
within	within	within
those	those	those
details	detail	detail
.	.	.
So	so	So
that	that	that
s	s	s
why	whi	why
those	those	those
differences	differ	difference
will	will	will
be	be	be
fairly	fair	fairly
narrow	narrow	narrow
,	,	,
he	he	he
added	ad	added
.	.	.
If	if	If
it	it	it
passes	pass	pass
,	,	,
the	the	the
tax	tax	tax
overhaul	overhaul	overhaul
will	will	will
be	be	be
the	the	the
first	first	first
major	major	major
legislative	legisl	legislative
achievement	achiev	achievement
since	sinc	since
Republicans	republican	Republicans
took	took	took
control	control	control
of	of	of
the	the	the
White	white	White
House	hous	House
and	and	and
Congress	congress	Congress
in	in	in
January	januari	January
-	-	-
and	and	and
a	a	a
rebound	rebound	rebound
from	from	from
their	their	their
failure	failur	failure
to	to	to
overturn	overturn	overturn
the	the	the
Affordable	afford	Affordable
Care	care	Care
Act	act	Act
,	,	,
or	or	or
Obamacare	obamacar	Obamacare
.	.	.
One	one	One
sticking	stick	sticking
point	point	point
among	among	among
Republican	republican	Republican
lawmakers	lawmak	lawmaker
is	is	is
the	the	the
proposed	propos	proposed
repeal	repeal	repeal
of	of	of
a	a	a
popular	popular	popular
federal	feder	federal
tax	tax	tax
deduction	deduct	deduction
for	for	for
state	state	state
and	and	and
local	local	local
tax	tax	tax
SALT	salt	SALT
payments	payment	payment
.	.	.
The	the	The
repeal	repeal	repeal
would	would	would
disproportionately	disproportion	disproportionately
hit	hit	hit
taxpayers	taxpay	taxpayer
in	in	in
states	state	state
such	such	such
as	as	a
New	new	New
Jersey	jersey	Jersey
,	,	,
New	new	New
York	york	York
and	and	and
California	california	California
,	,	,
which	which	which
send	send	send
enough	enough	enough
Republican	republican	Republican
lawmakers	lawmak	lawmaker
to	to	to
Congress	congress	Congress
to	to	to
derail	derail	derail
tax	tax	tax
legislation	legisl	legislation
.	.	.
House	hous	House
Ways	way	Ways
and	and	and
Means	mean	Means
Chairman	chairman	Chairman
Kevin	kevin	Kevin
Brady	bradi	Brady
worked	work	worked
out	out	out
a	a	a
compromise	compromis	compromise
last	last	last
week	week	week
that	that	that
would	would	would
preserve	preserv	preserve
the	the	the
deduction	deduct	deduction
for	for	for
property	properti	property
taxes	tax	tax
,	,	,
but	but	but
not	not	not
state	state	state
and	and	and
local	local	local
income	incom	income
taxes	tax	tax
.	.	.
The	the	The
property	properti	property
-tax	-tax	-tax
deduction	deduct	deduction
would	would	would
be	be	be
capped	cap	capped
at	at	at
10	10	10
,	,	,
000	000	000
,	,	,
but	but	but
Brady	bradi	Brady
has	has	ha
already	alreadi	already
said	said	said
he	he	he
would	would	would
be	be	be
open	open	open
to	to	to
raising	rais	raising
that	that	that
cap	cap	cap
.	.	.
It	it	It
s	s	s
wrong	wrong	wrong
and	and	and
it	it	it
would	would	would
have	have	have
an	an	an
extremely	extrem	extremely
damaging	damag	damaging
effect	effect	effect
on	on	on
my	my	my
constituents	constitu	constituent
,	,	,
Republican	republican	Republican
Representative	repres	Representative
Peter	peter	Peter
King	king	King
of	of	of
New	new	New
York	york	York
said	said	said
on	on	on
ABC	abc	ABC
s	s	s
This	this	This
Week	week	Week
of	of	of
the	the	the
proposed	propos	proposed
state	state	state
and	and	and
local	local	local
tax	tax	tax
deduction	deduct	deduction
repeal	repeal	repeal
.	.	.
King	king	King
said	said	said
that	that	that
Trump	trump	Trump
voters	voter	voter
from	from	from
his	his	his
district	district	district
in	in	in
the	the	the
suburbs	suburb	suburb
of	of	of
Long	long	Long
Island	island	Island
,	,	,
near	near	near
New	new	New
York	york	York
City	citi	City
,	,	,
have	have	have
contacted	contact	contacted
him	him	him
to	to	to
object	object	object
to	to	to
the	the	the
proposal	propos	proposal
.	.	.
His	his	His
vote	vote	vote
,	,	,
he	he	he
said	said	said
,	,	,
is	is	is
a	a	a
no	no	no
as	as	a
of	of	of
now	now	now
.	.	.
Representative	repres	Representative
Mark	mark	Mark
Meadows	meadow	Meadows
,	,	,
the	the	the
head	head	head
of	of	of
a	a	a
conservative	conserv	conservative
Republican	republican	Republican
faction	faction	faction
in	in	in
the	the	the
House	hous	House
,	,	,
indicated	indic	indicated
that	that	that
he	he	he
will	will	will
support	support	support
the	the	the
tax	tax	tax
package	packag	package
,	,	,
even	even	even
though	though	though
estimates	estim	estimate
show	show	show
it	it	it
could	could	could
add	add	add
1	1	1
.	.	.
5	5	5
trillion	trillion	trillion
to	to	to
the	the	the
federal	feder	federal
deficit	deficit	deficit
over	over	over
the	the	the
next	next	next
decade	decad	decade
.	.	.
We	we	We
believe	believ	believe
that	that	that
the	the	the
economic	econom	economic
growth	growth	growth
will	will	will
outweigh	outweigh	outweigh
any	ani	any
short	short	short
-term	-term	-term
deficit	deficit	deficit
increase	increas	increase
that	that	that
we	we	we
see	see	see
,	,	,
Meadows	meadow	Meadows
told	told	told
ABC	abc	ABC
s	s	s
This	this	This
Week	week	Week
.	.	.
The	the	The
House	hous	House
tax	tax	tax
bill	bill	bill
s	s	s
impact	impact	impact
on	on	on
the	the	the
federal	feder	federal
deficit	deficit	deficit
,	,	,
and	and	and
its	it	it
underlying	under	underlying
assumptions	assumpt	assumption
about	about	about
economic	econom	economic
growth	growth	growth
,	,	,
have	have	have
already	alreadi	already
prompted	prompt	prompted
several	sever	several
Republican	republican	Republican
senators	senat	senator
to	to	to
say	say	say
they	they	they
could	could	could
not	not	not
support	support	support
it	it	it
.	.	.
Republicans	republican	Republicans
hold	hold	hold
52	52	52
seats	seat	seat
in	in	in
the	the	the
100	100	100
-seat	-seat	-seat
Senate	senat	Senate
and	and	and
can	can	can
only	onli	only
afford	afford	afford
to	to	to
lose	lose	lose
two	two	two
votes	vote	vote
to	to	to
pass	pass	pas
tax	tax	tax
legislation	legisl	legislation
with	with	with
Vice	vice	Vice
President	presid	President
Mike	mike	Mike
Pence	penc	Pence
as	as	a
a	a	a
tie	tie	tie
-breaker	-breaker	-breaker
.	.	.
I	i	I
am	am	am
a	a	a
no	no	no
,	,	,
Republican	republican	Republican
Senator	senat	Senator
James	jame	James
Lankford	lankford	Lankford
told	told	told
Meet	meet	Meet
the	the	the
Press	press	Press
on	on	on
Sunday	sunday	Sunday
.	.	.
I	i	I
want	want	want
to	to	to
be	be	be
sure	sure	sure
we	we	we
have	have	have
reasonable	reason	reasonable
assumptions	assumpt	assumption
in	in	in
the	the	the
process	process	process
for	for	for
growth	growth	growth
estimates	estim	estimate
.	.	.
