Reuters	reuter	Reuters
-	-	-
Oregon	oregon	Oregon
s	s	s
governor	governor	governor
blasted	blast	blasted
the	the	the
federal	feder	federal
government	govern	government
s	s	s
response	respons	response
to	to	to
the	the	the
occupation	occup	occupation
of	of	of
a	a	a
wildlife	wildlif	wildlife
refuge	refug	refuge
by	by	by
a	a	a
group	group	group
of	of	of
armed	arm	armed
men	men	men
saying	say	saying
the	the	the
situation	situat	situation
was	was	wa
absolutely	absolut	absolutely
intolerable	intoler	intolerable
and	and	and
costing	cost	costing
the	the	the
state	state	state
about	about	about
100	100	100
,	,	,
000	000	000
a	a	a
week	week	week
.	.	.
Governor	governor	Governor
Kate	kate	Kate
Brown	brown	Brown
,	,	,
a	a	a
Democrat	democrat	Democrat
,	,	,
said	said	said
she	she	she
had	had	had
been	been	been
asked	ask	asked
by	by	by
federal	feder	federal
officials	offici	official
to	to	to
limit	limit	limit
her	her	her
public	public	public
comments	comment	comment
about	about	about
the	the	the
protest	protest	protest
which	which	which
began	began	began
on	on	on
Jan	jan	Jan
.	.	.
2	2	2
at	at	at
the	the	the
remote	remot	remote
Malheur	malheur	Malheur
National	nation	National
Wildlife	wildlif	Wildlife
Refuge	refug	Refuge
and	and	and
that	that	that
she	she	she
had	had	had
no	no	no
wish	wish	wish
to	to	to
escalate	escal	escalate
the	the	the
situation	situat	situation
.	.	.
But	but	But
I	i	I
will	will	will
say	say	say
this	this	this
.	.	.
.	.	.
.	.	.
The	the	The
situation	situat	situation
is	is	is
absolutely	absolut	absolutely
intolerable	intoler	intolerable
and	and	and
it	it	it
must	must	must
be	be	be
must	must	must
be	be	be
resolved	resolv	resolved
immediately	immedi	immediately
.	.	.
The	the	The
very	veri	very
fabric	fabric	fabric
of	of	of
this	this	this
community	communiti	community
is	is	is
being	be	being
ripped	rip	ripped
apart	apart	apart
,	,	,
Brown	brown	Brown
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
at	at	at
a	a	a
news	news	news
conference	confer	conference
.	.	.
The	the	The
residents	resid	resident
of	of	of
Harney	harney	Harney
County	counti	County
have	have	have
been	been	been
overlooked	overlook	overlooked
and	and	and
under	under	under
-served	-serv	-served
by	by	by
federal	feder	federal
officials	offici	official
response	respons	response
thus	thus	thus
far	far	far
.	.	.
The	the	The
takeover	takeov	takeover
at	at	at
Malheur	malheur	Malheur
was	was	wa
the	the	the
latest	latest	latest
flare	flare	flare
-up	-up	-up
in	in	in
the	the	the
so	so	so
-called	-call	-called
Sagebrush	sagebrush	Sagebrush
Rebellion	rebellion	Rebellion
,	,	,
a	a	a
decades	decad	decade
-old	-old	-old
conflict	conflict	conflict
over	over	over
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
s	s	s
control	control	control
of	of	of
millions	million	million
acres	acr	acre
of	of	of
land	land	land
in	in	in
the	the	the
West	west	West
.	.	.
The	the	The
occupiers	occupi	occupier
have	have	have
declared	declar	declared
their	their	their
move	move	move
is	is	is
in	in	in
support	support	support
of	of	of
two	two	two
local	local	local
ranchers	rancher	rancher
who	who	who
were	were	were
returned	return	returned
to	to	to
prison	prison	prison
this	this	this
month	month	month
for	for	for
setting	set	setting
fires	fire	fire
that	that	that
spread	spread	spread
to	to	to
federal	feder	federal
land	land	land
.	.	.
The	the	The
ranchers	rancher	rancher
lawyer	lawyer	lawyer
has	has	ha
said	said	said
the	the	the
occupiers	occupi	occupier
do	do	do
not	not	not
speak	speak	speak
for	for	for
the	the	the
family	famili	family
.	.	.
Law	law	Law
enforcement	enforc	enforcement
officials	offici	official
have	have	have
so	so	so
far	far	far
kept	kept	kept
their	their	their
distance	distanc	distance
from	from	from
the	the	the
buildings	build	building
at	at	at
the	the	the
refuge	refug	refuge
,	,	,
30	30	30
miles	mile	mile
48	48	48
km	km	km
south	south	south
of	of	of
the	the	the
small	small	small
town	town	town
of	of	of
Burns	burn	Burns
in	in	in
rural	rural	rural
southeast	southeast	southeast
Oregon	oregon	Oregon
s	s	s
Harney	harney	Harney
County	counti	County
,	,	,
in	in	in
the	the	the
hope	hope	hope
of	of	of
avoiding	avoid	avoiding
a	a	a
violent	violent	violent
confrontation	confront	confrontation
.	.	.
One	one	One
of	of	of
the	the	the
occupiers	occupi	occupier
was	was	wa
arrested	arrest	arrested
last	last	last
week	week	week
after	after	after
he	he	he
drove	drove	drove
a	a	a
government	govern	government
vehicle	vehicl	vehicle
to	to	to
a	a	a
local	local	local
supermarket	supermarket	supermarket
.	.	.
Brown	brown	Brown
called	call	called
the	the	the
situation	situat	situation
a	a	a
spectacle	spectacl	spectacle
of	of	of
lawlessness	lawless	lawlessness
which	which	which
must	must	must
end	end	end
and	and	and
said	said	said
she	she	she
had	had	had
conveyed	convey	conveyed
her	her	her
very	veri	very
grave	grave	grave
concerns	concern	concern
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
