Token	Stem	Lemma
Reuters	reuter	Reuters
Best	best	Best
known	known	known
as	as	a
a	a	a
New	new	New
York	york	York
hedge	hedg	hedge
fund	fund	fund
industry	industri	industry
executive	execut	executive
Anthony	anthoni	Anthony
Scaramucci	scaramucci	Scaramucci
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
incoming	incom	incoming
communications	communic	communication
director	director	director
has	has	ha
stakes	stake	stake
in	in	in
a	a	a
film	film	film
company	compani	company
a	a	a
glitzy	glitzi	glitzy
Manhattan	manhattan	Manhattan
steakhouse	steakhous	steakhouse
and	and	and
a	a	a
nutrition	nutrit	nutrition
business	busi	business
accused	accus	accused
by	by	by
U	u	U
S	s	S
regulators	regul	regulator
of	of	of
making	make	making
false	fals	false
claims	claim	claim
in	in	in
2015	2015	2015
financial	financi	financial
disclosures	disclosur	disclosure
show	show	show
Overall	overal	Overall
Scaramucci	scaramucci	Scaramucci
has	has	ha
assets	asset	asset
in	in	in
a	a	a
range	rang	range
of	of	of
approximately	approxim	approximately
61	61	61
million	million	million
to	to	to
85	85	85
million	million	million
the	the	the
forms	form	form
show	show	show
He	he	He
also	also	also
has	has	ha
liabilities	liabil	liability
such	such	such
as	as	a
mortgages	mortgag	mortgage
and	and	and
personal	person	personal
loans	loan	loan
of	of	of
between	between	between
6	6	6
9	9	9
million	million	million
and	and	and
25	25	25
8	8	8
million	million	million
Scaramucci	scaramucci	Scaramucci
s	s	s
income	incom	income
since	sinc	since
the	the	the
start	start	start
of	of	of
2016	2016	2016
more	more	more
than	than	than
10	10	10
million	million	million
is	is	is
mostly	most	mostly
derived	deriv	derived
from	from	from
SkyBridge	skybridg	SkyBridge
Capital	capit	Capital
the	the	the
hedge	hedg	hedge
fund	fund	fund
investment	invest	investment
business	busi	business
that	that	that
he	he	he
founded	found	founded
in	in	in
2005	2005	2005
and	and	and
is	is	is
now	now	now
in	in	in
the	the	the
process	process	process
of	of	of
selling	sell	selling
to	to	to
join	join	join
the	the	the
Trump	trump	Trump
administration	administr	administration
The	the	The
disclosure	disclosur	disclosure
says	say	say
Scaramucci	scaramucci	Scaramucci
stands	stand	stand
to	to	to
make	make	make
more	more	more
than	than	than
50	50	50
million	million	million
from	from	from
the	the	the
SkyBridge	skybridg	SkyBridge
sale	sale	sale
which	which	which
he	he	he
said	said	said
in	in	in
May	may	May
would	would	would
likely	like	likely
close	close	close
in	in	in
June	june	June
The	the	The
deal	deal	deal
is	is	is
on	on	on
hold	hold	hold
pending	pend	pending
a	a	a
regulatory	regulatori	regulatory
review	review	review
of	of	of
its	it	it
foreign	foreign	foreign
-linked	-link	-linked
buyers	buyer	buyer
Scaramucci	scaramucci	Scaramucci
did	did	did
not	not	not
respond	respond	respond
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
His	his	His
wife	wife	wife
Deidre	deidr	Deidre
is	is	is
listed	list	listed
on	on	on
the	the	the
forms	form	form
as	as	a
making	make	making
256	256	256
250	250	250
for	for	for
investor	investor	investor
relations	relat	relation
work	work	work
at	at	at
SkyBridge	skybridg	SkyBridge
starting	start	starting
last	last	last
year	year	year
A	a	A
SkyBridge	skybridg	SkyBridge
spokeswoman	spokeswoman	spokeswoman
said	said	said
Deidre	deidr	Deidre
Scaramucci	scaramucci	Scaramucci
no	no	no
longer	longer	longer
works	work	work
at	at	at
the	the	the
firm	firm	firm
but	but	but
did	did	did
not	not	not
say	say	say
when	when	when
she	she	she
left	left	left
The	the	The
disclosure	disclosur	disclosure
document	document	document
obtained	obtain	obtained
by	by	by
Politico	politico	Politico
was	was	wa
made	made	made
to	to	to
the	the	the
U	u	U
S	s	S
Office	offic	Office
of	of	of
Government	govern	Government
Ethics	ethic	Ethics
on	on	on
Scaramucci	scaramucci	Scaramucci
s	s	s
appointment	appoint	appointment
in	in	in
June	june	June
as	as	a
chief	chief	chief
strategy	strategi	strategy
officer	offic	officer
to	to	to
the	the	the
U	u	U
S	s	S
Export	export	Export
-Import	-import	-Import
Bank	bank	Bank
Scaramucci	scaramucci	Scaramucci
on	on	on
Thursday	thursday	Thursday
was	was	wa
not	not	not
listed	list	listed
on	on	on
the	the	the
bank	bank	bank
s	s	s
leadership	leadership	leadership
web	web	web
page	page	page
At	at	At
first	first	first
when	when	when
Politico	politico	Politico
reported	report	reported
the	the	the
disclosure	disclosur	disclosure
on	on	on
Wednesday	wednesday	Wednesday
Scaramucci	scaramucci	Scaramucci
decried	decri	decried
it	it	it
on	on	on
Twitter	twitter	Twitter
as	as	a
a	a	a
criminal	crimin	criminal
leak	leak	leak
Scaramucci	scaramucci	Scaramucci
later	later	later
deleted	delet	deleted
the	the	the
tweet	tweet	tweet
The	the	The
form	form	form
is	is	is
a	a	a
public	public	public
document	document	document
available	avail	available
on	on	on
request	request	request
As	as	As
a	a	a
proud	proud	proud
son	son	son
of	of	of
what	what	what
he	he	he
calls	call	call
blue	blue	blue
-collar	-collar	-collar
Long	long	Long
Island	island	Island
Scaramucci	scaramucci	Scaramucci
has	has	ha
long	long	long
rooted	root	rooted
for	for	for
the	the	the
New	new	New
York	york	York
Mets	met	Mets
and	and	and
made	made	made
an	an	an
investment	invest	investment
in	in	in
the	the	the
baseball	basebal	baseball
team	team	team
valued	valu	valued
between	between	between
1	1	1
million	million	million
and	and	and
5	5	5
million	million	million
the	the	the
disclosures	disclosur	disclosure
show	show	show
It	it	It
paid	paid	paid
him	him	him
53	53	53
000	000	000
over	over	over
the	the	the
last	last	last
year	year	year
and	and	and
a	a	a
half	half	half
Scaramucci	scaramucci	Scaramucci
has	has	ha
an	an	an
investment	invest	investment
of	of	of
as	as	a
much	much	much
as	as	a
250	250	250
000	000	000
in	in	in
Strat	strat	Strat
-O	-o	-O
-Matic	-matic	-Matic
Media	media	Media
LLC	llc	LLC
which	which	which
creates	creat	creates
online	onlin	online
simulations	simul	simulation
for	for	for
baseball	basebal	baseball
football	footbal	football
hockey	hockey	hockey
and	and	and
basketball	basketbal	basketball
A	a	A
love	love	love
of	of	of
entertainment	entertain	entertainment
particularly	particular	particularly
the	the	the
Hollywood	hollywood	Hollywood
kind	kind	kind
is	is	is
also	also	also
apparent	appar	apparent
Investments	invest	Investments
include	includ	include
a	a	a
50	50	50
001	001	001
to	to	to
100	100	100
000	000	000
stake	stake	stake
in	in	in
the	the	the
film	film	film
company	compani	company
behind	behind	behind
American	american	American
Psycho	psycho	Psycho
and	and	and
Wall	wall	Wall
Street	street	Street
Money	money	Money
Never	never	Never
Sleeps	sleep	Sleeps
According	accord	According
to	to	to
media	media	medium
reports	report	report
Scaramucci	scaramucci	Scaramucci
paid	paid	paid
100	100	100
000	000	000
to	to	to
have	have	have
himself	himself	himself
and	and	and
SkyBridge	skybridg	SkyBridge
make	make	make
appearances	appear	appearance
in	in	in
the	the	the
2010	2010	2010
sequel	sequel	sequel
to	to	to
the	the	the
1987	1987	1987
Oliver	oliv	Oliver
Stone	stone	Stone
-produced	-produc	-produced
hit	hit	hit
Wall	wall	Wall
Street	street	Street
Scaramucci	scaramucci	Scaramucci
the	the	the
document	document	document
shows	show	show
is	is	is
a	a	a
financial	financi	financial
backer	backer	backer
of	of	of
Crazy	crazi	Crazy
for	for	for
the	the	the
Boys	boy	Boys
a	a	a
movie	movi	movie
in	in	in
production	product	production
about	about	about
a	a	a
group	group	group
of	of	of
high	high	high
school	school	school
girls	girl	girl
who	who	who
take	take	take
a	a	a
stand	stand	stand
against	against	against
bullying	bulli	bullying
Real	real	Real
estate	estat	estate
features	featur	feature
prominently	promin	prominently
in	in	in
Scaramucci	scaramucci	Scaramucci
s	s	s
portfolio	portfolio	portfolio
It	it	It
ranges	rang	range
from	from	from
residential	residenti	residential
property	properti	property
valued	valu	valued
between	between	between
1	1	1
million	million	million
and	and	and
5	5	5
million	million	million
in	in	in
Southampton	southampton	Southampton
Long	long	Long
Island	island	Island
where	where	where
wealthy	wealthi	wealthy
hedge	hedg	hedge
fund	fund	fund
managers	manag	manager
often	often	often
spend	spend	spend
their	their	their
summer	summer	summer
weekends	weekend	weekend
to	to	to
a	a	a
loan	loan	loan
valued	valu	valued
at	at	at
up	up	up
to	to	to
100	100	100
000	000	000
to	to	to
the	the	the
Manhattan	manhattan	Manhattan
property	properti	property
of	of	of
the	the	the
restaurant	restaur	restaurant
he	he	he
co	co	co
-owns	-own	-owns
Hunt	hunt	Hunt
Fish	fish	Fish
Club	club	Club
Scaramucci	scaramucci	Scaramucci
has	has	ha
often	often	often
mingled	mingl	mingled
with	with	with
celebrities	celebr	celebrity
professional	profession	professional
athletes	athlet	athlete
and	and	and
media	media	medium
types	type	type
at	at	at
the	the	the
steakhouse	steakhous	steakhouse
which	which	which
features	featur	feature
130	130	130
porterhouses	porterhous	porterhouse
personalized	person	personalized
steak	steak	steak
knives	knive	knife
and	and	and
shoeshines	shoeshin	shoeshine
during	dure	during
dinner	dinner	dinner
There	there	There
is	is	is
a	a	a
smattering	smatter	smattering
of	of	of
smaller	smaller	smaller
holdings	hold	holding
One	one	One
is	is	is
a	a	a
stake	stake	stake
worth	worth	worth
between	between	between
30	30	30
002	002	002
and	and	and
100	100	100
000	000	000
in	in	in
two	two	two
Genesis	genesi	Genesis
nutrition	nutrit	nutrition
supplement	supplement	supplement
companies	compani	company
founded	found	founded
and	and	and
previously	previous	previously
led	led	led
by	by	by
Lindsey	lindsey	Lindsey
Duncan	duncan	Duncan
The	the	The
company	compani	company
sells	sell	sell
diet	diet	diet
drink	drink	drink
powders	powder	powder
and	and	and
vitamins	vitamin	vitamin
In	in	In
2015	2015	2015
Duncan	duncan	Duncan
and	and	and
related	relat	related
companies	compani	company
settled	settl	settled
charges	charg	charge
by	by	by
the	the	the
Federal	feder	Federal
Trade	trade	Trade
Commission	commiss	Commission
for	for	for
falsely	fals	falsely
claiming	claim	claiming
that	that	that
green	green	green
coffee	coffe	coffee
bean	bean	bean
supplements	supplement	supplement
cause	caus	cause
rapid	rapid	rapid
weight	weight	weight
loss	loss	loss
on	on	on
The	the	The
Dr	dr	Dr
Oz	oz	Oz
Show	show	Show
and	and	and
The	the	The
View	view	View
It	it	It
was	was	wa
unclear	unclear	unclear
when	when	when
Scaramucci	scaramucci	Scaramucci
made	made	made
the	the	the
investment	invest	investment
Duncan	duncan	Duncan
and	and	and
a	a	a
spokeswoman	spokeswoman	spokeswoman
for	for	for
Genesis	genesi	Genesis
did	did	did
not	not	not
respond	respond	respond
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
Another	anoth	Another
small	small	small
holding	hold	holding
is	is	is
in	in	in
NSSI	nssi	NSSI
Life	life	Life
Settlement	settlement	Settlement
Services	servic	Services
Inc	inc	Inc
The	the	The
exact	exact	exact
nature	natur	nature
of	of	of
the	the	the
business	busi	business
was	was	wa
unclear	unclear	unclear
Life	life	Life
settlements	settlement	settlement
are	are	are
generally	general	generally
a	a	a
niche	nich	niche
investment	invest	investment
product	product	product
where	where	where
policy	polici	policy
owners	owner	owner
sell	sell	sell
rights	right	right
to	to	to
life	life	life
insurance	insur	insurance
payouts	payout	payouts
to	to	to
a	a	a
third	third	third
party	parti	party
in	in	in
exchange	exchang	exchange
for	for	for
cash	cash	cash
while	while	while
they	they	they
are	are	are
still	still	still
alive	aliv	alive
