Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
The	the	The
United	unit	United
States	state	States
will	will	will
increase	increas	increase
pressure	pressur	pressure
on	on	on
Islamic	islam	Islamic
State	state	State
and	and	and
al	al	al
Qaeda	qaeda	Qaeda
and	and	and
work	work	work
to	to	to
set	set	set
up	up	up
interim	interim	interim
zones	zone	zone
of	of	of
stability	stabil	stability
to	to	to
help	help	help
refugees	refuge	refugee
return	return	return
home	home	home
in	in	in
the	the	the
next	next	next
phase	phase	phase
of	of	of
the	the	the
battle	battl	battle
to	to	to
defeat	defeat	defeat
the	the	the
groups	group	group
U	u	U
S	s	S
Secretary	secretari	Secretary
of	of	of
State	state	State
Rex	rex	Rex
Tillerson	tillerson	Tillerson
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
Addressing	address	Addressing
top	top	top
officials	offici	official
from	from	from
an	an	an
international	intern	international
coalition	coalit	coalition
of	of	of
68	68	68
nations	nation	nation
battling	battl	battling
Islamic	islam	Islamic
State	state	State
in	in	in
Iraq	iraq	Iraq
and	and	and
Syria	syria	Syria
Tillerson	tillerson	Tillerson
did	did	did
not	not	not
elaborate	elabor	elaborate
on	on	on
where	where	where
the	the	the
United	unit	United
States	state	States
planned	plan	planned
to	to	to
set	set	set
up	up	up
these	these	these
safety	safeti	safety
zones	zone	zone
The	the	The
United	unit	United
States	state	States
will	will	will
increase	increas	increase
our	our	our
pressure	pressur	pressure
on	on	on
ISIS	isi	ISIS
and	and	and
al	al	al
Qaeda	qaeda	Qaeda
and	and	and
will	will	will
work	work	work
to	to	to
establish	establish	establish
interim	interim	interim
zones	zone	zone
of	of	of
stability	stabil	stability
through	through	through
ceasefires	ceasefir	ceasefires
to	to	to
allow	allow	allow
refugees	refuge	refugee
to	to	to
return	return	return
home	home	home
he	he	he
told	told	told
the	the	the
meeting	meet	meeting
at	at	at
the	the	the
State	state	State
Department	depart	Department
