Reuters	reuter	Reuters
-	-	-
Colin	colin	Colin
Powell	powel	Powell
,	,	,
who	who	who
served	serv	served
as	as	a
secretary	secretari	secretary
of	of	of
state	state	state
in	in	in
Republican	republican	Republican
President	presid	President
George	georg	George
W	w	W
.	.	.

Bush	bush	Bush
s	s	s
administration	administr	administration
,	,	,
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
he	he	he
would	would	would
vote	vote	vote
for	for	for
Democrat	democrat	Democrat
Hillary	hillari	Hillary
Clinton	clinton	Clinton
in	in	in
the	the	the
Nov	nov	Nov
.	.	.

8	8	8
presidential	presidenti	presidential
election	elect	election
,	,	,
according	accord	according
to	to	to
Newsday	newsday	Newsday
newspaper	newspap	newspaper
.	.	.

Powell	powel	Powell
,	,	,
who	who	who
made	made	made
the	the	the
announcement	announc	announcement
at	at	at
an	an	an
event	event	event
hosted	host	hosted
by	by	by
a	a	a
Long	long	Long
Island	island	Island
business	busi	business
group	group	group
in	in	in
Woodbury	woodburi	Woodbury
,	,	,
New	new	New
York	york	York
,	,	,
said	said	said
Republican	republican	Republican
Donald	donald	Donald
Trump	trump	Trump
was	was	wa
not	not	not
qualified	qualifi	qualified
and	and	and
had	had	had
sold	sold	sold
Americans	american	Americans
a	a	a
bill	bill	bill
of	of	of
goods	good	good
that	that	that
he	he	he
could	could	could
not	not	not
deliver	deliv	deliver
,	,	,
Newsday	newsday	Newsday
said	said	said
.	.	.

He	he	He
has	has	ha
insulted	insult	insulted
America	america	America
in	in	in
one	one	one
way	way	way
almost	almost	almost
every	everi	every
day	day	day
,	,	,
Powell	powel	Powell
said	said	said
of	of	of
Trump	trump	Trump
,	,	,
according	accord	according
to	to	to
the	the	the
newspaper	newspap	newspaper
.	.	.

He	he	He
has	has	ha
insulted	insult	insulted
Latino	latino	Latino
Americans	american	Americans
.	.	.

He	he	He
has	has	ha
insulted	insult	insulted
African	african	African
-Americans	-american	-Americans
.	.	.

He	he	He
has	has	ha
insulted	insult	insulted
women	women	woman
.	.	.

He	he	He
has	has	ha
insulted	insult	insulted
his	his	his
own	own	own
party	parti	party
.	.	.

He	he	He
has	has	ha
insulted	insult	insulted
our	our	our
allies	alli	ally
around	around	around
the	the	the
world	world	world
one	one	one
by	by	by
one	one	one
.	.	.

He	he	He
has	has	ha
insulted	insult	insulted
veterans	veteran	veteran
,	,	,
Powell	powel	Powell
said	said	said
.	.	.

He	he	He
praised	prais	praised
Clinton	clinton	Clinton
and	and	and
said	said	said
he	he	he
considered	consid	considered
the	the	the
Democratic	democrat	Democratic
nominee	nomine	nominee
a	a	a
friend	friend	friend
whom	whom	whom
he	he	he
had	had	had
known	known	known
for	for	for
20	20	20
years	year	year
.	.	.

She	she	She
is	is	is
smart	smart	smart
.	.	.

She	she	She
is	is	is
capable	capabl	capable
.	.	.

She	she	She
was	was	wa
a	a	a
good	good	good
secretary	secretari	secretary
of	of	of
state	state	state
,	,	,
Powell	powel	Powell
said	said	said
,	,	,
according	accord	according
to	to	to
Newsday	newsday	Newsday
.	.	.

She	she	She
is	is	is
balanced	balanc	balanced
,	,	,
she	she	she
has	has	ha
temperament	tempera	temperament
and	and	and
no	no	no
matter	matter	matter
what	what	what
anyone	anyon	anyone
says	say	say
she	she	she
has	has	ha
stamina	stamina	stamen
.	.	.
.	.	.
.	.	.

I	i	I
think	think	think
she	she	she
is	is	is
fully	fulli	fully
qualified	qualifi	qualified
to	to	to
serve	serv	serve
as	as	a
the	the	the
president	presid	president
of	of	of
the	the	the
United	unit	United
States	state	States
and	and	and
will	will	will
serve	serv	serve
it	it	it
with	with	with
distinction	distinct	distinction
,	,	,
Powell	powel	Powell
was	was	wa
quoted	quot	quoted
as	as	a
saying	say	saying
by	by	by
Newsday	newsday	Newsday
.	.	.

In	in	In
hacked	hack	hacked
emails	email	email
leaked	leak	leaked
in	in	in
September	septemb	September
by	by	by
a	a	a
group	group	group
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
officials	offici	official
suspect	suspect	suspect
is	is	is
linked	link	linked
to	to	to
Russia	russia	Russia
,	,	,
Powell	powel	Powell
referred	refer	referred
to	to	to
Trump	trump	Trump
as	as	a
a	a	a
national	nation	national
disgrace	disgrac	disgrace
and	and	and
said	said	said
Clinton	clinton	Clinton
was	was	wa
greedy	greedi	greedy
and	and	and
had	had	had
unbridled	unbridl	unbridled
ambition	ambit	ambition
.	.	.
Powell	powel	Powell
,	,	,
a	a	a
former	former	former
chairman	chairman	chairman
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Joint	joint	Joint
Chiefs	chief	Chiefs
of	of	of
Staff	staff	Staff
,	,	,
also	also	also
endorsed	endors	endorsed
Democrat	democrat	Democrat
Barack	barack	Barack
Obama	obama	Obama
in	in	in
his	his	his
two	two	two
successful	success	successful
presidential	presidenti	presidential
campaigns	campaign	campaign
in	in	in
2008	2008	2008
and	and	and
2012	2012	2012
.	.	.

