Reuters	reuter	Reuters
-	-	-
A	a	A
federal	feder	federal
judge	judg	judge
ruled	rule	ruled
on	on	on
Tuesday	tuesday	Tuesday
that	that	that
U	u	U
.	.	.
S	s	S
.	.	.
State	state	State
Department	depart	Department
officials	offici	official
and	and	and
aides	aid	aide
to	to	to
Hillary	hillari	Hillary
Clinton	clinton	Clinton
should	should	should
be	be	be
questioned	question	questioned
under	under	under
oath	oath	oath
about	about	about
whether	whether	whether
the	the	the
former	former	former
secretary	secretari	secretary
of	of	of
state	state	state
s	s	s
use	use	use
of	of	of
a	a	a
private	privat	private
email	email	email
system	system	system
was	was	wa
an	an	an
effort	effort	effort
to	to	to
skirt	skirt	skirt
open	open	open
records	record	record
laws	law	law
.	.	.

The	the	The
ruling	rule	ruling
by	by	by
U	u	U
.	.	.
S	s	S
.	.	.
District	district	District
Judge	judg	Judge
Emmet	emmet	Emmet
Sullivan	sullivan	Sullivan
is	is	is
likely	like	likely
to	to	to
add	add	add
to	to	to
the	the	the
uncertainty	uncertainti	uncertainty
hovering	hover	hovering
over	over	over
Clinton	clinton	Clinton
,	,	,
the	the	the
front	front	front
-runner	-runner	-runner
for	for	for
the	the	the
Democratic	democrat	Democratic
nomination	nomin	nomination
for	for	for
the	the	the
November	novemb	November
U	u	U
.	.	.
S	s	S
.	.	.
presidential	presidenti	presidential
election	elect	election
,	,	,
about	about	about
the	the	the
legal	legal	legal
consequences	consequ	consequence
of	of	of
her	her	her
decision	decis	decision
to	to	to
exclusively	exclus	exclusively
use	use	use
a	a	a
private	privat	private
email	email	email
server	server	server
in	in	in
her	her	her
New	new	New
York	york	York
home	home	home
for	for	for
her	her	her
government	govern	government
work	work	work
.	.	.

The	the	The
State	state	State
Department	depart	Department
and	and	and
Judicial	judici	Judicial
Watch	watch	Watch
,	,	,
the	the	the
conservative	conserv	conservative
watchdog	watchdog	watchdog
group	group	group
that	that	that
sought	sought	sought
the	the	the
depositions	deposit	deposition
as	as	a
it	it	it
sues	sue	sue
for	for	for
records	record	record
about	about	about
the	the	the
employment	employ	employment
of	of	of
a	a	a
senior	senior	senior
Clinton	clinton	Clinton
aide	aid	aide
,	,	,
must	must	must
agree	agre	agree
on	on	on
a	a	a
plan	plan	plan
for	for	for
the	the	the
depositions	deposit	deposition
by	by	by
April	april	April
,	,	,
Sullivan	sullivan	Sullivan
said	said	said
in	in	in
his	his	his
order	order	order
on	on	on
Tuesday	tuesday	Tuesday
,	,	,
according	accord	according
to	to	to
court	court	court
documents	document	document
.	.	.

Sullivan	sullivan	Sullivan
,	,	,
a	a	a
judge	judg	judge
in	in	in
federal	feder	federal
court	court	court
in	in	in
Washington	washington	Washington
,	,	,
D	d	D
.	.	.
C	c	C
.	.	.
,	,	,
said	said	said
there	there	there
was	was	wa
at	at	at
least	least	least
a	a	a
reasonable	reason	reasonable
suspicion	suspicion	suspicion
that	that	that
open	open	open
records	record	record
laws	law	law
were	were	were
undermined	undermin	undermined
,	,	,
the	the	the
Washington	washington	Washington
Post	post	Post
reported	report	reported
.	.	.

Sullivan	sullivan	Sullivan
,	,	,
who	who	who
was	was	wa
appointed	appoint	appointed
by	by	by
Clinton	clinton	Clinton
s	s	s
husband	husband	husband
,	,	,
former	former	former
President	presid	President
Bill	bill	Bill
Clinton	clinton	Clinton
,	,	,
said	said	said
he	he	he
may	may	may
order	order	order
the	the	the
department	depart	department
to	to	to
subpoena	subpoena	subpoena
Clinton	clinton	Clinton
to	to	to
return	return	return
all	all	all
records	record	record
connected	connect	connected
to	to	to
her	her	her
private	privat	private
email	email	email
server	server	server
,	,	,
the	the	the
newspaper	newspap	newspaper
reported	report	reported
.	.	.

Clinton	clinton	Clinton
returned	return	returned
about	about	about
30	30	30
,	,	,
000	000	000
emails	email	email
to	to	to
the	the	the
State	state	State
Department	depart	Department
in	in	in
2014	2014	2014
,	,	,
but	but	but
said	said	said
she	she	she
deleted	delet	deleted
thousands	thousand	thousand
of	of	of
others	other	others
her	her	her
staff	staff	staff
deemed	deem	deemed
not	not	not
to	to	to
be	be	be
work	work	work
-related	-relat	-related
.	.	.

Judicial	judici	Judicial
Watch	watch	Watch
told	told	told
the	the	the
court	court	court
it	it	it
wanted	want	wanted
to	to	to
get	get	get
sworn	sworn	sworn
testimony	testimoni	testimony
from	from	from
several	sever	several
senior	senior	senior
State	state	State
Department	depart	Department
officials	offici	official
and	and	and
Clinton	clinton	Clinton
associates	associ	associate
who	who	who
set	set	set
up	up	up
or	or	or
knew	knew	knew
about	about	about
the	the	the
system	system	system
or	or	or
dealt	dealt	dealt
with	with	with
requests	request	request
from	from	from
the	the	the
public	public	public
for	for	for
copies	copi	copy
of	of	of
Clinton	clinton	Clinton
s	s	s
records	record	record
,	,	,
according	accord	according
to	to	to
court	court	court
documents	document	document
.	.	.

That	that	That
could	could	could
include	includ	include
Patrick	patrick	Patrick
Kennedy	kennedi	Kennedy
,	,	,
the	the	the
department	depart	department
s	s	s
under	under	under
secretary	secretari	secretary
for	for	for
management	manag	management
,	,	,
and	and	and
Cheryl	cheryl	Cheryl
Mills	mill	Mills
,	,	,
Clinton	clinton	Clinton
s	s	s
former	former	former
chief	chief	chief
of	of	of
staff	staff	staff
at	at	at
the	the	the
department	depart	department
,	,	,
among	among	among
others	other	others
,	,	,
the	the	the
group	group	group
said	said	said
.	.	.

In	in	In
a	a	a
statement	statement	statement
to	to	to
the	the	the
media	media	medium
,	,	,
the	the	the
group	group	group
said	said	said
it	it	it
may	may	may
later	later	later
seek	seek	seek
to	to	to
have	have	have
Clinton	clinton	Clinton
testify	testifi	testify
under	under	under
oath	oath	oath
.	.	.

The	the	The
State	state	State
Department	depart	Department
said	said	said
it	it	it
was	was	wa
reviewing	review	reviewing
the	the	the
order	order	order
but	but	but
could	could	could
not	not	not
comment	comment	comment
further	further	further
on	on	on
ongoing	ongo	ongoing
litigation	litig	litigation
.	.	.

The	the	The
department	depart	department
may	may	may
appeal	appeal	appeal
the	the	the
ruling	rule	ruling
.	.	.

Clinton	clinton	Clinton
,	,	,
who	who	who
apologized	apolog	apologized
last	last	last
year	year	year
for	for	for
the	the	the
setup	setup	setup
,	,	,
believes	believ	belief
at	at	at
least	least	least
some	some	some
of	of	of
the	the	the
inquiries	inquiri	inquiry
into	into	into
her	her	her
emails	email	email
are	are	are
politically	polit	politically
motivated	motiv	motivated
.	.	.

This	this	This
is	is	is
one	one	one
of	of	of
several	sever	several
lawsuits	lawsuit	lawsuit
filed	file	filed
by	by	by
the	the	the
same	same	same
right	right	right
-wing	-wing	-wing
group	group	group
,	,	,
which	which	which
will	will	will
stop	stop	stop
at	at	at
nothing	noth	nothing
in	in	in
pursuing	pursu	pursuing
the	the	the
Clintons	clinton	Clintons
,	,	,
just	just	just
as	as	a
they	they	they
have	have	have
done	done	done
since	sinc	since
the	the	the
1990s	1990s	1990s
,	,	,
Clinton	clinton	Clinton
spokesman	spokesman	spokesman
Nick	nick	Nick
Merrill	merril	Merrill
said	said	said
in	in	in
an	an	an
email	email	email
.	.	.

At	at	At
least	least	least
1	1	1
,	,	,
700	700	700
of	of	of
the	the	the
emails	email	email
from	from	from
Clinton	clinton	Clinton
s	s	s
unsecured	unsecur	unsecured
server	server	server
contain	contain	contain
classified	classifi	classified
information	inform	information
,	,	,
according	accord	according
to	to	to
the	the	the
State	state	State
Department	depart	Department
,	,	,
including	includ	including
closely	close	closely
held	held	held
secrets	secret	secret
from	from	from
the	the	the
country	countri	country
s	s	s
spy	spi	spy
agencies	agenc	agency
.	.	.

The	the	The
arrangement	arrang	arrangement
is	is	is
being	be	being
investigated	investig	investigated
by	by	by
the	the	the
Federal	feder	Federal
Bureau	bureau	Bureau
of	of	of
Investigation	investig	Investigation
,	,	,
the	the	the
State	state	State
Department	depart	Department
s	s	s
internal	intern	internal
watchdog	watchdog	watchdog
and	and	and
several	sever	several
Republican	republican	Republican
-controlled	-control	-controlled
congressional	congression	congressional
committees	committe	committee
.	.	.

Clinton	clinton	Clinton
s	s	s
rival	rival	rival
for	for	for
the	the	the
Democratic	democrat	Democratic
nomination	nomin	nomination
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
of	of	of
Vermont	vermont	Vermont
,	,	,
has	has	ha
declined	declin	declined
to	to	to
criticize	critic	criticize
Clinton	clinton	Clinton
s	s	s
email	email	email
arrangement	arrang	arrangement
while	while	while
campaigning	campaign	campaigning
.	.	.

Republican	republican	Republican
opponents	oppon	opponent
have	have	have
not	not	not
held	held	held
back	back	back
,	,	,
with	with	with
several	sever	several
urging	urg	urging
that	that	that
Clinton	clinton	Clinton
be	be	be
prosecuted	prosecut	prosecuted
for	for	for
mishandling	mishandl	mishandling
government	govern	government
secrets	secret	secret
.	.	.

Reporting	report	Reporting
by	by	by
Jonathan	jonathan	Jonathan
Allen	allen	Allen
;	;	;
Additional	addit	Additional
reporting	report	reporting
by	by	by
Arshad	arshad	Arshad
Mohammed	moham	Mohammed
in	in	in
Washington	washington	Washington
;	;	;
Editing	edit	Editing
by	by	by
Andrew	andrew	Andrew
Hay	hay	Hay
and	and	and
Leslie	lesli	Leslie
Adler	adler	Adler
This	this	This
article	articl	article
was	was	wa
funded	fund	funded
in	in	in
part	part	part
by	by	by
SAP	sap	SAP
.	.	.

It	it	It
was	was	wa
independently	independ	independently
created	creat	created
by	by	by
the	the	the
Reuters	reuter	Reuters
editorial	editori	editorial
staff	staff	staff
.	.	.

SAP	sap	SAP
had	had	had
no	no	no
editorial	editori	editorial
involvement	involv	involvement
in	in	in
its	it	it
creation	creation	creation
or	or	or
production	product	production
.	.	.

