NEW	new	NEW
YORK	york	YORK
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
on	on	on
Wednesday	wednesday	Wednesday
proposed	propos	proposed
to	to	to
reduce	reduc	reduce
the	the	the
volume	volum	volume
of	of	of
biofuel	biofuel	biofuel
required	requir	required
to	to	to
be	be	be
used	use	used
in	in	in
gasoline	gasolin	gasoline
and	and	and
diesel	diesel	diesel
fuel	fuel	fuel
next	next	next
year	year	year
as	as	a
it	it	it
signaled	signal	signaled
the	the	the
first	first	first
step	step	step
toward	toward	toward
a	a	a
potential	potenti	potential
broader	broader	broader
overhaul	overhaul	overhaul
of	of	of
its	it	it
biofuels	biofuel	biofuels
program	program	program
.	.	.

The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Environmental	environment	Environmental
Protection	protect	Protection
Agency	agenc	Agency
s	s	s
proposed	propos	proposed
total	total	total
volume	volum	volume
marked	mark	marked
a	a	a
slight	slight	slight
decline	declin	decline
from	from	from
current	current	current
levels	level	level
and	and	and
was	was	wa
more	more	more
than	than	than
20	20	20
percent	percent	percent
below	below	below
targets	target	target
laid	laid	laid
out	out	out
in	in	in
a	a	a
2007	2007	2007
law	law	law
.	.	.

The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Renewable	renew	Renewable
Fuel	fuel	Fuel
Standard	standard	Standard
,	,	,
or	or	or
RFS	rfs	RFS
,	,	,
requires	requir	requires
increased	increas	increased
volumes	volum	volume
of	of	of
renewable	renew	renewable
fuels	fuel	fuel
each	each	each
year	year	year
,	,	,
but	but	but
the	the	the
proposal	propos	proposal
would	would	would
keep	keep	keep
targets	target	target
for	for	for
use	use	use
of	of	of
conventional	convent	conventional
biofuels	biofuel	biofuels
at	at	at
current	current	current
levels	level	level
.	.	.

The	the	The
agency	agenc	agency
has	has	ha
begun	begun	begun
preparations	prepar	preparation
to	to	to
reset	reset	reset
future	futur	future
biofuel	biofuel	biofuel
targets	target	target
,	,	,
said	said	said
EPA	epa	EPA
Administrator	administr	Administrator
Scott	scott	Scott
Pruitt	pruitt	Pruitt
.	.	.

His	his	His
proposal	propos	proposal
was	was	wa
met	met	met
with	with	with
praise	prais	praise
and	and	and
calls	call	call
for	for	for
broader	broader	broader
reform	reform	reform
from	from	from
the	the	the
petroleum	petroleum	petroleum
industry	industri	industry
and	and	and
mixed	mix	mixed
response	respons	response
from	from	from
biofuels	biofuel	biofuels
producers	produc	producer
.	.	.

Environmentalists	environmentalist	Environmentalists
,	,	,
who	who	who
have	have	have
been	been	been
critical	critic	critical
of	of	of
ethanol	ethanol	ethanol
,	,	,
called	call	called
for	for	for
Congress	congress	Congress
to	to	to
reform	reform	reform
the	the	the
program	program	program
.	.	.

The	the	The
RFS	rfs	RFS
has	has	ha
become	becom	become
a	a	a
battlefield	battlefield	battlefield
between	between	between
corn	corn	corn
and	and	and
oil	oil	oil
interests	interest	interest
.	.	.

The	the	The
law	law	law
has	has	ha
been	been	been
a	a	a
boon	boon	boon
to	to	to
agriculture	agricultur	agriculture
,	,	,
supporting	support	supporting
economies	economi	economy
across	across	across
the	the	the
Midwest	midwest	Midwest
s	s	s
Corn	corn	Corn
Belt	belt	Belt
.	.	.

The	the	The
EPA	epa	EPA
s	s	s
proposed	propos	proposed
cuts	cut	cut
to	to	to
advanced	advanc	advanced
and	and	and
cellulosic	cellulos	cellulosic
biofuels	biofuel	biofuels
will	will	will
have	have	have
a	a	a
chilling	chill	chilling
effect	effect	effect
on	on	on
the	the	the
push	push	push
toward	toward	toward
next	next	next
generation	generat	generation
biofuels	biofuel	biofuels
,	,	,
said	said	said
Iowa	iowa	Iowa
Senator	senat	Senator
Chuck	chuck	Chuck
Grassley	grassley	Grassley
.	.	.

Petroleum	petroleum	Petroleum
companies	compani	company
say	say	say
the	the	the
biofuel	biofuel	biofuel
targets	target	target
are	are	are
impossible	imposs	impossible
to	to	to
meet	meet	meet
and	and	and
add	add	add
billions	billion	billion
of	of	of
dollars	dollar	dollar
in	in	in
costs	cost	cost
.	.	.

The	the	The
plan	plan	plan
would	would	would
require	requir	require
companies	compani	company
to	to	to
blend	blend	blend
a	a	a
total	total	total
of	of	of
19	19	19
.	.	.
24	24	24
billion	billion	billion
gallons	gallon	gallon
of	of	of
renewable	renew	renewable
fuels	fuel	fuel
in	in	in
the	the	the
country	countri	country
s	s	s
fuel	fuel	fuel
supply	suppli	supply
next	next	next
year	year	year
.	.	.

The	the	The
proposal	propos	proposal
is	is	is
consistent	consist	consistent
with	with	with
market	market	market
realities	realiti	reality
focused	focus	focused
on	on	on
actual	actual	actual
production	product	production
and	and	and
consumer	consum	consumer
demand	demand	demand
while	while	while
being	be	being
cognizant	cogniz	cognizant
of	of	of
the	the	the
challenges	challeng	challenge
that	that	that
exist	exist	exist
in	in	in
bringing	bring	bringing
advanced	advanc	advanced
biofuels	biofuel	biofuels
into	into	into
the	the	the
marketplace	marketplac	marketplace
,	,	,
Pruitt	pruitt	Pruitt
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

The	the	The
agency	agenc	agency
would	would	would
keep	keep	keep
the	the	the
2018	2018	2018
target	target	target
for	for	for
conventional	convent	conventional
ethanol	ethanol	ethanol
at	at	at
15	15	15
billion	billion	billion
gallons	gallon	gallon
,	,	,
unchanged	unchang	unchanged
from	from	from
2017	2017	2017
,	,	,
and	and	and
set	set	set
the	the	the
requirement	requir	requirement
for	for	for
advanced	advanc	advanced
biofuels	biofuel	biofuels
,	,	,
including	includ	including
cellulosic	cellulos	cellulosic
ethanol	ethanol	ethanol
,	,	,
at	at	at
4	4	4
.	.	.
24	24	24
billion	billion	billion
gallons	gallon	gallon
.	.	.

These	these	These
latest	latest	latest
volumes	volum	volume
confirmed	confirm	confirmed
an	an	an
earlier	earlier	earlier
Reuters	reuter	Reuters
report	report	report
for	for	for
volumes	volum	volume
well	well	well
below	below	below
the	the	the
26	26	26
billion	billion	billion
gallons	gallon	gallon
of	of	of
renewable	renew	renewable
fuels	fuel	fuel
outlined	outlin	outlined
by	by	by
Congress	congress	Congress
in	in	in
2007	2007	2007
.	.	.

The	the	The
law	law	law
was	was	wa
aimed	aim	aimed
at	at	at
cutting	cut	cutting
U	u	U
.	.	.
S	s	S
.	.	.
oil	oil	oil
imports	import	import
and	and	and
boosting	boost	boosting
the	the	the
use	use	use
of	of	of
renewable	renew	renewable
fuels	fuel	fuel
.	.	.

The	the	The
EPA	epa	EPA
also	also	also
requested	request	requested
comments	comment	comment
related	relat	related
to	to	to
concerns	concern	concern
that	that	that
the	the	the
biofuels	biofuel	biofuels
requirements	requir	requirement
increasingly	increas	increasingly
are	are	are
being	be	being
met	met	met
by	by	by
supplies	suppli	supply
from	from	from
Brazil	brazil	Brazil
,	,	,
Argentina	argentina	Argentina
and	and	and
Indonesia	indonesia	Indonesia
.	.	.

The	the	The
agency	agenc	agency
proposed	propos	proposed
setting	set	setting
the	the	the
requirements	requir	requirement
for	for	for
cellulosic	cellulos	cellulosic
below	below	below
the	the	the
current	current	current
year	year	year
s	s	s
levels	level	level
at	at	at
238	238	238
million	million	million
gallons	gallon	gallon
and	and	and
kept	kept	kept
biomass	biomass	biomass
-based	-base	-based
diesel	diesel	diesel
requirements	requir	requirement
at	at	at
2	2	2
.	.	.
1	1	1
billion	billion	billion
gallons	gallon	gallon
for	for	for
2019	2019	2019
,	,	,
unchanged	unchang	unchanged
from	from	from
the	the	the
levels	level	level
set	set	set
for	for	for
2018	2018	2018
under	under	under
former	former	former
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
.	.	.

Development	develop	Development
of	of	of
cellulosic	cellulos	cellulosic
biofuels	biofuel	biofuels
has	has	ha
been	been	been
slower	slower	slower
than	than	than
expected	expect	expected
by	by	by
lawmakers	lawmak	lawmaker
when	when	when
they	they	they
set	set	set
up	up	up
the	the	the
program	program	program
,	,	,
stymied	stymi	stymied
by	by	by
regulatory	regulatori	regulatory
delays	delay	delay
and	and	and
the	the	the
economic	econom	economic
downturn	downturn	downturn
.	.	.

The	the	The
American	american	American
Petroleum	petroleum	Petroleum
Institute	institut	Institute
,	,	,
which	which	which
represents	repres	represents
oil	oil	oil
companies	compani	company
,	,	,
including	includ	including
BP	bp	BP
America	america	America
and	and	and
Chevron	chevron	Chevron
Corp	corp	Corp
CVX	cvx	CVX
.	.	.
N	n	N
,	,	,
praised	prais	praised
the	the	the
move	move	move
to	to	to
lower	lower	lower
the	the	the
overall	overal	overall
requirements	requir	requirement
but	but	but
said	said	said
the	the	the
proposal	propos	proposal
did	did	did
not	not	not
go	go	go
far	far	far
enough	enough	enough
.	.	.

