Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
New	new	New
emails	email	email
the	the	the
FBI	fbi	FBI
is	is	is
examining	examin	examining
related	relat	related
to	to	to
Democratic	democrat	Democratic
presidential	presidenti	presidential
candidate	candid	candidate
Hillary	hillari	Hillary
Clinton	clinton	Clinton
s	s	s
use	use	use
of	of	of
a	a	a
private	privat	private
computer	comput	computer
server	server	server
were	were	were
discovered	discov	discovered
after	after	after
the	the	the
agency	agenc	agency
seized	seiz	seized
electronic	electron	electronic
devices	devic	device
belonging	belong	belonging
to	to	to
Clinton	clinton	Clinton
aide	aid	aide
Huma	huma	Huma
Abedin	abedin	Abedin
and	and	and
her	her	her
husband	husband	husband
Anthony	anthoni	Anthony
Weiner	weiner	Weiner
the	the	the
New	new	New
York	york	York
Times	time	Times
reported	report	reported
on	on	on
Friday	friday	Friday
citing	cite	citing
law	law	law
enforcement	enforc	enforcement
officials	offici	official
