LONDON	london	LONDON
Reuters	reuter	Reuters
-	-	-
Russia	russia	Russia
,	,	,
the	the	the
only	onli	only
major	major	major
power	power	power
that	that	that
has	has	ha
not	not	not
called	call	called
on	on	on
Iraq	iraq	Iraq
s	s	s
Kurds	kurd	Kurds
to	to	to
cancel	cancel	cancel
a	a	a
referendum	referendum	referendum
on	on	on
independence	independ	independence
next	next	next
week	week	week
,	,	,
has	has	ha
swiftly	swift	swiftly
become	becom	become
the	the	the
top	top	top
funder	funder	funder
of	of	of
Kurdish	kurdish	Kurdish
oil	oil	oil
and	and	and
gas	gas	gas
deals	deal	deal
,	,	,
with	with	with
as	as	a
much	much	much
as	as	a
4	4	4
billion	billion	billion
pledged	pledg	pledged
in	in	in
less	less	le
than	than	than
a	a	a
year	year	year
,	,	,
industry	industri	industry
sources	sourc	source
say	say	say
.	.	.
Washington	washington	Washington
,	,	,
European	european	European
countries	countri	country
,	,	,
Turkey	turkey	Turkey
and	and	and
Iran	iran	Iran
have	have	have
all	all	all
lined	line	lined
up	up	up
to	to	to
oppose	oppos	oppose
a	a	a
move	move	move
by	by	by
Iraq	iraq	Iraq
s	s	s
Kurds	kurd	Kurds
to	to	to
hold	hold	hold
a	a	a
Sept	sept	Sept
.	.	.
25	25	25
independence	independ	independence
referendum	referendum	referendum
,	,	,
which	which	which
the	the	the
Kurds	kurd	Kurds
consider	consid	consider
the	the	the
culmination	culmin	culmination
of	of	of
decades	decad	decade
of	of	of
struggle	struggl	struggle
for	for	for
a	a	a
state	state	state
of	of	of
their	their	their
own	own	own
,	,	,
but	but	but
Iraq	iraq	Iraq
calls	call	call
a	a	a
violation	violat	violation
of	of	of
its	it	it
constitution	constitut	constitution
.	.	.
This	this	This
week	week	week
,	,	,
the	the	the
White	white	White
House	hous	House
issued	issu	issued
a	a	a
statement	statement	statement
calling	call	calling
the	the	the
planned	plan	planned
vote	vote	vote
provocative	provoc	provocative
and	and	and
destabilizing	destabil	destabilizing
,	,	,
noting	note	noting
that	that	that
it	it	it
will	will	will
take	take	take
place	place	place
not	not	not
only	onli	only
within	within	within
the	the	the
autonomous	autonom	autonomous
Kurdish	kurdish	Kurdish
region	region	region
itself	itself	itself
but	but	but
on	on	on
territory	territori	territory
that	that	that
is	is	is
disputed	disput	disputed
.	.	.
But	but	But
Moscow	moscow	Moscow
has	has	ha
issued	issu	issued
no	no	no
such	such	such
call	call	call
to	to	to
cancel	cancel	cancel
the	the	the
vote	vote	vote
.	.	.
Instead	instead	Instead
,	,	,
with	with	with
the	the	the
planned	plan	planned
referendum	referendum	referendum
just	just	just
days	day	day
away	away	away
,	,	,
Russian	russian	Russian
state	state	state
oil	oil	oil
giant	giant	giant
Rosneft	rosneft	Rosneft
announced	announc	announced
its	it	it
latest	latest	latest
investment	invest	investment
last	last	last
week	week	week
,	,	,
to	to	to
help	help	help
Iraqi	iraqi	Iraqi
Kurdistan	kurdistan	Kurdistan
develop	develop	develop
its	it	it
natural	natur	natural
gas	gas	gas
industry	industri	industry
,	,	,
for	for	for
domestic	domest	domestic
supplies	suppli	supply
and	and	and
eventual	eventu	eventual
export	export	export
.	.	.
The	the	The
full	full	full
value	valu	value
of	of	of
the	the	the
deal	deal	deal
has	has	ha
not	not	not
been	been	been
disclosed	disclos	disclosed
officially	offici	officially
,	,	,
but	but	but
according	accord	according
to	to	to
industry	industri	industry
sources	sourc	source
familiar	familiar	familiar
with	with	with
it	it	it
,	,	,
it	it	it
is	is	is
worth	worth	worth
more	more	more
than	than	than
1	1	1
billion	billion	billion
.	.	.
It	it	It
is	is	is
Rosneft	rosneft	Rosneft
s	s	s
third	third	third
giant	giant	giant
venture	ventur	venture
in	in	in
the	the	the
Kurdish	kurdish	Kurdish
region	region	region
since	sinc	since
February	februari	February
,	,	,
transforming	transform	transforming
Moscow	moscow	Moscow
from	from	from
an	an	an
outsider	outsid	outsider
with	with	with
little	littl	little
profile	profil	profile
in	in	in
Kurdistan	kurdistan	Kurdistan
into	into	into
the	the	the
region	region	region
s	s	s
biggest	biggest	biggest
source	sourc	source
of	of	of
cash	cash	cash
.	.	.
According	accord	According
to	to	to
the	the	the
industry	industri	industry
sources	sourc	source
,	,	,
Rosneft	rosneft	Rosneft
s	s	s
deals	deal	deal
since	sinc	since
it	it	it
first	first	first
arrived	arriv	arrived
in	in	in
Kurdistan	kurdistan	Kurdistan
last	last	last
December	decemb	December
are	are	are
worth	worth	worth
around	around	around
4	4	4
billion	billion	billion
in	in	in
total	total	total
.	.	.
That	that	That
exceeds	exceed	exceeds
the	the	the
2	2	2
billion	billion	billion
in	in	in
financing	financ	financing
the	the	the
Kurdish	kurdish	Kurdish
region	region	region
has	has	ha
previously	previous	previously
received	receiv	received
for	for	for
oil	oil	oil
sales	sale	sale
from	from	from
international	intern	international
trading	trade	trading
firms	firm	firm
that	that	that
pre	pre	pre
-pay	-pay	-pay
for	for	for
its	it	it
exports	export	export
,	,	,
and	and	and
1	1	1
.	.	.
5	5	5
billion	billion	billion
it	it	it
has	has	ha
received	receiv	received
from	from	from
neighbor	neighbor	neighbor
Turkey	turkey	Turkey
.	.	.
It	it	It
also	also	also
marks	mark	mark
a	a	a
big	big	big
change	chang	change
in	in	in
focus	focus	focus
for	for	for
the	the	the
Iraqi	iraqi	Iraqi
Kurds	kurd	Kurds
,	,	,
who	who	who
have	have	have
had	had	had
close	close	close
ties	tie	tie
with	with	with
Washington	washington	Washington
since	sinc	since
1991	1991	1991
when	when	when
the	the	the
United	unit	United
States	state	States
offered	offer	offered
them	them	them
protection	protect	protection
from	from	from
Saddam	saddam	Saddam
Hussein	hussein	Hussein
,	,	,
the	the	the
dictator	dictat	dictator
later	later	later
toppled	toppl	toppled
by	by	by
U	u	U
.	.	.
S	s	S
.	.	.
forces	forc	force
in	in	in
2003	2003	2003
.	.	.
Moscow	moscow	Moscow
has	has	ha
been	been	been
effectively	effect	effectively
filling	fill	filling
the	the	the
gap	gap	gap
as	as	a
the	the	the
United	unit	United
States	state	States
has	has	ha
been	been	been
pulling	pull	pulling
back	back	back
from	from	from
Iraq	iraq	Iraq
,	,	,
said	said	said
a	a	a
senior	senior	senior
source	sourc	source
in	in	in
Erbil	erbil	Erbil
,	,	,
capital	capit	capital
of	of	of
the	the	the
Iraqi	iraqi	Iraqi
Kurdish	kurdish	Kurdish
region	region	region
.	.	.
Publicly	public	Publicly
,	,	,
Moscow	moscow	Moscow
says	say	say
it	it	it
supports	support	support
Iraq	iraq	Iraq
s	s	s
territorial	territori	territorial
integrity	integr	integrity
while	while	while
also	also	also
recognizing	recogn	recognizing
the	the	the
aspirations	aspir	aspiration
of	of	of
the	the	the
Kurds	kurd	Kurds
for	for	for
a	a	a
homeland	homeland	homeland
.	.	.
The	the	The
35	35	35
million	million	million
Kurds	kurd	Kurds
are	are	are
spread	spread	spread
over	over	over
Iraq	iraq	Iraq
,	,	,
Iran	iran	Iran
,	,	,
Turkey	turkey	Turkey
and	and	and
Syria	syria	Syria
.	.	.
We	we	We
are	are	are
interested	interest	interested
that	that	that
the	the	the
Kurdish	kurdish	Kurdish
people	peopl	people
like	like	like
any	ani	any
other	other	other
nation	nation	nation
on	on	on
the	the	the
planet	planet	planet
can	can	can
fulfill	fulfil	fulfill
its	it	it
hopes	hope	hope
and	and	and
aspirations	aspir	aspiration
,	,	,
Foreign	foreign	Foreign
Minister	minist	Minister
Sergei	sergei	Sergei
Lavrov	lavrov	Lavrov
said	said	said
in	in	in
July	juli	July
.	.	.
We	we	We
start	start	start
from	from	from
the	the	the
fact	fact	fact
that	that	that
the	the	the
legitimate	legitim	legitimate
aspirations	aspir	aspiration
of	of	of
the	the	the
Kurds	kurd	Kurds
,	,	,
like	like	like
other	other	other
peoples	peopl	people
,	,	,
need	need	need
to	to	to
be	be	be
fulfilled	fulfil	fulfilled
within	within	within
the	the	the
framework	framework	framework
of	of	of
existing	exist	existing
international	intern	international
legal	legal	legal
norms	norm	norm
.	.	.
But	but	But
unlike	unlik	unlike
other	other	other
powers	power	power
,	,	,
Moscow	moscow	Moscow
has	has	ha
avoided	avoid	avoided
giving	give	giving
a	a	a
verdict	verdict	verdict
on	on	on
the	the	the
legality	legal	legality
or	or	or
wisdom	wisdom	wisdom
of	of	of
holding	hold	holding
the	the	the
referendum	referendum	referendum
itself	itself	itself
.	.	.
The	the	The
Foreign	foreign	Foreign
Ministry	ministri	Ministry
in	in	in
Moscow	moscow	Moscow
said	said	said
it	it	it
had	had	had
nothing	noth	nothing
to	to	to
add	add	add
to	to	to
Lavrov	lavrov	Lavrov
s	s	s
comments	comment	comment
on	on	on
the	the	the
matter	matter	matter
from	from	from
July	juli	July
.	.	.
The	the	The
Russian	russian	Russian
position	posit	position
is	is	is
Let	let	Let
s	s	s
wait	wait	wait
and	and	and
see	see	see
the	the	the
outcome	outcom	outcome
of	of	of
the	the	the
referendum	referendum	referendum
,	,	,
said	said	said
Hoshiyar	hoshiyar	Hoshiyar
Zebari	zebari	Zebari
,	,	,
one	one	one
of	of	of
Iraq	iraq	Iraq
s	s	s
pre	pre	pre
-eminent	-emin	-eminent
Kurdish	kurdish	Kurdish
politicians	politician	politician
,	,	,
who	who	who
served	serv	served
as	as	a
foreign	foreign	foreign
minister	minist	minister
,	,	,
deputy	deputi	deputy
prime	prime	prime
minister	minist	minister
and	and	and
finance	financ	finance
minister	minist	minister
in	in	in
Baghdad	baghdad	Baghdad
from	from	from
2003	2003	2003
until	until	until
last	last	last
year	year	year
and	and	and
now	now	now
advises	advis	advises
Kurdistan	kurdistan	Kurdistan
s	s	s
regional	region	regional
government	govern	government
.	.	.
They	they	They
seem	seem	seem
to	to	to
understand	understand	understand
our	our	our
situation	situat	situation
,	,	,
Zebari	zebari	Zebari
told	told	told
Reuters	reuter	Reuters
,	,	,
adding	ad	adding
that	that	that
Moscow	moscow	Moscow
expected	expect	expected
the	the	the
Kurds	kurd	Kurds
would	would	would
use	use	use
the	the	the
outcome	outcom	outcome
of	of	of
the	the	the
referendum	referendum	referendum
as	as	a
part	part	part
of	of	of
a	a	a
process	process	process
of	of	of
negotiation	negoti	negotiation
with	with	with
Baghdad	baghdad	Baghdad
.	.	.
According	accord	According
to	to	to
a	a	a
diplomatic	diplomat	diplomatic
source	sourc	source
,	,	,
the	the	the
Kurds	kurd	Kurds
took	took	took
notice	notic	notice
in	in	in
June	june	June
when	when	when
Lavrov	lavrov	Lavrov
signaled	signal	signaled
to	to	to
a	a	a
Kurdish	kurdish	Kurdish
delegation	deleg	delegation
at	at	at
a	a	a
meeting	meet	meeting
in	in	in
St	st	St
Petersburg	petersburg	Petersburg
that	that	that
Russia	russia	Russia
would	would	would
not	not	not
oppose	oppos	oppose
the	the	the
referendum	referendum	referendum
.	.	.
During	dure	During
previous	previous	previous
meetings	meet	meeting
,	,	,
Lavrov	lavrov	Lavrov
always	alway	always
focused	focus	focused
on	on	on
Iraq	iraq	Iraq
s	s	s
territorial	territori	territorial
integrity	integr	integrity
,	,	,
said	said	said
the	the	the
source	sourc	source
,	,	,
who	who	who
was	was	wa
present	present	present
at	at	at
the	the	the
meeting	meet	meeting
on	on	on
the	the	the
sidelines	sidelin	sideline
of	of	of
Russia	russia	Russia
s	s	s
economic	econom	economic
forum	forum	forum
in	in	in
St	st	St
Petersburg	petersburg	Petersburg
.	.	.
This	this	This
time	time	time
,	,	,
he	he	he
said	said	said
that	that	that
Russia	russia	Russia
understands	understand	understands
the	the	the
ambitions	ambit	ambition
of	of	of
Kurdish	kurdish	Kurdish
people	peopl	people
for	for	for
independence	independ	independence
.	.	.
And	and	And
even	even	even
though	though	though
he	he	he
added	ad	added
that	that	that
it	it	it
needed	need	needed
to	to	to
be	be	be
done	done	done
carefully	care	carefully
,	,	,
it	it	it
was	was	wa
a	a	a
big	big	big
signal	signal	signal
.	.	.
At	at	At
around	around	around
the	the	the
same	same	same
time	time	time
as	as	a
that	that	that
meeting	meet	meeting
took	took	took
place	place	place
,	,	,
Rosneft	rosneft	Rosneft
was	was	wa
signing	sign	signing
its	it	it
second	second	second
of	of	of
this	this	this
year	year	year
s	s	s
three	three	three
major	major	major
oil	oil	oil
investment	invest	investment
deals	deal	deal
with	with	with
Kurdish	kurdish	Kurdish
officials	offici	official
.	.	.
Days	day	Days
later	later	later
,	,	,
the	the	the
Kurds	kurd	Kurds
announced	announc	announced
the	the	the
date	date	date
of	of	of
their	their	their
referendum	referendum	referendum
.	.	.
The	the	The
Russians	russian	Russians
are	are	are
not	not	not
the	the	the
first	first	first
foreigners	foreign	foreigner
to	to	to
come	come	come
to	to	to
Kurdistan	kurdistan	Kurdistan
looking	look	looking
for	for	for
oil	oil	oil
.	.	.
The	the	The
Kurds	kurd	Kurds
have	have	have
long	long	long
argued	argu	argued
that	that	that
as	as	a
an	an	an
autonomous	autonom	autonomous
region	region	region
of	of	of
Iraq	iraq	Iraq
they	they	they
have	have	have
the	the	the
authority	author	authority
to	to	to
make	make	make
agreements	agreement	agreement
with	with	with
foreign	foreign	foreign
companies	compani	company
about	about	about
pumping	pump	pumping
the	the	the
oil	oil	oil
on	on	on
their	their	their
territory	territori	territory
.	.	.
Iraq	iraq	Iraq
s	s	s
central	central	central
government	govern	government
,	,	,
meanwhile	meanwhil	meanwhile
,	,	,
says	say	say
any	ani	any
deals	deal	deal
to	to	to
export	export	export
oil	oil	oil
from	from	from
Kurdistan	kurdistan	Kurdistan
are	are	are
illegal	illeg	illegal
without	without	without
Baghdad	baghdad	Baghdad
s	s	s
blessing	bless	blessing
.	.	.
For	for	For
several	sever	several
years	year	year
,	,	,
American	american	American
companies	compani	company
were	were	were
at	at	at
the	the	the
forefront	forefront	forefront
of	of	of
negotiating	negoti	negotiating
deals	deal	deal
with	with	with
the	the	the
Kurds	kurd	Kurds
,	,	,
on	on	on
the	the	the
assumption	assumpt	assumption
that	that	that
Baghdad	baghdad	Baghdad
would	would	would
eventually	eventu	eventually
authorize	author	authorize
them	them	them
.	.	.
The	the	The
highest	highest	highest
-profile	-profil	-profile
deal	deal	deal
