Token	Stem	Lemma
TELESKOF	teleskof	TELESKOF
Iraq	iraq	Iraq
Reuters	reuter	Reuters
Inside	insid	Inside
the	the	the
newly	newli	newly
renovated	renov	renovated
Church	church	Church
of	of	of
Saint	saint	Saint
George	georg	George
in	in	in
the	the	the
Northern	northern	Northern
Iraqi	iraqi	Iraqi
town	town	town
of	of	of
Teleskof	teleskof	Teleskof
Hayat	hayat	Hayat
Chamoun	chamoun	Chamoun
Daoud	daoud	Daoud
led	led	led
children	children	child
dressed	dress	dressed
as	as	a
Santa	santa	Santa
Claus	claus	Claus
singing	sing	singing
Jingle	jingl	Jingle
Bells	bell	Bells
in	in	in
Aramaic	arama	Aramaic
Like	like	Like
every	everi	every
other	other	other
resident	resid	resident
of	of	of
Teleskof	teleskof	Teleskof
this	this	this
was	was	wa
Daoud	daoud	Daoud
s	s	s
first	first	first
Christmas	christma	Christmas
back	back	back
home	home	home
in	in	in
three	three	three
years	year	year
since	sinc	since
Islamic	islam	Islamic
State	state	State
militants	milit	militant
overran	overran	overran
her	her	her
town	town	town
and	and	and
forcibly	forcibl	forcibly
displaced	displac	displaced
its	it	it
12	12	12
000	000	000
-strong	-strong	-strong
Chaldean	chaldean	Chaldean
Christian	christian	Christian
community	communiti	community
It	it	It
s	s	s
so	so	so
special	special	special
to	to	to
be	be	be
back	back	back
in	in	in
my	my	my
church	church	church
the	the	the
church	church	church
where	where	where
I	i	I
got	got	got
married	marri	married
the	the	the
church	church	church
I	i	I
raised	rais	raised
my	my	my
children	children	child
in	in	in
the	the	the
school	school	school
headmistress	headmistress	headmistress
said	said	said
tears	tear	tear
in	in	in
her	her	her
eyes	eye	eye
Faced	face	Faced
with	with	with
a	a	a
choice	choic	choice
to	to	to
convert	convert	convert
pay	pay	pay
a	a	a
tax	tax	tax
or	or	or
die	die	die
Daoud	daoud	Daoud
like	like	like
many	mani	many
other	other	other
Christians	christian	Christians
in	in	in
the	the	the
Nineveh	nineveh	Nineveh
Plains	plain	Plains
chose	chose	chose
to	to	to
flee	flee	flee
Most	most	Most
sought	sought	sought
refuge	refug	refuge
in	in	in
nearby	nearbi	nearby
towns	town	town
and	and	and
cities	citi	city
but	but	but
many	mani	many
sought	sought	sought
permanent	perman	permanent
asylum	asylum	asylum
abroad	abroad	abroad
Though	though	Though
the	the	the
militants	milit	militant
were	were	were
only	onli	only
in	in	in
Teleskof	teleskof	Teleskof
for	for	for
a	a	a
few	few	few
days	day	day
residents	resid	resident
only	onli	only
began	began	began
returning	return	returning
home	home	home
earlier	earlier	earlier
this	this	this
year	year	year
On	on	On
Sunday	sunday	Sunday
they	they	they
celebrated	celebr	celebrated
their	their	their
first	first	first
Christmas	christma	Christmas
together	togeth	together
again	again	again
at	at	at
the	the	the
town	town	town
s	s	s
main	main	main
church	church	church
which	which	which
was	was	wa
overflowing	overflow	overflowing
Hundreds	hundr	Hundreds
of	of	of
congregants	congreg	congregant
dressed	dress	dressed
in	in	in
their	their	their
finest	finest	finest
poured	pour	poured
in	in	in
to	to	to
pray	pray	pray
and	and	and
receive	receiv	receive
communion	communion	communion
from	from	from
Father	father	Father
Salar	salar	Salar
Bodagh	bodagh	Bodagh
who	who	who
later	later	later
lit	lit	lit
the	the	the
traditional	tradit	traditional
bonfire	bonfir	bonfire
in	in	in
the	the	the
church	church	church
s	s	s
courtyard	courtyard	courtyard
a	a	a
symbol	symbol	symbol
of	of	of
renewal	renew	renewal
he	he	he
said	said	said
Despite	despit	Despite
the	the	the
obvious	obvious	obvious
joys	joy	joy
of	of	of
being	be	being
able	abl	able
to	to	to
celebrate	celebr	celebrate
openly	open	openly
once	onc	once
again	again	again
it	it	it
was	was	wa
a	a	a
bittersweet	bittersweet	bittersweet
Christmas	christma	Christmas
for	for	for
most	most	most
across	across	across
the	the	the
Nineveh	nineveh	Nineveh
Plains	plain	Plains
the	the	the
epicenter	epicent	epicenter
of	of	of
Iraq	iraq	Iraq
s	s	s
ancient	ancient	ancient
Christian	christian	Christian
communities	communiti	community
which	which	which
can	can	can
trace	trace	trace
their	their	their
history	histori	history
in	in	in
the	the	the
country	countri	country
back	back	back
two	two	two
millennia	millennia	millennium
Though	though	Though
Iraq	iraq	Iraq
declared	declar	declared
full	full	full
victory	victori	victory
over	over	over
the	the	the
militants	milit	militant
just	just	just
two	two	two
weeks	week	week
ago	ago	ago
after	after	after
a	a	a
brutal	brutal	brutal
three	three	three
-year	-year	-year
war	war	war
the	the	the
damage	damag	damage
done	done	done
to	to	to
Christian	christian	Christian
enclaves	enclav	enclave
was	was	wa
extensive	extens	extensive
and	and	and
left	left	left
many	mani	many
wondering	wonder	wondering
whether	whether	whether
they	they	they
could	could	could
overcome	overcom	overcome
their	their	their
recent	recent	recent
history	histori	history
Islamic	islam	Islamic
State	state	State
ravaged	ravag	ravaged
Christian	christian	Christian
areas	area	area
looting	loot	looting
and	and	and
burning	burn	burning
down	down	down
homes	home	home
and	and	and
churches	church	church
stripping	strip	stripping
them	them	them
of	of	of
all	all	all
valuable	valuabl	valuable
artifacts	artifact	artifact
and	and	and
smashing	smash	smashing
relics	relic	relic
The	the	The
damage	damag	damage
in	in	in
Qaraqosh	qaraqosh	Qaraqosh
a	a	a
town	town	town
15	15	15
km	km	km
10	10	10
miles	mile	mile
west	west	west
of	of	of
Mosul	mosul	Mosul
also	also	also
known	known	known
as	as	a
Hamdaniya	hamdaniya	Hamdaniya
was	was	wa
extensive	extens	extensive
particularly	particular	particularly
to	to	to
the	the	the
town	town	town
s	s	s
ancient	ancient	ancient
churches	church	church
At	at	At
the	the	the
Syrian	syrian	Syrian
Catholic	cathol	Catholic
Church	church	Church
of	of	of
the	the	the
Immaculate	immacul	Immaculate
congregants	congreg	congregant
gathered	gather	gathered
for	for	for
midnight	midnight	midnight
Mass	mass	Mass
on	on	on
Sunday	sunday	Sunday
surrounded	surround	surrounded
by	by	by
scorched	scorch	scorched
and	and	and
blackened	blacken	blackened
walls	wall	wall
still	still	still
tagged	tag	tagged
with	with	with
Islamic	islam	Islamic
State	state	State
graffiti	graffiti	graffiti
They	they	They
also	also	also
sat	sat	sat
on	on	on
donated	donat	donated
plastic	plastic	plastic
chairs	chair	chair
the	the	the
church	church	church
has	has	ha
not	not	not
yet	yet	yet
been	been	been
able	abl	able
to	to	to
replace	replac	replace
the	the	the
wooden	wooden	wooden
pews	pew	pew
the	the	the
militants	milit	militant
used	use	used
to	to	to
fuel	fuel	fuel
the	the	the
massive	massiv	massive
fire	fire	fire
which	which	which
engulfed	engulf	engulfed
the	the	the
church	church	church
Most	most	Most
families	famili	family
will	will	will
require	requir	require
tens	ten	ten
of	of	of
thousands	thousand	thousand
of	of	of
dollars	dollar	dollar
to	to	to
repair	repair	repair
their	their	their
homes	home	home
and	and	and
replace	replac	replace
their	their	their
stolen	stolen	stolen
goods	good	good
But	but	But
most	most	most
say	say	say
they	they	they
can	can	can
overcome	overcom	overcome
the	the	the
material	materi	material
damage	damag	damage
unlike	unlik	unlike
the	the	the
forced	forc	forced
separation	separ	separation
of	of	of
their	their	their
families	famili	family
Before	befor	Before
the	the	the
militant	milit	militant
onslaught	onslaught	onslaught
Qaraqosh	qaraqosh	Qaraqosh
was	was	wa
the	the	the
largest	largest	largest
Christian	christian	Christian
settlement	settlement	settlement
in	in	in
Iraq	iraq	Iraq
with	with	with
a	a	a
population	popul	population
of	of	of
more	more	more
than	than	than
50	50	50
000	000	000
But	but	But
today	today	today
only	onli	only
a	a	a
few	few	few
hundred	hundr	hundred
families	famili	family
have	have	have
returned	return	returned
Entire	entir	Entire
congregations	congreg	congregation
have	have	have
moved	move	moved
overseas	oversea	overseas
such	such	such
as	as	a
the	the	the
Syriac	syriac	Syriac
Orthodox	orthodox	Orthodox
congregation	congreg	congregation
of	of	of
the	the	the
Church	church	Church
of	of	of
Mart	mart	Mart
