WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Although	although	Although
the	the	the
Nov	nov	Nov
.	.	.

8	8	8
U	u	U
.	.	.
S	s	S
.	.	.
presidential	presidenti	presidential
election	elect	election
is	is	is
more	more	more
than	than	than
two	two	two
months	month	month
away	away	away
,	,	,
the	the	the
first	first	first
ballots	ballot	ballot
will	will	will
be	be	be
cast	cast	cast
in	in	in
just	just	just
a	a	a
few	few	few
weeks	week	week
when	when	when
several	sever	several
states	state	state
begin	begin	begin
early	earli	early
voting	vote	voting
.	.	.

Thirty	thirti	Thirty
-eight	-eight	-eight
of	of	of
the	the	the
50	50	50
U	u	U
.	.	.
S	s	S
.	.	.
states	state	state
have	have	have
some	some	some
form	form	form
of	of	of
early	earli	early
voting	vote	voting
in	in	in
this	this	this
year	year	year
s	s	s
race	race	race
between	between	between
Democrat	democrat	Democrat
Hillary	hillari	Hillary
Clinton	clinton	Clinton
and	and	and
Republican	republican	Republican
Donald	donald	Donald
Trump	trump	Trump
.	.	.

Pushing	push	Pushing
supporters	support	supporter
to	to	to
vote	vote	vote
early	earli	early
has	has	ha
become	becom	become
a	a	a
large	larg	large
organizational	organiz	organizational
effort	effort	effort
by	by	by
both	both	both
major	major	major
U	u	U
.	.	.
S	s	S
.	.	.
parties	parti	party
.	.	.

Below	below	Below
are	are	are
the	the	the
dates	date	date
for	for	for
early	earli	early
voting	vote	voting
in	in	in
the	the	the
states	state	state
that	that	that
allow	allow	allow
it	it	it
.	.	.

State	state	State
rankings	rank	ranking
,	,	,
such	such	such
as	as	a
most	most	most
competitive	competit	competitive
states	state	state
,	,	,
are	are	are
based	base	based
on	on	on
the	the	the
Reuters	reuter	Reuters
States	state	States
of	of	of
the	the	the
Nation	nation	Nation
poll	poll	poll
.	.	.

here	here	here
Florida	florida	Florida
Oct	oct	Oct
.	.	.

24	24	24
to	to	to
Nov	nov	Nov
.	.	.

6	6	6
Iowa	iowa	Iowa
Sept	sept	Sept
.	.	.

29	29	29
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Nevada	nevada	Nevada
Oct	oct	Oct
.	.	.

22	22	22
to	to	to
Nov	nov	Nov
.	.	.

4	4	4
North	north	North
Carolina	carolina	Carolina
Varies	vari	Varies
by	by	by
county	counti	county
Ohio	ohio	Ohio
Oct	oct	Oct
.	.	.

12	12	12
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Virginia	virginia	Virginia
Sept	sept	Sept
.	.	.

23	23	23
to	to	to
Nov	nov	Nov
.	.	.

5	5	5
Arizona	arizona	Arizona
Oct	oct	Oct
.	.	.

12	12	12
to	to	to
Nov	nov	Nov
.	.	.

4	4	4
Colorado	colorado	Colorado
Oct	oct	Oct
.	.	.

24	24	24
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Georgia	georgia	Georgia
Oct	oct	Oct
.	.	.

17	17	17
to	to	to
Nov	nov	Nov
.	.	.

4	4	4
New	new	New
Mexico	mexico	Mexico
Oct	oct	Oct
.	.	.

11	11	11
to	to	to
Nov	nov	Nov
.	.	.

5	5	5
Wisconsin	wisconsin	Wisconsin
Varies	vari	Varies
by	by	by
municipalities	municip	municipality
Alaska	alaska	Alaska
Oct	oct	Oct
.	.	.

24	24	24
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Arkansas	arkansa	Arkansas
Oct	oct	Oct
.	.	.

24	24	24
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Idaho	idaho	Idaho
Oct	oct	Oct
.	.	.

24	24	24
to	to	to
Nov	nov	Nov
.	.	.

4	4	4
Indiana	indiana	Indiana
Oct	oct	Oct
.	.	.

12	12	12
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Kansas	kansa	Kansas
Nov	nov	Nov
.	.	.

1	1	1
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Kentucky	kentucki	Kentucky
Oct	oct	Oct
.	.	.

21	21	21
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Louisiana	louisiana	Louisiana
Oct	oct	Oct
.	.	.

25	25	25
to	to	to
Nov	nov	Nov
.	.	.

1	1	1
Mississippi	mississippi	Mississippi
Sept	sept	Sept
.	.	.

26	26	26
to	to	to
Nov	nov	Nov
.	.	.

5	5	5
Montana	montana	Montana
Oct	oct	Oct
.	.	.

11	11	11
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Nebraska	nebraska	Nebraska
Oct	oct	Oct
.	.	.

10	10	10
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Oklahoma	oklahoma	Oklahoma
Nov	nov	Nov
.	.	.

3	3	3
to	to	to
Nov	nov	Nov
.	.	.

5	5	5
South	south	South
Dakota	dakota	Dakota
Sept	sept	Sept
.	.	.

23	23	23
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Tennessee	tennesse	Tennessee
Oct	oct	Oct
.	.	.

19	19	19
to	to	to
Nov	nov	Nov
.	.	.

3	3	3
Texas	texa	Texas
Oct	oct	Oct
.	.	.

24	24	24
to	to	to
Nov	nov	Nov
.	.	.

4	4	4
Utah	utah	Utah
Oct	oct	Oct
.	.	.

25	25	25
to	to	to
Nov	nov	Nov
.	.	.

4	4	4
West	west	West
Virginia	virginia	Virginia
Oct	oct	Oct
.	.	.

26	26	26
to	to	to
Nov	nov	Nov
.	.	.

5	5	5
Wyoming	wyom	Wyoming
Sept	sept	Sept
.	.	.

29	29	29
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
California	california	California
Varies	vari	Varies
by	by	by
county	counti	county
Hawaii	hawaii	Hawaii
Oct	oct	Oct
.	.	.

25	25	25
to	to	to
Nov	nov	Nov
.	.	.

5	5	5
Illinois	illinoi	Illinois
Sept	sept	Sept
.	.	.

29	29	29
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Maine	main	Maine
Oct	oct	Oct
.	.	.

9	9	9
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Maryland	maryland	Maryland
Oct	oct	Oct
.	.	.

27	27	27
to	to	to
Nov	nov	Nov
.	.	.

3	3	3
Massachusetts	massachusett	Massachusetts
Oct	oct	Oct
.	.	.

24	24	24
to	to	to
Nov	nov	Nov
.	.	.

4	4	4
Minnesota	minnesota	Minnesota
Sept	sept	Sept
.	.	.

23	23	23
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Vermont	vermont	Vermont
Sept	sept	Sept
.	.	.

23	23	23
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Washington	washington	Washington
state	state	state
Oct	oct	Oct
.	.	.

21	21	21
to	to	to
Nov	nov	Nov
.	.	.

7	7	7
Washington	washington	Washington
,	,	,
D	d	D
.	.	.
C	c	C
.	.	.
Oct	oct	Oct
.	.	.

29	29	29
to	to	to
Nov	nov	Nov
.	.	.

5	5	5

