Token	Stem	Lemma
MADRID	madrid	MADRID
BARCELONA	barcelona	BARCELONA
Reuters	reuter	Reuters
The	the	The
Catalan	catalan	Catalan
regional	region	regional
leader	leader	leader
on	on	on
Thursday	thursday	Thursday
said	said	said
he	he	he
would	would	would
press	press	press
on	on	on
with	with	with
an	an	an
Oct	oct	Oct
1	1	1
referendum	referendum	referendum
on	on	on
a	a	a
split	split	split
from	from	from
Spain	spain	Spain
flouting	flout	flouting
a	a	a
court	court	court
ban	ban	ban
as	as	a
tens	ten	ten
of	of	of
thousands	thousand	thousand
gathered	gather	gathered
for	for	for
a	a	a
second	second	second
day	day	day
on	on	on
the	the	the
streets	street	street
of	of	of
Barcelona	barcelona	Barcelona
demanding	demand	demanding
the	the	the
right	right	right
to	to	to
vote	vote	vote
Catalan	catalan	Catalan
leader	leader	leader
Carles	carl	Carles
Puigdemont	puigdemont	Puigdemont
said	said	said
he	he	he
had	had	had
contingency	conting	contingency
plans	plan	plan
in	in	in
place	place	place
to	to	to
ensure	ensur	ensure
the	the	the
vote	vote	vote
would	would	would
go	go	go
ahead	ahead	ahead
directly	direct	directly
defying	defi	defying
Madrid	madrid	Madrid
and	and	and
pushing	push	pushing
the	the	the
country	countri	country
closer	closer	closer
to	to	to
political	polit	political
crisis	crisi	crisis
Spain	spain	Spain
s	s	s
Constitutional	constitut	Constitutional
Court	court	Court
banned	ban	banned
the	the	the
vote	vote	vote
earlier	earlier	earlier
this	this	this
month	month	month
after	after	after
Prime	prime	Prime
Minister	minist	Minister
Mariano	mariano	Mariano
Rajoy	rajoy	Rajoy
said	said	said
it	it	it
violated	violat	violated
Spain	spain	Spain
s	s	s
1978	1978	1978
constitution	constitut	constitution
which	which	which
states	state	state
the	the	the
country	countri	country
is	is	is
indivisible	indivis	indivisible
Most	most	Most
opposition	opposit	opposition
parties	parti	party
are	are	are
also	also	also
against	against	against
the	the	the
vote	vote	vote
All	all	All
the	the	the
power	power	power
of	of	of
the	the	the
Spanish	spanish	Spanish
state	state	state
is	is	is
set	set	set
up	up	up
to	to	to
prevent	prevent	prevent
Catalans	catalan	Catalans
voting	vote	voting
Puigdemont	puigdemont	Puigdemont
said	said	said
in	in	in
a	a	a
televised	televis	televised
address	address	address
We	we	We
will	will	will
do	do	do
it	it	it
because	becaus	because
we	we	we
have	have	have
contingency	conting	contingency
plans	plan	plan
in	in	in
place	place	place
to	to	to
ensure	ensur	ensure
it	it	it
happens	happen	happens
but	but	but
above	abov	above
all	all	all
because	becaus	because
it	it	it
has	has	ha
the	the	the
support	support	support
of	of	of
the	the	the
immense	immens	immense
majority	major	majority
of	of	of
the	the	the
population	popul	population
who	who	who
are	are	are
sick	sick	sick
of	of	of
the	the	the
arrogance	arrog	arrogance
and	and	and
abuse	abus	abuse
of	of	of
the	the	the
People	peopl	People
s	s	s
Party	parti	Party
government	govern	government
On	on	On
Thursday	thursday	Thursday
tens	ten	ten
of	of	of
thousands	thousand	thousand
gathered	gather	gathered
outside	outsid	outside
the	the	the
seat	seat	seat
of	of	of
Catalonia	catalonia	Catalonia
s	s	s
top	top	top
court	court	court
in	in	in
Barcelona	barcelona	Barcelona
singing	sing	singing
and	and	and
banging	bang	banging
drums	drum	drum
to	to	to
protest	protest	protest
the	the	the
arrests	arrest	arrest
of	of	of
senior	senior	senior
officials	offici	official
in	in	in
police	polic	police
raids	raid	raid
on	on	on
regional	region	regional
government	govern	government
offices	offic	office
on	on	on
Wednesday	wednesday	Wednesday
This	this	This
is	is	is
a	a	a
step	step	step
back	back	back
for	for	for
democracy	democraci	democracy
said	said	said
one	one	one
of	of	of
them	them	them
62	62	62
-year	-year	-year
-old	-old	-old
pensioner	pension	pensioner
Enric	enric	Enric
Farro	farro	Farro
This	this	This
is	is	is
the	the	the
kind	kind	kind
of	of	of
thing	thing	thing
that	that	that
happened	happen	happened
years	year	year
ago	ago	ago
it	it	it
shouldn	shouldn	shouldn
t	t	t
be	be	be
happening	happen	happening
now	now	now
State	state	State
police	polic	police
arrested	arrest	arrested
Catalonia	catalonia	Catalonia
s	s	s
junior	junior	junior
economy	economi	economy
minister	minist	minister
Josep	josep	Josep
Maria	maria	Maria
Jove	jove	Jove
on	on	on
Wednesday	wednesday	Wednesday
in	in	in
an	an	an
unprecedented	unpreced	unprecedented
raid	raid	raid
of	of	of
regional	region	regional
government	govern	government
offices	offic	office
Acting	act	Acting
on	on	on
court	court	court
orders	order	order
police	polic	police
have	have	have
also	also	also
raided	raid	raided
printers	printer	printer
newspaper	newspap	newspaper
offices	offic	office
and	and	and
private	privat	private
delivery	deliveri	delivery
companies	compani	company
in	in	in
a	a	a
search	search	search
for	for	for
campaign	campaign	campaign
literature	literatur	literature
instruction	instruct	instruction
manuals	manual	manual
for	for	for
manning	man	manning
voting	vote	voting
stations	station	station
and	and	and
ballot	ballot	ballot
boxes	box	box
Polls	poll	Polls
show	show	show
about	about	about
40	40	40
percent	percent	percent
of	of	of
Catalans	catalan	Catalans
support	support	support
independence	independ	independence
for	for	for
the	the	the
wealthy	wealthi	wealthy
northeastern	northeastern	northeastern
region	region	region
and	and	and
a	a	a
majority	major	majority
want	want	want
a	a	a
referendum	referendum	referendum
on	on	on
the	the	the
issue	issu	issue
Puigdemont	puigdemont	Puigdemont
has	has	ha
said	said	said
there	there	there
is	is	is
no	no	no
minimum	minimum	minimum
turnout	turnout	turnout
for	for	for
the	the	the
vote	vote	vote
and	and	and
he	he	he
will	will	will
declare	declar	declare
independence	independ	independence
within	within	within
48	48	48
hours	hour	hour
of	of	of
a	a	a
yes	yes	yes
result	result	result
A	a	A
central	central	central
government	govern	government
s	s	s
spokesman	spokesman	spokesman
said	said	said
protests	protest	protest
in	in	in
Catalonia	catalonia	Catalonia
were	were	were
organized	organ	organized
by	by	by
a	a	a
small	small	small
group	group	group
and	and	and
did	did	did
not	not	not
represent	repres	represent
the	the	the
general	general	general
feeling	feel	feeling
of	of	of
the	the	the
people	peopl	people
In	in	In
those	those	those
demonstrations	demonstr	demonstration
you	you	you
see	see	see
the	the	the
people	peopl	people
who	who	who
go	go	go
but	but	but
you	you	you
don	don	don
t	t	t
see	see	see
the	the	the
people	peopl	people
who	who	who
don	don	don
t	t	t
go	go	go
who	who	who
are	are	are
way	way	way
more	more	more
and	and	and
are	are	are
at	at	at
home	home	home
because	becaus	because
they	they	they
don	don	don
t	t	t
like	like	like
what	what	what
s	s	s
happening	happen	happening
Inigo	inigo	Inigo
Mendez	mendez	Mendez
de	de	de
Vigo	vigo	Vigo
said	said	said
Mendez	mendez	Mendez
de	de	de
Vigo	vigo	Vigo
also	also	also
said	said	said
an	an	an
offer	offer	offer
for	for	for
dialogue	dialogu	dialogue
from	from	from
Madrid	madrid	Madrid
remained	remain	remained
on	on	on
the	the	the
table	tabl	table
Repeated	repeat	Repeated
attempts	attempt	attempt
to	to	to
open	open	open
negotiations	negoti	negotiation
between	between	between
the	the	the
two	two	two
camps	camp	camp
over	over	over
issues	issu	issue
such	such	such
as	as	a
taxes	tax	tax
and	and	and
infrastructure	infrastructur	infrastructure
investment	invest	investment
have	have	have
failed	fail	failed
over	over	over
the	the	the
past	past	past
five	five	five
years	year	year
Rajoy	rajoy	Rajoy
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
the	the	the
government	govern	government
s	s	s
actions	action	action
in	in	in
Catalonia	catalonia	Catalonia
were	were	were
the	the	the
result	result	result
of	of	of
legal	legal	legal
rulings	rule	ruling
and	and	and
were	were	were
to	to	to
ensure	ensur	ensure
the	the	the
rule	rule	rule
of	of	of
law	law	law
The	the	The
prime	prime	prime
minister	minist	minister
called	call	called
on	on	on
Catalan	catalan	Catalan
leaders	leader	leader
to	to	to
cancel	cancel	cancel
the	the	the
vote	vote	vote
Hundreds	hundr	Hundreds
of	of	of
National	nation	National
Police	polic	Police
and	and	and
Guardia	guardia	Guardia
Civil	civil	Civil
reinforcements	reinforc	reinforcement
have	have	have
been	been	been
brought	brought	brought
into	into	into
Barcelona	barcelona	Barcelona
and	and	and
are	are	are
being	be	being
billeted	billet	billeted
in	in	in
two	two	two
ferries	ferri	ferry
rented	rent	rented
by	by	by
the	the	the
Spanish	spanish	Spanish
government	govern	government
and	and	and
moored	moor	moored
in	in	in
the	the	the
harbor	harbor	harbor
But	but	But
the	the	the
central	central	central
government	govern	government
must	must	must
tread	tread	tread
a	a	a
fine	fine	fine
line	line	line
in	in	in
enforcing	enforc	enforcing
the	the	the
law	law	law
in	in	in
the	the	the
region	region	region
without	without	without
seeming	seem	seeming
heavy	heavi	heavy
-handed	-hand	-handed
The	the	The
stand	stand	stand
-off	-off	-off
between	between	between
Catalonia	catalonia	Catalonia
and	and	and
the	the	the
central	central	central
government	govern	government
resonates	reson	resonates
beyond	beyond	beyond
Spain	spain	Spain
The	the	The
country	countri	country
s	s	s
EU	eu	EU
partners	partner	partner
publicly	public	publicly
support	support	support
Rajoy	rajoy	Rajoy
but	but	but
worry	worri	worry
that	that	that
his	his	his
hardline	hardlin	hardline
tactics	tactic	tactic
might	might	might
backfire	backfir	backfire
In	in	In
Scotland	scotland	Scotland
Nicola	nicola	Nicola
Sturgeon	sturgeon	Sturgeon
who	who	who
heads	head	head
the	the	the
pro	pro	pro
-independence	-independ	-independence
devolved	devolv	devolved
government	govern	government
said	said	said
she	she	she
hoped	hope	hoped
the	the	the
Catalan	catalan	Catalan
and	and	and
Spanish	spanish	Spanish
governments	govern	government
could	could	could
hold	hold	hold
talks	talk	talk
to	to	to
resolve	resolv	resolve
the	the	the
situation	situat	situation
In	in	In
a	a	a
referendum	referendum	referendum
in	in	in
2014	2014	2014
Scots	scot	Scots
voted	vote	voted
to	to	to
remain	remain	remain
within	within	within
the	the	the
United	unit	United
Kingdom	kingdom	Kingdom
