Reuters	reuter	Reuters
-	-	-
Democratic	democrat	Democratic
lawmakers	lawmak	lawmaker
investigating	investig	investigating
fired	fire	fired
national	nation	national
security	secur	security
adviser	advis	adviser
Michael	michael	Michael
Flynn	flynn	Flynn
s	s	s
security	secur	security
clearance	clearanc	clearance
said	said	said
Monday	monday	Monday
they	they	they
could	could	could
not	not	not
find	find	find
the	the	the
hotel	hotel	hotel
Flynn	flynn	Flynn
said	said	said
he	he	he
stayed	stay	stayed
at	at	at
during	dure	during
a	a	a
2015	2015	2015
trip	trip	trip
to	to	to
Saudi	saudi	Saudi
Arabia	arabia	Arabia
or	or	or
any	ani	any
record	record	record
of	of	of
a	a	a
conference	confer	conference
he	he	he
reported	report	reported
attending	attend	attending
.	.	.

In	in	In
a	a	a
letter	letter	letter
to	to	to
companies	compani	company
for	for	for
which	which	which
Flynn	flynn	Flynn
worked	work	worked
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Representatives	repres	Representatives
Elijah	elijah	Elijah
Cummings	cum	Cummings
and	and	and
Eliot	eliot	Eliot
Engel	engel	Engel
requested	request	requested
documents	document	document
related	relat	related
to	to	to
Flynn	flynn	Flynn
s	s	s
work	work	work
in	in	in
Saudi	saudi	Saudi
Arabia	arabia	Arabia
,	,	,
Russia	russia	Russia
and	and	and
other	other	other
countries	countri	country
.	.	.

They	they	They
said	said	said
Flynn	flynn	Flynn
had	had	had
not	not	not
accurately	accur	accurately
reported	report	reported
his	his	his
foreign	foreign	foreign
travels	travel	travel
and	and	and
contacts	contact	contact
in	in	in
a	a	a
2016	2016	2016
application	applic	application
to	to	to
renew	renew	renew
his	his	his
security	secur	security
clearance	clearanc	clearance
.	.	.

Cummings	cum	Cummings
is	is	is
the	the	the
ranking	rank	ranking
Democrat	democrat	Democrat
on	on	on
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
Committee	committe	Committee
on	on	on
Oversight	oversight	Oversight
and	and	and
Government	govern	Government
Reform	reform	Reform
.	.	.

Engel	engel	Engel
is	is	is
the	the	the
ranking	rank	ranking
Democrat	democrat	Democrat
on	on	on
the	the	the
House	hous	House
Committee	committe	Committee
on	on	on
Foreign	foreign	Foreign
Affairs	affair	Affairs
.	.	.

Flynn	flynn	Flynn
s	s	s
work	work	work
for	for	for
foreign	foreign	foreign
interests	interest	interest
has	has	ha
taken	taken	taken
center	center	center
stage	stage	stage
in	in	in
a	a	a
broad	broad	broad
federal	feder	federal
investigation	investig	investigation
into	into	into
the	the	the
ties	tie	tie
between	between	between
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
associates	associ	associate
and	and	and
Russia	russia	Russia
and	and	and
other	other	other
countries	countri	country
during	dure	during
and	and	and
after	after	after
the	the	the
2016	2016	2016
election	elect	election
.	.	.

While	while	While
Flynn	flynn	Flynn
disclosed	disclos	disclosed
an	an	an
October	octob	October
2015	2015	2015
trip	trip	trip
to	to	to
Saudi	saudi	Saudi
Arabia	arabia	Arabia
,	,	,
Cummings	cum	Cummings
and	and	and
Engel	engel	Engel
said	said	said
Flynn	flynn	Flynn
omitted	omit	omitted
key	key	key
details	detail	detail
and	and	and
said	said	said
they	they	they
could	could	could
not	not	not
identify	identifi	identify
any	ani	any
conference	confer	conference
he	he	he
may	may	may
have	have	have
attended	attend	attended
or	or	or
find	find	find
the	the	the
hotel	hotel	hotel
he	he	he
reported	report	reported
staying	stay	staying
at	at	at
during	dure	during
the	the	the
trip	trip	trip
