Token	Stem	Lemma
TOKYO	tokyo	TOKYO
Reuters	reuter	Reuters
Japan	japan	Japan
will	will	will
impose	impos	impose
additional	addit	additional
sanctions	sanction	sanction
on	on	on
North	north	North
Korea	korea	Korea
following	follow	following
repeated	repeat	repeated
threats	threat	threat
by	by	by
Pyongyang	pyongyang	Pyongyang
s	s	s
missiles	missil	missile
and	and	and
nuclear	nuclear	nuclear
program	program	program
Japan	japan	Japan
s	s	s
top	top	top
government	govern	government
spokesman	spokesman	spokesman
said	said	said
on	on	on
Friday	friday	Friday
Chief	chief	Chief
Cabinet	cabinet	Cabinet
Secretary	secretari	Secretary
Yoshihide	yoshihid	Yoshihide
Suga	suga	Suga
told	told	told
a	a	a
news	news	news
conference	confer	conference
that	that	that
Japan	japan	Japan
would	would	would
freeze	freez	freeze
assets	asset	asset
of	of	of
19	19	19
more	more	more
North	north	North
Korean	korean	Korean
institutions	institut	institution
