WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Environmental	environment	Environmental
Protection	protect	Protection
Agency	agenc	Agency
plans	plan	plan
to	to	to
offer	offer	offer
some	some	some
employees	employe	employee
a	a	a
buyout	buyout	buyout
program	program	program
to	to	to
reduce	reduc	reduce
staff	staff	staff
,	,	,
according	accord	according
to	to	to
an	an	an
internal	intern	internal
memo	memo	memo
seen	seen	seen
by	by	by
Reuters	reuter	Reuters
,	,	,
as	as	a
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
proposes	propos	proposes
slashing	slash	slashing
the	the	the
agency	agenc	agency
s	s	s
budget	budget	budget
and	and	and
workforce	workforc	workforce
to	to	to
reduce	reduc	reduce
regulation	regul	regulation
.	.	.

The	the	The
memo	memo	memo
sent	sent	sent
by	by	by
acting	act	acting
Deputy	deputi	Deputy
Administrator	administr	Administrator
Mike	mike	Mike
Flynn	flynn	Flynn
on	on	on
Thursday	thursday	Thursday
said	said	said
the	the	the
agency	agenc	agency
wants	want	want
to	to	to
complete	complet	complete
the	the	the
buyout	buyout	buyout
program	program	program
by	by	by
September	septemb	September
.	.	.

It	it	It
did	did	did
not	not	not
give	give	give
a	a	a
dollar	dollar	dollar
figure	figur	figure
for	for	for
the	the	the
buyouts	buyout	buyout
or	or	or
say	say	say
how	how	how
many	mani	many
employees	employe	employee
it	it	it
hoped	hope	hoped
would	would	would
take	take	take
the	the	the
offer	offer	offer
.	.	.

The	the	The
memo	memo	memo
was	was	wa
sent	sent	sent
to	to	to
all	all	all
employees	employe	employee
at	at	at
the	the	the
same	same	same
time	time	time
EPA	epa	EPA
Administrator	administr	Administrator
Scott	scott	Scott
Pruitt	pruitt	Pruitt
joined	join	joined
Trump	trump	Trump
at	at	at
the	the	the
White	white	White
House	hous	House
to	to	to
announce	announc	announce
that	that	that
the	the	the
United	unit	United
States	state	States
would	would	would
withdraw	withdraw	withdraw
from	from	from
the	the	the
Paris	pari	Paris
climate	climat	climate
agreement	agreement	agreement
.	.	.

Early	earli	Early
outs	out	out
and	and	and
buy	buy	buy
outs	out	out
.	.	.
.	.	.
.	.	.

can	can	can
help	help	help
us	us	u
realign	realign	realign
our	our	our
workforce	workforc	workforce
to	to	to
meet	meet	meet
changing	chang	changing
mission	mission	mission
requirements	requir	requirement
and	and	and
move	move	move
toward	toward	toward
new	new	new
models	model	model
of	of	of
work	work	work
,	,	,
the	the	the
memo	memo	memo
said	said	said
.	.	.

The	the	The
authority	author	authority
encourages	encourag	encourages
voluntary	voluntari	voluntary
separations	separ	separation
and	and	and
helps	help	help
the	the	the
Agency	agenc	Agency
complete	complet	complete
workforce	workforc	workforce
restructuring	restructur	restructuring
with	with	with
minimal	minim	minimal
disruption	disrupt	disruption
to	to	to
the	the	the
workforce	workforc	workforce
.	.	.
The	the	The
EPA	epa	EPA
would	would	would
see	see	see
the	the	the
biggest	biggest	biggest
cuts	cut	cut
of	of	of
any	ani	any
federal	feder	federal
agency	agenc	agency
in	in	in
Trump	trump	Trump
s	s	s
2018	2018	2018
budget	budget	budget
proposal	propos	proposal
,	,	,
with	with	with
a	a	a
31	31	31
percent	percent	percent
reduction	reduct	reduction
in	in	in
budget	budget	budget
and	and	and
the	the	the
elimination	elimin	elimination
of	of	of
over	over	over
3	3	3
,	,	,
200	200	200
employees	employe	employee
.	.	.

The	the	The
EPA	epa	EPA
employs	employ	employ
about	about	about
15	15	15
,	,	,
000	000	000
people	peopl	people
.	.	.

In	in	In
the	the	the
memo	memo	memo
,	,	,
Flynn	flynn	Flynn
said	said	said
the	the	the
White	white	White
House	hous	House
Office	offic	Office
of	of	of
Management	manag	Management
and	and	and
Budget	budget	Budget
must	must	must
still	still	still
approve	approv	approve
the	the	the
buyout	buyout	buyout
plan	plan	plan
.	.	.

The	the	The
EPA	epa	EPA
and	and	and
other	other	other
federal	feder	federal
agencies	agenc	agency
have	have	have
offered	offer	offered
buyouts	buyout	buyout
to	to	to
employees	employe	employee
from	from	from
time	time	time
to	to	to
time	time	time
in	in	in
the	the	the
past	past	past
.	.	.

Details	detail	Details
on	on	on
the	the	the
selection	select	selection
criteria	criteria	criterion
for	for	for
employees	employe	employee
in	in	in
the	the	the
pool	pool	pool
were	were	were
still	still	still
being	be	being
worked	work	worked
out	out	out
,	,	,
the	the	the
memo	memo	memo
said	said	said
.	.	.

Career	career	Career
staff	staff	staff
at	at	at
the	the	the
EPA	epa	EPA
have	have	have
been	been	been
on	on	on
edge	edg	edge
since	sinc	since
Trump	trump	Trump
took	took	took
office	offic	office
,	,	,
as	as	a
the	the	the
president	presid	president
vowed	vow	vowed
to	to	to
undo	undo	undo
major	major	major
EPA	epa	EPA
air	air	air
and	and	and
water	water	water
regulations	regul	regulation
in	in	in
his	his	his
first	first	first
100	100	100
days	day	day
.	.	.

Pruitt	pruitt	Pruitt
,	,	,
who	who	who
was	was	wa
an	an	an
instrumental	instrument	instrumental
voice	voic	voice
in	in	in
convincing	convinc	convincing
Trump	trump	Trump
to	to	to
withdraw	withdraw	withdraw
the	the	the
United	unit	United
States	state	States
from	from	from
the	the	the
Paris	pari	Paris
climate	climat	climate
accord	accord	accord
,	,	,
doubts	doubt	doubt
that	that	that
human	human	human
beings	be	being
drive	drive	drive
climate	climat	climate
change	chang	change
and	and	and
believes	believ	belief
the	the	the
agency	agenc	agency
should	should	should
pare	pare	pare
back	back	back
regulations	regul	regulation
on	on	on
the	the	the
energy	energi	energy
industry	industri	industry
.	.	.

The	the	The
agency	agenc	agency
has	has	ha
also	also	also
removed	remov	removed
references	refer	reference
to	to	to
climate	climat	climate
change	chang	change
and	and	and
links	link	link
to	to	to
key	key	key
EPA	epa	EPA
climate	climat	climate
change	chang	change
reports	report	report
from	from	from
its	it	it
website	websit	website
.	.	.

