WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
husband	husband	husband
of	of	of
White	white	White
House	hous	House
adviser	advis	adviser
Kellyanne	kellyann	Kellyanne
Conway	conway	Conway
criticized	critic	criticized
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
tweets	tweet	tweet
about	about	about
the	the	the
administration	administr	administration
s	s	s
temporary	temporari	temporary
travel	travel	travel
ban	ban	ban
on	on	on
Monday	monday	Monday
,	,	,
saying	say	saying
they	they	they
were	were	were
undercutting	undercut	undercutting
the	the	the
Justice	justic	Justice
Department	depart	Department
s	s	s
ability	abil	ability
to	to	to
defend	defend	defend
his	his	his
policies	polici	policy
.	.	.
The	the	The
president	presid	president
s	s	s
messages	messag	message
may	may	may
make	make	make
some	some	some
people	peopl	people
feel	feel	feel
better	better	better
,	,	,
but	but	but
they	they	they
will	will	will
not	not	not
help	help	help
the	the	the
administration	administr	administration
achieve	achiev	achieve
its	it	it
goal	goal	goal
of	of	of
getting	get	getting
the	the	the
Supreme	suprem	Supreme
Court	court	Court
to	to	to
rule	rule	rule
in	in	in
its	it	it
favor	favor	favor
,	,	,
George	georg	George
Conway	conway	Conway
said	said	said
in	in	in
a	a	a
Twitter	twitter	Twitter
message	messag	message
.	.	.
George	georg	George
Conway	conway	Conway
is	is	is
a	a	a
lawyer	lawyer	lawyer
who	who	who
last	last	last
week	week	week
withdrew	withdrew	withdrew
from	from	from
contention	content	contention
for	for	for
a	a	a
senior	senior	senior
Justice	justic	Justice
Department	depart	Department
post	post	post
;	;	;
his	his	his
wife	wife	wife
was	was	wa
Trump	trump	Trump
s	s	s
2016	2016	2016
campaign	campaign	campaign
manager	manag	manager
before	befor	before
joining	join	joining
him	him	him
in	in	in
the	the	the
White	white	White
House	hous	House
as	as	a
a	a	a
senior	senior	senior
adviser	advis	adviser
who	who	who
is	is	is
one	one	one
of	of	of
Trump	trump	Trump
s	s	s
most	most	most
vigorous	vigor	vigorous
defenders	defend	defender
.	.	.
In	in	In
later	later	later
Twitter	twitter	Twitter
messages	messag	message
,	,	,
George	georg	George
Conway	conway	Conway
emphasized	emphas	emphasized
he	he	he
still	still	still
very	veri	very
,	,	,
very	veri	very
strongly	strong	strongly
supports	support	support
Trump	trump	Trump
and	and	and
his	his	his
executive	execut	executive
order	order	order
,	,	,
but	but	but
he	he	he
said	said	said
tweets	tweet	tweet
on	on	on
legal	legal	legal
matters	matter	matter
seriously	serious	seriously
undermine	undermin	undermine
the	the	the
administration	administr	administration
s	s	s
agenda	agenda	agenda
.	.	.
He	he	He
also	also	also
said	said	said
that	that	that
sensible	sensibl	sensible
lawyers	lawyer	lawyer
in	in	in
the	the	the
White	white	White
House	hous	House
and	and	and
Justice	justic	Justice
Department	depart	Department
agree	agre	agree
with	with	with
him	him	him
.	.	.
In	in	In
his	his	his
early	earli	early
morning	morn	morning
Twitter	twitter	Twitter
messages	messag	message
on	on	on
Monday	monday	Monday
,	,	,
Trump	trump	Trump
potentially	potenti	potentially
hurt	hurt	hurt
his	his	his
administration	administr	administration
s	s	s
legal	legal	legal
case	case	case
as	as	a
it	it	it
seeks	seek	seek
to	to	to
have	have	have
the	the	the
Supreme	suprem	Supreme
Court	court	Court
overturn	overturn	overturn
lower	lower	lower
courts	court	court
rulings	rule	ruling
and	and	and
allow	allow	allow
the	the	the
travel	travel	travel
ban	ban	ban
to	to	to
go	go	go
into	into	into
effect	effect	effect
.	.	.
He	he	He
assailed	assail	assailed
the	the	the
Justice	justic	Justice
Department	depart	Department
for	for	for
a	a	a
revised	revis	revised
version	version	version
of	of	of
the	the	the
measure	measur	measure
that	that	that
he	he	he
called	call	called
watered	water	watered
down	down	down
and	and	and
politically	polit	politically
correct	correct	correct
.	.	.
The	the	The
White	white	White
House	hous	House
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
about	about	about
George	georg	George
Conway	conway	Conway
s	s	s
tweets	tweet	tweet
.	.	.
The	the	The
travel	travel	travel
ban	ban	ban
,	,	,
which	which	which
Trump	trump	Trump
says	say	say
is	is	is
aimed	aim	aimed
at	at	at
preventing	prevent	preventing
attacks	attack	attack
in	in	in
the	the	the
United	unit	United
States	state	States
,	,	,
seeks	seek	seek
to	to	to
halt	halt	halt
entry	entri	entry
to	to	to
the	the	the
United	unit	United
States	state	States
for	for	for
90	90	90
days	day	day
for	for	for
people	peopl	people
from	from	from
several	sever	several
predominantly	predomin	predominantly
Muslim	muslim	Muslim
countries	countri	country
and	and	and
bar	bar	bar
refugees	refuge	refugee
for	for	for
four	four	four
months	month	month
.	.	.
Critics	critic	Critics
say	say	say
it	it	it
is	is	is
discriminatory	discriminatori	discriminatory
.	.	.
Conway	conway	Conway
was	was	wa
in	in	in
contention	content	contention
to	to	to
head	head	head
the	the	the
civil	civil	civil
division	divis	division
of	of	of
the	the	the
Justice	justic	Justice
Department	depart	Department
,	,	,
which	which	which
would	would	would
have	have	have
given	given	given
him	him	him
responsibility	respons	responsibility
for	for	for
defending	defend	defending
the	the	the
travel	travel	travel
ban	ban	ban
in	in	in
court	court	court
.	.	.
He	he	He
said	said	said
last	last	last
week	week	week
that	that	that
it	it	it
was	was	wa
not	not	not
the	the	the
right	right	right
time	time	time
for	for	for
him	him	him
to	to	to
leave	leav	leave
the	the	the
private	privat	private
sector	sector	sector
.	.	.
