LONDON	london	LONDON
Reuters	reuter	Reuters
-	-	-
Britain	britain	Britain
will	will	will
be	be	be
in	in	in
the	the	the
front	front	front
seat	seat	seat
to	to	to
negotiate	negoti	negotiate
a	a	a
new	new	new
trade	trade	trade
deal	deal	deal
with	with	with
the	the	the
incoming	incom	incoming
administration	administr	administration
of	of	of
Donald	donald	Donald
Trump	trump	Trump
,	,	,
a	a	a
top	top	top
Republican	republican	Republican
in	in	in
the	the	the
United	unit	United
States	state	States
Senate	senat	Senate
said	said	said
,	,	,
the	the	the
BBC	bbc	BBC
reported	report	reported
.	.	.
Senate	senat	Senate
Foreign	foreign	Foreign
Relations	relat	Relations
Committee	committe	Committee
Chairman	chairman	Chairman
Bob	bob	Bob
Corker	corker	Corker
said	said	said
after	after	after
meeting	meet	meeting
British	british	British
Foreign	foreign	Foreign
Secretary	secretari	Secretary
Boris	bori	Boris
Johnson	johnson	Johnson
that	that	that
a	a	a
trade	trade	trade
deal	deal	deal
between	between	between
the	the	the
two	two	two
countries	countri	country
would	would	would
be	be	be
a	a	a
priority	prioriti	priority
as	as	a
Britain	britain	Britain
prepares	prepar	prepares
to	to	to
leave	leav	leave
the	the	the
European	european	European
Union	union	Union
.	.	.
Last	last	Last
year	year	year
,	,	,
ahead	ahead	ahead
of	of	of
the	the	the
Brexit	brexit	Brexit
vote	vote	vote
,	,	,
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
exhorted	exhort	exhorted
Britons	briton	Britons
to	to	to
stay	stay	stay
in	in	in
the	the	the
EU	eu	EU
and	and	and
warned	warn	warned
that	that	that
if	if	if
they	they	they
left	left	left
they	they	they
would	would	would
be	be	be
at	at	at
the	the	the
back	back	back
of	of	of
the	the	the
queue	queue	queue
for	for	for
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
trade	trade	trade
deal	deal	deal
.	.	.
Corker	corker	Corker
said	said	said
Johnson	johnson	Johnson
knows	know	know
full	full	full
well	well	well
that	that	that
there	there	there
is	is	is
no	no	no
way	way	way
the	the	the
United	unit	United
Kingdom	kingdom	Kingdom
is	is	is
going	go	going
to	to	to
take	take	take
a	a	a
back	back	back
seat	seat	seat
.	.	.
They	they	They
will	will	will
take	take	take
a	a	a
front	front	front
seat	seat	seat
and	and	and
I	i	I
think	think	think
it	it	it
will	will	will
be	be	be
our	our	our
priority	prioriti	priority
to	to	to
make	make	make
sure	sure	sure
that	that	that
we	we	we
deal	deal	deal
with	with	with
them	them	them
on	on	on
a	a	a
trade	trade	trade
agreement	agreement	agreement
initially	initi	initially
but	but	but
in	in	in
all	all	all
respects	respect	respect
in	in	in
a	a	a
way	way	way
that	that	that
demonstrates	demonstr	demonstrates
the	the	the
long	long	long
-term	-term	-term
friendship	friendship	friendship
that	that	that
we	we	we
ve	ve	ve
had	had	had
for	for	for
so	so	so
long	long	long
,	,	,
Corker	corker	Corker
was	was	wa
quoted	quot	quoted
as	as	a
saying	say	saying
by	by	by
the	the	the
BBC	bbc	BBC
.	.	.
Trump	trump	Trump
,	,	,
while	while	while
a	a	a
candidate	candid	candidate
for	for	for
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
presidency	presid	presidency
,	,	,
hailed	hail	hailed
Brexit	brexit	Brexit
as	as	a
a	a	a
great	great	great
thing	thing	thing
when	when	when
visiting	visit	visiting
Scotland	scotland	Scotland
the	the	the
day	day	day
after	after	after
the	the	the
vote	vote	vote
,	,	,
though	though	though
Britain	britain	Britain
cannot	cannot	cannot
sign	sign	sign
a	a	a
trade	trade	trade
deal	deal	deal
until	until	until
it	it	it
leaves	leav	leaf
the	the	the
EU	eu	EU
which	which	which
under	under	under
current	current	current
plans	plan	plan
will	will	will
likely	like	likely
be	be	be
in	in	in
2019	2019	2019
.	.	.
After	after	After
visits	visit	visit
to	to	to
see	see	see
aides	aid	aide
in	in	in
Trump	trump	Trump
Tower	tower	Tower
in	in	in
New	new	New
York	york	York
and	and	and
meet	meet	meet
members	member	member
of	of	of
Congress	congress	Congress
in	in	in
Washington	washington	Washington
,	,	,
Johnson	johnson	Johnson
said	said	said
there	there	there
had	had	had
been	been	been
a	a	a
huge	huge	huge
fund	fund	fund
of	of	of
goodwill	goodwil	goodwill
towards	toward	towards
Britain	britain	Britain
and	and	and
a	a	a
desire	desir	desire
to	to	to
move	move	move
quickly	quick	quickly
on	on	on
a	a	a
trade	trade	trade
deal	deal	deal
.	.	.
They	they	They
want	want	want
to	to	to
do	do	do
it	it	it
and	and	and
they	they	they
want	want	want
to	to	to
do	do	do
it	it	it
fast	fast	fast
and	and	and
that	that	that
understanding	understand	understanding
was	was	wa
most	most	most
vivid	vivid	vivid
and	and	and
most	most	most
urgent	urgent	urgent
on	on	on
the	the	the
part	part	part
of	of	of
the	the	the
incoming	incom	incoming
administration	administr	administration
,	,	,
he	he	he
told	told	told
parliament	parliament	parliament
on	on	on
Tuesday	tuesday	Tuesday
when	when	when
asked	ask	asked
about	about	about
his	his	his
trip	trip	trip
.	.	.
Speaking	speak	Speaking
earlier	earlier	earlier
,	,	,
Johnson	johnson	Johnson
also	also	also
described	describ	described
the	the	the
incoming	incom	incoming
Trump	trump	Trump
administration	administr	administration
as	as	a
having	have	having
a	a	a
very	veri	very
exciting	excit	exciting
agenda	agenda	agenda
of	of	of
change	chang	change
and	and	and
stressed	stress	stressed
that	that	that
close	close	close
relations	relat	relation
between	between	between
the	the	the
two	two	two
countries	countri	country
were	were	were
not	not	not
under	under	under
threat	threat	threat
.	.	.
We	we	We
are	are	are
America	america	America
s	s	s
principal	princip	principal
partner	partner	partner
in	in	in
working	work	working
for	for	for
global	global	global
security	secur	security
and	and	and
,	,	,
of	of	of
course	cours	course
,	,	,
we	we	we
are	are	are
great	great	great
campaigners	campaign	campaigner
for	for	for
free	free	free
trade	trade	trade
,	,	,
Johnson	johnson	Johnson
was	was	wa
quoted	quot	quoted
as	as	a
saying	say	saying
by	by	by
the	the	the
Guardian	guardian	Guardian
newspaper	newspap	newspaper
.	.	.
We	we	We
hear	hear	hear
that	that	that
we	we	we
are	are	are
first	first	first
in	in	in
line	line	line
to	to	to
do	do	do
a	a	a
great	great	great
free	free	free
trade	trade	trade
deal	deal	deal
with	with	with
the	the	the
United	unit	United
States	state	States
.	.	.
So	so	So
it	it	it
s	s	s
going	go	going
to	to	to
be	be	be
a	a	a
very	veri	very
exciting	excit	exciting
year	year	year
for	for	for
both	both	both
our	our	our
countries	countri	country
.	.	.
