WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
Senate	senat	Senate
intelligence	intellig	intelligence
panel	panel	panel
s	s	s
top	top	top
Democrat	democrat	Democrat
on	on	on
Friday	friday	Friday
said	said	said
lawmakers	lawmak	lawmaker
will	will	will
want	want	want
to	to	to
again	again	again
interview	interview	interview
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
son	son	son
-in-law	-in-law	-in-law
turned	turn	turned
White	white	White
House	hous	House
adviser	advis	adviser
Jared	jare	Jared
Kushner	kushner	Kushner
in	in	in
the	the	the
wake	wake	wake
of	of	of
former	former	former
adviser	advis	adviser
Michael	michael	Michael
Flynn	flynn	Flynn
s	s	s
guilty	guilti	guilty
plea	plea	plea
as	as	a
part	part	part
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
special	special	special
counsel	counsel	counsel
s	s	s
investigation	investig	investigation
.	.	.

There	there	There
are	are	are
a	a	a
number	number	number
,	,	,
like	like	like
Mr	mr	Mr
.	.	.
Kushner	kushner	Kushner
and	and	and
others	other	others
,	,	,
that	that	that
we	we	we
re	re	re
going	go	going
to	to	to
want	want	want
to	to	to
invite	invit	invite
back	back	back
,	,	,
Senator	senat	Senator
Mark	mark	Mark
Warner	warner	Warner
told	told	told
reporters	report	reporter
.	.	.

He	he	He
declined	declin	declined
to	to	to
say	say	say
whether	whether	whether
that	that	that
would	would	would
include	includ	include
U	u	U
.	.	.
S	s	S
.	.	.
Vice	vice	Vice
President	presid	President
Mike	mike	Mike
Pence	penc	Pence
.	.	.

He	he	He
added	ad	added
that	that	that
he	he	he
remained	remain	remained
confident	confid	confident
in	in	in
the	the	the
panel	panel	panel
s	s	s
Republican	republican	Republican
chairman	chairman	chairman
,	,	,
Richard	richard	Richard
Burr	burr	Burr
.	.	.

Burr	burr	Burr
,	,	,
in	in	in
a	a	a
New	new	New
York	york	York
Times	time	Times
report	report	report
on	on	on
Thursday	thursday	Thursday
,	,	,
said	said	said
Trump	trump	Trump
had	had	had
told	told	told
him	him	him
that	that	that
he	he	he
was	was	wa
eager	eager	eager
to	to	to
see	see	see
the	the	the
committee	committe	committee
s	s	s
probe	probe	probe
end	end	end
.	.	.

