WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
More	more	More
than	than	than
190	190	190
Democratic	democrat	Democratic
lawmakers	lawmak	lawmaker
sued	su	sued
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
in	in	in
federal	feder	federal
court	court	court
on	on	on
Wednesday	wednesday	Wednesday
,	,	,
saying	say	saying
he	he	he
had	had	had
accepted	accept	accepted
funds	fund	fund
from	from	from
foreign	foreign	foreign
governments	govern	government
through	through	through
his	his	his
businesses	busi	business
without	without	without
congressional	congression	congressional
consent	consent	consent
in	in	in
violation	violat	violation
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Constitution	constitut	Constitution
.	.	.
The	the	The
complaint	complaint	complaint
said	said	said
Trump	trump	Trump
had	had	had
not	not	not
sought	sought	sought
congressional	congression	congressional
approval	approv	approval
for	for	for
any	ani	any
of	of	of
the	the	the
payments	payment	payment
his	his	his
hundreds	hundr	hundred
of	of	of
businesses	busi	business
had	had	had
received	receiv	received
from	from	from
foreign	foreign	foreign
governments	govern	government
since	sinc	since
he	he	he
took	took	took
office	offic	office
in	in	in
January	januari	January
,	,	,
even	even	even
though	though	though
the	the	the
Constitution	constitut	Constitution
requires	requir	requires
him	him	him
to	to	to
do	do	do
so	so	so
.	.	.
The	the	The
White	white	White
House	hous	House
did	did	did
not	not	not
respond	respond	respond
to	to	to
requests	request	request
for	for	for
comment	comment	comment
but	but	but
has	has	ha
said	said	said
Trump	trump	Trump
s	s	s
business	busi	business
interests	interest	interest
do	do	do
not	not	not
violate	violat	violate
the	the	the
Constitution	constitut	Constitution
.	.	.
The	the	The
Trump	trump	Trump
Organization	organ	Organization
has	has	ha
said	said	said
it	it	it
will	will	will
donate	donat	donate
profits	profit	profit
from	from	from
customers	custom	customer
representing	repres	representing
foreign	foreign	foreign
governments	govern	government
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Treasury	treasuri	Treasury
but	but	but
will	will	will
not	not	not
require	requir	require
such	such	such
customers	custom	customer
to	to	to
identify	identifi	identify
themselves	themselv	themselves
.	.	.
At	at	At
least	least	least
30	30	30
U	u	U
.	.	.
S	s	S
.	.	.
senators	senat	senator
and	and	and
166	166	166
representatives	repres	representative
are	are	are
plaintiffs	plaintiff	plaintiff
in	in	in
Wednesday	wednesday	Wednesday
s	s	s
lawsuit	lawsuit	lawsuit
,	,	,
representing	repres	representing
the	the	the
largest	largest	largest
number	number	number
of	of	of
legislators	legisl	legislator
ever	ever	ever
to	to	to
sue	sue	sue
a	a	a
U	u	U
.	.	.
S	s	S
.	.	.
president	presid	president
,	,	,
according	accord	according
to	to	to
two	two	two
lawmakers	lawmak	lawmaker
who	who	who
are	are	are
among	among	among
the	the	the
plaintiffs	plaintiff	plaintiff
.	.	.
It	it	It
was	was	wa
the	the	the
latest	latest	latest
in	in	in
a	a	a
series	seri	series
of	of	of
such	such	such
lawsuits	lawsuit	lawsuit
against	against	against
the	the	the
Republican	republican	Republican
president	presid	president
.	.	.
The	the	The
Constitution	constitut	Constitution
s	s	s
foreign	foreign	foreign
emoluments	emolu	emolument
clause	claus	clause
bars	bar	bar
U	u	U
.	.	.
S	s	S
.	.	.
officeholders	officehold	officeholder
from	from	from
accepting	accept	accepting
payments	payment	payment
and	and	and
various	various	various
other	other	other
gifts	gift	gift
from	from	from
foreign	foreign	foreign
governments	govern	government
without	without	without
congressional	congression	congressional
approval	approv	approval
.	.	.
The	the	The
lawmakers	lawmak	lawmaker
are	are	are
seeking	seek	seeking
a	a	a
judicial	judici	judicial
order	order	order
to	to	to
require	requir	require
Trump	trump	Trump
to	to	to
seek	seek	seek
Congress	congress	Congress
assent	assent	assent
before	befor	before
he	he	he
accepts	accept	accepts
such	such	such
payments	payment	payment
.	.	.
The	the	The
president	presid	president
s	s	s
failure	failur	failure
to	to	to
tell	tell	tell
us	us	u
about	about	about
these	these	these
emoluments	emolu	emolument
,	,	,
to	to	to
disclose	disclos	disclose
the	the	the
payments	payment	payment
and	and	and
benefits	benefit	benefit
that	that	that
he	he	he
is	is	is
receiving	receiv	receiving
,	,	,
mean	mean	mean
that	that	that
we	we	we
cannot	cannot	cannot
do	do	do
our	our	our
job	job	job
.	.	.
We	we	We
cannot	cannot	cannot
consent	consent	consent
to	to	to
what	what	what
we	we	we
don	don	don
t	t	t
know	know	know
,	,	,
said	said	said
Richard	richard	Richard
Blumenthal	blumenth	Blumenthal
,	,	,
the	the	the
lead	lead	lead
senator	senat	senator
on	on	on
the	the	the
lawsuit	lawsuit	lawsuit
,	,	,
in	in	in
a	a	a
conference	confer	conference
call	call	call
on	on	on
Tuesday	tuesday	Tuesday
.	.	.
John	john	John
Conyers	conyer	Conyers
,	,	,
the	the	the
lead	lead	lead
plaintiff	plaintiff	plaintiff
from	from	from
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
,	,	,
added	ad	added
President	presid	President
Trump	trump	Trump
has	has	ha
conflicts	conflict	conflict
of	of	of
interest	interest	interest
in	in	in
at	at	at
least	least	least
25	25	25
countries	countri	country
,	,	,
and	and	and
it	it	it
appears	appear	appears
he	he	he
s	s	s
using	use	using
his	his	his
presidency	presid	presidency
to	to	to
maximize	maxim	maximize
his	his	his
profits	profit	profit
.	.	.
The	the	The
Justice	justic	Justice
Department	depart	Department
declined	declin	declined
to	to	to
comment	comment	comment
.	.	.
Similar	similar	Similar
lawsuits	lawsuit	lawsuit
have	have	have
been	been	been
filed	file	filed
in	in	in
recent	recent	recent
months	month	month
by	by	by
parties	parti	party
including	includ	including
a	a	a
nonprofit	nonprofit	nonprofit
ethics	ethic	ethic
group	group	group
,	,	,
a	a	a
restaurant	restaur	restaurant
trade	trade	trade
group	group	group
,	,	,
and	and	and
the	the	the
attorneys	attorney	attorney
general	general	general
of	of	of
Maryland	maryland	Maryland
and	and	and
the	the	the
District	district	District
of	of	of
Columbia	columbia	Columbia
.	.	.
They	they	They
allege	alleg	allege
that	that	that
Trump	trump	Trump
s	s	s
acceptance	accept	acceptance
of	of	of
payments	payment	payment
from	from	from
foreign	foreign	foreign
and	and	and
U	u	U
.	.	.
S	s	S
.	.	.
governments	govern	government
through	through	through
his	his	his
hospitality	hospit	hospitality
empire	empir	empire
puts	put	put
other	other	other
hotel	hotel	hotel
and	and	and
restaurant	restaur	restaurant
owners	owner	owner
at	at	at
an	an	an
unfair	unfair	unfair
disadvantage	disadvantag	disadvantage
and	and	and
provides	provid	provides
governments	govern	government
an	an	an
incentive	incent	incentive
to	to	to
give	give	give
Trump	trump	Trump
-owned	-own	-owned
businesses	busi	business
special	special	special
treatment	treatment	treatment
.	.	.
In	in	In
a	a	a
motion	motion	motion
to	to	to
dismiss	dismiss	dismiss
one	one	one
such	such	such
lawsuit	lawsuit	lawsuit
on	on	on
Friday	friday	Friday
,	,	,
the	the	the
Justice	justic	Justice
Department	depart	Department
argued	argu	argued
that	that	that
the	the	the
plaintiffs	plaintiff	plaintiff
had	had	had
not	not	not
shown	shown	shown
any	ani	any
specific	specif	specific
harm	harm	harm
to	to	to
their	their	their
businesses	busi	business
,	,	,
and	and	and
that	that	that
Trump	trump	Trump
was	was	wa
only	onli	only
banned	ban	banned
from	from	from
receiving	receiv	receiving
foreign	foreign	foreign
government	govern	government
gifts	gift	gift
if	if	if
they	they	they
arose	aros	arose
from	from	from
his	his	his
service	servic	service
as	as	a
president	presid	president
.	.	.
On	on	On
Monday	monday	Monday
,	,	,
White	white	White
House	hous	House
press	press	press
secretary	secretari	secretary
Sean	sean	Sean
Spicer	spicer	Spicer
said	said	said
partisan	partisan	partisan
politics	polit	politics
was	was	wa
behind	behind	behind
the	the	the
lawsuit	lawsuit	lawsuit
by	by	by
the	the	the
Maryland	maryland	Maryland
and	and	and
District	district	District
of	of	of
Columbia	columbia	Columbia
officials	offici	official
.	.	.
Lawmakers	lawmak	Lawmakers
rarely	rare	rarely
sue	sue	sue
the	the	the
president	presid	president
,	,	,
so	so	so
there	there	there
are	are	are
few	few	few
federal	feder	federal
court	court	court
decisions	decis	decision
the	the	the
legislators	legisl	legislator
can	can	can
cite	cite	cite
to	to	to
prove	prove	prove
their	their	their
legal	legal	legal
standing	stand	standing
to	to	to
bring	bring	bring
Wednesday	wednesday	Wednesday
s	s	s
case	case	case
,	,	,
said	said	said
Leah	leah	Leah
Litman	litman	Litman
,	,	,
an	an	an
assistant	assist	assistant
professor	professor	professor
specializing	special	specializing
in	in	in
constitutional	constitut	constitutional
law	law	law
at	at	at
the	the	the
University	univers	University
of	of	of
California	california	California
,	,	,
Irvine	irvin	Irvine
.	.	.
A	a	A
1997	1997	1997
Supreme	suprem	Supreme
Court	court	Court
decision	decis	decision
by	by	by
then	then	then
-Chief	-chief	-Chief
Justice	justic	Justice
William	william	William
Rehnquist	rehnquist	Rehnquist
indicates	indic	indicates
such	such	such
cases	case	case
have	have	have
standing	stand	standing
if	if	if
the	the	the
plaintiffs	plaintiff	plaintiff
are	are	are
numerous	numer	numerous
enough	enough	enough
that	that	that
they	they	they
could	could	could
have	have	have
had	had	had
a	a	a
decisive	decis	decisive
impact	impact	impact
on	on	on
the	the	the
vote	vote	vote
from	from	from
which	which	which
they	they	they
were	were	were
excluded	exclud	excluded
,	,	,
said	said	said
Tara	tara	Tara
Grove	grove	Grove
,	,	,
a	a	a
professor	professor	professor
specializing	special	specializing
in	in	in
federal	feder	federal
courts	court	court
and	and	and
constitutional	constitut	constitutional
law	law	law
at	at	at
William	william	William
Mary	mari	Mary
Law	law	Law
School	school	School
.	.	.
Courts	court	Courts
are	are	are
more	more	more
and	and	and
more	more	more
receptive	recept	receptive
to	to	to
the	the	the
idea	idea	idea
that	that	that
a	a	a
large	larg	large
group	group	group
of	of	of
federal	feder	federal
lawmakers	lawmak	lawmaker
can	can	can
sue	sue	sue
over	over	over
being	be	being
deprived	depriv	deprived
of	of	of
their	their	their
constitutionally	constitut	constitutionally
conferred	confer	conferred
powers	power	power
,	,	,
Grove	grove	Grove
said	said	said
.	.	.
Conyers	conyer	Conyers
and	and	and
Blumenthal	blumenth	Blumenthal
said	said	said
they	they	they
planned	plan	planned
to	to	to
reach	reach	reach
out	out	out
to	to	to
their	their	their
Republican	republican	Republican
colleagues	colleagu	colleague
in	in	in
Congress	congress	Congress
to	to	to
invite	invit	invite
them	them	them
to	to	to
join	join	join
the	the	the
lawsuit	lawsuit	lawsuit
.	.	.
I	i	I
won	won	won
t	t	t
be	be	be
surprised	surpris	surprised
if	if	if
a	a	a
few	few	few
do	do	do
,	,	,
Conyers	conyer	Conyers
added	ad	added
.	.	.
