WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
Defense	defens	Defense
Secretary	secretari	Secretary
Jim	jim	Jim
Mattis	matti	Mattis
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
the	the	the
United	unit	United
States	state	States
should	should	should
consider	consid	consider
staying	stay	staying
in	in	in
the	the	the
Iran	iran	Iran
nuclear	nuclear	nuclear
deal	deal	deal
unless	unless	unless
it	it	it
were	were	were
proven	proven	proven
that	that	that
Tehran	tehran	Tehran
was	was	wa
not	not	not
abiding	abid	abiding
by	by	by
the	the	the
agreement	agreement	agreement
or	or	or
that	that	that
it	it	it
was	was	wa
not	not	not
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
national	nation	national
interest	interest	interest
to	to	to
do	do	do
so	so	so
.	.	.

Although	although	Although
Mattis	matti	Mattis
said	said	said
he	he	he
supported	support	supported
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
review	review	review
of	of	of
the	the	the
agreement	agreement	agreement
curbing	curb	curbing
Iran	iran	Iran
s	s	s
nuclear	nuclear	nuclear
program	program	program
,	,	,
the	the	the
defense	defens	defense
secretary	secretari	secretary
s	s	s
view	view	view
was	was	wa
far	far	far
more	more	more
positive	posit	positive
than	than	than
that	that	that
of	of	of
Trump	trump	Trump
,	,	,
who	who	who
has	has	ha
called	call	called
the	the	the
deal	deal	deal
agreed	agre	agreed
between	between	between
Iran	iran	Iran
and	and	and
six	six	six
world	world	world
powers	power	power
in	in	in
2015	2015	2015
an	an	an
embarrassment	embarrass	embarrassment
.	.	.

Trump	trump	Trump
is	is	is
weighing	weigh	weighing
whether	whether	whether
the	the	the
pact	pact	pact
serves	serv	serf
U	u	U
.	.	.
S	s	S
.	.	.
security	secur	security
interests	interest	interest
as	as	a
he	he	he
faces	face	face
an	an	an
Oct	oct	Oct
.	.	.

15	15	15
deadline	deadlin	deadline
for	for	for
certifying	certifi	certifying
that	that	that
Iran	iran	Iran
is	is	is
complying	compli	complying
,	,	,
a	a	a
decision	decis	decision
that	that	that
could	could	could
sink	sink	sink
an	an	an
agreement	agreement	agreement
strongly	strong	strongly
supported	support	supported
by	by	by
the	the	the
other	other	other
world	world	world
powers	power	power
that	that	that
negotiated	negoti	negotiated
it	it	it
.	.	.

If	if	If
we	we	we
can	can	can
confirm	confirm	confirm
that	that	that
Iran	iran	Iran
is	is	is
living	live	living
by	by	by
the	the	the
agreement	agreement	agreement
,	,	,
if	if	if
we	we	we
can	can	can
determine	determin	determine
that	that	that
this	this	this
is	is	is
in	in	in
our	our	our
best	best	best
interest	interest	interest
,	,	,
then	then	then
clearly	clear	clearly
we	we	we
should	should	should
stay	stay	stay
with	with	with
it	it	it
,	,	,
Mattis	matti	Mattis
told	told	told
a	a	a
Senate	senat	Senate
hearing	hear	hearing
.	.	.

I	i	I
believe	believ	believe
.	.	.
.	.	.
.	.	.
,	,	,
absent	absent	absent
indications	indic	indication
to	to	to
the	the	the
contrary	contrari	contrary
,	,	,
it	it	it
is	is	is
something	someth	something
that	that	that
the	the	the
president	presid	president
should	should	should
consider	consid	consider
staying	stay	staying
with	with	with
,	,	,
Mattis	matti	Mattis
added	ad	added
.	.	.

Earlier	earlier	Earlier
,	,	,
when	when	when
Mattis	matti	Mattis
was	was	wa
asked	ask	asked
whether	whether	whether
he	he	he
thought	thought	thought
staying	stay	staying
in	in	in
the	the	the
deal	deal	deal
was	was	wa
in	in	in
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
national	nation	national
security	secur	security
interest	interest	interest
,	,	,
he	he	he
replied	repli	replied
Yes	yes	Yes
,	,	,
senator	senat	senator
,	,	,
I	i	I
do	do	do
.	.	.

The	the	The
White	white	White
House	hous	House
had	had	had
no	no	no
immediate	immedi	immediate
comment	comment	comment
on	on	on
Mattis	matti	Mattis
remarks	remark	remark
,	,	,
which	which	which
once	onc	once
again	again	again
highlighted	highlight	highlighted
the	the	the
range	rang	range
of	of	of
views	view	view
on	on	on
major	major	major
policy	polici	policy
issues	issu	issue
within	within	within
the	the	the
Trump	trump	Trump
administration	administr	administration
.	.	.

If	if	If
Trump	trump	Trump
does	doe	doe
not	not	not
recertify	recertifi	recertify
by	by	by
Oct	oct	Oct
.	.	.

15	15	15
that	that	that
Iran	iran	Iran
is	is	is
in	in	in
compliance	complianc	compliance
,	,	,
congressional	congression	congressional
leaders	leader	leader
would	would	would
have	have	have
60	60	60
days	day	day
to	to	to
decide	decid	decide
whether	whether	whether
to	to	to
reimpose	reimpos	reimpose
sanctions	sanction	sanction
on	on	on
Tehran	tehran	Tehran
suspended	suspend	suspended
under	under	under
the	the	the
accord	accord	accord
.	.	.

That	that	That
would	would	would
let	let	let
Congress	congress	Congress
,	,	,
controlled	control	controlled
by	by	by
Trump	trump	Trump
s	s	s
fellow	fellow	fellow
Republicans	republican	Republicans
,	,	,
effectively	effect	effectively
decide	decid	decide
whether	whether	whether
to	to	to
kill	kill	kill
the	the	the
deal	deal	deal
.	.	.

Although	although	Although
congressional	congression	congressional
leaders	leader	leader
have	have	have
declined	declin	declined
to	to	to
say	say	say
whether	whether	whether
they	they	they
would	would	would
seek	seek	seek
to	to	to
reimpose	reimpos	reimpose
sanctions	sanction	sanction
,	,	,
Republican	republican	Republican
lawmakers	lawmak	lawmaker
were	were	were
united	unit	united
in	in	in
their	their	their
opposition	opposit	opposition
to	to	to
the	the	the
agreement	agreement	agreement
reached	reach	reached
by	by	by
Democratic	democrat	Democratic
former	former	former
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
.	.	.

Senator	senat	Senator
Tom	tom	Tom
Cotton	cotton	Cotton
,	,	,
a	a	a
long	long	long
-time	-time	-time
skeptic	skeptic	skeptic
about	about	about
the	the	the
Iran	iran	Iran
deal	deal	deal
,	,	,
backed	back	backed
decertification	decertif	decertification
in	in	in
order	order	order
to	to	to
threaten	threaten	threaten
Iran	iran	Iran
with	with	with
more	more	more
sanctions	sanction	sanction
or	or	or
military	militari	military
action	action	action
.	.	.

One	one	One
thing	thing	thing
I	i	I
learned	learn	learned
in	in	in
the	the	the
Army	armi	Army
is	is	is
that	that	that
when	when	when
you	you	you
have	have	have
your	your	your
opponent	oppon	opponent
on	on	on
his	his	his
knees	knee	knee
,	,	,
you	you	you
drive	drive	drive
him	him	him
to	to	to
the	the	the
ground	ground	ground
and	and	and
choke	choke	choke
him	him	him
out	out	out
,	,	,
Cotton	cotton	Cotton
said	said	said
in	in	in
a	a	a
speech	speech	speech
on	on	on
Tuesday	tuesday	Tuesday
to	to	to
the	the	the
Council	council	Council
on	on	on
Foreign	foreign	Foreign
Relations	relat	Relations
in	in	in
Washington	washington	Washington
.	.	.

In	in	In
a	a	a
House	hous	House
of	of	of
Representatives	repres	Representatives
hearing	hear	hearing
on	on	on
Tuesday	tuesday	Tuesday
,	,	,
Mattis	matti	Mattis
said	said	said
Iran	iran	Iran
was	was	wa
fundamentally	fundament	fundamentally
in	in	in
compliance	complianc	compliance
with	with	with
the	the	the
nuclear	nuclear	nuclear
deal	deal	deal
.	.	.

There	there	There
have	have	have
been	been	been
certainly	certain	certainly
some	some	some
areas	area	area
where	where	where
they	they	they
were	were	were
not	not	not
temporarily	temporarili	temporarily
in	in	in
that	that	that
regard	regard	regard
,	,	,
but	but	but
overall	overal	overall
our	our	our
intelligence	intellig	intelligence
community	communiti	community
believes	believ	belief
that	that	that
they	they	they
have	have	have
been	been	been
compliant	compliant	compliant
and	and	and
the	the	the
IAEA	iaea	IAEA
International	intern	International
Atomic	atom	Atomic
Energy	energi	Energy
Agency	agenc	Agency
also	also	also
says	say	say
so	so	so
,	,	,
Mattis	matti	Mattis
said	said	said
.	.	.

Last	last	Last
month	month	month
,	,	,
Iran	iran	Iran
s	s	s
President	presid	President
Hassan	hassan	Hassan
Rouhani	rouhani	Rouhani
said	said	said
the	the	the
accord	accord	accord
cannot	cannot	cannot
be	be	be
renegotiated	renegoti	renegotiated
.	.	.

Trump	trump	Trump
has	has	ha
said	said	said
he	he	he
has	has	ha
made	made	made
a	a	a
decision	decis	decision
on	on	on
what	what	what
to	to	to
do	do	do
about	about	about
the	the	the
agreement	agreement	agreement
but	but	but
has	has	ha
not	not	not
said	said	said
what	what	what
he	he	he
has	has	ha
decided	decid	decided
.	.	.

The	the	The
prospect	prospect	prospect
of	of	of
Washington	washington	Washington
reneging	reneg	reneging
on	on	on
the	the	the
agreement	agreement	agreement
has	has	ha
worried	worri	worried
some	some	some
U	u	U
.	.	.
S	s	S
.	.	.
partners	partner	partner
that	that	that
helped	help	helped
negotiate	negoti	negotiate
it	it	it
,	,	,
especially	especi	especially
as	as	a
the	the	the
world	world	world
grapples	grappl	grapple
with	with	with
North	north	North
Korea	korea	Korea
s	s	s
nuclear	nuclear	nuclear
and	and	and
ballistic	ballist	ballistic
missile	missil	missile
development	develop	development
.	.	.

Backers	backer	Backers
of	of	of
the	the	the
pact	pact	pact
say	say	say
its	it	it
collapse	collaps	collapse
could	could	could
trigger	trigger	trigger
a	a	a
regional	region	regional
arms	arm	arm
race	race	race
,	,	,
worsen	worsen	worsen
Middle	middl	Middle
East	east	East
tensions	tension	tension
and	and	and
discourage	discourag	discourage
countries	countri	country
like	like	like
North	north	North
Korea	korea	Korea
from	from	from
trusting	trust	trusting
Washington	washington	Washington
to	to	to
keep	keep	keep
its	it	it
word	word	word
.	.	.

The	the	The
deal	deal	deal
was	was	wa
signed	sign	signed
by	by	by
Britain	britain	Britain
,	,	,
China	china	China
,	,	,
the	the	the
European	european	European
Union	union	Union
,	,	,
France	franc	France
,	,	,
Germany	germani	Germany
,	,	,
Iran	iran	Iran
,	,	,
Russia	russia	Russia
and	and	and
the	the	the
United	unit	United
States	state	States
.	.	.

White	white	White
House	hous	House
national	nation	national
security	secur	security
adviser	advis	adviser
H	h	H
.	.	.
R	r	R
.	.	.
McMaster	mcmaster	McMaster
has	has	ha
defended	defend	defended
Trump	trump	Trump
s	s	s
criticism	critic	criticism
of	of	of
the	the	the
nuclear	nuclear	nuclear
agreement	agreement	agreement
,	,	,
saying	say	saying
it	it	it
had	had	had
the	the	the
fatal	fatal	fatal
flaw	flaw	flaw
of	of	of
a	a	a
sunset	sunset	sunset
clause	claus	clause
,	,	,
under	under	under
which	which	which
some	some	some
restrictions	restrict	restriction
on	on	on
Iran	iran	Iran
s	s	s
nuclear	nuclear	nuclear
program	program	program
expire	expir	expire
from	from	from
2025	2025	2025
.	.	.

European	european	European
ambassadors	ambassador	ambassador
speaking	speak	speaking
in	in	in
Washington	washington	Washington
last	last	last
week	week	week
said	said	said
they	they	they
would	would	would
do	do	do
everything	everyth	everything
possible	possibl	possible
to	to	to
protect	protect	protect
companies	compani	company
based	base	based
in	in	in
Europe	europ	Europe
and	and	and
that	that	that
continue	continu	continue
to	to	to
do	do	do
business	busi	business
with	with	with
Iran	iran	Iran
from	from	from
reimposed	reimpos	reimposed
U	u	U
.	.	.
S	s	S
.	.	.
sanctions	sanction	sanction
.	.	.

French	french	French
Ambassador	ambassador	Ambassador
Gerard	gerard	Gerard
Araud	araud	Araud
noted	note	noted
that	that	that
the	the	the
other	other	other
countries	countri	country
that	that	that
signed	sign	signed
the	the	the
pact	pact	pact
had	had	had
made	made	made
clear	clear	clear
they	they	they
do	do	do
not	not	not
support	support	support
renegotiating	renegoti	renegotiating
it	it	it
.	.	.

J	j	J
Street	street	Street
,	,	,
a	a	a
liberal	liber	liberal
pro	pro	pro
-Israel	-israel	-Israel
group	group	group
,	,	,
said	said	said
Trump	trump	Trump
did	did	did
not	not	not
have	have	have
legitimate	legitim	legitimate
grounds	ground	ground
to	to	to
decertify	decertifi	decertify
the	the	the
deal	deal	deal
.	.	.

If	if	If
he	he	he
chooses	choos	chooses
to	to	to
do	do	do
so	so	so
anyway	anyway	anyway
,	,	,
he	he	he
will	will	will
be	be	be
acting	act	acting
purely	pure	purely
based	base	based
on	on	on
divisive	divis	divisive
politics	polit	politics
and	and	and
dangerous	danger	dangerous
ideology	ideolog	ideology
,	,	,
and	and	and
endangering	endang	endangering
the	the	the
security	secur	security
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
and	and	and
our	our	our
allies	alli	ally
,	,	,
Dylan	dylan	Dylan
Williams	william	Williams
,	,	,
vice	vice	vice
president	presid	president
of	of	of
government	govern	government
affairs	affair	affair
for	for	for
the	the	the
group	group	group
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

