Reuters	reuter	Reuters
-	-	-
Melania	melania	Melania
Trump	trump	Trump
s	s	s
big	big	big
night	night	night
at	at	at
the	the	the
Republican	republican	Republican
National	nation	National
Convention	convent	Convention
failed	fail	failed
to	to	to
draw	draw	draw
bumper	bumper	bumper
television	televis	television
audiences	audienc	audience
despite	despit	despite
networks	network	network
boosting	boost	boosting
their	their	their
coverage	coverag	coverage
of	of	of
the	the	the
gathering	gather	gathering
and	and	and
husband	husband	husband
Donald	donald	Donald
Trump	trump	Trump
promising	promis	promising
a	a	a
showbiz	showbiz	showbiz
feel	feel	feel
to	to	to
the	the	the
week	week	week
.	.	.
According	accord	According
to	to	to
Nielsen	nielsen	Nielsen
ratings	rate	rating
data	data	data
on	on	on
Tuesday	tuesday	Tuesday
from	from	from
seven	seven	seven
leading	lead	leading
broadcast	broadcast	broadcast
and	and	and
cable	cabl	cable
networks	network	network
,	,	,
an	an	an
estimated	estim	estimated
23	23	23
million	million	million
people	peopl	people
watched	watch	watched
Monday	monday	Monday
evening	even	evening
s	s	s
highlight	highlight	highlight
during	dure	during
the	the	the
10	10	10
p	p	p
.	.	.
m	m	m
.	.	.
to	to	to
11	11	11
p	p	p
.	.	.
m	m	m
.	.	.
hour	hour	hour
when	when	when
Melania	melania	Melania
Trump	trump	Trump
,	,	,
the	the	the
wife	wife	wife
of	of	of
Republican	republican	Republican
White	white	White
House	hous	House
contender	contend	contender
Donald	donald	Donald
Trump	trump	Trump
,	,	,
delivered	deliv	delivered
her	her	her
speech	speech	speech
.	.	.
The	the	The
focus	focus	focus
of	of	of
the	the	the
convention	convent	convention
initially	initi	initially
shifted	shift	shifted
on	on	on
Tuesday	tuesday	Tuesday
from	from	from
the	the	the
formal	formal	formal
anointing	anoint	anointing
of	of	of
Trump	trump	Trump
to	to	to
accusations	accus	accusation
that	that	that
sections	section	section
of	of	of
Melania	melania	Melania
Trump	trump	Trump
s	s	s
speech	speech	speech
were	were	were
strikingly	strike	strikingly
similar	similar	similar
to	to	to
an	an	an
address	address	address
by	by	by
Michelle	michell	Michelle
Obama	obama	Obama
at	at	at
the	the	the
Democratic	democrat	Democratic
convention	convent	convention
in	in	in
2008	2008	2008
.	.	.
The	the	The
early	earli	early
viewing	view	viewing
figures	figur	figure
were	were	were
similar	similar	similar
to	to	to
those	those	those
for	for	for
the	the	the
first	first	first
night	night	night
of	of	of
the	the	the
Republican	republican	Republican
convention	convent	convention
in	in	in
2012	2012	2012
,	,	,
which	which	which
attracted	attract	attracted
an	an	an
audience	audienc	audience
of	of	of
22	22	22
.	.	.
3	3	3
million	million	million
,	,	,
according	accord	according
to	to	to
Nielsen	nielsen	Nielsen
.	.	.
U	u	U
.	.	.
S	s	S
.	.	.
television	televis	television
networks	network	network
have	have	have
boosted	boost	boosted
coverage	coverag	coverage
of	of	of
the	the	the
Republican	republican	Republican
convention	convent	convention
this	this	this
year	year	year
after	after	after
Trump	trump	Trump
,	,	,
a	a	a
New	new	New
York	york	York
businessman	businessman	businessman
,	,	,
drew	drew	drew
huge	huge	huge
audiences	audienc	audience
during	dure	during
the	the	the
2016	2016	2016
presidential	presidenti	presidential
debates	debat	debate
during	dure	during
the	the	the
state	state	state
nominating	nomin	nominating
contests	contest	contest
.	.	.
Trump	trump	Trump
,	,	,
the	the	the
former	former	former
star	star	star
of	of	of
The	the	The
Apprentice	apprentic	Apprentice
TV	tv	TV
show	show	show
,	,	,
has	has	ha
promised	promis	promised
to	to	to
throw	throw	throw
out	out	out
traditional	tradit	traditional
political	polit	political
convention	convent	convention
scripts	script	script
and	and	and
put	put	put
some	some	some
showbiz	showbiz	showbiz
into	into	into
the	the	the
mix	mix	mix
.	.	.
Media	media	Media
analysts	analyst	analyst
predicted	predict	predicted
that	that	that
viewership	viewership	viewership
for	for	for
Trump	trump	Trump
s	s	s
acceptance	accept	acceptance
speech	speech	speech
this	this	this
week	week	week
for	for	for
the	the	the
Republican	republican	Republican
presidential	presidenti	presidential
nomination	nomin	nomination
could	could	could
surpass	surpass	surpass
the	the	the
record	record	record
38	38	38
million	million	million
who	who	who
watched	watch	watched
Barack	barack	Barack
Obama	obama	Obama
address	address	address
the	the	the
Democratic	democrat	Democratic
convention	convent	convention
in	in	in
2008	2008	2008
.	.	.
In	in	In
2012	2012	2012
,	,	,
the	the	the
Democratic	democrat	Democratic
convention	convent	convention
generally	general	generally
drew	drew	drew
more	more	more
nightly	night	nightly
TV	tv	TV
viewers	viewer	viewer
than	than	than
the	the	the
Republican	republican	Republican
gathering	gather	gathering
,	,	,
when	when	when
Mitt	mitt	Mitt
Romney	romney	Romney
was	was	wa
running	run	running
for	for	for
the	the	the
White	white	White
House	hous	House
.	.	.
On	on	On
Monday	monday	Monday
,	,	,
the	the	the
Fox	fox	Fox
News	news	News
cable	cabl	cable
channel	channel	channel
,	,	,
as	as	a
expected	expect	expected
,	,	,
got	got	got
the	the	the
most	most	most
viewers	viewer	viewer
for	for	for
its	it	it
convention	convent	convention
coverage	coverag	coverage
,	,	,
averaging	averag	averaging
6	6	6
.	.	.
4	4	4
million	million	million
in	in	in
the	the	the
10	10	10
p	p	p
.	.	.
m	m	m
.	.	.
hour	hour	hour
.	.	.
Among	among	Among
the	the	the
mainstream	mainstream	mainstream
networks	network	network
,	,	,
NBC	nbc	NBC
led	led	led
with	with	with
3	3	3
.	.	.
9	9	9
million	million	million
.	.	.
However	howev	However
,	,	,
the	the	the
biggest	biggest	biggest
single	singl	single
program	program	program
audience	audienc	audience
of	of	of
Monday	monday	Monday
night	night	night
was	was	wa
for	for	for
reality	realiti	reality
show	show	show
The	the	The
Bachelorette	bachelorett	Bachelorette
,	,	,
which	which	which
was	was	wa
seen	seen	seen
by	by	by
some	some	some
6	6	6
.	.	.
6	6	6
million	million	million
on	on	on
ABC	abc	ABC
.	.	.
About	about	About
3	3	3
million	million	million
people	peopl	people
turned	turn	turned
off	off	off
when	when	when
ABC	abc	ABC
switched	switch	switched
to	to	to
the	the	the
convention	convent	convention
.	.	.
