Reuters	reuter	Reuters
-	-	-
The	the	The
following	follow	following
are	are	are
the	the	the
top	top	top
five	five	five
agricultural	agricultur	agricultural
exports	export	export
by	by	by
volume	volum	volume
in	in	in
the	the	the
key	key	key
regions	region	region
along	along	along
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Atlantic	atlant	Atlantic
coast	coast	coast
that	that	that
could	could	could
be	be	be
impacted	impact	impacted
by	by	by
Hurricane	hurrican	Hurricane
Irma	irma	Irma
.	.	.
Irma	irma	Irma
,	,	,
one	one	one
of	of	of
the	the	the
most	most	most
powerful	power	powerful
Atlantic	atlant	Atlantic
storms	storm	storm
in	in	in
a	a	a
century	centuri	century
,	,	,
was	was	wa
expected	expect	expected
to	to	to
hit	hit	hit
Florida	florida	Florida
on	on	on
Sunday	sunday	Sunday
morning	morn	morning
,	,	,
bringing	bring	bringing
massive	massiv	massive
damage	damag	damage
from	from	from
wind	wind	wind
and	and	and
flooding	flood	flooding
.	.	.
It	it	It
has	has	ha
already	alreadi	already
killed	kill	killed
21	21	21
people	peopl	people
and	and	and
left	left	left
catastrophic	catastroph	catastrophic
destruction	destruct	destruction
on	on	on
its	it	it
way	way	way
through	through	through
the	the	the
eastern	eastern	eastern
Caribbean	caribbean	Caribbean
.	.	.
Nearly	near	Nearly
half	half	half
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
poultry	poultri	poultry
exports	export	export
transit	transit	transit
through	through	through
these	these	these
five	five	five
ports	port	port
.	.	.
Percentages	percentag	Percentages
are	are	are
of	of	of
total	total	total
U	u	U
.	.	.
S	s	S
.	.	.
exports	export	export
.	.	.
Source	sourc	Source
U	u	U
.	.	.
S	s	S
.	.	.
Department	depart	Department
of	of	of
Agriculture	agricultur	Agriculture
and	and	and
the	the	the
Soy	soy	Soy
Transportation	transport	Transportation
Coalition	coalit	Coalition
NORFOLK	norfolk	NORFOLK
region	region	region
1	1	1
.	.	.
Soybeans	soybean	Soybeans
-	-	-
4	4	4
percent	percent	percent
2	2	2
.	.	.
Grain	grain	Grain
products	product	product
,	,	,
cereal	cereal	cereal
,	,	,
flour	flour	flour
-	-	-
3	3	3
percent	percent	percent
3	3	3
.	.	.
Bulk	bulk	Bulk
grains	grain	grain
-	-	-
2	2	2
percent	percent	percent
4	4	4
.	.	.
Grocery	groceri	Grocery
items	item	item
-	-	-
10	10	10
percent	percent	percent
5	5	5
.	.	.
Animal	anim	Animal
feed	feed	feed
-	-	-
3	3	3
percent	percent	percent
In	in	In
addition	addit	addition
,	,	,
18	18	18
percent	percent	percent
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
soybean	soybean	soybean
oil	oil	oil
exports	export	export
leave	leav	leave
from	from	from
the	the	the
Norfolk	norfolk	Norfolk
port	port	port
region	region	region
along	along	along
with	with	with
8	8	8
percent	percent	percent
of	of	of
meat	meat	meat
exports	export	export
and	and	and
5	5	5
percent	percent	percent
of	of	of
poultry	poultri	poultry
shipments	shipment	shipment
.	.	.
None	none	None
of	of	of
these	these	these
are	are	are
in	in	in
the	the	the
top	top	top
five	five	five
by	by	by
tonnage	tonnag	tonnage
for	for	for
the	the	the
port	port	port
.	.	.
1	1	1
.	.	.
Poultry	poultri	Poultry
-	-	-
32	32	32
percent	percent	percent
2	2	2
.	.	.
Raw	raw	Raw
cotton	cotton	cotton
-	-	-
16	16	16
percent	percent	percent
3	3	3
.	.	.
Animal	anim	Animal
feed	feed	feed
-	-	-
1	1	1
percent	percent	percent
4	4	4
.	.	.
Grocery	groceri	Grocery
items	item	item
-	-	-
3	3	3
percent	percent	percent
5	5	5
.	.	.
Bulbs	bulb	Bulbs
and	and	and
seeds	seed	seed
-	-	-
18	18	18
percent	percent	percent
1	1	1
.	.	.
Grocery	groceri	Grocery
items	item	item
-	-	-
8	8	8
percent	percent	percent
2	2	2
.	.	.
Poultry	poultri	Poultry
-	-	-
2	2	2
percent	percent	percent
3	3	3
.	.	.
Non	non	Non
-alcoholic	-alcohol	-alcoholic
beverages	beverag	beverage
-	-	-
3	3	3
percent	percent	percent
4	4	4
.	.	.
Fruit	fruit	Fruit
-	-	-
3	3	3
percent	percent	percent
5	5	5
.	.	.
Meat	meat	Meat
-	-	-
1	1	1
percent	percent	percent
1	1	1
.	.	.
Poultry	poultri	Poultry
-	-	-
9	9	9
percent	percent	percent
2	2	2
.	.	.
Grocery	groceri	Grocery
items	item	item
-	-	-
8	8	8
percent	percent	percent
3	3	3
.	.	.
Beer	beer	Beer
,	,	,
ale	ale	ale
-	-	-
25	25	25
percent	percent	percent
4	4	4
.	.	.
Animal	anim	Animal
feed	feed	feed
-	-	-
1	1	1
percent	percent	percent
5	5	5
.	.	.
Non	non	Non
-alcoholic	-alcohol	-alcoholic
beverages	beverag	beverage
-	-	-
6	6	6
percent	percent	percent
1	1	1
.	.	.
Grocery	groceri	Grocery
items	item	item
-	-	-
7	7	7
percent	percent	percent
2	2	2
.	.	.
Non	non	Non
-alcoholic	-alcohol	-alcoholic
beverages	beverag	beverage
-	-	-
9	9	9
percent	percent	percent
3	3	3
.	.	.
Grapefruit	grapefruit	Grapefruit
-	-	-
31	31	31
percent	percent	percent
4	4	4
.	.	.
Citrus	citrus	Citrus
fruit	fruit	fruit
juices	juic	juice
-	-	-
12	12	12
percent	percent	percent
5	5	5
.	.	.
Poultry	poultri	Poultry
-	-	-
1	1	1
percent	percent	percent
