Token	Stem	Lemma
CHICAGO	chicago	CHICAGO
Reuters	reuter	Reuters
Cash	cash	Cash
-strapped	-strap	-strapped
Illinois	illinoi	Illinois
needs	need	need
43	43	43
billion	billion	billion
over	over	over
10	10	10
years	year	year
to	to	to
repair	repair	repair
and	and	and
improve	improv	improve
its	it	it
transportation	transport	transportation
network	network	network
and	and	and
boost	boost	boost
the	the	the
state	state	state
economy	economi	economy
according	accord	according
to	to	to
a	a	a
report	report	report
released	releas	released
on	on	on
Monday	monday	Monday
by	by	by
the	the	the
Metropolitan	metropolitan	Metropolitan
Planning	plan	Planning
Council	council	Council
The	the	The
43	43	43
billion	billion	billion
needed	need	needed
to	to	to
rebuild	rebuild	rebuild
and	and	and
improve	improv	improve
our	our	our
transportation	transport	transportation
infrastructure	infrastructur	infrastructure
is	is	is
less	less	le
than	than	than
what	what	what
we	we	we
re	re	re
wasting	wast	wasting
today	today	today
on	on	on
vehicle	vehicl	vehicle
repairs	repair	repair
due	due	due
to	to	to
poor	poor	poor
road	road	road
conditions	condit	condition
time	time	time
lost	lost	lost
to	to	to
traffic	traffic	traffic
congestion	congest	congestion
and	and	and
population	popul	population
and	and	and
jobs	job	job
going	go	going
to	to	to
neighboring	neighbor	neighboring
states	state	state
Jim	jim	Jim
Reilly	reilli	Reilly
a	a	a
senior	senior	senior
fellow	fellow	fellow
at	at	at
the	the	the
nonprofit	nonprofit	nonprofit
nonpartisan	nonpartisan	nonpartisan
Chicago	chicago	Chicago
region	region	region
planning	plan	planning
group	group	group
said	said	said
in	in	in
a	a	a
statement	statement	statement
The	the	The
fifth	fifth	fifth
-largest	-largest	-largest
U	u	U
S	s	S
state	state	state
is	is	is
in	in	in
its	it	it
10th	10th	10th
month	month	month
without	without	without
a	a	a
full	full	full
fiscal	fiscal	fiscal
2016	2016	2016
budget	budget	budget
due	due	due
to	to	to
an	an	an
impasse	impass	impasse
between	between	between
its	it	it
Republican	republican	Republican
governor	governor	governor
and	and	and
Democrats	democrat	Democrats
who	who	who
control	control	control
the	the	the
legislature	legislatur	legislature
Illinois	illinoi	Illinois
is	is	is
struggling	struggl	struggling
with	with	with
a	a	a
6	6	6
7	7	7
billion	billion	billion
bill	bill	bill
backlog	backlog	backlog
as	as	a
pensions	pension	pension
and	and	and
debt	debt	debt
payments	payment	payment
gobble	gobbl	gobble
up	up	up
a	a	a
big	big	big
chunk	chunk	chunk
of	of	of
available	avail	available
revenue	revenu	revenue
The	the	The
report	report	report
called	call	called
for	for	for
raising	rais	raising
2	2	2
7	7	7
billion	billion	billion
a	a	a
year	year	year
by	by	by
increasing	increas	increasing
the	the	the
current	current	current
19	19	19
cents	cent	cent
-a	-a	-a
-gallon	-gallon	-gallon
state	state	state
gasoline	gasolin	gasoline
tax	tax	tax
by	by	by
30	30	30
cents	cent	cent
and	and	and
hiking	hike	hiking
vehicle	vehicl	vehicle
registration	registr	registration
fees	fee	fee
which	which	which
cost	cost	cost
101	101	101
a	a	a
year	year	year
for	for	for
most	most	most
cars	car	car
by	by	by
50	50	50
percent	percent	percent
Half	half	Half
of	of	of
the	the	the
new	new	new
money	money	money
would	would	would
be	be	be
tapped	tap	tapped
for	for	for
pay	pay	pay
-as	-as	-as
-you	-you	-you
-go	-go	-go
projects	project	project
with	with	with
the	the	the
other	other	other
half	half	half
backing	back	backing
25	25	25
billion	billion	billion
of	of	of
25	25	25
-year	-year	-year
bonds	bond	bond
The	the	The
money	money	money
would	would	would
be	be	be
spent	spent	spent
on	on	on
state	state	state
and	and	and
local	local	local
roads	road	road
mass	mass	mass
transit	transit	transit
and	and	and
railroads	railroad	railroad
The	the	The
council	council	council
recommended	recommend	recommended
an	an	an
amendment	amend	amendment
to	to	to
the	the	the
Illinois	illinoi	Illinois
Constitution	constitut	Constitution
creating	creat	creating
a	a	a
transportation	transport	transportation
trust	trust	trust
fund	fund	fund
to	to	to
ensure	ensur	ensure
the	the	the
new	new	new
revenue	revenu	revenue
is	is	is
not	not	not
diverted	divert	diverted
for	for	for
other	other	other
purposes	purpos	purpose
