Reuters	reuter	Reuters
-	-	-
The	the	The
Iranian	iranian	Iranian
Revolutionary	revolutionari	Revolutionary
Guards	guard	Guards
arrested	arrest	arrested
a	a	a
member	member	member
of	of	of
Islamic	islam	Islamic
State	state	State
and	and	and
foiled	foil	foiled
a	a	a
plan	plan	plan
for	for	for
suicide	suicid	suicide
attacks	attack	attack
,	,	,
a	a	a
Guards	guard	Guards
commander	command	commander
said	said	said
on	on	on
Wednesday	wednesday	Wednesday
.	.	.
Col	col	Col
.	.	.
Amin	amin	Amin
Yamini	yamini	Yamini
,	,	,
the	the	the
Guards	guard	Guards
commander	command	commander
for	for	for
the	the	the
western	western	western
Tehran	tehran	Tehran
suburb	suburb	suburb
of	of	of
Shahriar	shahriar	Shahriar
,	,	,
did	did	did
not	not	not
say	say	say
when	when	when
the	the	the
arrest	arrest	arrest
was	was	wa
made	made	made
but	but	but
said	said	said
the	the	the
attacks	attack	attack
were	were	were
being	be	being
planned	plan	planned
for	for	for
a	a	a
10	10	10
-day	-day	-day
Shi	shi	Shi
ite	ite	ite
religious	religi	religious
holiday	holiday	holiday
that	that	that
begins	begin	begin
next	next	next
week	week	week
.	.	.
The	the	The
Islamic	islam	Islamic
State	state	State
member	member	member
arrested	arrest	arrested
was	was	wa
from	from	from
the	the	the
Syrian	syrian	Syrian
branch	branch	branch
of	of	of
the	the	the
militant	milit	militant
Sunni	sunni	Sunni
organization	organ	organization
and	and	and
had	had	had
planned	plan	planned
to	to	to
organize	organ	organize
about	about	about
300	300	300
people	peopl	people
to	to	to
carry	carri	carry
out	out	out
suicide	suicid	suicide
attacks	attack	attack
,	,	,
Yamini	yamini	Yamini
said	said	said
,	,	,
according	accord	according
to	to	to
Basij	basij	Basij
Press	press	Press
,	,	,
the	the	the
news	news	news
site	site	site
for	for	for
the	the	the
Tehran	tehran	Tehran
branch	branch	branch
of	of	of
the	the	the
Guards	guard	Guards
.	.	.
On	on	On
June	june	June
7	7	7
,	,	,
Islamic	islam	Islamic
State	state	State
attacked	attack	attacked
the	the	the
parliament	parliament	parliament
in	in	in
Tehran	tehran	Tehran
and	and	and
the	the	the
mausoleum	mausoleum	mausoleum
of	of	of
Ayatollah	ayatollah	Ayatollah
Ruhollah	ruhollah	Ruhollah
Khomeini	khomeini	Khomeini
,	,	,
the	the	the
founder	founder	founder
of	of	of
the	the	the
Islamic	islam	Islamic
Republic	republ	Republic
,	,	,
south	south	south
of	of	of
the	the	the
capital	capit	capital
,	,	,
killing	kill	killing
18	18	18
people	peopl	people
and	and	and
wounding	wound	wounding
more	more	more
than	than	than
40	40	40
.	.	.
Iran	iran	Iran
has	has	ha
blamed	blame	blamed
Saudi	saudi	Saudi
Arabia	arabia	Arabia
for	for	for
being	be	being
behind	behind	behind
the	the	the
deadly	dead	deadly
attacks	attack	attack
.	.	.
Riyadh	riyadh	Riyadh
has	has	ha
denied	deni	denied
any	ani	any
involvement	involv	involvement
.	.	.
The	the	The
Revolutionary	revolutionari	Revolutionary
Guards	guard	Guards
fired	fire	fired
several	sever	several
missiles	missil	missile
at	at	at
Islamic	islam	Islamic
State	state	State
bases	base	base
in	in	in
Syria	syria	Syria
on	on	on
June	june	June
18	18	18
in	in	in
response	respons	response
to	to	to
that	that	that
attack	attack	attack
.	.	.
According	accord	According
to	to	to
Yamini	yamini	Yamini
,	,	,
the	the	the
Guards	guard	Guards
tracked	track	tracked
the	the	the
Islamic	islam	Islamic
State	state	State
organizer	organ	organizer
,	,	,
who	who	who
had	had	had
a	a	a
cell	cell	cell
phone	phone	phone
and	and	and
satellite	satellit	satellite
phone	phone	phone
,	,	,
and	and	and
set	set	set
up	up	up
a	a	a
meeting	meet	meeting
with	with	with
him	him	him
in	in	in
the	the	the
western	western	western
Tehran	tehran	Tehran
suburb	suburb	suburb
of	of	of
Andisheh	andisheh	Andisheh
by	by	by
posing	pose	posing
as	as	a
Islamic	islam	Islamic
State	state	State
members	member	member
.	.	.
When	when	When
the	the	the
person	person	person
showed	show	showed
up	up	up
,	,	,
he	he	he
was	was	wa
arrested	arrest	arrested
.	.	.
Valuable	valuabl	Valuable
information	inform	information
has	has	ha
been	been	been
gleaned	glean	gleaned
from	from	from
his	his	his
cell	cell	cell
phone	phone	phone
,	,	,
Yamini	yamini	Yamini
said	said	said
,	,	,
according	accord	according
to	to	to
Basij	basij	Basij
Press	press	Press
.	.	.
