Token	Stem	Lemma
WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
U	u	U
S	s	S
Secretary	secretari	Secretary
of	of	of
State	state	State
Rex	rex	Rex
Tillerson	tillerson	Tillerson
has	has	ha
recused	recus	recused
himself	himself	himself
from	from	from
issues	issu	issue
related	relat	related
to	to	to
TransCanada	transcanada	TransCanada
Corp	corp	Corp
s	s	s
application	applic	application
for	for	for
a	a	a
permit	permit	permit
for	for	for
the	the	the
Keystone	keyston	Keystone
XL	xl	XL
pipeline	pipelin	pipeline
the	the	the
State	state	State
Department	depart	Department
said	said	said
in	in	in
a	a	a
letter	letter	letter
on	on	on
Thursday	thursday	Thursday
to	to	to
the	the	the
environmental	environment	environmental
group	group	group
Greenpeace	greenpeac	Greenpeace
He	he	He
has	has	ha
not	not	not
worked	work	worked
on	on	on
that	that	that
matter	matter	matter
at	at	at
the	the	the
Department	depart	Department
of	of	of
State	state	State
and	and	and
will	will	will
play	play	play
no	no	no
role	role	role
in	in	in
the	the	the
deliberations	deliber	deliberation
or	or	or
ultimate	ultim	ultimate
resolution	resolut	resolution
of	of	of
TransCanada	transcanada	TransCanada
s	s	s
application	applic	application
said	said	said
the	the	the
letter	letter	letter
from	from	from
Katherine	katherin	Katherine
McManus	mcmanus	McManus
the	the	the
State	state	State
Department	depart	Department
s	s	s
deputy	deputi	deputy
legal	legal	legal
adviser	advis	adviser
McManus	mcmanus	McManus
letter	letter	letter
came	came	came
after	after	after
Greenpeace	greenpeac	Greenpeace
wrote	wrote	wrote
to	to	to
officials	offici	official
at	at	at
the	the	the
State	state	State
Department	depart	Department
and	and	and
the	the	the
Office	offic	Office
of	of	of
Government	govern	Government
Ethics	ethic	Ethics
on	on	on
Wednesday	wednesday	Wednesday
urging	urg	urging
Tillerson	tillerson	Tillerson
recuse	recus	recuse
himself	himself	himself
from	from	from
any	ani	any
decisions	decis	decision
on	on	on
the	the	the
multibillion	multibillion	multibillion
-dollar	-dollar	-dollar
pipeline	pipelin	pipeline
given	given	given
his	his	his
former	former	former
role	role	role
as	as	a
chief	chief	chief
executive	execut	executive
officer	offic	officer
of	of	of
Exxon	exxon	Exxon
Mobil	mobil	Mobil
Corp	corp	Corp
Greenpeace	greenpeac	Greenpeace
argued	argu	argued
in	in	in
its	it	it
letter	letter	letter
that	that	that
Exxon	exxon	Exxon
Mobil	mobil	Mobil
would	would	would
directly	direct	directly
and	and	and
predictably	predict	predictably
benefit	benefit	benefit
from	from	from
the	the	the
approval	approv	approval
of	of	of
Keystone	keyston	Keystone
XL	xl	XL
because	becaus	because
the	the	the
firm	firm	firm
has	has	ha
investments	invest	investment
in	in	in
Canadian	canadian	Canadian
oil	oil	oil
sands	sand	sand
Tillerson	tillerson	Tillerson
recused	recus	recused
himself	himself	himself
from	from	from
the	the	the
matter	matter	matter
in	in	in
early	earli	early
February	februari	February
McManus	mcmanus	McManus
wrote	wrote	wrote
TransCanada	transcanada	TransCanada
tried	tri	tried
for	for	for
more	more	more
than	than	than
five	five	five
years	year	year
to	to	to
build	build	build
the	the	the
1	1	1
179	179	179
-mile	-mile	-mile
1	1	1
897	897	897
-km	-km	-km
pipeline	pipelin	pipeline
until	until	until
