WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Supreme	suprem	Supreme
Court	court	Court
on	on	on
Monday	monday	Monday
rejected	reject	rejected
a	a	a
request	request	request
to	to	to
revive	reviv	revive
an	an	an
investigation	investig	investigation
in	in	in
Wisconsin	wisconsin	Wisconsin
into	into	into
whether	whether	whether
Governor	governor	Governor
Scott	scott	Scott
Walker	walker	Walker
s	s	s
campaign	campaign	campaign
to	to	to
withstand	withstand	withstand
a	a	a
union	union	union
-backed	-back	-backed
2012	2012	2012
recall	recal	recall
election	elect	election
illegally	illeg	illegally
coordinated	coordin	coordinated
with	with	with
conservative	conserv	conservative
advocacy	advocaci	advocacy
groups	group	group
aligned	align	aligned
with	with	with
him	him	him
.	.	.

The	the	The
justices	justic	justice
,	,	,
on	on	on
the	the	the
first	first	first
day	day	day
of	of	of
their	their	their
new	new	new
term	term	term
,	,	,
let	let	let
stand	stand	stand
a	a	a
2015	2015	2015
Wisconsin	wisconsin	Wisconsin
Supreme	suprem	Supreme
Court	court	Court
decision	decis	decision
to	to	to
end	end	end
the	the	the
probe	probe	probe
into	into	into
whether	whether	whether
the	the	the
Republican	republican	Republican
governor	governor	governor
and	and	and
conservative	conserv	conservative
groups	group	group
violated	violat	violated
campaign	campaign	campaign
finance	financ	finance
laws	law	law
.	.	.

The	the	The
investigation	investig	investigation
,	,	,
led	led	led
by	by	by
special	special	special
prosecutor	prosecutor	prosecutor
Francis	franci	Francis
Schmitz	schmitz	Schmitz
,	,	,
was	was	wa
launched	launch	launched
two	two	two
months	month	month
after	after	after
Walker	walker	Walker
became	becam	became
the	the	the
first	first	first
state	state	state
governor	governor	governor
in	in	in
U	u	U
.	.	.
S	s	S
.	.	.
history	histori	history
to	to	to
survive	surviv	survive
a	a	a
recall	recal	recall
election	elect	election
.	.	.

Walker	walker	Walker
last	last	last
year	year	year
mounted	mount	mounted
an	an	an
unsuccessful	unsuccess	unsuccessful
bid	bid	bid
for	for	for
his	his	his
party	parti	party
s	s	s
presidential	presidenti	presidential
nomination	nomin	nomination
.	.	.

The	the	The
United	unit	United
States	state	States
Supreme	suprem	Supreme
Court	court	Court
,	,	,
the	the	the
Wisconsin	wisconsin	Wisconsin
Supreme	suprem	Supreme
Court	court	Court
and	and	and
multiple	multipl	multiple
judges	judg	judge
have	have	have
all	all	all
reached	reach	reached
the	the	the
same	same	same
conclusion	conclus	conclusion
with	with	with
every	everi	every
ruling	rule	ruling
-	-	-
that	that	that
this	this	this
investigation	investig	investigation
by	by	by
prosecutors	prosecutor	prosecutor
was	was	wa
without	without	without
merit	merit	merit
and	and	and
thus	thus	thus
must	must	must
be	be	be
ended	end	ended
,	,	,
Walker	walker	Walker
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

Walker	walker	Walker
last	last	last
year	year	year
signed	sign	signed
a	a	a
state	state	state
law	law	law
prohibiting	prohibit	prohibiting
prosecutors	prosecutor	prosecutor
from	from	from
using	use	using
Wisconsin	wisconsin	Wisconsin
s	s	s
secret	secret	secret
investigation	investig	investigation
statute	statut	statute
,	,	,
which	which	which
had	had	had
been	been	been
used	use	used
to	to	to
convict	convict	convict
four	four	four
of	of	of
his	his	his
aides	aid	aide
and	and	and
investigate	investig	investigate
his	his	his
campaign	campaign	campaign
,	,	,
to	to	to
probe	probe	probe
political	polit	political
crimes	crime	crime
.	.	.

Three	three	Three
Democratic	democrat	Democratic
county	counti	county
prosecutors	prosecutor	prosecutor
who	who	who
asked	ask	asked
the	the	the
justices	justic	justice
to	to	to
hear	hear	hear
an	an	an
appeal	appeal	appeal
of	of	of
the	the	the
state	state	state
court	court	court
ruling	rule	ruling
expressed	express	expressed
disappointment	disappoint	disappointment
.	.	.

The	the	The
state	state	state
Supreme	suprem	Supreme
Court	court	Court
decision	decis	decision
,	,	,
left	left	left
intact	intact	intact
by	by	by
today	today	today
s	s	s
order	order	order
,	,	,
prohibits	prohibit	prohibits
Wisconsin	wisconsin	Wisconsin
citizens	citizen	citizen
from	from	from
enacting	enact	enacting
laws	law	law
requiring	requir	requiring
the	the	the
full	full	full
disclosure	disclosur	disclosure
of	of	of
disguised	disguis	disguised
contributions	contribut	contribution
to	to	to
a	a	a
candidate	candid	candidate
,	,	,
they	they	they
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

That	that	That
includes	includ	includes
money	money	money
spent	spent	spent
by	by	by
third	third	third
parties	parti	party
at	at	at
the	the	the
direction	direct	direction
of	of	of
a	a	a
candidate	candid	candidate
to	to	to
support	support	support
that	that	that
candidate	candid	candidate
s	s	s
election	elect	election
,	,	,
they	they	they
added	ad	added
.	.	.

The	the	The
investigation	investig	investigation
focused	focus	focused
on	on	on
possible	possibl	possible
unlawful	unlaw	unlawful
coordination	coordin	coordination
between	between	between
Walker	walker	Walker
s	s	s
campaign	campaign	campaign
and	and	and
conservative	conserv	conservative
groups	group	group
including	includ	including
the	the	the
Wisconsin	wisconsin	Wisconsin
Club	club	Club
for	for	for
Growth	growth	Growth
in	in	in
2011	2011	2011
and	and	and
2012	2012	2012
.	.	.

A	a	A
federal	feder	federal
judge	judg	judge
in	in	in
2014	2014	2014
initially	initi	initially
stopped	stop	stopped
the	the	the
probe	probe	probe
after	after	after
the	the	the
Wisconsin	wisconsin	Wisconsin
Club	club	Club
for	for	for
Growth	growth	Growth
filed	file	filed
a	a	a
lawsuit	lawsuit	lawsuit
accusing	accus	accusing
investigators	investig	investigator
of	of	of
sidelining	sidelin	sidelining
the	the	the
group	group	group
from	from	from
political	polit	political
activities	activ	activity
and	and	and
violating	violat	violating
its	it	it
rights	right	right
under	under	under
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Constitution	constitut	Constitution
to	to	to
free	free	free
speech	speech	speech
,	,	,
association	associ	association
and	and	and
equal	equal	equal
protection	protect	protection
under	under	under
the	the	the
law	law	law
.	.	.

A	a	A
federal	feder	federal
appeals	appeal	appeal
court	court	court
later	later	later
said	said	said
the	the	the
investigation	investig	investigation
could	could	could
continue	continu	continue
but	but	but
Wisconsin	wisconsin	Wisconsin
s	s	s
high	high	high
court	court	court
ultimately	ultim	ultimately
stopped	stop	stopped
it	it	it
.	.	.

Brendan	brendan	Brendan
Fischer	fischer	Fischer
,	,	,
a	a	a
lawyer	lawyer	lawyer
with	with	with
the	the	the
Campaign	campaign	Campaign
Legal	legal	Legal
Center	center	Center
that	that	that
advocates	advoc	advocate
strong	strong	strong
enforcement	enforc	enforcement
of	of	of
campaign	campaign	campaign
finance	financ	finance
laws	law	law
,	,	,
said	said	said
the	the	the
justices	justic	justice
move	move	move
did	did	did
not	not	not
endorse	endors	endorse
Walker	walker	Walker
s	s	s
actions	action	action
.	.	.

Governor	governor	Governor
Walker	walker	Walker
secretly	secret	secretly
told	told	told
out	out	out
-of-state	-of-stat	-of-state
donors	donor	donor
they	they	they
could	could	could
support	support	support
him	him	him
by	by	by
secretly	secret	secretly
giving	give	giving
to	to	to
Wisconsin	wisconsin	Wisconsin
Club	club	Club
for	for	for
Growth	growth	Growth
which	which	which
,	,	,
he	he	he
emphasized	emphas	emphasized
,	,	,
could	could	could
accept	accept	accept
corporate	corpor	corporate
contributions	contribut	contribution
without	without	without
limit	limit	limit
,	,	,
Fischer	fischer	Fischer
said	said	said
.	.	.

Walker	walker	Walker
s	s	s
campaign	campaign	campaign
adviser	advis	adviser
controlled	control	controlled
how	how	how
Wisconsin	wisconsin	Wisconsin
Club	club	Club
for	for	for
Growth	growth	Growth
spent	spent	spent
the	the	the
money	money	money
,	,	,
and	and	and
after	after	after
winning	win	winning
re	re	re
-election	-elect	-election
,	,	,
Walker	walker	Walker
signed	sign	signed
legislation	legisl	legislation
advancing	advanc	advancing
the	the	the
interests	interest	interest
of	of	of
the	the	the
secret	secret	secret
donors	donor	donor
.	.	.

