WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
An	an	An
organization	organ	organization
established	establish	established
for	for	for
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
transition	transit	transition
to	to	to
the	the	the
White	white	White
House	hous	House
said	said	said
on	on	on
Saturday	saturday	Saturday
the	the	the
special	special	special
counsel	counsel	counsel
investigating	investig	investigating
allegations	alleg	allegation
of	of	of
Russian	russian	Russian
meddling	meddl	meddling
in	in	in
the	the	the
2016	2016	2016
election	elect	election
had	had	had
obtained	obtain	obtained
tens	ten	ten
of	of	of
thousands	thousand	thousand
of	of	of
emails	email	email
unlawfully	unlaw	unlawfully
.	.	.
Kory	kori	Kory
Langhofer	langhof	Langhofer
,	,	,
counsel	counsel	counsel
to	to	to
the	the	the
transition	transit	transition
team	team	team
known	known	known
as	as	a
Trump	trump	Trump
for	for	for
America	america	America
,	,	,
Inc	inc	Inc
.	.	.
TFA	tfa	TFA
,	,	,
wrote	wrote	wrote
a	a	a
letter	letter	letter
to	to	to
congressional	congression	congressional
committees	committe	committee
to	to	to
say	say	say
Special	special	Special
Counsel	counsel	Counsel
Robert	robert	Robert
Mueller	mueller	Mueller
s	s	s
team	team	team
had	had	had
improperly	improp	improperly
received	receiv	received
the	the	the
emails	email	email
from	from	from
the	the	the
General	general	General
Services	servic	Services
Administration	administr	Administration
GSA	gsa	GSA
,	,	,
a	a	a
government	govern	government
agency	agenc	agency
.	.	.
Career	career	Career
staff	staff	staff
members	member	member
at	at	at
the	the	the
agency	agenc	agency
unlawfully	unlaw	unlawfully
produced	produc	produced
TFA	tfa	TFA
s	s	s
private	privat	private
materials	materi	material
,	,	,
including	includ	including
privileged	privileg	privileged
communications	communic	communication
,	,	,
to	to	to
the	the	the
Special	special	Special
Counsel	counsel	Counsel
s	s	s
Office	offic	Office
,	,	,
according	accord	according
to	to	to
the	the	the
letter	letter	letter
,	,	,
a	a	a
copy	copi	copy
of	of	of
which	which	which
was	was	wa
seen	seen	seen
by	by	by
Reuters	reuter	Reuters
.	.	.
It	it	It
said	said	said
the	the	the
materials	materi	material
included	includ	included
tens	ten	ten
of	of	of
thousands	thousand	thousand
of	of	of
emails	email	email
.	.	.
Trump	trump	Trump
s	s	s
transition	transit	transition
team	team	team
used	use	used
facilities	facil	facility
of	of	of
the	the	the
GSA	gsa	GSA
,	,	,
which	which	which
helps	help	help
manage	manag	manage
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
government	govern	government
bureaucracy	bureaucraci	bureaucracy
,	,	,
in	in	in
the	the	the
period	period	period
between	between	between
the	the	the
Republican	republican	Republican
s	s	s
November	novemb	November
presidential	presidenti	presidential
election	elect	election
victory	victori	victory
and	and	and
his	his	his
inauguration	inaugur	inauguration
in	in	in
January	januari	January
.	.	.
The	the	The
Trump	trump	Trump
team	team	team
s	s	s
accusation	accus	accusation
adds	add	add
to	to	to
the	the	the
growing	grow	growing
friction	friction	friction
between	between	between
the	the	the
president	presid	president
s	s	s
supporters	support	supporter
and	and	and
Mueller	mueller	Mueller
s	s	s
office	offic	office
as	as	a
it	it	it
investigates	investig	investigates
whether	whether	whether
Russia	russia	Russia
interfered	interf	interfered
in	in	in
the	the	the
election	elect	election
and	and	and
if	if	if
Trump	trump	Trump
or	or	or
anyone	anyon	anyone
on	on	on
his	his	his
team	team	team
colluded	collud	colluded
with	with	with
Moscow	moscow	Moscow
.	.	.
Asked	ask	Asked
for	for	for
comment	comment	comment
,	,	,
White	white	White
House	hous	House
spokeswoman	spokeswoman	spokeswoman
Sarah	sarah	Sarah
Sanders	sander	Sanders
said	said	said
We	we	We
continue	continu	continue
to	to	to
cooperate	cooper	cooperate
fully	fulli	fully
with	with	with
the	the	the
special	special	special
counsel	counsel	counsel
and	and	and
expect	expect	expect
this	this	this
process	process	process
to	to	to
wrap	wrap	wrap
up	up	up
soon	soon	soon
.	.	.
The	the	The
special	special	special
counsel	counsel	counsel
s	s	s
office	offic	office
waved	wave	waved
off	off	off
the	the	the
transition	transit	transition
team	team	team
s	s	s
complaint	complaint	complaint
.	.	.
When	when	When
we	we	we
have	have	have
obtained	obtain	obtained
emails	email	email
in	in	in
the	the	the
course	cours	course
of	of	of
our	our	our
ongoing	ongo	ongoing
criminal	crimin	criminal
investigation	investig	investigation
,	,	,
we	we	we
have	have	have
secured	secur	secured
either	either	either
the	the	the
account	account	account
owner	owner	owner
s	s	s
consent	consent	consent
or	or	or
appropriate	appropri	appropriate
criminal	crimin	criminal
process	process	process
,	,	,
said	said	said
Peter	peter	Peter
Carr	carr	Carr
,	,	,
spokesman	spokesman	spokesman
for	for	for
the	the	the
special	special	special
counsel	counsel	counsel
s	s	s
office	offic	office
.	.	.
The	the	The
GSA	gsa	GSA
did	did	did
not	not	not
respond	respond	respond
immediately	immedi	immediately
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
.	.	.
Democrats	democrat	Democrats
say	say	say
there	there	there
is	is	is
a	a	a
wide	wide	wide
-ranging	-rang	-ranging
effort	effort	effort
by	by	by
the	the	the
president	presid	president
s	s	s
allies	alli	ally
on	on	on
Capitol	capitol	Capitol
Hill	hill	Hill
and	and	and
in	in	in
some	some	some
media	media	medium
outlets	outlet	outlet
to	to	to
discredit	discredit	discredit
Mueller	mueller	Mueller
s	s	s
investigation	investig	investigation
.	.	.
Trump	trump	Trump
himself	himself	himself
has	has	ha
loudly	loud	loudly
declared	declar	declared
Mueller	mueller	Mueller
s	s	s
effort	effort	effort
a	a	a
waste	wast	waste
of	of	of
time	time	time
.	.	.
There	there	There
is	is	is
absolutely	absolut	absolutely
no	no	no
collusion	collus	collusion
.	.	.
That	that	That
has	has	ha
been	been	been
proven	proven	proven
,	,	,
Trump	trump	Trump
told	told	told
reporters	report	reporter
on	on	on
Friday	friday	Friday
.	.	.
Russia	russia	Russia
denies	deni	denies
interfering	interf	interfering
in	in	in
the	the	the
election	elect	election
.	.	.
On	on	On
Friday	friday	Friday
,	,	,
Representative	repres	Representative
Adam	adam	Adam
Schiff	schiff	Schiff
,	,	,
the	the	the
top	top	top
Democrat	democrat	Democrat
on	on	on
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
Intelligence	intellig	Intelligence
Committee	committe	Committee
,	,	,
said	said	said
he	he	he
fears	fear	fear
the	the	the
committee	committe	committee
s	s	s
Republican	republican	Republican
majority	major	majority
intends	intend	intends
to	to	to
close	close	close
its	it	it
investigation	investig	investigation
of	of	of
the	the	the
topic	topic	topic
prematurely	prematur	prematurely
.	.	.
Some	some	Some
Republicans	republican	Republicans
have	have	have
argued	argu	argued
that	that	that
Mueller	mueller	Mueller
is	is	is
biased	bias	biased
against	against	against
Trump	trump	Trump
and	and	and
should	should	should
be	be	be
fired	fire	fired
.	.	.
Langhofer	langhof	Langhofer
s	s	s
letter	letter	letter
was	was	wa
sent	sent	sent
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Senate	senat	Senate
Committee	committe	Committee
on	on	on
Homeland	homeland	Homeland
Security	secur	Security
and	and	and
Government	govern	Government
Affairs	affair	Affairs
,	,	,
and	and	and
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
Committee	committe	Committee
on	on	on
Oversight	oversight	Oversight
and	and	and
Government	govern	Government
Reform	reform	Reform
.	.	.
It	it	It
asked	ask	asked
for	for	for
Congress	congress	Congress
to	to	to
act	act	act
immediately	immedi	immediately
to	to	to
protect	protect	protect
future	futur	future
presidential	presidenti	presidential
transitions	transit	transition
from	from	from
having	have	having
their	their	their
private	privat	private
records	record	record
misappropriated	misappropri	misappropriated
by	by	by
government	govern	government
agencies	agenc	agency
,	,	,
particularly	particular	particularly
in	in	in
the	the	the
context	context	context
of	of	of
sensitive	sensit	sensitive
investigations	investig	investigation
intersecting	intersect	intersecting
with	with	with
political	polit	political
motives	motiv	motif
.	.	.
The	the	The
letter	letter	letter
said	said	said
Mueller	mueller	Mueller
s	s	s
office	offic	office
obtained	obtain	obtained
the	the	the
emails	email	email
despite	despit	despite
the	the	the
fact	fact	fact
that	that	that
it	it	it
was	was	wa
aware	awar	aware
the	the	the
GSA	gsa	GSA
did	did	did
not	not	not
own	own	own
or	or	or
control	control	control
the	the	the
records	record	record
.	.	.
It	it	It
said	said	said
the	the	the
special	special	special
counsel	counsel	counsel
s	s	s
office	offic	office
has	has	ha
extensively	extens	extensively
used	use	used
the	the	the
materials	materi	material
in	in	in
question	question	question
,	,	,
including	includ	including
portions	portion	portion
that	that	that
are	are	are
susceptible	suscept	susceptible
to	to	to
claims	claim	claim
of	of	of
privilege	privileg	privilege
without	without	without
notifying	notifi	notifying
the	the	the
Trump	trump	Trump
for	for	for
America	america	America
team	team	team
.	.	.
On	on	On
the	the	the
transition	transit	transition
team	team	team
were	were	were
a	a	a
number	number	number
of	of	of
aides	aid	aide
who	who	who
were	were	were
later	later	later
caught	caught	caught
up	up	up
in	in	in
Mueller	mueller	Mueller
s	s	s
investigation	investig	investigation
,	,	,
such	such	such
as	as	a
former	former	former
national	nation	national
security	secur	security
adviser	advis	adviser
Michael	michael	Michael
Flynn	flynn	Flynn
.	.	.
Flynn	flynn	Flynn
pleaded	plead	pleaded
guilty	guilti	guilty
this	this	this
month	month	month
to	to	to
lying	lie	lying
to	to	to
the	the	the
FBI	fbi	FBI
about	about	about
his	his	his
contacts	contact	contact
with	with	with
Russia	russia	Russia
.	.	.
Langhofer	langhof	Langhofer
,	,	,
the	the	the
Trump	trump	Trump
transition	transit	transition
team	team	team
lawyer	lawyer	lawyer
,	,	,
wrote	wrote	wrote
in	in	in
his	his	his
letter	letter	letter
that	that	that
the	the	the
GSA	gsa	GSA
s	s	s
transfer	transfer	transfer
of	of	of
materials	materi	material
was	was	wa
discovered	discov	discovered
on	on	on
Dec	dec	Dec
.	.	.
12	12	12
and	and	and
13	13	13
.	.	.
The	the	The
FBI	fbi	FBI
had	had	had
requested	request	requested
the	the	the
materials	materi	material
from	from	from
GSA	gsa	GSA
staff	staff	staff
on	on	on
Aug	aug	Aug
.	.	.
23	23	23
,	,	,
asking	ask	asking
for	for	for
copies	copi	copy
of	of	of
the	the	the
emails	email	email
,	,	,
laptops	laptop	laptop
,	,	,
cell	cell	cell
phones	phone	phone
and	and	and
other	other	other
materials	materi	material
associated	associ	associated
with	with	with
nine	nine	nine
members	member	member
of	of	of
the	the	the
Trump	trump	Trump
transition	transit	transition
team	team	team
responsible	respons	responsible
for	for	for
national	nation	national
security	secur	security
and	and	and
policy	polici	policy
matters	matter	matter
,	,	,
the	the	the
letter	letter	letter
said	said	said
.	.	.
The	the	The
FBI	fbi	FBI
requested	request	requested
the	the	the
materials	materi	material
of	of	of
four	four	four
additional	addit	additional
senior	senior	senior
members	member	member
of	of	of
the	the	the
Trump	trump	Trump
transition	transit	transition
team	team	team
on	on	on
Aug	aug	Aug
.	.	.
30	30	30
,	,	,
it	it	it
said	said	said
.	.	.
Langhofer	langhof	Langhofer
argued	argu	argued
that	that	that
,	,	,
while	while	while
such	such	such
transition	transit	transition
teams	team	team
are	are	are
involved	involv	involved
in	in	in
executive	execut	executive
functions	function	function
,	,	,
they	they	they
are	are	are
considered	consid	considered
private	privat	private
,	,	,
non	non	non
-profit	-profit	-profit
organizations	organ	organization
whose	whose	whose
records	record	record
are	are	are
private	privat	private
and	and	and
not	not	not
subject	subject	subject
to	to	to
presidential	presidenti	presidential
records	record	record
laws	law	law
.	.	.
