NEW	new	NEW
YORK	york	YORK
Reuters	reuter	Reuters
-	-	-
Supporters	support	Supporters
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
presidential	presidenti	presidential
candidate	candid	candidate
Donald	donald	Donald
Trump	trump	Trump
are	are	are
more	more	more
likely	like	likely
to	to	to
describe	describ	describe
African	african	African
Americans	american	Americans
as	as	a
criminal	crimin	criminal
,	,	,
unintelligent	unintellig	unintelligent
,	,	,
lazy	lazi	lazy
and	and	and
violent	violent	violent
than	than	than
voters	voter	voter
who	who	who
backed	back	backed
some	some	some
Republican	republican	Republican
rivals	rival	rival
in	in	in
the	the	the
primaries	primari	primary
or	or	or
who	who	who
support	support	support
Democratic	democrat	Democratic
contender	contend	contender
Hillary	hillari	Hillary
Clinton	clinton	Clinton
,	,	,
according	accord	according
to	to	to
a	a	a
Reuters	reuter	Reuters
Ipsos	ipso	Ipsos
opinion	opinion	opinion
poll	poll	poll
.	.	.
Ahead	ahead	Ahead
of	of	of
the	the	the
Nov	nov	Nov
.	.	.
8	8	8
election	elect	election
to	to	to
replace	replac	replace
Barack	barack	Barack
Obama	obama	Obama
,	,	,
the	the	the
first	first	first
black	black	black
U	u	U
.	.	.
S	s	S
.	.	.
president	presid	president
,	,	,
the	the	the
poll	poll	poll
also	also	also
showed	show	showed
significant	signific	significant
numbers	number	number
of	of	of
Americans	american	Americans
in	in	in
both	both	both
the	the	the
Republican	republican	Republican
and	and	and
Democratic	democrat	Democratic
parties	parti	party
view	view	view
blacks	black	black
more	more	more
negatively	negat	negatively
than	than	than
whites	white	white
,	,	,
harbor	harbor	harbor
anxiety	anxieti	anxiety
about	about	about
living	live	living
in	in	in
diverse	divers	diverse
neighborhoods	neighborhood	neighborhood
and	and	and
are	are	are
concerned	concern	concerned
that	that	that
affirmative	affirm	affirmative
action	action	action
policies	polici	policy
discriminate	discrimin	discriminate
against	against	against
whites	white	white
.	.	.
Republicans	republican	Republicans
in	in	in
the	the	the
survey	survey	survey
expressed	express	expressed
these	these	these
concerns	concern	concern
to	to	to
a	a	a
greater	greater	greater
degree	degre	degree
than	than	than
Democrats	democrat	Democrats
,	,	,
with	with	with
Trump	trump	Trump
supporters	support	supporter
presenting	present	presenting
the	the	the
most	most	most
critical	critic	critical
views	view	view
of	of	of
blacks	black	black
.	.	.
The	the	The
poll	poll	poll
,	,	,
conducted	conduct	conducted
between	between	between
March	march	March
and	and	and
June	june	June
,	,	,
interviewed	interview	interviewed
16	16	16
,	,	,
000	000	000
Americans	american	Americans
and	and	and
included	includ	included
21	21	21
questions	question	question
on	on	on
attitudes	attitud	attitude
about	about	about
race	race	race
.	.	.
It	it	It
sought	sought	sought
responses	respons	response
from	from	from
voters	voter	voter
who	who	who
support	support	support
Trump	trump	Trump
,	,	,
the	the	the
presumptive	presumpt	presumptive
Republican	republican	Republican
nominee	nomine	nominee
,	,	,
Clinton	clinton	Clinton
,	,	,
the	the	the
presumptive	presumpt	presumptive
Democratic	democrat	Democratic
nominee	nomine	nominee
,	,	,
and	and	and
her	her	her
rival	rival	rival
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Bernie	berni	Bernie
Sanders	sander	Sanders
.	.	.
It	it	It
also	also	also
surveyed	survey	surveyed
supporters	support	supporter
of	of	of
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Ted	ted	Ted
Cruz	cruz	Cruz
and	and	and
Ohio	ohio	Ohio
Governor	governor	Governor
John	john	John
Kasich	kasich	Kasich
,	,	,
the	the	the
last	last	last
two	two	two
Republican	republican	Republican
candidates	candid	candidate
to	to	to
drop	drop	drop
out	out	out
of	of	of
the	the	the
race	race	race
.	.	.
Mr	mr	Mr
.	.	.
Trump	trump	Trump
is	is	is
an	an	an
egalitarian	egalitarian	egalitarian
who	who	who
believes	believ	belief
in	in	in
supporting	support	supporting
and	and	and
protecting	protect	protecting
all	all	all
people	peopl	people
equally	equal	equally
,	,	,
said	said	said
Stephen	stephen	Stephen
Miller	miller	Miller
,	,	,
Trump	trump	Trump
s	s	s
senior	senior	senior
policy	polici	policy
adviser	advis	adviser
,	,	,
when	when	when
asked	ask	asked
about	about	about
the	the	the
poll	poll	poll
.	.	.
This	this	This
is	is	is
a	a	a
stark	stark	stark
contrast	contrast	contrast
to	to	to
Hillary	hillari	Hillary
Clinton	clinton	Clinton
,	,	,
whose	whose	whose
policies	polici	policy
have	have	have
been	been	been
a	a	a
disaster	disast	disaster
for	for	for
African	african	African
-American	-american	-American
and	and	and
Hispanic	hispan	Hispanic
citizens	citizen	citizen
.	.	.
A	a	A
spokesman	spokesman	spokesman
for	for	for
Hillary	hillari	Hillary
Clinton	clinton	Clinton
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
the	the	the
poll	poll	poll
.	.	.
Graphic	graphic	Graphic
on	on	on
racial	racial	racial
attitudes	attitud	attitude
of	of	of
presidential	presidenti	presidential
candidates'	candid	candidates'
supporters	support	supporter
tmsnrt	tmsnrt	tmsnrt
.	.	.
rs	rs	r
294chjP	294chjp	294chjP
Nearly	near	Nearly
half	half	half
of	of	of
Trump	trump	Trump
s	s	s
supporters	support	supporter
described	describ	described
African	african	African
Americans	american	Americans
as	as	a
more	more	more
violent	violent	violent
than	than	than
whites	white	white
.	.	.
The	the	The
same	same	same
proportion	proport	proportion
described	describ	described
African	african	African
Americans	american	Americans
as	as	a
more	more	more
criminal	crimin	criminal
than	than	than
whites	white	white
,	,	,
while	while	while
40	40	40
percent	percent	percent
described	describ	described
them	them	them
as	as	a
more	more	more
lazy	lazi	lazy
than	than	than
whites	white	white
.	.	.
In	in	In
smaller	smaller	smaller
,	,	,
but	but	but
still	still	still
significant	signific	significant
,	,	,
numbers	number	number
,	,	,
Clinton	clinton	Clinton
backers	backer	backer
also	also	also
viewed	view	viewed
blacks	black	black
more	more	more
critically	critic	critically
than	than	than
whites	white	white
with	with	with
regard	regard	regard
to	to	to
certain	certain	certain
personality	person	personality
traits	trait	trait
.	.	.
Nearly	near	Nearly
one	one	one
-third	-third	-third
of	of	of
Clinton	clinton	Clinton
supporters	support	supporter
described	describ	described
blacks	black	black
as	as	a
more	more	more
violent	violent	violent
and	and	and
criminal	crimin	criminal
than	than	than
whites	white	white
,	,	,
and	and	and
one	one	one
-quarter	-quarter	-quarter
described	describ	described
them	them	them
as	as	a
more	more	more
lazy	lazi	lazy
than	than	than
whites	white	white
.	.	.
Clinton	clinton	Clinton
is	is	is
relying	reli	relying
heavily	heavili	heavily
on	on	on
black	black	black
voters	voter	voter
to	to	to
help	help	help
her	her	her
win	win	win
the	the	the
White	white	White
House	hous	House
,	,	,
and	and	and
her	her	her
victory	victori	victory
over	over	over
Sanders	sander	Sanders
in	in	in
the	the	the
early	earli	early
state	state	state
nominating	nomin	nominating
contests	contest	contest
was	was	wa
due	due	due
in	in	in
part	part	part
to	to	to
her	her	her
overwhelming	overwhelm	overwhelming
lead	lead	lead
among	among	among
African	african	African
Americans	american	Americans
.	.	.
When	when	When
asked	ask	asked
about	about	about
where	where	where
they	they	they
wanted	want	wanted
to	to	to
live	live	live
,	,	,
36	36	36
percent	percent	percent
of	of	of
Trump	trump	Trump
supporters	support	supporter
said	said	said
,	,	,
I	i	I
prefer	prefer	prefer
to	to	to
live	live	live
in	in	in
a	a	a
community	communiti	community
with	with	with
people	peopl	people
who	who	who
come	come	come
from	from	from
diverse	divers	diverse
cultures	cultur	culture
,	,	,
compared	compar	compared
with	with	with
46	46	46
percent	percent	percent
of	of	of
Cruz	cruz	Cruz
supporters	support	supporter
,	,	,
55	55	55
percent	percent	percent
of	of	of
Kasich	kasich	Kasich
supporters	support	supporter
and	and	and
70	70	70
percent	percent	percent
of	of	of
Clinton	clinton	Clinton
supporters	support	supporter
.	.	.
Trump	trump	Trump
s	s	s
supporters	support	supporter
were	were	were
more	more	more
likely	like	likely
to	to	to
be	be	be
critical	critic	critical
of	of	of
affirmative	affirm	affirmative
action	action	action
policies	polici	policy
that	that	that
favor	favor	favor
minorities	minor	minority
in	in	in
school	school	school
admissions	admiss	admission
or	or	or
in	in	in
hiring	hire	hiring
.	.	.
Some	some	Some
31	31	31
percent	percent	percent
of	of	of
Trump	trump	Trump
supporters	support	supporter
said	said	said
they	they	they
strongly	strong	strongly
agree	agre	agree
that	that	that
social	social	social
policies	polici	policy
,	,	,
such	such	such
as	as	a
affirmative	affirm	affirmative
action	action	action
,	,	,
discriminate	discrimin	discriminate
unfairly	unfair	unfairly
against	against	against
white	white	white
people	peopl	people
,	,	,
compared	compar	compared
with	with	with
21	21	21
percent	percent	percent
of	of	of
Cruz	cruz	Cruz
supporters	support	supporter
,	,	,
17	17	17
percent	percent	percent
of	of	of
