Token	Stem	Lemma
GENEVA	geneva	GENEVA
Reuters	reuter	Reuters
Conditions	condit	Conditions
in	in	in
Myanmar	myanmar	Myanmar
s	s	s
northern	northern	northern
Rakhine	rakhin	Rakhine
state	state	state
are	are	are
not	not	not
in	in	in
place	place	place
to	to	to
enable	enabl	enable
safe	safe	safe
and	and	and
sustainable	sustain	sustainable
returns	return	return
of	of	of
more	more	more
than	than	than
600	600	600
000	000	000
Rohingya	rohingya	Rohingya
refugees	refuge	refugee
who	who	who
fled	fled	fled
violence	violenc	violence
to	to	to
Bangladesh	bangladesh	Bangladesh
since	sinc	since
late	late	late
August	august	August
the	the	the
United	unit	United
Nations	nation	Nations
refugee	refuge	refugee
agency	agenc	agency
UNHCR	unhcr	UNHCR
said	said	said
on	on	on
Friday	friday	Friday
UNHCR	unhcr	UNHCR
said	said	said
it	it	it
had	had	had
still	still	still
not	not	not
seen	seen	seen
a	a	a
repatriation	repatri	repatriation
agreement	agreement	agreement
signed	sign	signed
by	by	by
the	the	the
two	two	two
countries	countri	country
on	on	on
Thursday	thursday	Thursday
but	but	but
stressed	stress	stressed
that	that	that
any	ani	any
returns	return	return
by	by	by
the	the	the
traumatized	traumat	traumatized
group	group	group
must	must	must
be	be	be
safe	safe	safe
and	and	and
voluntary	voluntari	voluntary
Spokesman	spokesman	Spokesman
Adrian	adrian	Adrian
Edwards	edward	Edwards
told	told	told
a	a	a
news	news	news
briefing	brief	briefing
It	it	It
is	is	is
important	import	important
that	that	that
international	intern	international
standards	standard	standard
apply	appli	apply
and	and	and
we	we	we
are	are	are
ready	readi	ready
to	to	to
help	help	help
