Reuters	reuter	Reuters
-	-	-
The	the	The
Trump	trump	Trump
administration	administr	administration
has	has	ha
blocked	block	blocked
a	a	a
rule	rule	rule
requiring	requir	requiring
U	u	U
.	.	.
S	s	S
.	.	.
employers	employ	employer
to	to	to
report	report	report
detailed	detail	detailed
pay	pay	pay
data	data	data
broken	broken	broken
down	down	down
by	by	by
gender	gender	gender
and	and	and
race	race	race
,	,	,
echoing	echo	echoing
business	busi	business
groups	group	group
by	by	by
saying	say	saying
it	it	it
would	would	would
not	not	not
have	have	have
the	the	the
intended	intend	intended
effect	effect	effect
of	of	of
addressing	address	addressing
wage	wage	wage
gaps	gap	gap
.	.	.

The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Equal	equal	Equal
Employment	employ	Employment
Opportunity	opportun	Opportunity
Commission	commiss	Commission
adopted	adopt	adopted
the	the	the
requirements	requir	requirement
last	last	last
year	year	year
under	under	under
President	presid	President
Barack	barack	Barack
Obama	obama	Obama
,	,	,
saying	say	saying
the	the	the
information	inform	information
was	was	wa
necessary	necessari	necessary
to	to	to
identify	identifi	identify
and	and	and
address	address	address
discriminatory	discriminatori	discriminatory
wage	wage	wage
gaps	gap	gap
.	.	.

But	but	But
the	the	the
White	white	White
House	hous	House
Office	offic	Office
of	of	of
Management	manag	Management
and	and	and
Budget	budget	Budget
in	in	in
a	a	a
memo	memo	memo
on	on	on
Tuesday	tuesday	Tuesday
said	said	said
the	the	the
rule	rule	rule
was	was	wa
burdensome	burdensom	burdensome
to	to	to
companies	compani	company
and	and	and
could	could	could
pose	pose	pose
privacy	privaci	privacy
and	and	and
confidentiality	confidenti	confidentiality
issues	issu	issue
.	.	.

The	the	The
rule	rule	rule
would	would	would
have	have	have
required	requir	required
businesses	busi	business
to	to	to
begin	begin	begin
reporting	report	reporting
the	the	the
information	inform	information
in	in	in
March	march	March
2018	2018	2018
.	.	.

Currently	current	Currently
,	,	,
employers	employ	employer
must	must	must
report	report	report
about	about	about
130	130	130
different	differ	different
categories	categori	category
of	of	of
wage	wage	wage
data	data	data
to	to	to
the	the	the
EEOC	eeoc	EEOC
each	each	each
year	year	year
.	.	.

Under	under	Under
the	the	the
new	new	new
rule	rule	rule
,	,	,
they	they	they
would	would	would
have	have	have
been	been	been
required	requir	required
to	to	to
report	report	report
more	more	more
than	than	than
3	3	3
,	,	,
300	300	300
categories	categori	category
.	.	.

It	it	It
was	was	wa
the	the	the
Trump	trump	Trump
administration	administr	administration
s	s	s
latest	latest	latest
bid	bid	bid
to	to	to
undo	undo	undo
Obama	obama	Obama
-era	-era	-era
policies	polici	policy
designed	design	designed
to	to	to
help	help	help
workers	worker	worker
or	or	or
unions	union	union
.	.	.

The	the	The
administration	administr	administration
has	has	ha
also	also	also
moved	move	moved
to	to	to
scrap	scrap	scrap
rules	rule	rule
extending	extend	extending
mandatory	mandatori	mandatory
overtime	overtim	overtime
pay	pay	pay
to	to	to
millions	million	million
of	of	of
workers	worker	worker
and	and	and
expanding	expand	expanding
reporting	report	reporting
requirements	requir	requirement
for	for	for
companies	compani	company
when	when	when
they	they	they
respond	respond	respond
to	to	to
union	union	union
campaigns	campaign	campaign
.	.	.

EEOC	eeoc	EEOC
Acting	act	Acting
Chair	chair	Chair
Victoria	victoria	Victoria
Lipnic	lipnic	Lipnic
in	in	in
a	a	a
statement	statement	statement
on	on	on
Tuesday	tuesday	Tuesday
said	said	said
the	the	the
move	move	move
by	by	by
the	the	the
White	white	White
House	hous	House
would	would	would
not	not	not
affect	affect	affect
the	the	the
commission	commiss	commission
s	s	s
efforts	effort	effort
to	to	to
enforce	enforc	enforce
anti	anti	anti
-discrimination	-discrimin	-discrimination
laws	law	law
against	against	against
individual	individu	individual
employers	employ	employer
and	and	and
that	that	that
the	the	the
agency	agenc	agency
was	was	wa
reviewing	review	reviewing
its	it	it
options	option	option
.	.	.

Lipnic	lipnic	Lipnic
,	,	,
a	a	a
Republican	republican	Republican
,	,	,
voted	vote	voted
against	against	against
the	the	the
reporting	report	reporting
requirements	requir	requirement
last	last	last
year	year	year
.	.	.

She	she	She
was	was	wa
appointed	appoint	appointed
to	to	to
the	the	the
five	five	five
-member	-member	-member
commission	commiss	commission
by	by	by
Obama	obama	Obama
and	and	and
made	made	made
acting	act	acting
chair	chair	chair
by	by	by
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
earlier	earlier	earlier
this	this	this
year	year	year
.	.	.

Ivanka	ivanka	Ivanka
Trump	trump	Trump
,	,	,
the	the	the
president	presid	president
s	s	s
daughter	daughter	daughter
and	and	and
adviser	advis	adviser
,	,	,
said	said	said
in	in	in
a	a	a
statement	statement	statement
that	that	that
the	the	the
EEOC	eeoc	EEOC
requirements	requir	requirement
would	would	would
not	not	not
have	have	have
helped	help	helped
address	address	address
discrepancies	discrep	discrepancy
in	in	in
pay	pay	pay
for	for	for
men	men	men
and	and	and
women	women	woman
.	.	.

She	she	She
said	said	said
the	the	the
administration	administr	administration
supports	support	support
robust	robust	robust
policies	polici	policy
aimed	aim	aimed
at	at	at
eliminating	elimin	eliminating
the	the	the
gender	gender	gender
wage	wage	wage
gap	gap	gap
.	.	.
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
Chamber	chamber	Chamber
of	of	of
Commerce	commerc	Commerce
and	and	and
Republicans	republican	Republicans
in	in	in
Congress	congress	Congress
praised	prais	praised
the	the	the
decision	decis	decision
to	to	to
block	block	block
the	the	the
rule	rule	rule
.	.	.

Representative	repres	Representative
Virginia	virginia	Virginia
Foxx	foxx	Foxx
of	of	of
North	north	North
Carolina	carolina	Carolina
,	,	,
the	the	the
chair	chair	chair
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
Committee	committe	Committee
on	on	on
Education	educ	Education
and	and	and
the	the	the
Workforce	workforc	Workforce
,	,	,
said	said	said
the	the	the
EEOC	eeoc	EEOC
should	should	should
focus	focus	focus
on	on	on
resolving	resolv	resolving
complaints	complaint	complaint
of	of	of
discrimination	discrimin	discrimination
filed	file	filed
by	by	by
individual	individu	individual
workers	worker	worker
.	.	.

Some	some	Some
workers	worker	worker
rights	right	right
groups	group	group
condemned	condemn	condemned
the	the	the
move	move	move
.	.	.

The	the	The
Lawyers	lawyer	Lawyers
Committee	committe	Committee
for	for	for
Civil	civil	Civil
Rights	right	Rights
said	said	said
the	the	the
Trump	trump	Trump
administration	administr	administration
had	had	had
surrendered	surrend	surrendered
to	to	to
corporate	corpor	corporate
special	special	special
interests	interest	interest
and	and	and
undermined	undermin	undermined
efforts	effort	effort
to	to	to
close	close	close
pay	pay	pay
gaps	gap	gap
between	between	between
men	men	men
and	and	and
women	women	woman
and	and	and
white	white	white
workers	worker	worker
and	and	and
minorities	minor	minority
.	.	.

