LONDON	london	LONDON
Reuters	reuter	Reuters
-	-	-
British	british	British
Prime	prime	Prime
Minister	minist	Minister
Theresa	theresa	Theresa
May	may	May
s	s	s
government	govern	government
averted	avert	averted
a	a	a
rebellion	rebellion	rebellion
in	in	in
parliament	parliament	parliament
on	on	on
Tuesday	tuesday	Tuesday
over	over	over
plans	plan	plan
to	to	to
ditch	ditch	ditch
the	the	the
European	european	European
Union	union	Union
s	s	s
Charter	charter	Charter
of	of	of
Fundamental	fundament	Fundamental
Rights	right	Rights
,	,	,
promising	promis	promising
to	to	to
review	review	review
its	it	it
approach	approach	approach
and	and	and
make	make	make
changes	chang	change
if	if	if
needed	need	needed
.	.	.
Parliament	parliament	Parliament
is	is	is
debating	debat	debating
legislation	legisl	legislation
which	which	which
will	will	will
enact	enact	enact
Britain	britain	Britain
s	s	s
exit	exit	exit
from	from	from
the	the	the
EU	eu	EU
in	in	in
March	march	March
2019	2019	2019
and	and	and
copy	copi	copy
EU	eu	EU
law	law	law
into	into	into
British	british	British
law	law	law
-	-	-
described	describ	described
by	by	by
officials	offici	official
as	as	a
one	one	one
of	of	of
the	the	the
largest	largest	largest
legislative	legisl	legislative
projects	project	project
ever	ever	ever
undertaken	undertaken	undertaken
in	in	in
the	the	the
UK	uk	UK
.	.	.
The	the	The
bill	bill	bill
is	is	is
testing	test	testing
May	may	May
s	s	s
ability	abil	ability
to	to	to
govern	govern	govern
effectively	effect	effectively
after	after	after
she	she	she
lost	lost	lost
her	her	her
parliamentary	parliamentari	parliamentary
majority	major	majority
in	in	in
June	june	June
,	,	,
leaving	leav	leaving
her	her	her
leading	lead	leading
a	a	a
fragile	fragil	fragile
minority	minor	minority
government	govern	government
and	and	and
in	in	in
charge	charg	charge
of	of	of
a	a	a
Conservative	conserv	Conservative
Party	parti	Party
divided	divid	divided
on	on	on
how	how	how
best	best	best
to	to	to
manage	manag	manage
the	the	the
split	split	split
from	from	from
the	the	the
EU	eu	EU
.	.	.
On	on	On
Tuesday	tuesday	Tuesday
,	,	,
the	the	the
focus	focus	focus
of	of	of
an	an	an
eight	eight	eight
-day	-day	-day
debate	debat	debate
which	which	which
has	has	ha
already	alreadi	already
forced	forc	forced
May	may	May
s	s	s
ministers	minist	minister
into	into	into
some	some	some
concessions	concess	concession
,	,	,
fell	fell	fell
on	on	on
the	the	the
government	govern	government
s	s	s
plan	plan	plan
not	not	not
to	to	to
include	includ	include
the	the	the
Charter	charter	Charter
of	of	of
Fundamental	fundament	Fundamental
Rights	right	Rights
in	in	in
its	it	it
mass	mass	mass
cut	cut	cut
and	and	and
paste	past	paste
of	of	of
EU	eu	EU
law	law	law
.	.	.
The	the	The
government	govern	government
,	,	,
which	which	which
says	say	say
there	there	there
is	is	is
no	no	no
need	need	need
to	to	to
copy	copi	copy
across	across	across
the	the	the
EU	eu	EU
charter	charter	charter
because	becaus	because
all	all	all
it	it	it
does	doe	doe
is	is	is
codify	codifi	codify
rights	right	right
that	that	that
exist	exist	exist
through	through	through
other	other	other
legal	legal	legal
instruments	instrument	instrument
,	,	,
headed	head	headed
off	off	off
a	a	a
potential	potenti	potential
rebellion	rebellion	rebellion
by	by	by
promising	promis	promising
a	a	a
review	review	review
and	and	and
possible	possibl	possible
technical	technic	technical
changes	chang	change
later	later	later
in	in	in
the	the	the
lawmaking	lawmak	lawmaking
process	process	process
.	.	.
We	we	We
do	do	do
recognise	recognis	recognise
the	the	the
strength	strength	strength
of	of	of
views	view	view
.	.	.
.	.	.
.	.	.
and	and	and
we	we	we
are	are	are
prepared	prepar	prepared
to	to	to
look	look	look
again	again	again
at	at	at
this	this	this
issue	issu	issue
to	to	to
make	make	make
sure	sure	sure
that	that	that
we	we	we
are	are	are
taking	take	taking
an	an	an
approach	approach	approach
which	which	which
can	can	can
command	command	command
the	the	the
support	support	support
of	of	of
this	this	this
house	hous	house
,	,	,
said	said	said
the	the	the
government	govern	government
s	s	s
Solicitor	solicitor	Solicitor
General	general	General
Robert	robert	Robert
Buckland	buckland	Buckland
.	.	.
That	that	That
was	was	wa
enough	enough	enough
to	to	to
dissuade	dissuad	dissuade
dissatisfied	dissatisfi	dissatisfied
members	member	member
of	of	of
May	may	May
s	s	s
party	parti	party
from	from	from
joining	join	joining
forces	forc	force
with	with	with
opposition	opposit	opposition
lawmakers	lawmak	lawmaker
to	to	to
force	forc	force
an	an	an
outright	outright	outright
U	u	U
-turn	-turn	-turn
on	on	on
scrapping	scrap	scrapping
the	the	the
charter	charter	charter
.	.	.
The	the	The
government	govern	government
still	still	still
intends	intend	intends
to	to	to
scrap	scrap	scrap
the	the	the
EU	eu	EU
Charter	charter	Charter
of	of	of
Fundamental	fundament	Fundamental
Rights	right	Rights
,	,	,
but	but	but
says	say	say
citizens	citizen	citizen
will	will	will
not	not	not
lose	lose	lose
any	ani	any
of	of	of
the	the	the
existing	exist	existing
rights	right	right
the	the	the
document	document	document
sets	set	set
out	out	out
.	.	.
During	dure	During
the	the	the
debate	debat	debate
,	,	,
critics	critic	critic
-	-	-
including	includ	including
members	member	member
of	of	of
May	may	May
s	s	s
own	own	own
party	parti	party
-	-	-
argued	argu	argued
that	that	that
abandoning	abandon	abandoning
the	the	the
charter	charter	charter
was	was	wa
an	an	an
unnecessary	unnecessari	unnecessary
risk	risk	risk
and	and	and
in	in	in
its	it	it
current	current	current
form	form	form
diluted	dilut	diluted
some	some	some
citizens	citizen	citizen
rights	right	right
and	and	and
created	creat	created
uncertainty	uncertainti	uncertainty
over	over	over
the	the	the
protection	protect	protection
of	of	of
others	other	others
.	.	.
The	the	The
rights	right	right
charter	charter	charter
came	came	came
into	into	into
force	forc	force
in	in	in
2009	2009	2009
through	through	through
the	the	the
EU	eu	EU
s	s	s
Lisbon	lisbon	Lisbon
Treaty	treati	Treaty
and	and	and
brings	bring	brings
together	togeth	together
the	the	the
fundamental	fundament	fundamental
EU	eu	EU
-protected	-protect	-protected
right	right	right
in	in	in
a	a	a
single	singl	single
document	document	document
.	.	.
It	it	It
is	is	is
one	one	one
of	of	of
only	onli	only
a	a	a
handful	hand	handful
of	of	of
exceptions	except	exception
contained	contain	contained
within	within	within
the	the	the
government	govern	government
s	s	s
Brexit	brexit	Brexit
blueprint	blueprint	blueprint
which	which	which
sets	set	set
out	out	out
to	to	to
preserve	preserv	preserve
EU	eu	EU
law	law	law
after	after	after
Britain	britain	Britain
leaves	leav	leaf
the	the	the
bloc	bloc	bloc
to	to	to
give	give	give
businesses	busi	business
certainty	certainti	certainty
that	that	that
they	they	they
won	won	won
t	t	t
face	face	face
overnight	overnight	overnight
rules	rule	rule
changes	chang	change
.	.	.
The	the	The
bill	bill	bill
is	is	is
currently	current	currently
at	at	at
an	an	an
early	earli	early
stage	stage	stage
in	in	in
the	the	the
lawmaking	lawmak	lawmaking
process	process	process
.	.	.
The	the	The
government	govern	government
has	has	ha
so	so	so
far	far	far
avoided	avoid	avoided
any	ani	any
defeats	defeat	defeat
,	,	,
but	but	but
has	has	ha
had	had	had
to	to	to
make	make	make
last	last	last
-minute	-minut	-minute
concessions	concess	concession
on	on	on
several	sever	several
points	point	point
.	.	.
Tuesday	tuesday	Tuesday
s	s	s
concession	concess	concession
concerned	concern	concerned
a	a	a
technical	technic	technical
issue	issu	issue
around	around	around
how	how	how
certain	certain	certain
types	type	type
of	of	of
EU	eu	EU
law	law	law
should	should	should
be	be	be
treated	treat	treated
after	after	after
Brexit	brexit	Brexit
.	.	.
The	the	The
toughest	toughest	toughest
test	test	test
of	of	of
May	may	May
s	s	s
authority	author	authority
,	,	,
set	set	set
to	to	to
centre	centr	centre
on	on	on
the	the	the
issue	issu	issue
of	of	of
fixing	fix	fixing
the	the	the
date	date	date
and	and	and
time	time	time
of	of	of
Britain	britain	Britain
s	s	s
EU	eu	EU
exit	exit	exit
in	in	in
law	law	law
,	,	,
is	is	is
yet	yet	yet
to	to	to
come	come	come
.	.	.
No	no	No
date	date	date
has	has	ha
been	been	been
set	set	set
yet	yet	yet
for	for	for
the	the	the
remaining	remain	remaining
five	five	five
days	day	day
of	of	of
debates	debat	debate
that	that	that
make	make	make
up	up	up
the	the	the
current	current	current
stage	stage	stage
of	of	of
the	the	the
bill	bill	bill
s	s	s
passage	passag	passage
.	.	.
