WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
Equifax	equifax	Equifax
said	said	said
on	on	on
Friday	friday	Friday
that	that	that
it	it	it
made	made	made
changes	chang	change
in	in	in
its	it	it
top	top	top
management	manag	management
as	as	a
part	part	part
of	of	of
its	it	it
review	review	review
of	of	of
a	a	a
massive	massiv	massive
data	data	data
breach	breach	breach
,	,	,
with	with	with
two	two	two
technology	technolog	technology
and	and	and
security	secur	security
executives	execut	executive
leaving	leav	leaving
the	the	the
company	compani	company
effective	effect	effective
immediately	immedi	immediately
.	.	.
The	the	The
credit	credit	credit
-monitoring	-monitor	-monitoring
company	compani	company
announced	announc	announced
the	the	the
changes	chang	change
in	in	in
a	a	a
press	press	press
release	releas	release
that	that	that
gave	gave	gave
its	it	it
most	most	most
detailed	detail	detailed
public	public	public
response	respons	response
to	to	to
date	date	date
of	of	of
the	the	the
discovery	discoveri	discovery
of	of	of
the	the	the
data	data	data
breach	breach	breach
on	on	on
July	juli	July
29	29	29
and	and	and
the	the	the
actions	action	action
it	it	it
has	has	ha
since	sinc	since
taken	taken	taken
.	.	.
The	the	The
statement	statement	statement
came	came	came
on	on	on
a	a	a
day	day	day
when	when	when
Equifax	equifax	Equifax
s	s	s
share	share	share
price	price	price
continued	continu	continued
to	to	to
slide	slide	slide
following	follow	following
a	a	a
week	week	week
of	of	of
relentless	relentless	relentless
criticism	critic	criticism
over	over	over
its	it	it
response	respons	response
to	to	to
the	the	the
data	data	data
breach	breach	breach
,	,	,
Lawmakers	lawmak	Lawmakers
,	,	,
regulators	regul	regulator
and	and	and
consumers	consum	consumer
have	have	have
complained	complain	complained
that	that	that
Equifax	equifax	Equifax
s	s	s
response	respons	response
to	to	to
the	the	the
breach	breach	breach
,	,	,
which	which	which
exposed	expos	exposed
sensitive	sensit	sensitive
data	data	data
like	like	like
Social	social	Social
Security	secur	Security
numbers	number	number
of	of	of
up	up	up
to	to	to
143	143	143
million	million	million
people	peopl	people
,	,	,
had	had	had
been	been	been
slow	slow	slow
,	,	,
inadequate	inadequ	inadequate
and	and	and
confusing	confus	confusing
.	.	.
Equifax	equifax	Equifax
on	on	on
Friday	friday	Friday
said	said	said
that	that	that
Susan	susan	Susan
Mauldin	mauldin	Mauldin
,	,	,
chief	chief	chief
security	secur	security
officer	offic	officer
,	,	,
and	and	and
David	david	David
Webb	webb	Webb
,	,	,
chief	chief	chief
information	inform	information
officer	offic	officer
,	,	,
were	were	were
retiring	retir	retiring
.	.	.
The	the	The
company	compani	company
named	name	named
Mark	mark	Mark
Rohrwasser	rohrwass	Rohrwasser
as	as	a
interim	interim	interim
chief	chief	chief
information	inform	information
office	offic	office
and	and	and
Russ	russ	Russ
Ayres	ayr	Ayres
as	as	a
interim	interim	interim
chief	chief	chief
security	secur	security
officer	offic	officer
,	,	,
saying	say	saying
in	in	in
its	it	it
statement	statement	statement
,	,	,
The	the	The
personnel	personnel	personnel
changes	chang	change
are	are	are
effective	effect	effective
immediately	immedi	immediately
.	.	.
Rohrwasser	rohrwass	Rohrwasser
has	has	ha
led	led	led
the	the	the
company	compani	company
s	s	s
international	intern	international
IT	it	IT
operations	oper	operation
,	,	,
and	and	and
Ayres	ayr	Ayres
was	was	wa
a	a	a
vice	vice	vice
president	presid	president
in	in	in
the	the	the
IT	it	IT
organization	organ	organization
.	.	.
The	the	The
company	compani	company
also	also	also
confirmed	confirm	confirmed
that	that	that
Mandiant	mandiant	Mandiant
,	,	,
the	the	the
threat	threat	threat
intelligence	intellig	intelligence
arm	arm	arm
of	of	of
the	the	the
cyber	cyber	cyber
firm	firm	firm
FireEye	fireey	FireEye
,	,	,
has	has	ha
been	been	been
brought	brought	brought
on	on	on
to	to	to
help	help	help
investigate	investig	investigate
the	the	the
breach	breach	breach
.	.	.
It	it	It
said	said	said
Mandiant	mandiant	Mandiant
was	was	wa
brought	brought	brought
in	in	in
on	on	on
Aug	aug	Aug
.	.	.
2	2	2
after	after	after
Equifax	equifax	Equifax
s	s	s
security	secur	security
team	team	team
initially	initi	initially
observed	observ	observed
suspicious	suspici	suspicious
network	network	network
traffic	traffic	traffic
on	on	on
July	juli	July
29	29	29
.	.	.
The	the	The
company	compani	company
has	has	ha
hired	hire	hired
public	public	public
relations	relat	relation
companies	compani	company
DJE	dje	DJE
Holdings	hold	Holdings
and	and	and
McGinn	mcginn	McGinn
and	and	and
Company	compani	Company
to	to	to
manage	manag	manage
its	it	it
response	respons	response
to	to	to
the	the	the
hack	hack	hack
,	,	,
PR	pr	PR
Week	week	Week
reported	report	reported
.	.	.
Equifax	equifax	Equifax
and	and	and
the	the	the
two	two	two
PR	pr	PR
firms	firm	firm
declined	declin	declined
to	to	to
comment	comment	comment
on	on	on
the	the	the
report	report	report
.	.	.
Equifax	equifax	Equifax
s	s	s
share	share	share
prices	price	price
has	has	ha
fallen	fallen	fallen
by	by	by
more	more	more
than	than	than
a	a	a
third	third	third
since	sinc	since
the	the	the
company	compani	company
disclosed	disclos	disclosed
the	the	the
hack	hack	hack
on	on	on
Sept	sept	Sept
.	.	.
7	7	7
.	.	.
Shares	share	Shares
shed	shed	shed
3	3	3
.	.	.
8	8	8
percent	percent	percent
on	on	on
Friday	friday	Friday
to	to	to
close	close	close
at	at	at
92	92	92
.	.	.
98	98	98
.	.	.
U	u	U
.	.	.
S	s	S
.	.	.
Senator	senat	Senator
Elizabeth	elizabeth	Elizabeth
Warren	warren	Warren
,	,	,
who	who	who
has	has	ha
built	built	built
a	a	a
reputation	reput	reputation
as	as	a
a	a	a
fierce	fierc	fierce
consumer	consum	consumer
champion	champion	champion
,	,	,
kicked	kick	kicked
off	off	off
a	a	a
new	new	new
round	round	round
of	of	of
attacks	attack	attack
on	on	on
Equifax	equifax	Equifax
on	on	on
Friday	friday	Friday
by	by	by
introducing	introduc	introducing
a	a	a
bill	bill	bill
along	along	along
with	with	with
11	11	11
other	other	other
senators	senat	senator
to	to	to
allow	allow	allow
consumers	consum	consumer
to	to	to
freeze	freez	freeze
their	their	their
credit	credit	credit
for	for	for
free	free	free
.	.	.
A	a	A
credit	credit	credit
freeze	freez	freeze
prevents	prevent	prevents
thieves	thiev	thief
from	from	from
applying	appli	applying
for	for	for
a	a	a
loan	loan	loan
using	use	using
another	anoth	another
person	person	person
s	s	s
information	inform	information
.	.	.
Warren	warren	Warren
also	also	also
signaled	signal	signaled
in	in	in
a	a	a
letter	letter	letter
to	to	to
the	the	the
Consumer	consum	Consumer
Financial	financi	Financial
Protection	protect	Protection
Bureau	bureau	Bureau
,	,	,
the	the	the
agency	agenc	agency
she	she	she
helped	help	helped
create	creat	create
in	in	in
the	the	the
wake	wake	wake
of	of	of
the	the	the
2007	2007	2007
-2009	-2009	-2009
financial	financi	financial
crisis	crisi	crisis
,	,	,
that	that	that
it	it	it
may	may	may
require	requir	require
extra	extra	extra
powers	power	power
to	to	to
ensure	ensur	ensure
closer	closer	closer
federal	feder	federal
oversight	oversight	oversight
of	of	of
credit	credit	credit
reporting	report	reporting
agencies	agenc	agency
.	.	.
Warren	warren	Warren
also	also	also
wrote	wrote	wrote
letters	letter	letter
to	to	to
Equifax	equifax	Equifax
and	and	and
rival	rival	rival
credit	credit	credit
monitoring	monitor	monitoring
agencies	agenc	agency
TransUnion	transunion	TransUnion
and	and	and
Experian	experian	Experian
,	,	,
federal	feder	federal
regulators	regul	regulator
and	and	and
the	the	the
Government	govern	Government
Accountability	account	Accountability
Office	offic	Office
to	to	to
see	see	see
if	if	if
new	new	new
federal	feder	federal
legislation	legisl	legislation
was	was	wa
needed	need	needed
to	to	to
protect	protect	protect
consumers	consum	consumer
.	.	.
Connecticut	connecticut	Connecticut
Attorney	attorney	Attorney
General	general	General
George	georg	George
Jepsen	jepsen	Jepsen
and	and	and
more	more	more
than	than	than
30	30	30
others	other	others
in	in	in
a	a	a
state	state	state
group	group	group
investigating	investig	investigating
the	the	the
breach	breach	breach
acknowledged	acknowledg	acknowledged
that	that	that
Equifax	equifax	Equifax
has	has	ha
agreed	agre	agreed
to	to	to
give	give	give
free	free	free
credit	credit	credit
monitoring	monitor	monitoring
to	to	to
hack	hack	hack
victims	victim	victim
but	but	but
pressed	press	pressed
the	the	the
company	compani	company
to	to	to
stop	stop	stop
collecting	collect	collecting
any	ani	any
money	money	money
to	to	to
monitor	monitor	monitor
or	or	or
freeze	freez	freeze
credit	credit	credit
.	.	.
Selling	sell	Selling
a	a	a
fee	fee	fee
-based	-base	-based
product	product	product
that	that	that
competes	compet	competes
with	with	with
Equifax	equifax	Equifax
s	s	s
own	own	own
free	free	free
offer	offer	offer
of	of	of
credit	credit	credit
monitoring	monitor	monitoring
services	servic	service
to	to	to
victims	victim	victim
of	of	of
Equifax	equifax	Equifax
s	s	s
own	own	own
data	data	data
breach	breach	breach
is	is	is
unfair	unfair	unfair
,	,	,
Jepsen	jepsen	Jepsen
said	said	said
.	.	.
Also	also	Also
on	on	on
Friday	friday	Friday
,	,	,
the	the	the
chairman	chairman	chairman
and	and	and
ranking	rank	ranking
member	member	member
of	of	of
the	the	the
Senate	senat	Senate
subcommittee	subcommitte	subcommittee
on	on	on
Social	social	Social
Security	secur	Security
urged	urg	urged
Social	social	Social
Security	secur	Security
Administration	administr	Administration
to	to	to
consider	consid	consider
nullifying	nullifi	nullifying
its	it	it
contract	contract	contract
with	with	with
Equifax	equifax	Equifax
and	and	and
consider	consid	consider
making	make	making
the	the	the
company	compani	company
ineligible	inelig	ineligible
for	for	for
future	futur	future
government	govern	government
contracts	contract	contract
.	.	.
The	the	The
two	two	two
senators	senat	senator
,	,	,
Republican	republican	Republican
Bill	bill	Bill
Cassidy	cassidi	Cassidy
and	and	and
Democrat	democrat	Democrat
Sherrod	sherrod	Sherrod
Brown	brown	Brown
,	,	,
said	said	said
they	they	they
were	were	were
concerned	concern	concerned
that	that	that
personal	person	personal
information	inform	information
maintained	maintain	maintained
by	by	by
the	the	the
Social	social	Social
Security	secur	Security
Administration	administr	Administration
may	may	may
also	also	also
be	be	be
at	at	at
risk	risk	risk
because	becaus	because
the	the	the
agency	agenc	agency
worked	work	worked
with	with	with
Equifax	equifax	Equifax
to	to	to
build	build	build
its	it	it
E	e	E
-Authentication	-authent	-Authentication
security	secur	security
platform	platform	platform
.	.	.
Equifax	equifax	Equifax
has	has	ha
reported	report	reported
that	that	that
for	for	for
2016	2016	2016
,	,	,
state	state	state
and	and	and
federal	feder	federal
governments	govern	government
accounted	account	accounted
for	for	for
5	5	5
percent	percent	percent
of	of	of
its	it	it
total	total	total
revenue	revenu	revenue
of	of	of
3	3	3
.	.	.
1	1	1
billion	billion	billion
.	.	.
Equifax	equifax	Equifax
,	,	,
which	which	which
disclosed	disclos	disclosed
the	the	the
breach	breach	breach
more	more	more
than	than	than
a	a	a
month	month	month
after	after	after
it	it	it
learned	learn	learned
of	of	of
it	it	it
on	on	on
July	juli	July
29	29	29
,	,	,
said	said	said
at	at	at
the	the	the
time	time	time
that	that	that
thieves	thiev	thief
may	may	may
have	have	have
stolen	stolen	stolen
the	the	the
personal	person	personal
information	inform	information
of	of	of
143	143	143
million	million	million
Americans	american	Americans
in	in	in
one	one	one
of	of	of
the	the	the
largest	largest	largest
hacks	hack	hack
ever	ever	ever
.	.	.
The	the	The
problem	problem	problem
is	is	is
not	not	not
restricted	restrict	restricted
to	to	to
the	the	the
United	unit	United
States	state	States
.	.	.
Equifax	equifax	Equifax
said	said	said
on	on	on
Friday	friday	Friday
that	that	that
data	data	data
on	on	on
up	up	up
to	to	to
400	400	400
,	,	,
000	000	000
Britons	briton	Britons
was	was	wa
stolen	stolen	stolen
in	in	in
the	the	the
hack	hack	hack
because	becaus	because
it	it	it
was	was	wa
stored	store	stored
in	in	in
the	the	the
United	unit	United
States	state	States
.	.	.
The	the	The
data	data	data
included	includ	included
names	name	name
,	,	,
email	email	email
addresses	address	address
and	and	and
telephone	telephon	telephone
numbers	number	number
but	but	but
not	not	not
street	street	street
addresses	address	address
or	or	or
financial	financi	financial
data	data	data
,	,	,
Equifax	equifax	Equifax
said	said	said
.	.	.
Canada	canada	Canada
s	s	s
privacy	privaci	privacy
commissioner	commission	commissioner
said	said	said
on	on	on
Friday	friday	Friday
that	that	that
it	it	it
has	has	ha
launched	launch	launched
an	an	an
investigation	investig	investigation
into	into	into
the	the	the
data	data	data
breach	breach	breach
.	.	.
Equifax	equifax	Equifax
is	is	is
still	still	still
working	work	working
to	to	to
determine	determin	determine
the	the	the
number	number	number
of	of	of
Canadians	canadian	Canadians
affected	affect	affected
,	,	,
the	the	the
Office	offic	Office
of	of	of
the	the	the
Privacy	privaci	Privacy
Commissioner	commission	Commissioner
of	of	of
Canada	canada	Canada
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
