WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
Attorney	attorney	Attorney
General	general	General
Jeff	jeff	Jeff
Sessions	session	Sessions
on	on	on
Wednesday	wednesday	Wednesday
called	call	called
on	on	on
the	the	the
nation	nation	nation
s	s	s
immigration	immigr	immigration
courts	court	court
to	to	to
decide	decid	decide
cases	case	case
more	more	more
efficiently	effici	efficiently
,	,	,
amid	amid	amid
a	a	a
burgeoning	burgeon	burgeoning
backlog	backlog	backlog
that	that	that
is	is	is
hampering	hamper	hampering
the	the	the
Trump	trump	Trump
administration	administr	administration
s	s	s
efforts	effort	effort
to	to	to
deport	deport	deport
more	more	more
illegal	illeg	illegal
immigrants	immigr	immigrant
.	.	.

Sessions	session	Sessions
memo	memo	memo
to	to	to
the	the	the
Executive	execut	Executive
Office	offic	Office
for	for	for
Immigration	immigr	Immigration
Review	review	Review
,	,	,
the	the	the
agency	agenc	agency
under	under	under
the	the	the
Department	depart	Department
of	of	of
Justice	justic	Justice
that	that	that
conducts	conduct	conduct
immigration	immigr	immigration
court	court	court
proceedings	proceed	proceeding
,	,	,
called	call	called
on	on	on
judges	judg	judge
and	and	and
staff	staff	staff
to	to	to
do	do	do
what	what	what
they	they	they
can	can	can
consistent	consist	consistent
with	with	with
the	the	the
law	law	law
to	to	to
increase	increas	increase
productivity	product	productivity
,	,	,
enhance	enhanc	enhance
efficiencies	effici	efficiency
,	,	,
and	and	and
ensure	ensur	ensure
the	the	the
timely	time	timely
and	and	and
proper	proper	proper
administration	administr	administration
of	of	of
justice	justic	justice
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
administration	administr	administration
has	has	ha
so	so	so
far	far	far
brought	brought	brought
on	on	on
50	50	50
new	new	new
immigration	immigr	immigration
judges	judg	judge
,	,	,
Sessions	session	Sessions
said	said	said
,	,	,
in	in	in
an	an	an
effort	effort	effort
to	to	to
pare	pare	pare
back	back	back
a	a	a
backlog	backlog	backlog
of	of	of
more	more	more
than	than	than
600	600	600
,	,	,
000	000	000
cases	case	case
.	.	.

Sessions	session	Sessions
said	said	said
in	in	in
his	his	his
memo	memo	memo
that	that	that
the	the	the
Justice	justic	Justice
Department	depart	Department
plans	plan	plan
to	to	to
hire	hire	hire
60	60	60
more	more	more
judges	judg	judge
in	in	in
the	the	the
next	next	next
six	six	six
months	month	month
to	to	to
cut	cut	cut
the	the	the
pending	pend	pending
case	case	case
load	load	load
in	in	in
half	half	half
by	by	by
2020	2020	2020
.	.	.

Statistics	statist	Statistics
released	releas	released
by	by	by
the	the	the
Department	depart	Department
of	of	of
Homeland	homeland	Homeland
Security	secur	Security
on	on	on
Tuesday	tuesday	Tuesday
showed	show	showed
that	that	that
although	although	although
the	the	the
government	govern	government
arrested	arrest	arrested
far	far	far
more	more	more
people	peopl	people
suspected	suspect	suspected
of	of	of
being	be	being
in	in	in
the	the	the
United	unit	United
States	state	States
illegally	illeg	illegally
in	in	in
2017	2017	2017
than	than	than
it	it	it
did	did	did
last	last	last
year	year	year
,	,	,
it	it	it
deported	deport	deported
fewer	fewer	fewer
illegal	illeg	illegal
immigrants	immigr	immigrant
.	.	.

U	u	U
.	.	.
S	s	S
.	.	.
Immigration	immigr	Immigration
and	and	and
Customs	custom	Customs
Enforcement	enforc	Enforcement
removed	remov	removed
approximately	approxim	approximately
226	226	226
,	,	,
000	000	000
people	peopl	people
from	from	from
the	the	the
country	countri	country
in	in	in
the	the	the
2017	2017	2017
fiscal	fiscal	fiscal
year	year	year
,	,	,
down	down	down
6	6	6
percent	percent	percent
from	from	from
the	the	the
previous	previous	previous
year	year	year
and	and	and
lower	lower	lower
than	than	than
at	at	at
any	ani	any
time	time	time
during	dure	during
the	the	the
Obama	obama	Obama
administration	administr	administration
.	.	.

Trump	trump	Trump
has	has	ha
made	made	made
strict	strict	strict
immigration	immigr	immigration
enforcement	enforc	enforcement
a	a	a
major	major	major
priority	prioriti	priority
of	of	of
his	his	his
administration	administr	administration
.	.	.

The	the	The
slowdown	slowdown	slowdown
is	is	is
in	in	in
part	part	part
because	becaus	because
fewer	fewer	fewer
people	peopl	people
appear	appear	appear
to	to	to
be	be	be
trying	tri	trying
to	to	to
cross	cross	cross
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
border	border	border
illegally	illeg	illegally
.	.	.

Another	anoth	Another
reason	reason	reason
is	is	is
that	that	that
although	although	although
immigration	immigr	immigration
arrests	arrest	arrest
are	are	are
up	up	up
,	,	,
the	the	the
court	court	court
backlog	backlog	backlog
has	has	ha
slowed	slow	slowed
the	the	the
removal	remov	removal
of	of	of
immigrants	immigr	immigrant
who	who	who
claim	claim	claim
they	they	they
will	will	will
be	be	be
harmed	harm	harmed
if	if	if
they	they	they
are	are	are
deported	deport	deported
to	to	to
their	their	their
home	home	home
countries	countri	country
or	or	or
have	have	have
other	other	other
justifications	justif	justification
for	for	for
staying	stay	staying
in	in	in
the	the	the
United	unit	United
States	state	States
.	.	.

Under	under	Under
U	u	U
.	.	.
S	s	S
.	.	.
policy	polici	policy
,	,	,
many	mani	many
of	of	of
those	those	those
claims	claim	claim
must	must	must
be	be	be
adjudicated	adjud	adjudicated
by	by	by
an	an	an
immigration	immigr	immigration
judge	judg	judge
.	.	.

In	in	In
his	his	his
memo	memo	memo
,	,	,
Sessions	session	Sessions
touted	tout	touted
a	a	a
surge	surg	surge
of	of	of
immigration	immigr	immigration
judges	judg	judge
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
border	border	border
and	and	and
said	said	said
the	the	the
agency	agenc	agency
completed	complet	completed
about	about	about
2	2	2
,	,	,
800	800	800
more	more	more
cases	case	case
than	than	than
projected	project	projected
.	.	.

In	in	In
April	april	April
,	,	,
Reuters	reuter	Reuters
reported	report	reported
that	that	that
two	two	two
of	of	of
the	the	the
eight	eight	eight
immigration	immigr	immigration
judges	judg	judge
deployed	deploy	deployed
to	to	to
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
border	border	border
with	with	with
Mexico	mexico	Mexico
to	to	to
process	process	process
asylum	asylum	asylum
requests	request	request
from	from	from
migrant	migrant	migrant
women	women	woman
and	and	and
children	children	child
were	were	were
being	be	being
recalled	recal	recalled
because	becaus	because
they	they	they
had	had	had
so	so	so
few	few	few
cases	case	case
to	to	to
hear	hear	hear
.	.	.

The	the	The
department	depart	department
also	also	also
said	said	said
that	that	that
from	from	from
February	februari	February
through	through	through
November	novemb	November
,	,	,
removal	remov	removal
orders	order	order
were	were	were
up	up	up
30	30	30
percent	percent	percent
over	over	over
the	the	the
same	same	same
time	time	time
last	last	last
year	year	year
,	,	,
and	and	and
the	the	the
percentage	percentag	percentage
of	of	of
final	final	final
decisions	decis	decision
on	on	on
cases	case	case
was	was	wa
up	up	up
nearly	near	nearly
17	17	17
percent	percent	percent
compared	compar	compared
with	with	with
last	last	last
year	year	year
.	.	.

