WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
does	doe	doe
not	not	not
intend	intend	intend
to	to	to
trade	trade	trade
away	away	away
U	u	U
.	.	.
S	s	S
.	.	.
jobs	job	job
for	for	for
China	china	China
s	s	s
help	help	help
on	on	on
North	north	North
Korea	korea	Korea
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
Commerce	commerc	Commerce
Secretary	secretari	Secretary
Wilbur	wilbur	Wilbur
Ross	ross	Ross
said	said	said
on	on	on
Monday	monday	Monday
,	,	,
adding	ad	adding
that	that	that
there	there	there
were	were	were
constructive	construct	constructive
talks	talk	talk
with	with	with
Beijing	beij	Beijing
underway	underway	underway
on	on	on
trade	trade	trade
issues	issu	issue
.	.	.
In	in	In
an	an	an
interview	interview	interview
with	with	with
CNBC	cnbc	CNBC
,	,	,
Ross	ross	Ross
rowed	row	rowed
back	back	back
from	from	from
Trump	trump	Trump
s	s	s
comments	comment	comment
in	in	in
a	a	a
CBS	cbs	CBS
interview	interview	interview
on	on	on
Saturday	saturday	Saturday
that	that	that
China	china	China
s	s	s
help	help	help
on	on	on
North	north	North
Korea	korea	Korea
trumps	trump	trump
trade	trade	trade
.	.	.
Asked	ask	Asked
if	if	if
the	the	the
need	need	need
for	for	for
China	china	China
s	s	s
help	help	help
to	to	to
contain	contain	contain
threats	threat	threat
from	from	from
North	north	North
Korea	korea	Korea
had	had	had
made	made	made
it	it	it
more	more	more
difficult	difficult	difficult
to	to	to
be	be	be
tough	tough	tough
with	with	with
Beijing	beij	Beijing
on	on	on
trade	trade	trade
issues	issu	issue
,	,	,
Ross	ross	Ross
said	said	said
he	he	he
did	did	did
not	not	not
think	think	think
so	so	so
.	.	.
We	we	We
ve	ve	ve
been	been	been
having	have	having
some	some	some
very	veri	very
constructive	construct	constructive
discussions	discuss	discussion
on	on	on
trade	trade	trade
with	with	with
the	the	the
Chinese	chines	Chinese
in	in	in
parallel	parallel	parallel
to	to	to
discussions	discuss	discussion
on	on	on
North	north	North
Korea	korea	Korea
,	,	,
Ross	ross	Ross
told	told	told
CNBC	cnbc	CNBC
.	.	.
I	i	I
think	think	think
what	what	what
the	the	the
president	presid	president
was	was	wa
trying	tri	trying
to	to	to
say	say	say
is	is	is
that	that	that
we	we	we
re	re	re
trying	tri	trying
to	to	to
have	have	have
an	an	an
overall	overal	overall
constructive	construct	constructive
relationship	relationship	relationship
with	with	with
China	china	China
on	on	on
a	a	a
variety	varieti	variety
of	of	of
topics	topic	topic
,	,	,
the	the	the
most	most	most
pressing	press	pressing
of	of	of
which	which	which
,	,	,
because	becaus	because
it	it	it
directly	direct	directly
involves	involv	involves
human	human	human
lives	live	life
,	,	,
is	is	is
the	the	the
North	north	North
Korea	korea	Korea
situation	situat	situation
.	.	.
I	i	I
don	don	don
t	t	t
think	think	think
he	he	he
meant	meant	meant
to	to	to
indicate	indic	indicate
at	at	at
all	all	all
that	that	that
he	he	he
intends	intend	intends
to	to	to
trade	trade	trade
away	away	away
American	american	American
jobs	job	job
just	just	just
for	for	for
help	help	help
on	on	on
North	north	North
Korea	korea	Korea
,	,	,
Ross	ross	Ross
said	said	said
.	.	.
Ross	ross	Ross
also	also	also
reaffirmed	reaffirm	reaffirmed
that	that	that
the	the	the
administration	administr	administration
intended	intend	intended
to	to	to
renegotiate	renegoti	renegotiate
the	the	the
North	north	North
American	american	American
Free	free	Free
Trade	trade	Trade
Agreement	agreement	Agreement
,	,	,
not	not	not
withdraw	withdraw	withdraw
from	from	from
it	it	it
.	.	.
He	he	He
called	call	called
NAFTA	nafta	NAFTA
an	an	an
ancient	ancient	ancient
treaty	treati	treaty
that	that	that
does	doe	doe
nothing	noth	nothing
to	to	to
address	address	address
the	the	the
digital	digit	digital
economy	economi	economy
,	,	,
very	veri	very
little	littl	little
to	to	to
address	address	address
services	servic	service
,	,	,
and	and	and
has	has	ha
many	mani	many
obsolete	obsolet	obsolete
provisions	provis	provision
,	,	,
such	such	such
as	as	a
those	those	those
on	on	on
rules	rule	rule
of	of	of
origin	origin	origin
,	,	,
allowing	allow	allowing
in	in	in
too	too	too
many	mani	many
components	compon	component
and	and	and
products	product	product
from	from	from
outside	outsid	outside
the	the	the
United	unit	United
States	state	States
,	,	,
Canada	canada	Canada
and	and	and
Mexico	mexico	Mexico
.	.	.
He	he	He
said	said	said
,	,	,
however	howev	however
,	,	,
Mexico	mexico	Mexico
s	s	s
July	juli	July
2018	2018	2018
national	nation	national
elections	elect	election
could	could	could
become	becom	become
an	an	an
obstacle	obstacl	obstacle
if	if	if
negotiations	negoti	negotiation
were	were	were
not	not	not
completed	complet	completed
well	well	well
before	befor	before
then	then	then
.	.	.
The	the	The
closer	closer	closer
we	we	we
get	get	get
to	to	to
the	the	the
election	elect	election
,	,	,
the	the	the
more	more	more
difficult	difficult	difficult
it	it	it
will	will	will
be	be	be
to	to	to
get	get	get
anything	anyth	anything
through	through	through
,	,	,
Ross	ross	Ross
said	said	said
.	.	.
Asked	ask	Asked
about	about	about
White	white	White
House	hous	House
National	nation	National
Trade	trade	Trade
Council	council	Council
Director	director	Director
Peter	peter	Peter
Navarro	navarro	Navarro
s	s	s
role	role	role
in	in	in
trade	trade	trade
policy	polici	policy
,	,	,
Ross	ross	Ross
said	said	said
he	he	he
was	was	wa
not	not	not
a	a	a
trade	trade	trade
negotiator	negoti	negotiator
,	,	,
but	but	but
was	was	wa
working	work	working
with	with	with
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Trade	trade	Trade
Representative	repres	Representative
,	,	,
and	and	and
the	the	the
Commerce	commerc	Commerce
Department	depart	Department
as	as	a
a	a	a
kind	kind	kind
of	of	of
triumvirate	triumvir	triumvirate
on	on	on
trade	trade	trade
.	.	.
Ross	ross	Ross
added	ad	added
that	that	that
Navarro	navarro	Navarro
was	was	wa
spending	spend	spending
a	a	a
lot	lot	lot
of	of	of
time	time	time
on	on	on
Buy	buy	Buy
American	american	American
,	,	,
Hire	hire	Hire
American	american	American
initiatives	initi	initiative
as	as	a
part	part	part
of	of	of
his	his	his
focus	focus	focus
on	on	on
U	u	U
.	.	.
S	s	S
.	.	.
trade	trade	trade
deficits	deficit	deficit
.	.	.
Trump	trump	Trump
created	creat	created
the	the	the
role	role	role
for	for	for
Navarro	navarro	Navarro
after	after	after
he	he	he
served	serv	served
as	as	a
the	the	the
principal	princip	principal
economic	econom	economic
advisor	advisor	advisor
to	to	to
his	his	his
2016	2016	2016
election	elect	election
campaign	campaign	campaign
.	.	.
