WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
U	u	U
.	.	.
S	s	S
.	.	.
intelligence	intellig	intelligence
community	communiti	community
will	will	will
soon	soon	soon
disclose	disclos	disclose
an	an	an
estimate	estim	estimate
of	of	of
the	the	the
number	number	number
of	of	of
Americans	american	Americans
whose	whose	whose
electronic	electron	electronic
communications	communic	communication
have	have	have
been	been	been
caught	caught	caught
in	in	in
the	the	the
crosshairs	crosshair	crosshairs
of	of	of
online	onlin	online
surveillance	surveil	surveillance
programs	program	program
intended	intend	intended
for	for	for
foreigners	foreign	foreigner
,	,	,
U	u	U
.	.	.
S	s	S
.	.	.
lawmakers	lawmak	lawmaker
said	said	said
in	in	in
a	a	a
letter	letter	letter
seen	seen	seen
by	by	by
Reuters	reuter	Reuters
on	on	on
Friday	friday	Friday
.	.	.
The	the	The
estimate	estim	estimate
,	,	,
requested	request	requested
by	by	by
members	member	member
of	of	of
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
House	hous	House
of	of	of
Representatives	repres	Representatives
Judiciary	judiciari	Judiciary
Committee	committe	Committee
,	,	,
is	is	is
expected	expect	expected
to	to	to
be	be	be
made	made	made
public	public	public
as	as	a
early	earli	early
as	as	a
next	next	next
month	month	month
,	,	,
the	the	the
letter	letter	letter
said	said	said
.	.	.
Its	it	Its
disclosure	disclosur	disclosure
would	would	would
come	come	come
as	as	a
Congress	congress	Congress
is	is	is
expected	expect	expected
to	to	to
begin	begin	begin
debate	debat	debate
in	in	in
the	the	the
coming	come	coming
months	month	month
over	over	over
whether	whether	whether
to	to	to
reauthorize	reauthor	reauthorize
or	or	or
reform	reform	reform
the	the	the
so	so	so
-called	-call	-called
surveillance	surveil	surveillance
authority	author	authority
,	,	,
known	known	known
as	as	a
Section	section	Section
702	702	702
,	,	,
a	a	a
provision	provis	provision
that	that	that
was	was	wa
added	ad	added
to	to	to
the	the	the
Foreign	foreign	Foreign
Intelligence	intellig	Intelligence
Surveillance	surveil	Surveillance
Act	act	Act
in	in	in
2008	2008	2008
.	.	.
The	the	The
timely	time	timely
production	product	production
of	of	of
this	this	this
information	inform	information
is	is	is
incredibly	incred	incredibly
important	import	important
to	to	to
informed	inform	informed
debate	debat	debate
on	on	on
Section	section	Section
702	702	702
in	in	in
the	the	the
next	next	next
Congress	congress	Congress
and	and	and
,	,	,
without	without	without
it	it	it
,	,	,
even	even	even
those	those	those
of	of	of
us	us	u
inclined	inclin	inclined
to	to	to
support	support	support
reauthorization	reauthor	reauthorization
would	would	would
have	have	have
reason	reason	reason
for	for	for
concern	concern	concern
,	,	,
said	said	said
the	the	the
letter	letter	letter
signed	sign	signed
by	by	by
11	11	11
lawmakers	lawmak	lawmaker
,	,	,
all	all	all
members	member	member
of	of	of
the	the	the
House	hous	House
Judiciary	judiciari	Judiciary
Committee	committe	Committee
.	.	.
The	the	The
letter	letter	letter
was	was	wa
sent	sent	sent
on	on	on
Friday	friday	Friday
to	to	to
National	nation	National
Intelligence	intellig	Intelligence
Director	director	Director
James	jame	James
Clapper	clapper	Clapper
.	.	.
It	it	It
said	said	said
his	his	his
office	offic	office
and	and	and
National	nation	National
Security	secur	Security
Agency	agenc	Agency
NSA	nsa	NSA
officials	offici	official
had	had	had
already	alreadi	already
briefed	brief	briefed
congressional	congression	congressional
staff	staff	staff
about	about	about
how	how	how
the	the	the
intelligence	intellig	intelligence
community	communiti	community
intends	intend	intends
to	to	to
comply	compli	comply
with	with	with
the	the	the
disclosure	disclosur	disclosure
request	request	request
.	.	.
Clapper	clapper	Clapper
s	s	s
office	offic	office
confirmed	confirm	confirmed
the	the	the
letter	letter	letter
had	had	had
been	been	been
received	receiv	received
but	but	but
declined	declin	declined
further	further	further
comment	comment	comment
.	.	.
The	the	The
lawmakers	lawmak	lawmaker
termed	term	termed
their	their	their
letter	letter	letter
an	an	an
effort	effort	effort
to	to	to
memorialize	memori	memorialize
our	our	our
understanding	understand	understanding
of	of	of
the	the	the
intelligence	intellig	intelligence
community	communiti	community
s	s	s
plan	plan	plan
to	to	to
provide	provid	provide
an	an	an
estimate	estim	estimate
in	in	in
real	real	real
numbers	number	number
,	,	,
not	not	not
percentages	percentag	percentage
,	,	,
as	as	a
soon	soon	soon
as	as	a
January	januari	January
that	that	that
can	can	can
be	be	be
shared	share	shared
with	with	with
the	the	the
public	public	public
.	.	.
The	the	The
government	govern	government
has	has	ha
long	long	long
held	held	held
that	that	that
calculating	calcul	calculating
the	the	the
number	number	number
of	of	of
Americans	american	Americans
subject	subject	subject
to	to	to
Section	section	Section
702	702	702
surveillance	surveil	surveillance
might	might	might
be	be	be
technically	technic	technically
impossible	imposs	impossible
and	and	and
would	would	would
require	requir	require
privacy	privaci	privacy
intrusions	intrus	intrusion
exceeding	exceed	exceeding
those	those	those
raised	rais	raised
by	by	by
the	the	the
actual	actual	actual
surveillance	surveil	surveillance
programs	program	program
,	,	,
which	which	which
were	were	were
originally	origin	originally
intended	intend	intended
to	to	to
counter	counter	counter
foreign	foreign	foreign
espionage	espionag	espionage
.	.	.
Intelligence	intellig	Intelligence
officials	offici	official
have	have	have
said	said	said
that	that	that
online	onlin	online
data	data	data
about	about	about
Americans	american	Americans
is	is	is
incidentally	incident	incidentally
collected	collect	collected
under	under	under
Section	section	Section
702	702	702
,	,	,
due	due	due
to	to	to
a	a	a
range	rang	range
of	of	of
technical	technic	technical
and	and	and
practical	practic	practical
reasons	reason	reason
.	.	.
Critics	critic	Critics
have	have	have
assailed	assail	assailed
such	such	such
collection	collect	collection
as	as	a
back	back	back
-door	-door	-door
surveillance	surveil	surveillance
of	of	of
Americans	american	Americans
without	without	without
a	a	a
warrant	warrant	warrant
.	.	.
Section	section	Section
702	702	702
will	will	will
expire	expir	expire
on	on	on
Dec	dec	Dec
.	.	.
31	31	31
,	,	,
2017	2017	2017
,	,	,
absent	absent	absent
congressional	congression	congressional
action	action	action
.	.	.
It	it	It
enables	enabl	enables
two	two	two
internet	internet	internet
surveillance	surveil	surveillance
programs	program	program
called	call	called
Prism	prism	Prism
and	and	and
Upstream	upstream	Upstream
that	that	that
were	were	were
revealed	reveal	revealed
in	in	in
a	a	a
series	seri	series
of	of	of
leaks	leak	leak
by	by	by
former	former	former
NSA	nsa	NSA
contractor	contractor	contractor
Edward	edward	Edward
Snowden	snowden	Snowden
more	more	more
than	than	than
three	three	three
years	year	year
ago	ago	ago
.	.	.
Prism	prism	Prism
gathers	gather	gather
messaging	messag	messaging
data	data	data
from	from	from
Alphabet	alphabet	Alphabet
Inc	inc	Inc
s	s	s
Google	googl	Google
,	,	,
Facebook	facebook	Facebook
,	,	,
Microsoft	microsoft	Microsoft
,	,	,
Apple	appl	Apple
and	and	and
other	other	other
major	major	major
tech	tech	tech
companies	compani	company
that	that	that
is	is	is
sent	sent	sent
to	to	to
and	and	and
from	from	from
a	a	a
foreign	foreign	foreign
target	target	target
under	under	under
surveillance	surveil	surveillance
.	.	.
Upstream	upstream	Upstream
allows	allow	allows
the	the	the
NSA	nsa	NSA
to	to	to
copy	copi	copy
web	web	web
traffic	traffic	traffic
flowing	flow	flowing
along	along	along
the	the	the
internet	internet	internet
backbone	backbon	backbone
located	locat	located
inside	insid	inside
the	the	the
United	unit	United
States	state	States
and	and	and
search	search	search
that	that	that
data	data	data
for	for	for
certain	certain	certain
terms	term	term
associated	associ	associated
with	with	with
a	a	a
target	target	target
.	.	.
Clapper	clapper	Clapper
,	,	,
who	who	who
is	is	is
stepping	step	stepping
down	down	down
next	next	next
month	month	month
,	,	,
suggested	suggest	suggested
in	in	in
April	april	April
that	that	that
providing	provid	providing
an	an	an
estimate	estim	estimate
of	of	of
Americans	american	Americans
surveilled	surveil	surveilled
under	under	under
Section	section	Section
702	702	702
,	,	,
a	a	a
figure	figur	figure
some	some	some
have	have	have
said	said	said
could	could	could
tally	talli	tally
in	in	in
the	the	the
millions	million	million
,	,	,
might	might	might
be	be	be
possible	possibl	possible
,	,	,
while	while	while
defending	defend	defending
the	the	the
law	law	law
as	as	a
a	a	a
prolific	prolif	prolific
producer	produc	producer
of	of	of
critical	critic	critical
intelligence	intellig	intelligence
.	.	.
Republicans	republican	Republicans
James	jame	James
Sensenbrenner	sensenbrenn	Sensenbrenner
,	,	,
Darrell	darrel	Darrell
Issa	issa	Issa
,	,	,
Ted	ted	Ted
Poe	poe	Poe
and	and	and
Jason	jason	Jason
Chaffetz	chaffetz	Chaffetz
signed	sign	signed
the	the	the
letter	letter	letter
,	,	,
in	in	in
addition	addit	addition
to	to	to
Democrats	democrat	Democrats
John	john	John
Conyers	conyer	Conyers
,	,	,
Jerrold	jerrold	Jerrold
Nadler	nadler	Nadler
,	,	,
Zoe	zoe	Zoe
Lofgren	lofgren	Lofgren
,	,	,
Hank	hank	Hank
Johnson	johnson	Johnson
,	,	,
Ted	ted	Ted
Deutch	deutch	Deutch
,	,	,
Suzan	suzan	Suzan
DelBene	delben	DelBene
and	and	and
David	david	David
Cicilline	cicillin	Cicilline
.	.	.
