Token	Stem	Lemma
DHAKA	dhaka	DHAKA
Reuters	reuter	Reuters
Bangladesh	bangladesh	Bangladesh
is	is	is
to	to	to
buy	buy	buy
rice	rice	rice
from	from	from
Myanmar	myanmar	Myanmar
putting	put	putting
aside	asid	aside
worsening	worsen	worsening
relations	relat	relation
over	over	over
the	the	the
Rohingya	rohingya	Rohingya
refugee	refuge	refugee
crisis	crisi	crisis
as	as	a
the	the	the
government	govern	government
races	race	race
to	to	to
overcome	overcom	overcome
a	a	a
shortage	shortag	shortage
of	of	of
the	the	the
country	countri	country
s	s	s
staple	stapl	staple
food	food	food
Normally	normal	Normally
the	the	the
world	world	world
s	s	s
fourth	fourth	fourth
biggest	biggest	biggest
rice	rice	rice
producer	produc	producer
Bangladesh	bangladesh	Bangladesh
has	has	ha
become	becom	become
a	a	a
major	major	major
importer	import	importer
this	this	this
year	year	year
after	after	after
floods	flood	flood
hit	hit	hit
its	it	it
crops	crop	crop
sending	send	sending
domestic	domest	domestic
rice	rice	rice
prices	price	price
to	to	to
record	record	record
highs	high	high
The	the	The
government	govern	government
has	has	ha
already	alreadi	already
secured	secur	secured
deals	deal	deal
to	to	to
buy	buy	buy
rice	rice	rice
from	from	from
Vietnam	vietnam	Vietnam
and	and	and
Cambodia	cambodia	Cambodia
as	as	a
domestic	domest	domestic
stocks	stock	stock
diminished	diminish	diminished
We	we	We
ll	ll	ll
buy	buy	buy
100	100	100
000	000	000
tonnes	tonn	tonne
of	of	of
white	white	white
rice	rice	rice
from	from	from
Myanmar	myanmar	Myanmar
at	at	at
442	442	442
a	a	a
ton	ton	ton
its	it	it
food	food	food
minister	minist	minister
Qamrul	qamrul	Qamrul
Islam	islam	Islam
said	said	said
on	on	on
Monday	monday	Monday
It	it	It
will	will	will
take	take	take
some	some	some
time	time	time
to	to	to
complete	complet	complete
formalities	formal	formality
Then	then	Then
shipment	shipment	shipment
will	will	will
start	start	start
he	he	he
told	told	told
reporters	report	reporter
Rice	rice	Rice
is	is	is
a	a	a
staple	stapl	staple
food	food	food
for	for	for
Bangladesh	bangladesh	Bangladesh
s	s	s
160	160	160
