WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
has	has	ha
found	found	found
at	at	at
least	least	least
one	one	one
Democrat	democrat	Democrat
willing	will	willing
to	to	to
entertain	entertain	entertain
his	his	his
tax	tax	tax
reform	reform	reform
pitch	pitch	pitch
Senator	senat	Senator
Heidi	heidi	Heidi
Heitkamp	heitkamp	Heitkamp
of	of	of
North	north	North
Dakota	dakota	Dakota
,	,	,
who	who	who
plans	plan	plan
to	to	to
travel	travel	travel
with	with	with
him	him	him
on	on	on
Air	air	Air
Force	forc	Force
One	one	One
on	on	on
Wednesday	wednesday	Wednesday
to	to	to
a	a	a
tax	tax	tax
event	event	event
in	in	in
her	her	her
home	home	home
state	state	state
.	.	.

Trump	trump	Trump
is	is	is
trying	tri	trying
to	to	to
persuade	persuad	persuade
Democrats	democrat	Democrats
to	to	to
support	support	support
his	his	his
push	push	push
to	to	to
cut	cut	cut
tax	tax	tax
rates	rate	rate
and	and	and
simplify	simplifi	simplify
the	the	the
tax	tax	tax
code	code	code
this	this	this
year	year	year
,	,	,
a	a	a
plan	plan	plan
critical	critic	critical
to	to	to
bolstering	bolster	bolstering
Republicans	republican	Republicans
heading	head	heading
into	into	into
2018	2018	2018
midterm	midterm	midterm
elections	elect	election
,	,	,
but	but	but
which	which	which
so	so	so
far	far	far
has	has	ha
included	includ	included
few	few	few
details	detail	detail
.	.	.

The	the	The
White	white	White
House	hous	House
plans	plan	plan
to	to	to
put	put	put
Trump	trump	Trump
out	out	out
on	on	on
the	the	the
road	road	road
on	on	on
a	a	a
near	near	near
-weekly	-week	-weekly
basis	basi	basis
this	this	this
fall	fall	fall
to	to	to
sell	sell	sell
his	his	his
plan	plan	plan
,	,	,
which	which	which
faces	face	face
huge	huge	huge
obstacles	obstacl	obstacle
in	in	in
Congress	congress	Congress
.	.	.

Republicans	republican	Republicans
control	control	control
Congress	congress	Congress
but	but	but
have	have	have
so	so	so
far	far	far
been	been	been
unable	unabl	unable
to	to	to
pass	pass	pas
Trump	trump	Trump
s	s	s
top	top	top
legislative	legisl	legislative
priorities	prioriti	priority
.	.	.

He	he	He
has	has	ha
appealed	appeal	appealed
to	to	to
Democrats	democrat	Democrats
to	to	to
help	help	help
,	,	,
but	but	but
lawmakers	lawmak	lawmaker
from	from	from
the	the	the
party	parti	party
are	are	are
furious	furious	furious
about	about	about
his	his	his
recent	recent	recent
comments	comment	comment
about	about	about
white	white	white
supremacists	supremacist	supremacist
and	and	and
his	his	his
move	move	move
on	on	on
Tuesday	tuesday	Tuesday
to	to	to
end	end	end
a	a	a
program	program	program
that	that	that
gave	gave	gave
work	work	work
permits	permit	permit
to	to	to
some	some	some
immigrants	immigr	immigrant
brought	brought	brought
illegally	illeg	illegally
into	into	into
the	the	the
United	unit	United
States	state	States
as	as	a
children	children	child
.	.	.

Last	last	Last
week	week	week
,	,	,
Trump	trump	Trump
made	made	made
his	his	his
first	first	first
major	major	major
tax	tax	tax
reform	reform	reform
speech	speech	speech
in	in	in
Missouri	missouri	Missouri
,	,	,
urging	urg	urging
voters	voter	voter
to	to	to
reject	reject	reject
that	that	that
state	state	state
s	s	s
Democratic	democrat	Democratic
U	u	U
.	.	.
S	s	S
.	.	.
senator	senat	senator
,	,	,
Claire	clair	Claire
McCaskill	mccaskil	McCaskill
,	,	,
in	in	in
the	the	the
2018	2018	2018
midterm	midterm	midterm
elections	elect	election
unless	unless	unless
she	she	she
supports	support	support
tax	tax	tax
reform	reform	reform
.	.	.

Similarly	similar	Similarly
,	,	,
Wednesday	wednesday	Wednesday
s	s	s
speech	speech	speech
is	is	is
aimed	aim	aimed
in	in	in
part	part	part
at	at	at
Heitkamp	heitkamp	Heitkamp
,	,	,
a	a	a
Democrat	democrat	Democrat
up	up	up
for	for	for
re	re	re
-election	-elect	-election
in	in	in
a	a	a
Republican	republican	Republican
stronghold	stronghold	stronghold
,	,	,
who	who	who
has	has	ha
been	been	been
willing	will	willing
to	to	to
buck	buck	buck
her	her	her
party	parti	party
in	in	in
the	the	the
past	past	past
.	.	.

Both	both	Both
of	of	of
the	the	the
Reagan	reagan	Reagan
tax	tax	tax
cuts	cut	cut
were	were	were
passed	pass	passed
by	by	by
a	a	a
Democratic	democrat	Democratic
majority	major	majority
in	in	in
the	the	the
House	hous	House
of	of	of
Representatives	repres	Representatives
,	,	,
a	a	a
Democratic	democrat	Democratic
speaker	speaker	speaker
,	,	,
and	and	and
the	the	the
vast	vast	vast
majority	major	majority
of	of	of
Democrats	democrat	Democrats
in	in	in
the	the	the
Senate	senat	Senate
,	,	,
including	includ	including
a	a	a
Democratic	democrat	Democratic
senator	senat	senator
from	from	from
the	the	the
great	great	great
state	state	state
of	of	of
North	north	North
Dakota	dakota	Dakota
,	,	,
Trump	trump	Trump
will	will	will
say	say	say
,	,	,
according	accord	according
to	to	to
excerpts	excerpt	excerpt
released	releas	released
by	by	by
the	the	the
White	white	White
House	hous	House
.	.	.

On	on	On
Friday	friday	Friday
,	,	,
Heitkamp	heitkamp	Heitkamp
said	said	said
both	both	both
parties	parti	party
need	need	need
to	to	to
work	work	work
together	togeth	together
on	on	on
tax	tax	tax
reform	reform	reform
,	,	,
which	which	which
she	she	she
views	view	view
as	as	a
critical	critic	critical
for	for	for
businesses	busi	business
and	and	and
families	famili	family
in	in	in
her	her	her
state	state	state
.	.	.

I	i	I
hope	hope	hope
President	presid	President
Trump	trump	Trump
uses	use	us
this	this	this
visit	visit	visit
to	to	to
address	address	address
the	the	the
kitchen	kitchen	kitchen
-table	-tabl	-table
issues	issu	issue
that	that	that
keep	keep	keep
the	the	the
North	north	North
Dakotans	dakotan	Dakotans
I	i	I
ve	ve	ve
met	met	met
with	with	with
across	across	across
the	the	the
state	state	state
this	this	this
past	past	past
month	month	month
up	up	up
at	at	at
night	night	night
,	,	,
Heitkamp	heitkamp	Heitkamp
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.

Trump	trump	Trump
s	s	s
political	polit	political
push	push	push
on	on	on
tax	tax	tax
reform	reform	reform
will	will	will
get	get	get
an	an	an
assist	assist	assist
from	from	from
the	the	the
U	u	U
.	.	.
S	s	S
.	.	.
Chamber	chamber	Chamber
of	of	of
Commerce	commerc	Commerce
lobbying	lobbi	lobbying
group	group	group
,	,	,
which	which	which
is	is	is
set	set	set
to	to	to
begin	begin	begin
a	a	a
multimillion	multimillion	multimillion
-dollar	-dollar	-dollar
,	,	,
multi	multi	multi
-state	-state	-state
campaign	campaign	campaign
in	in	in
New	new	New
York	york	York
on	on	on
Thursday	thursday	Thursday
,	,	,
a	a	a
Republican	republican	Republican
familiar	familiar	familiar
with	with	with
the	the	the
plan	plan	plan
said	said	said
,	,	,
speaking	speak	speaking
on	on	on
condition	condit	condition
of	of	of
anonymity	anonym	anonymity
.	.	.

The	the	The
campaign	campaign	campaign
will	will	will
be	be	be
aimed	aim	aimed
at	at	at
Republican	republican	Republican
members	member	member
of	of	of
Congress	congress	Congress
and	and	and
some	some	some
members	member	member
of	of	of
the	the	the
conservative	conserv	conservative
Freedom	freedom	Freedom
Caucus	caucus	Caucus
.	.	.

It	it	It
talks	talk	talk
about	about	about
the	the	the
need	need	need
for	for	for
a	a	a
sense	sens	sense
of	of	of
urgency	urgenc	urgency
,	,	,
the	the	the
need	need	need
to	to	to
change	chang	change
tax	tax	tax
loopholes	loophol	loophole
,	,	,
the	the	the
need	need	need
for	for	for
family	famili	family
tax	tax	tax
relief	relief	relief
,	,	,
and	and	and
it	it	it
s	s	s
got	got	got
to	to	to
happen	happen	happen
now	now	now
,	,	,
the	the	the
official	offici	official
said	said	said
.	.	.

