Token	Stem	Lemma
Reuters	reuter	Reuters
British	british	British
billionaire	billionair	billionaire
and	and	and
adventurer	adventur	adventurer
Sir	sir	Sir
Richard	richard	Richard
Branson	branson	Branson
will	will	will
stay	stay	stay
on	on	on
his	his	his
private	privat	private
Caribbean	caribbean	Caribbean
island	island	island
Necker	necker	Necker
for	for	for
the	the	the
potentially	potenti	potentially
devastating	devast	devastating
arrival	arriv	arrival
of	of	of
Hurricane	hurrican	Hurricane
Irma	irma	Irma
the	the	the
founder	founder	founder
of	of	of
the	the	the
Virgin	virgin	Virgin
group	group	group
of	of	of
companies	compani	company
said	said	said
on	on	on
Tuesday	tuesday	Tuesday
Packing	pack	Packing
185	185	185
mph	mph	mph
295	295	295
kph	kph	kph
winds	wind	wind
Hurricane	hurrican	Hurricane
Irma	irma	Irma
is	is	is
due	due	due
to	to	to
reach	reach	reach
the	the	the
British	british	British
Virgin	virgin	Virgin
Islands	island	Islands
on	on	on
Wednesday	wednesday	Wednesday
before	befor	before
grinding	grind	grinding
west	west	west
across	across	across
Haiti	haiti	Haiti
and	and	and
Cuba	cuba	Cuba
then	then	then
heading	head	heading
for	for	for
the	the	the
southern	southern	southern
United	unit	United
States	state	States
The	the	The
storm	storm	storm
is	is	is
classified	classifi	classified
as	as	a
a	a	a
Category	categori	Category
5	5	5
hurricane	hurrican	hurricane
the	the	the
highest	highest	highest
level	level	level
on	on	on
the	the	the
scale	scale	scale
used	use	used
by	by	by
the	the	the
National	nation	National
Hurricane	hurrican	Hurricane
Center	center	Center
to	to	to
measure	measur	measure
strength	strength	strength
We	we	We
had	had	had
some	some	some
lovely	love	lovely
guests	guest	guest
staying	stay	staying
on	on	on
Necker	necker	Necker
Island	island	Island
who	who	who
have	have	have
cut	cut	cut
their	their	their
trip	trip	trip
short	short	short
for	for	for
safety	safeti	safety
reasons	reason	reason
and	and	and
another	anoth	another
group	group	group
of	of	of
guests	guest	guest
have	have	have
also	also	also
postponed	postpon	postponed
Branson	branson	Branson
said	said	said
in	in	in
a	a	a
statement	statement	statement
on	on	on
the	the	the
Virgin	virgin	Virgin
Group	group	Group
website	websit	website
I	i	I
will	will	will
be	be	be
on	on	on
Necker	necker	Necker
alongside	alongsid	alongside
our	our	our
team	team	team
as	as	a
I	i	I
have	have	have
been	been	been
on	on	on
the	the	the
three	three	three
times	time	time
we	we	we
have	have	have
had	had	had
hurricanes	hurrican	hurricane
over	over	over
the	the	the
past	past	past
30	30	30
years	year	year
Necker	necker	Necker
which	which	which
has	has	ha
a	a	a
large	larg	large
main	main	main
house	hous	house
and	and	and
several	sever	several
small	small	small
Balinese	balines	Balinese
-style	-style	-style
houses	hous	house
that	that	that
can	can	can
accommodate	accommod	accommodate
about	about	about
34	34	34
people	peopl	people
in	in	in
total	total	total
is	is	is
rented	rent	rented
to	to	to
private	privat	private
groups	group	group
for	for	for
80	80	80
000	000	000
a	a	a
night	night	night
according	accord	according
to	to	to
its	it	it
website	websit	website
The	the	The
island	island	island
has	has	ha
more	more	more
than	than	than
100	100	100
staff	staff	staff
and	and	and
two	two	two
infinity	infin	infinity
pools	pool	pool
Branson	branson	Branson
said	said	said
Necker	necker	Necker
boasts	boast	boast
really	realli	really
strong	strong	strong
buildings	build	building
with	with	with
hurricane	hurrican	hurricane
blinds	blind	blind
that	that	that
should	should	should
be	be	be
able	abl	able
to	to	to
handle	handl	handle
extreme	extrem	extreme
weather	weather	weather
pretty	pretti	pretty
well	well	well
He	he	He
said	said	said
their	their	their
main	main	main
concern	concern	concern
was	was	wa
for	for	for
British	british	British
Virgin	virgin	Virgin
Islanders	island	Islanders
who	who	who
should	should	should
make	make	make
themselves	themselv	themselves
as	as	a
prepared	prepar	prepared
as	as	a
possible	possibl	possible
Whatever	whatev	Whatever
happens	happen	happens
keep	keep	keep
inside	insid	inside
away	away	away
from	from	from
the	the	the
ocean	ocean	ocean
and	and	and
away	away	away
from	from	from
flying	fli	flying
debris	debri	debris
Branson	branson	Branson
wrote	wrote	wrote
Recalling	recal	Recalling
seeing	see	seeing
two	two	two
powerful	power	powerful
hurricanes	hurrican	hurricane
Earl	earl	Earl
and	and	and
