WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
U	u	U
.	.	.
S	s	S
.	.	.
President	presid	President
Donald	donald	Donald
Trump	trump	Trump
s	s	s
administration	administr	administration
told	told	told
state	state	state
and	and	and
local	local	local
officials	offici	official
on	on	on
Wednesday	wednesday	Wednesday
that	that	that
it	it	it
will	will	will
use	use	use
its	it	it
infrastructure	infrastructur	infrastructure
plan	plan	plan
to	to	to
create	creat	create
incentives	incent	incentive
for	for	for
the	the	the
private	privat	private
sector	sector	sector
to	to	to
finance	financ	finance
or	or	or
take	take	take
over	over	over
public	public	public
entities	entiti	entity
like	like	like
bridges	bridg	bridge
,	,	,
tunnels	tunnel	tunnel
and	and	and
highways	highway	highway
.	.	.
Transportation	transport	Transportation
Secretary	secretari	Secretary
Elaine	elain	Elaine
Chao	chao	Chao
and	and	and
White	white	White
House	hous	House
budget	budget	budget
director	director	director
Mick	mick	Mick
Mulvaney	mulvaney	Mulvaney
told	told	told
about	about	about
150	150	150
transportation	transport	transportation
officials	offici	official
at	at	at
the	the	the
White	white	White
House	hous	House
the	the	the
administration	administr	administration
wants	want	want
the	the	the
private	privat	private
sector	sector	sector
to	to	to
play	play	play
a	a	a
bigger	bigger	bigger
role	role	role
in	in	in
managing	manag	managing
and	and	and
financing	financ	financing
public	public	public
infrastructure	infrastructur	infrastructure
.	.	.
Mulvaney	mulvaney	Mulvaney
said	said	said
the	the	the
administration	administr	administration
wants	want	want
to	to	to
give	give	give
states	state	state
and	and	and
cities	citi	city
incentives	incent	incentive
to	to	to
move	move	move
stuff	stuff	stuff
you	you	you
might	might	might
own	own	own
off	off	off
of	of	of
your	your	your
books	book	book
and	and	and
into	into	into
the	the	the
private	privat	private
sector	sector	sector
.	.	.
He	he	He
said	said	said
that	that	that
would	would	would
result	result	result
in	in	in
states	state	state
and	and	and
cities	citi	city
getting	get	getting
more	more	more
money	money	money
to	to	to
do	do	do
new	new	new
stuff	stuff	stuff
.	.	.
The	the	The
administration	administr	administration
has	has	ha
said	said	said
it	it	it
wants	want	want
to	to	to
spend	spend	spend
200	200	200
billion	billion	billion
on	on	on
infrastructure	infrastructur	infrastructure
over	over	over
10	10	10
years	year	year
,	,	,
an	an	an
amount	amount	amount
the	the	the
administration	administr	administration
hopes	hope	hope
will	will	will
encourage	encourag	encourage
another	anoth	another
800	800	800
billion	billion	billion
in	in	in
infrastructure	infrastructur	infrastructure
investment	invest	investment
by	by	by
the	the	the
private	privat	private
sector	sector	sector
,	,	,
but	but	but
has	has	ha
not	not	not
offered	offer	offered
a	a	a
detailed	detail	detailed
plan	plan	plan
.	.	.
The	the	The
administration	administr	administration
will	will	will
need	need	need
congressional	congression	congressional
approval	approv	approval
,	,	,
and	and	and
some	some	some
members	member	member
of	of	of
Congress	congress	Congress
in	in	in
both	both	both
parties	parti	party
do	do	do
not	not	not
expect	expect	expect
to	to	to
take	take	take
up	up	up
the	the	the
issue	issu	issue
until	until	until
2018	2018	2018
.	.	.
The	the	The
largest	largest	largest
piece	piec	piece
of	of	of
the	the	the
package	packag	package
is	is	is
going	go	going
to	to	to
be	be	be
wrapped	wrap	wrapped
around	around	around
incentives	incent	incentive
,	,	,
Mulvaney	mulvaney	Mulvaney
said	said	said
.	.	.
He	he	He
said	said	said
the	the	the
incentives	incent	incentive
will	will	will
work	work	work
well	well	well
in	in	in
densely	dens	densely
populated	popul	populated
urban	urban	urban
areas	area	area
in	in	in
airport	airport	airport
,	,	,
bridge	bridg	bridge
,	,	,
tunnel	tunnel	tunnel
,	,	,
port	port	port
and	and	and
other	other	other
projects	project	project
.	.	.
It	it	It
is	is	is
harder	harder	harder
for	for	for
rural	rural	rural
areas	area	area
to	to	to
have	have	have
private	privat	private
sector	sector	sector
-backed	-back	-backed
projects	project	project
,	,	,
citing	cite	citing
the	the	the
lack	lack	lack
of	of	of
potential	potenti	potential
cash	cash	cash
flow	flow	flow
,	,	,
Mulvaney	mulvaney	Mulvaney
said	said	said
.	.	.
For	for	For
example	exampl	example
,	,	,
a	a	a
bridge	bridg	bridge
in	in	in
a	a	a
rural	rural	rural
area	area	area
would	would	would
have	have	have
less	less	le
traffic	traffic	traffic
and	and	and
potentially	potenti	potentially
less	less	le
likely	like	likely
be	be	be
a	a	a
candidate	candid	candidate
for	for	for
private	privat	private
funding	fund	funding
.	.	.
He	he	He
said	said	said
the	the	the
administration	administr	administration
plans	plan	plan
to	to	to
target	target	target
some	some	some
funds	fund	fund
solely	sole	solely
for	for	for
rural	rural	rural
infrastructure	infrastructur	infrastructure
projects	project	project
that	that	that
may	may	may
not	not	not
work	work	work
as	as	a
private	privat	private
sector	sector	sector
-backed	-back	-backed
projects	project	project
.	.	.
Chao	chao	Chao
said	said	said
the	the	the
plan	plan	plan
is	is	is
not	not	not
yet	yet	yet
final	final	final
but	but	but
said	said	said
states	state	state
and	and	and
cities	citi	city
that	that	that
secure	secur	secure
some	some	some
private	privat	private
-sector	-sector	-sector
financing	financ	financing
will	will	will
be	be	be
given	given	given
higher	higher	higher
-priority	-prioriti	-priority
access	access	access
to	to	to
new	new	new
federal	feder	federal
funds	fund	fund
.	.	.
Democrats	democrat	Democrats
want	want	want
more	more	more
direct	direct	direct
federal	feder	federal
spending	spend	spending
.	.	.
Senate	senat	Senate
Democratic	democrat	Democratic
Leader	leader	Leader
Charles	charl	Charles
Schumer	schumer	Schumer
has	has	ha
pointed	point	pointed
out	out	out
that	that	that
the	the	the
Trump	trump	Trump
budget	budget	budget
unveiled	unveil	unveiled
in	in	in
May	may	May
cuts	cut	cut
206	206	206
billion	billion	billion
in	in	in
infrastructure	infrastructur	infrastructure
spending	spend	spending
across	across	across
several	sever	several
Cabinet	cabinet	Cabinet
departments	depart	department
,	,	,
including	includ	including
96	96	96
billion	billion	billion
in	in	in
planned	plan	planned
highway	highway	highway
trust	trust	trust
fund	fund	fund
spending	spend	spending
.	.	.
200	200	200
billion	billion	billion
is	is	is
a	a	a
lot	lot	lot
-	-	-
but	but	but
it	it	it
is	is	is
not	not	not
5	5	5
trillion	trillion	trillion
,	,	,
so	so	so
you	you	you
still	still	still
want	want	want
to	to	to
be	be	be
smart	smart	smart
with	with	with
it	it	it
,	,	,
Mulvaney	mulvaney	Mulvaney
said	said	said
.	.	.
The	the	The
three	three	three
-prong	-prong	-prong
infrastructure	infrastructur	infrastructure
plan	plan	plan
will	will	will
also	also	also
include	includ	include
backing	back	backing
for	for	for
big	big	big
transformative	transform	transformative
projects	project	project
,	,	,
Mulvaney	mulvaney	Mulvaney
said	said	said
.	.	.
Trump	trump	Trump
wants	want	want
to	to	to
look	look	look
at	at	at
new	new	new
ways	way	way
to	to	to
build	build	build
bridges	bridg	bridge
,	,	,
tunnels	tunnel	tunnel
and	and	and
ports	port	port
.	.	.
The	the	The
president	presid	president
is	is	is
very	veri	very
interested	interest	interested
in	in	in
trying	tri	trying
to	to	to
find	find	find
that	that	that
transformative	transform	transformative
,	,	,
infrastructure	infrastructur	infrastructure
technology	technolog	technology
,	,	,
that	that	that
is	is	is
this	this	this
close	close	close
to	to	to
being	be	being
ready	readi	ready
for	for	for
market	market	market
,	,	,
Mulvaney	mulvaney	Mulvaney
said	said	said
.	.	.
