WASHINGTON	washington	WASHINGTON
Reuters	reuter	Reuters
-	-	-
The	the	The
FBI	fbi	FBI
and	and	and
U	u	U
.	.	.
S	s	S
.	.	.
Justice	justic	Justice
Department	depart	Department
are	are	are
investigating	investig	investigating
possible	possibl	possible
U	u	U
.	.	.
S	s	S
.	.	.
ties	tie	tie
to	to	to
alleged	alleg	alleged
corruption	corrupt	corruption
involving	involv	involving
the	the	the
former	former	former
president	presid	president
of	of	of
Ukraine	ukrain	Ukraine
,	,	,
including	includ	including
the	the	the
work	work	work
of	of	of
firms	firm	firm
headed	head	headed
by	by	by
political	polit	political
operatives	oper	operative
Paul	paul	Paul
Manafort	manafort	Manafort
and	and	and
Tony	toni	Tony
Podesta	podesta	Podesta
,	,	,
CNN	cnn	CNN
reported	report	reported
on	on	on
Friday	friday	Friday
,	,	,
citing	cite	citing
multiple	multipl	multiple
U	u	U
.	.	.
S	s	S
.	.	.
law	law	law
enforcement	enforc	enforcement
officials	offici	official
.	.	.
The	the	The
broad	broad	broad
-based	-base	-based
investigation	investig	investigation
was	was	wa
looking	look	looking
into	into	into
whether	whether	whether
U	u	U
.	.	.
S	s	S
.	.	.
companies	compani	company
and	and	and
the	the	the
financial	financi	financial
system	system	system
were	were	were
used	use	used
to	to	to
enable	enabl	enable
corruption	corrupt	corruption
by	by	by
the	the	the
party	parti	party
of	of	of
former	former	former
pro	pro	pro
-Russian	-russian	-Russian
Ukrainian	ukrainian	Ukrainian
president	presid	president
Viktor	viktor	Viktor
Yanukovych	yanukovych	Yanukovych
,	,	,
CNN	cnn	CNN
said	said	said
.	.	.
A	a	A
person	person	person
who	who	who
answered	answer	answered
a	a	a
telephone	telephon	telephone
number	number	number
for	for	for
Manafort	manafort	Manafort
said	said	said
Manafort	manafort	Manafort
was	was	wa
not	not	not
available	avail	available
for	for	for
comment	comment	comment
.	.	.
The	the	The
person	person	person
,	,	,
who	who	who
said	said	said
he	he	he
was	was	wa
an	an	an
associate	associ	associate
of	of	of
Manafort	manafort	Manafort
and	and	and
who	who	who
gave	gave	gave
his	his	his
name	name	name
only	onli	only
as	as	a
David	david	David
,	,	,
referred	refer	referred
queries	queri	query
to	to	to
a	a	a
lawyer	lawyer	lawyer
in	in	in
Washington	washington	Washington
,	,	,
who	who	who
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
a	a	a
phone	phone	phone
call	call	call
and	and	and
an	an	an
email	email	email
.	.	.
In	in	In
response	respons	response
to	to	to
a	a	a
report	report	report
in	in	in
the	the	the
New	new	New
York	york	York
Times	time	Times
on	on	on
Monday	monday	Monday
,	,	,
Manafort	manafort	Manafort
denied	deni	denied
any	ani	any
impropriety	improprieti	impropriety
in	in	in
a	a	a
statement	statement	statement
.	.	.
I	i	I
have	have	have
never	never	never
received	receiv	received
a	a	a
single	singl	single
off	off	off
-the-books	-the-book	-the-books
cash	cash	cash
payment	payment	payment
as	as	a
falsely	fals	falsely
reported	report	reported
by	by	by
The	the	The
New	new	New
York	york	York
Times	time	Times
,	,	,
nor	nor	nor
have	have	have
I	i	I
ever	ever	ever
done	done	done
work	work	work
for	for	for
the	the	the
governments	govern	government
of	of	of
Ukraine	ukrain	Ukraine
or	or	or
Russia	russia	Russia
,	,	,
he	he	he
said	said	said
.	.	.
The	the	The
New	new	New
York	york	York
Times	time	Times
reported	report	reported
that	that	that
he	he	he
had	had	had
received	receiv	received
cash	cash	cash
payments	payment	payment
worth	worth	worth
more	more	more
than	than	than
12	12	12
million	million	million
over	over	over
five	five	five
years	year	year
that	that	that
were	were	were
itemized	item	itemized
on	on	on
secret	secret	secret
ledgers	ledger	ledger
belonging	belong	belonging
to	to	to
Yanukovich	yanukovich	Yanukovich
s	s	s
Party	parti	Party
of	of	of
Regions	region	Regions
.	.	.
Manafort	manafort	Manafort
,	,	,
who	who	who
resigned	resign	resigned
as	as	a
chairman	chairman	chairman
of	of	of
Republican	republican	Republican
presidential	presidenti	presidential
nominee	nomine	nominee
Donald	donald	Donald
Trump	trump	Trump
s	s	s
campaign	campaign	campaign
on	on	on
Friday	friday	Friday
,	,	,
had	had	had
not	not	not
been	been	been
the	the	the
focus	focus	focus
of	of	of
the	the	the
probe	probe	probe
,	,	,
CNN	cnn	CNN
said	said	said
,	,	,
citing	cite	citing
the	the	the
officials	offici	official
.	.	.
The	the	The
probe	probe	probe
was	was	wa
looking	look	looking
at	at	at
the	the	the
work	work	work
of	of	of
other	other	other
firms	firm	firm
linked	link	linked
to	to	to
the	the	the
former	former	former
Ukrainian	ukrainian	Ukrainian
government	govern	government
,	,	,
including	includ	including
the	the	the
Podesta	podesta	Podesta
Group	group	Group
,	,	,
a	a	a
lobbying	lobbi	lobbying
and	and	and
public	public	public
relations	relat	relation
company	compani	company
headed	head	headed
by	by	by
Tony	toni	Tony
Podesta	podesta	Podesta
,	,	,
whose	whose	whose
brother	brother	brother
John	john	John
Podesta	podesta	Podesta
is	is	is
chairman	chairman	chairman
of	of	of
the	the	the
campaign	campaign	campaign
to	to	to
elect	elect	elect
Democratic	democrat	Democratic
Party	parti	Party
presidential	presidenti	presidential
nominee	nomine	nominee
Hillary	hillari	Hillary
Clinton	clinton	Clinton
.	.	.
Manafort	manafort	Manafort
s	s	s
attorney	attorney	attorney
Richard	richard	Richard
Hibey	hibey	Hibey
did	did	did
not	not	not
immediately	immedi	immediately
respond	respond	respond
to	to	to
a	a	a
request	request	request
for	for	for
comment	comment	comment
.	.	.
The	the	The
FBI	fbi	FBI
declined	declin	declined
to	to	to
comment	comment	comment
,	,	,
CNN	cnn	CNN
reported	report	reported
.	.	.
The	the	The
Podesta	podesta	Podesta
Group	group	Group
has	has	ha
hired	hire	hired
an	an	an
independent	independ	independent
legal	legal	legal
firm	firm	firm
to	to	to
investigate	investig	investigate
whether	whether	whether
it	it	it
had	had	had
been	been	been
misled	misl	misled
by	by	by
the	the	the
Centre	centr	Centre
for	for	for
a	a	a
Modern	modern	Modern
Ukraine	ukrain	Ukraine
,	,	,
a	a	a
not	not	not
-for-profit	-for-profit	-for-profit
group	group	group
linked	link	linked
to	to	to
the	the	the
ousted	oust	ousted
Ukrainian	ukrainian	Ukrainian
government	govern	government
,	,	,
a	a	a
spokeswoman	spokeswoman	spokeswoman
for	for	for
the	the	the
group	group	group
said	said	said
in	in	in
a	a	a
statement	statement	statement
.	.	.
The	the	The
Justice	justic	Justice
Department	depart	Department
,	,	,
asked	ask	asked
to	to	to
comment	comment	comment
on	on	on
the	the	the
report	report	report
,	,	,
said	said	said
it	it	it
remained	remain	remained
committed	commit	committed
to	to	to
helping	help	helping
recover	recov	recover
stolen	stolen	stolen
assets	asset	asset
on	on	on
behalf	behalf	behalf
of	of	of
the	the	the
people	peopl	people
of	of	of
Ukraine	ukrain	Ukraine
.	.	.
Investigators	investig	Investigators
in	in	in
Ukraine	ukrain	Ukraine
have	have	have
said	said	said
Yanukovych	yanukovych	Yanukovych
and	and	and
his	his	his
party	parti	party
engaged	engag	engaged
in	in	in
widespread	widespread	widespread
corruption	corrupt	corruption
.	.	.
He	he	He
fled	fled	fled
to	to	to
Russia	russia	Russia
following	follow	following
a	a	a
popular	popular	popular
uprising	upris	uprising
in	in	in
2014	2014	2014
.	.	.
